actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
99,PT03M50.00S,2022-01-11T00:55:43.3Z,1,REGULAR,substitution,in,[],1627854,,,1610612752,17,20,2022-01-11T00:56:11Z,899921,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M50.00S,2022-01-11T00:55:43.3Z,1,REGULAR,substitution,in,[],1629022,,,1610612752,17,20,2022-01-11T00:56:11Z,899960,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M50.00S,2022-01-11T00:55:43.3Z,1,REGULAR,substitution,out,[],202692,,,1610612752,17,20,2022-01-11T00:57:01Z,899980,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M50.00S,2022-01-11T00:55:59.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,17,20,2022-01-11T00:55:59Z,900000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
92,PT03M50.00S,2022-01-11T00:55:59.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,17,20,2022-01-11T00:55:59Z,910000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,
101,PT03M50.00S,2022-01-11T00:56:25.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,18,20,2022-01-11T00:56:25Z,920000,,,0,,M. Robinson Free Throw 2 of 2 (5 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
102,PT03M40.00S,2022-01-11T00:56:37.1Z,1,REGULAR,2pt,Jump Shot,[],204020,23.603810775295663,70.34313725490196,1610612759,18,20,2022-01-11T00:57:53Z,930000,-102.0,169.0,1,left,MISS T. Johnson 19' pullup Shot,[204020],1610612759.0,SAS,pullup,,,Johnson,T. Johnson,,,,,19.76,Missed,,,,,,,,,,,,,,,,,,,
103,PT03M38.00S,2022-01-11T00:56:39.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,18,20,2022-01-11T00:57:06Z,940000,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,
105,PT03M31.00S,2022-01-11T00:57:03.1Z,1,REGULAR,foul,personal,[],1627854,,,1610612752,18,20,2022-01-11T00:57:11Z,950000,,,0,,B. Forbes personal FOUL (1 PF),"[1627854, 1629011]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Robinson,1629011.0,
107,PT03M31.00S,2022-01-11T00:57:03.2Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,18,20,2022-01-11T00:57:16Z,970000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M31.00S,2022-01-11T00:57:03.2Z,1,REGULAR,substitution,in,[],201959,,,1610612752,18,20,2022-01-11T00:57:16Z,980000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M24.00S,2022-01-11T00:57:17.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,85.23324572930355,49.754901960784316,1610612752,18,20,2022-01-11T00:58:35Z,990000,-1.0,86.0,1,right,MISS I. Quickley 8' pullup Shot,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,,
110,PT03M22.00S,2022-01-11T00:57:19.4Z,1,REGULAR,rebound,offensive,[],201959,,,1610612752,18,20,2022-01-11T00:57:23Z,1000000,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,109.0,1.0,0.0,1.0,,,,,,,,,,,
111,PT03M22.00S,2022-01-11T00:57:21.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201959,94.40999984741211,50.0,1610612752,18,20,2022-01-11T00:57:31Z,1010000,0.0,0.0,1,right,MISS T. Gibson tip Layup,[201959],1610612752.0,NYK,tip,,,Gibson,T. Gibson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
112,PT03M20.00S,2022-01-11T00:57:23.5Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,18,20,2022-01-11T00:57:31Z,1020000,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,111.0,2.0,2.0,0.0,,,,,,,,,,,
113,PT03M02.00S,2022-01-11T00:57:40.2Z,1,REGULAR,3pt,Jump Shot,[],1629022,28.203022339027594,19.362745098039216,1610612759,18,20,2022-01-11T00:57:45Z,1030000,153.0,213.0,1,left,MISS L. Walker IV 26' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
114,PT03M00.00S,2022-01-11T00:57:42.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,18,20,2022-01-11T00:57:45Z,1040000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,113.0,2.0,2.0,0.0,,,,,,,,,,,
115,PT02M54.00S,2022-01-11T00:57:47.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203095,71.96123521681997,77.94117647058823,1610612752,18,20,2022-01-11T00:57:54Z,1050000,140.0,211.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M52.00S,2022-01-11T00:57:49.5Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,18,20,2022-01-11T00:57:54Z,1060000,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,115.0,3.0,3.0,0.0,,,,,,,,,,,
117,PT02M40.00S,2022-01-11T00:58:00.6Z,1,REGULAR,3pt,Jump Shot,[],204020,3.3672798948751645,96.32352941176471,1610612759,18,20,2022-01-11T00:58:06Z,1070000,-232.0,-21.0,1,left,MISS T. Johnson 3PT,[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,23.25,Missed,,,,,,,,,,,,,,,,,,,
118,PT02M38.00S,2022-01-11T00:58:02.6Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,18,20,2022-01-11T00:58:06Z,1080000,,,0,,E. Fournier REBOUND (Off:1 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,117.0,3.0,2.0,1.0,,,,,,,,,,,
119,PT02M34.00S,2022-01-11T00:58:11.3Z,1,REGULAR,foul,personal,['2freethrow'],204020,,,1610612752,18,20,2022-01-11T00:58:21Z,1090000,,,0,,T. Johnson shooting personal FOUL (1 PF) (Gibson 2 FT),"[204020, 201959]",1610612759.0,SAS,shooting,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Gibson,201959.0,
121,PT02M34.00S,2022-01-11T00:58:23.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,18,20,2022-01-11T00:58:23Z,1110000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M34.00S,2022-01-11T00:58:23.8Z,1,REGULAR,substitution,out,[],203095,,,1610612752,18,20,2022-01-11T01:01:06Z,1120000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M34.00S,2022-01-11T00:58:23.8Z,1,REGULAR,substitution,in,[],1629656,,,1610612752,18,20,2022-01-11T01:01:06Z,1130000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M34.00S,2022-01-11T01:01:23.2Z,1,REGULAR,freethrow,1 of 2,[],201959,,,1610612752,19,20,2022-01-11T01:01:23Z,1140000,,,0,,T. Gibson Free Throw 1 of 2 (1 PTS),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
125,PT02M34.00S,2022-01-11T01:01:38.3Z,1,REGULAR,freethrow,2 of 2,[],201959,,,1610612752,20,20,2022-01-11T01:01:38Z,1150000,,,0,,T. Gibson Free Throw 2 of 2 (2 PTS),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
126,PT02M18.00S,2022-01-11T01:01:56.1Z,1,REGULAR,turnover,bad pass,[],1629234,,,1610612759,20,20,2022-01-11T01:02:00Z,1160000,,,0,,D. Eubanks bad pass TURNOVER (1 TO),"[1629234, 201959]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,1.0,Gibson,201959.0,,,,,,,,
127,PT02M18.00S,2022-01-11T01:01:56.1Z,1,REGULAR,steal,,[],201959,,,1610612752,20,20,2022-01-11T01:01:58Z,1170000,,,0,,T. Gibson STEAL (1 STL),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M01.00S,2022-01-11T01:02:12.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,92.59198423127464,96.32352941176471,1610612752,23,20,2022-01-11T01:02:16Z,1180000,232.0,17.0,1,right,R. Barrett 3PT  (6 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,23.22,Made,6.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,,
130,PT01M42.00S,2022-01-11T01:02:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,7.178055190538765,49.50980392156863,1610612759,23,20,2022-01-11T01:02:37Z,1200000,2.0,15.0,1,left,MISS D. Eubanks Layup - blocked,"[1629234, 203944]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,1.52,Missed,,,,,,,,,,,,Randle,203944.0,,,,,,
131,PT01M42.00S,2022-01-11T01:02:31.1Z,1,REGULAR,block,,[],203944,,,1610612759,23,20,2022-01-11T01:03:45Z,1210000,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M40.00S,2022-01-11T01:02:33.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,23,20,2022-01-11T01:02:37Z,1220000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,130.0,3.0,3.0,0.0,,,,,,,,,,,
133,PT01M36.00S,2022-01-11T01:02:37.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629628,93.9060446780552,49.50980392156863,1610612752,23,20,2022-01-11T01:02:47Z,1230000,-2.0,5.0,1,right,MISS R. Barrett running alley-oop DUNK,[1629628],1610612752.0,NYK,running alley-oop,,,Barrett,R. Barrett,,,,,0.54,Missed,,,,,,,,,,,,,,,,,,,
134,PT01M34.00S,2022-01-11T01:02:39.1Z,1,REGULAR,rebound,defensive,[],204020,,,1610612759,23,20,2022-01-11T01:02:47Z,1240000,,,0,,T. Johnson REBOUND (Off:0 Def:1),[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,
135,PT01M30.00S,2022-01-11T01:02:46.5Z,1,REGULAR,foul,personal,['2freethrow'],203944,,,1610612759,23,20,2022-01-11T01:03:03Z,1250000,,,0,,J. Randle shooting personal FOUL (1 PF) (Eubanks 2 FT),"[203944, 1629234]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Eubanks,1629234.0,
137,PT01M30.00S,2022-01-11T01:03:15.8Z,1,REGULAR,freethrow,1 of 2,[],1629234,,,1610612759,23,21,2022-01-11T01:03:15Z,1270000,,,0,,D. Eubanks Free Throw 1 of 2 (1 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
138,PT01M30.00S,2022-01-11T01:03:29.8Z,1,REGULAR,freethrow,2 of 2,[],1629234,,,1610612759,23,22,2022-01-11T01:03:29Z,1280000,,,0,,D. Eubanks Free Throw 2 of 2 (2 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
139,PT01M12.00S,2022-01-11T01:03:51.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,23,22,2022-01-11T01:03:51Z,1290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M09.00S,2022-01-11T01:04:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,88.25558475689881,52.450980392156865,1610612752,23,22,2022-01-11T01:04:20Z,1300000,12.0,58.0,1,right,MISS R. Barrett driving Layup - blocked,"[1629628, 1629719]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,5.92,Missed,,,,,,,,,,,,Cacok,1629719.0,,,,,,
141,PT01M09.00S,2022-01-11T01:04:12.7Z,1,REGULAR,block,,[],1629719,,,1610612752,23,22,2022-01-11T01:04:16Z,1310000,,,0,,D. Cacok BLOCK (1 BLK),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M07.00S,2022-01-11T01:04:14.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,23,22,2022-01-11T01:04:20Z,1320000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,
143,PT01M07.00S,2022-01-11T01:04:19.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,23,22,2022-01-11T01:04:19Z,1330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M03.00S,2022-01-11T01:04:26.3Z,1,REGULAR,turnover,bad pass,[],1630193,,,1610612752,23,22,2022-01-11T01:04:29Z,1340000,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1629022]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,1.0,Walker IV,1629022.0,,,,,,,,
145,PT01M03.00S,2022-01-11T01:04:26.3Z,1,REGULAR,steal,,[],1629022,,,1610612759,23,22,2022-01-11T01:04:27Z,1350000,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M00.00S,2022-01-11T01:04:29.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627854,23.47240473061761,87.25490196078431,1610612759,23,25,2022-01-11T01:04:33Z,1360000,-186.0,168.0,1,left,B. Forbes 25' 3PT  (3 PTS),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,25.09,Made,3.0,,,,,,,,,,,,,,,,,,
147,PT00M44.00S,2022-01-11T01:04:50.4Z,1,REGULAR,3pt,Jump Shot,[],1629656,69.46452036793693,32.35294117647059,1610612752,23,25,2022-01-11T01:04:56Z,1370000,-88.0,235.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M42.40S,2022-01-11T01:04:52.0Z,1,REGULAR,rebound,defensive,[],1629719,,,1610612759,23,25,2022-01-11T01:04:56Z,1380000,,,0,,D. Cacok REBOUND (Off:0 Def:1),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,
149,PT00M29.60S,2022-01-11T01:05:07.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612759,23,25,2022-01-11T01:05:16Z,1390000,,,0,,T. Gibson shooting personal FOUL (1 PF) (Walker IV 2 FT),"[201959, 1629022]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Walker IV,1629022.0,
151,PT00M29.60S,2022-01-11T01:05:46.1Z,1,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,23,25,2022-01-11T01:05:46Z,1410000,,,0,,MISS L. Walker IV Free Throw 1 of 2,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M29.60S,2022-01-11T01:05:46.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,23,25,2022-01-11T01:05:46Z,1420000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,151.0,,,,,,,,,,,,,,
153,PT00M29.60S,2022-01-11T01:05:59.2Z,1,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,23,26,2022-01-11T01:05:59Z,1430000,,,0,,L. Walker IV Free Throw 2 of 2 (7 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
154,PT00M21.80S,2022-01-11T01:06:11.2Z,1,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,23,26,2022-01-11T01:06:18Z,1440000,,,0,,I. Quickley step out-of-bounds TURNOVER (2 TO),[1630193],1610612752.0,NYK,step,,,Quickley,I. Quickley,,,,,,,,,,,,,,,2.0,,,,,202901.0,,,,,
155,PT00M06.20S,2022-01-11T01:06:35.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629022,24.52365308804205,61.274509803921575,1610612759,23,26,2022-01-11T01:07:21Z,1450000,-56.0,178.0,1,left,MISS L. Walker IV 18' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,18.67,Missed,,,,,,,,,,,,,,,,,,,
156,PT00M04.60S,2022-01-11T01:06:37.2Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,23,26,2022-01-11T01:06:45Z,1460000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,
157,PT00M00.00S,2022-01-11T01:06:46.8Z,1,REGULAR,instantreplay,request,[],0,,,1610612752,23,26,2022-01-11T01:07:06Z,1470000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,202901.0,,,,,End Period - No Basket
158,PT00M00.00S,2022-01-11T01:07:31.2Z,1,REGULAR,period,end,[],0,,,1610612752,23,26,2022-01-11T01:07:31Z,1480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-01-11T01:08:51.5Z,2,REGULAR,substitution,out,['startperiod'],1629628,,,1610612752,23,26,2022-01-11T01:09:29Z,1490000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-01-11T01:08:51.5Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,23,26,2022-01-11T01:09:29Z,1500000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-01-11T01:08:51.5Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612752,23,26,2022-01-11T01:09:29Z,1510000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-01-11T01:08:51.5Z,2,REGULAR,substitution,out,['startperiod'],204020,,,1610612752,23,26,2022-01-11T01:09:29Z,1520000,,,0,,SUB out: T. Johnson,[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-01-11T01:08:51.5Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,23,26,2022-01-11T01:09:29Z,1530000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-01-11T01:08:51.5Z,2,REGULAR,substitution,in,['startperiod'],202692,,,1610612752,23,26,2022-01-11T01:09:29Z,1540000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-01-11T01:08:51.5Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612752,23,26,2022-01-11T01:09:29Z,1550000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-01-11T01:08:51.5Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612752,23,26,2022-01-11T01:09:29Z,1560000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-01-11T01:09:38.0Z,2,REGULAR,period,start,[],0,,,1610612759,23,26,2022-01-11T01:09:38Z,1570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-01-11T01:09:39.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,23,26,2022-01-11T01:09:50Z,1580000,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,1198.0,,,,,
169,PT11M45.00S,2022-01-11T01:09:51.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,16.507884362680684,48.529411764705884,1610612759,23,26,2022-01-11T01:10:44Z,1590000,7.0,103.0,1,left,MISS B. Forbes 10' fadeaway Shot,[1627854],1610612759.0,SAS,fadeaway,,,Forbes,B. Forbes,,,,,10.3,Missed,,,,,,,,,,,,,,,,,,,
170,PT11M43.00S,2022-01-11T01:09:53.4Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,23,26,2022-01-11T01:09:58Z,1600000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,169.0,1.0,1.0,0.0,,,,,,,,,,,
171,PT11M23.00S,2022-01-11T01:10:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,89.56964520367937,48.529411764705884,1610612752,23,26,2022-01-11T01:10:19Z,1610000,-7.0,46.0,1,right,MISS I. Quickley Layup - blocked,"[1630193, 1627749]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,4.61,Missed,,,,,,,,,,,,Murray,1627749.0,,,,,,
172,PT11M23.00S,2022-01-11T01:10:14.4Z,2,REGULAR,block,,[],1627749,,,1610612752,23,26,2022-01-11T01:10:16Z,1620000,,,0,,D. Murray BLOCK (1 BLK),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M21.00S,2022-01-11T01:10:16.4Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612752,23,26,2022-01-11T01:10:19Z,1630000,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,171.0,1.0,0.0,1.0,,,,,,,,,,,
174,PT11M17.00S,2022-01-11T01:10:19.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,68.01905387647832,45.83333333333333,1610612752,23,26,2022-01-11T01:10:24Z,1640000,-21.0,248.0,1,right,MISS I. Quickley 24' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,,
175,PT11M15.00S,2022-01-11T01:10:21.2Z,2,REGULAR,rebound,defensive,[],1629719,,,1610612759,23,26,2022-01-11T01:10:24Z,1650000,,,0,,D. Cacok REBOUND (Off:0 Def:2),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,
176,PT11M12.00S,2022-01-11T01:10:28.8Z,2,REGULAR,foul,offensive,[],1627751,,,1610612759,23,26,2022-01-11T01:15:11Z,1660000,,,0,,J. Poeltl offensive FOUL (1 PF),"[1627751, 1629656]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Grimes,1629656.0,
178,PT11M12.00S,2022-01-11T01:10:28.8Z,2,REGULAR,turnover,offensive foul,[],1627751,,,1610612759,23,26,2022-01-11T01:15:11Z,1680000,,,0,,J. Poeltl offensive foul TURNOVER (2 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,2.0,,,,,204059.0,,,,,
179,PT10M49.00S,2022-01-11T01:11:05.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202692,93.24901445466492,81.12745098039215,1610612752,25,26,2022-01-11T01:11:10Z,1690000,156.0,11.0,1,right,A. Burks 15' Jump Shot (2 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,15.6,Made,2.0,,,,,,,,,,,,,,,,,,
180,PT10M29.00S,2022-01-11T01:11:27.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,13.87976346911958,41.911764705882355,1610612759,25,28,2022-01-11T01:11:31Z,1700000,40.0,78.0,1,left,J. Poeltl 8' Hook (2 PTS) (L. Walker IV 1 AST),"[1627751, 1629022]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,8.78,Made,2.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,,,,,
