actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT10M38.00S,2022-03-28T23:43:26.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,2,2022-03-28T23:43:29Z,150000,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M28.00S,2022-03-28T23:43:36.3Z,1,REGULAR,3pt,Jump Shot,[],203897,72.48685939553219,79.16666666666666,1610612741,0,5,2022-03-28T23:43:40Z,160000,146.0,206.0,1,right,Z. LaVine 25' 3PT  (5 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.25,Made,,,,,5.0,D. DeRozan,201942.0,1.0,,,,,,,,,,
18,PT10M10.00S,2022-03-28T23:43:56.0Z,1,REGULAR,2pt,Jump Shot,[],202692,25.312089356110377,56.86274509803921,1610612752,0,5,2022-03-28T23:44:24Z,180000,-34.0,185.0,1,left,MISS A. Burks 18' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,18.85,Missed,,,,,,,,,,,,,,,,,,
19,PT10M08.00S,2022-03-28T23:43:58.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,0,5,2022-03-28T23:44:02Z,190000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,
20,PT10M08.00S,2022-03-28T23:44:01.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,0,5,2022-03-28T23:44:01Z,200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,PT10M00.00S,2022-03-28T23:44:19.1Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612752,0,5,2022-03-28T23:44:22Z,210000,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1627936]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,1.0,Caruso,1627936.0,,,,,,,
22,PT10M00.00S,2022-03-28T23:44:19.1Z,1,REGULAR,steal,,[],1627936,,,1610612741,0,5,2022-03-28T23:44:44Z,220000,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
23,PT09M50.00S,2022-03-28T23:44:28.2Z,1,REGULAR,turnover,bad pass,[],1627936,,,1610612741,0,5,2022-03-28T23:44:31Z,230000,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 1629628]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,1.0,Barrett,1629628.0,,,,,,,
24,PT09M50.00S,2022-03-28T23:44:28.2Z,1,REGULAR,steal,,[],1629628,,,1610612752,0,5,2022-03-28T23:44:30Z,240000,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
25,PT09M46.00S,2022-03-28T23:44:33.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,6.389618922470433,49.26470588235294,1610612752,2,5,2022-03-28T23:45:24Z,250000,4.0,8.0,1,left,R. Barrett running Layup (2 PTS),[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,0.85,Made,,,,,2.0,,,,,,,,,,,,,
26,PT09M19.00S,2022-03-28T23:44:58.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,93.38042049934296,54.90196078431373,1610612741,2,5,2022-03-28T23:45:05Z,260000,25.0,10.0,1,right,MISS N. Vucevic Layup,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,2.64,Missed,,,,,,,,,,,,,,,,,,
27,PT09M17.00S,2022-03-28T23:45:00.9Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,2,5,2022-03-28T23:45:05Z,270000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M05.00S,2022-03-28T23:45:14.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.732588699080158,49.26470588235294,1610612752,4,5,2022-03-28T23:45:17Z,280000,4.0,1.0,1,left,M. Robinson DUNK (2 PTS) (E. Fournier 1 AST),"[1629011, 203095]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.4,Made,,,,,2.0,E. Fournier,203095.0,1.0,,,,,,,,,,
30,PT08M54.00S,2022-03-28T23:45:25.4Z,1,REGULAR,3pt,Jump Shot,[],201942,92.9862023653088,2.696078431372549,1610612741,4,8,2022-03-28T23:46:24Z,300000,-237.0,13.0,1,right,D. DeRozan 3PT pullup (3 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,23.69,Made,,,,,3.0,,,,,,,,,,,,,
31,PT08M36.00S,2022-03-28T23:45:45.1Z,1,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612752,4,8,2022-03-28T23:45:56Z,310000,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Randle 2 FT),"[1630245, 203944]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Randle,203944.0,,
33,PT08M36.00S,2022-03-28T23:46:11.3Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,4,8,2022-03-28T23:46:11Z,330000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,
34,PT08M36.00S,2022-03-28T23:46:11.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,4,8,2022-03-28T23:46:11Z,340000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,
35,PT08M36.00S,2022-03-28T23:46:34.9Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,5,8,2022-03-28T23:46:34Z,350000,,,0,,J. Randle Free Throw 2 of 2 (1 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
36,PT08M22.00S,2022-03-28T23:46:51.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630245,94.69448094612353,48.77450980392157,1610612741,5,10,2022-03-28T23:47:10Z,360000,-6.0,-3.0,1,right,A. Dosunmu cutting DUNK (2 PTS) (Z. LaVine 1 AST),"[1630245, 203897]",1610612741.0,CHI,cutting,,,Dosunmu,A. Dosunmu,,,,,0.66,Made,,,,,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,
38,PT08M20.00S,2022-03-28T23:46:58.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,5,10,2022-03-28T23:46:58Z,380000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M10.00S,2022-03-28T23:49:58.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.30946123521682,51.470588235294116,1610612752,5,10,2022-03-28T23:50:31Z,390000,-7.0,16.0,1,left,MISS R. Barrett driving finger roll Layup,[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,1.78,Missed,,,,,,,,,,,,,,,,,,
40,PT08M08.00S,2022-03-28T23:50:00.5Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,5,10,2022-03-28T23:50:31Z,400000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,39.0,1.0,0.0,1.0,,,,,,,,,,,,,,
41,PT08M06.00S,2022-03-28T23:50:01.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,7.178055190538765,47.549019607843135,1610612752,7,10,2022-03-28T23:51:11Z,410000,12.0,15.0,1,left,M. Robinson putback Layup (4 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,1.94,Made,,,,,4.0,,,,,,,,,,,,,
42,PT07M47.00S,2022-03-28T23:50:20.9Z,1,REGULAR,2pt,Jump Shot,[],203897,96.13994743758212,8.823529411764707,1610612741,7,12,2022-03-28T23:51:41Z,420000,-206.0,-16.0,1,right,Z. LaVine 20' step back Jump Shot (7 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,20.65,Made,,,,,7.0,,,,,,,,,,,,,
43,PT07M30.00S,2022-03-28T23:50:38.7Z,1,REGULAR,3pt,Jump Shot,[],202692,30.882473718791065,23.06219362745098,1610612752,7,12,2022-03-28T23:50:44Z,430000,135.0,238.0,1,left,MISS A. Burks 27' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,
44,PT07M28.00S,2022-03-28T23:50:40.7Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,7,12,2022-03-28T23:50:44Z,440000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M25.00S,2022-03-28T23:50:43.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627936,75.3777923784494,12.5,1610612741,7,12,2022-03-28T23:50:53Z,450000,-188.0,179.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
46,PT07M23.00S,2022-03-28T23:50:45.5Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,7,12,2022-03-28T23:50:53Z,460000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,
47,PT07M08.00S,2022-03-28T23:51:00.3Z,1,REGULAR,3pt,Jump Shot,[],203944,33.065045992115635,50.245098039215684,1610612752,7,12,2022-03-28T23:51:05Z,470000,-1.0,258.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
48,PT07M06.00S,2022-03-28T23:51:02.3Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,7,12,2022-03-28T23:51:05Z,480000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT06M56.00S,2022-03-28T23:51:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,94.03745072273325,51.71568627450981,1610612741,7,14,2022-03-28T23:51:15Z,490000,9.0,4.0,1,right,N. Vucevic cutting Layup (2 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,0.93,Made,,,,,2.0,Z. LaVine,203897.0,2.0,,,,,,,,,,
51,PT06M44.00S,2022-03-28T23:51:23.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,6.915243101182654,53.431372549019606,1610612752,9,14,2022-03-28T23:51:32Z,510000,-17.0,13.0,1,left,R. Barrett driving bank Jump Shot (4 PTS),[1629628],1610612752.0,NYK,driving bank,,,Barrett,R. Barrett,,,,,2.13,Made,,,,,4.0,,,,,,,,,,,,,
52,PT06M20.00S,2022-03-28T23:51:47.7Z,1,REGULAR,3pt,Jump Shot,[],1627936,69.99014454664915,72.54901960784314,1610612741,9,17,2022-03-28T23:51:51Z,520000,113.0,230.0,1,right,A. Caruso 25' 3PT  (3 PTS) (A. Dosunmu 1 AST),"[1627936, 1630245]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,25.58,Made,,,,,3.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,
54,PT06M02.00S,2022-03-28T23:52:05.5Z,1,REGULAR,3pt,Jump Shot,[],202692,28.728646517739815,22.54901960784314,1610612752,9,17,2022-03-28T23:52:11Z,540000,137.0,218.0,1,left,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,
55,PT06M00.00S,2022-03-28T23:52:07.5Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,9,17,2022-03-28T23:52:11Z,550000,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,54.0,2.0,0.0,2.0,,,,,,,,,,,,,,
56,PT05M59.00S,2022-03-28T23:52:08.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,6.652431011826544,49.01960784313725,1610612752,11,17,2022-03-28T23:53:54Z,560000,5.0,10.0,1,left,M. Robinson putback Layup (6 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,1.11,Made,,,,,6.0,,,,,,,,,,,,,
57,PT05M48.00S,2022-03-28T23:52:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.9060446780552,50.49019607843137,1610612741,11,19,2022-03-28T23:52:23Z,570000,2.0,5.0,1,right,D. DeRozan cutting Layup (5 PTS) (A. Caruso 1 AST),"[201942, 1627936]",1610612741.0,CHI,cutting,,,DeRozan,D. DeRozan,,,,,0.54,Made,,,,,5.0,A. Caruso,1627936.0,1.0,,,,,,,,,,
59,PT05M28.00S,2022-03-28T23:52:39.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.30946123521682,50.49019607843137,1610612752,13,19,2022-03-28T23:52:42Z,590000,-2.0,16.0,1,left,R. Barrett Layup (6 PTS) (J. Randle 1 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,1.64,Made,,,,,6.0,J. Randle,203944.0,1.0,,,,,,,,,,
61,PT05M15.00S,2022-03-28T23:52:56.0Z,1,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,13,19,2022-03-28T23:53:05Z,610000,,,0,,N. Vucevic bad pass out-of-bounds TURNOVER (1 TO),[202696],1610612741.0,CHI,bad pass,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,1.0,,,,,,,,,
62,PT05M15.00S,2022-03-28T23:52:56.1Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,13,19,2022-03-28T23:53:33Z,620000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M15.00S,2022-03-28T23:52:56.1Z,1,REGULAR,substitution,out,[],1627936,,,1610612752,13,19,2022-03-28T23:53:33Z,630000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M15.00S,2022-03-28T23:52:56.1Z,1,REGULAR,substitution,in,[],1630579,,,1610612752,13,19,2022-03-28T23:53:33Z,640000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M15.00S,2022-03-28T23:52:56.1Z,1,REGULAR,substitution,in,[],1629750,,,1610612752,13,19,2022-03-28T23:53:33Z,650000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
66,PT04M53.00S,2022-03-28T23:53:34.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202692,7.5722733245729295,9.313725490196079,1610612752,15,19,2022-03-28T23:53:39Z,660000,203.0,19.0,1,left,A. Burks 20' Jump Shot (2 PTS) (E. Fournier 2 AST),"[202692, 203095]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,20.43,Made,,,,,2.0,E. Fournier,203095.0,2.0,,,,,,,,,,
68,PT04M52.00S,2022-03-28T23:53:41.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612741,15,19,2022-03-28T23:53:41Z,680000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT04M52.00S,2022-03-28T23:53:41.5Z,1,REGULAR,substitution,out,[],201942,,,1610612741,15,19,2022-03-28T23:56:13Z,690000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
70,PT04M52.00S,2022-03-28T23:53:41.5Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,15,19,2022-03-28T23:56:13Z,700000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
71,PT04M34.00S,2022-03-28T23:56:54.0Z,1,REGULAR,turnover,out-of-bounds,[],1629750,,,1610612741,15,19,2022-03-28T23:56:58Z,710000,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[1629750],1610612741.0,CHI,lost ball,,,Green,J. Green,,,,,,,,,,,,,,,1.0,,,1628159.0,,,,,,
72,PT04M34.00S,2022-03-28T23:56:54.1Z,1,REGULAR,substitution,out,[],202692,,,1610612752,15,19,2022-03-28T23:57:02Z,720000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
73,PT04M34.00S,2022-03-28T23:56:54.1Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,15,19,2022-03-28T23:57:02Z,730000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M13.00S,2022-03-28T23:57:32.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,7.440867279894875,47.549019607843135,1610612752,15,19,2022-03-28T23:57:37Z,740000,12.0,17.0,1,left,MISS J. Randle Layup,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,2.13,Missed,,,,,,,,,,,,,,,,,,
75,PT04M11.00S,2022-03-28T23:57:34.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,15,19,2022-03-28T23:57:37Z,750000,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,74.0,2.0,2.0,0.0,,,,,,,,,,,,,,
76,PT04M00.00S,2022-03-28T23:57:44.8Z,1,REGULAR,2pt,Jump Shot,[],203897,71.04139290407359,46.07843137254902,1610612741,15,21,2022-03-28T23:57:48Z,760000,-20.0,220.0,1,right,Z. LaVine 22' step back Jump Shot (9 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,22.06,Made,,,,,9.0,,,,,,,,,,,,,
77,PT03M42.00S,2022-03-28T23:58:01.9Z,1,REGULAR,2pt,Jump Shot,[],1629628,22.026938239159,34.55882352941176,1610612752,15,21,2022-03-28T23:59:02Z,770000,77.0,155.0,1,left,MISS R. Barrett 17' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,17.28,Missed,,,,,,,,,,,,,,,,,,
78,PT03M40.00S,2022-03-28T23:58:03.9Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,15,21,2022-03-28T23:58:06Z,780000,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT03M29.00S,2022-03-28T23:58:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,94.30026281208936,51.225490196078425,1610612741,15,23,2022-03-28T23:58:27Z,790000,6.0,1.0,1,right,N. Vucevic Layup (4 PTS) (A. Dosunmu 2 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,0.62,Made,,,,,4.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,
81,PT03M29.00S,2022-03-28T23:58:19.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,15,23,2022-03-28T23:58:19Z,810000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT03M11.00S,2022-03-29T00:00:05.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,6.1268068331143235,48.77450980392157,1610612752,17,23,2022-03-29T00:00:09Z,820000,6.0,5.0,1,left,E. Fournier driving floating Jump Shot (2 PTS),[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,0.8,Made,,,,,2.0,,,,,,,,,,,,,
83,PT02M54.00S,2022-03-29T00:00:20.6Z,1,REGULAR,3pt,Jump Shot,[],1629632,92.06636005256242,3.1862745098039214,1610612741,17,23,2022-03-29T00:00:25Z,830000,-234.0,22.0,1,right,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,23.51,Missed,,,,,,,,,,,,,,,,,,
84,PT02M53.00S,2022-03-29T00:00:21.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,17,23,2022-03-29T00:00:25Z,840000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,,,,,
85,PT02M45.00S,2022-03-29T00:00:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,16.376478318002626,46.568627450980394,1610612752,17,23,2022-03-29T00:00:34Z,850000,17.0,101.0,1,left,MISS I. Quickley 10' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,10.28,Missed,,,,,,,,,,,,,,,,,,
86,PT02M43.00S,2022-03-29T00:00:32.5Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,17,23,2022-03-29T00:00:34Z,860000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT02M35.00S,2022-03-29T00:00:41.0Z,1,REGULAR,3pt,Jump Shot,[],1630245,85.75886990801577,3.6764705882352944,1610612741,17,26,2022-03-29T00:00:44Z,870000,-232.0,81.0,1,right,A. Dosunmu 24' 3PT  (5 PTS) (N. Vucevic 1 AST),"[1630245, 202696]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,24.55,Made,,,,,5.0,N. Vucevic,202696.0,1.0,,,,,,,,,,
