actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
97,PT03M10.00S,2022-03-30T23:56:44.1Z,1,REGULAR,foul,personal,[],203944,,,1610612766,26,20,2022-03-30T23:56:48Z,970000,,,0,,J. Randle personal FOUL (1 PF),"[203944, 1628998]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,2534.0,1.0,0.0,Martin,1628998.0,,,,,,,
99,PT03M05.00S,2022-03-30T23:57:09.0Z,1,REGULAR,foul,personal,[],1629628,,,1610612766,26,20,2022-03-30T23:57:13Z,990000,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 1628970]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,201246.0,1.0,0.0,Bridges,1628970.0,,,,,,,
101,PT03M03.00S,2022-03-30T23:57:25.2Z,1,REGULAR,3pt,Jump Shot,[],1628998,31.225361366622867,66.17647058823529,1610612766,26,20,2022-03-30T23:57:31Z,1010000,-81.0,241.0,1,left,MISS C. Martin 25' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,
102,PT03M01.00S,2022-03-30T23:57:27.2Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,26,20,2022-03-30T23:57:31Z,1020000,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,101.0,1.0,1.0,0.0,,,
103,PT02M48.00S,2022-03-30T23:57:40.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,86.81011826544021,50.245098039215684,1610612752,26,20,2022-03-31T00:04:04Z,1030000,1.0,71.0,1,right,MISS J. Randle 7' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,7.15,Missed,,,,,,,,,,,,,,,,,,
104,PT02M46.00S,2022-03-30T23:57:42.3Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,26,20,2022-03-30T23:57:44Z,1040000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,103.0,1.0,1.0,0.0,,,
105,PT02M40.00S,2022-03-30T23:57:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.440867279894875,47.794117647058826,1610612766,26,22,2022-03-30T23:57:52Z,1050000,11.0,17.0,1,left,M. Bridges driving Layup (9 PTS) (C. Martin 3 AST),"[1628970, 1628998]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,,2.06,Made,9.0,C. Martin,1628998.0,3.0,,,,,,,,,,,,,,
107,PT02M17.00S,2022-03-30T23:58:11.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,86.02168199737189,65.44117647058823,1610612752,26,22,2022-03-30T23:58:17Z,1070000,77.0,79.0,1,right,MISS J. Randle 11' turnaround Shot,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,,11.04,Missed,,,,,,,,,,,,,,,,,,
108,PT02M15.00S,2022-03-30T23:58:13.0Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612766,26,22,2022-03-30T23:58:17Z,1080000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,107.0,1.0,1.0,0.0,,,
109,PT02M08.00S,2022-03-30T23:58:19.9Z,1,REGULAR,2pt,Jump Shot,[],1628970,25.969119579500656,71.81372549019608,1610612766,26,24,2022-03-31T00:05:05Z,1090000,-109.0,192.0,1,left,M. Bridges 22' pullup Jump Shot (11 PTS) (C. Martin 4 AST),"[1628970, 1628998]",1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,,22.05,Made,11.0,C. Martin,1628998.0,4.0,,,,,,,,,,,,,,
111,PT02M02.00S,2022-03-30T23:58:30.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,26,24,2022-03-30T23:58:30Z,1110000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M02.00S,2022-03-30T23:58:30.2Z,1,REGULAR,substitution,out,[],203944,,,1610612752,26,24,2022-03-31T00:01:22Z,1120000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M02.00S,2022-03-30T23:58:30.2Z,1,REGULAR,substitution,in,[],1630167,,,1610612752,26,24,2022-03-31T00:01:22Z,1130000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M45.00S,2022-03-31T00:01:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,88.64980289093299,46.81372549019608,1610612752,28,24,2022-03-31T00:01:56Z,1140000,-16.0,54.0,1,right,R. Barrett driving Layup (10 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,5.65,Made,10.0,,,,,,,,,,,,,,,,,
116,PT01M30.00S,2022-03-31T00:02:05.3Z,1,REGULAR,3pt,Jump Shot,[],1626162,10.463206307490145,3.9215686274509802,1610612766,28,24,2022-03-31T00:02:09Z,1150000,230.0,46.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,
117,PT01M28.00S,2022-03-31T00:02:07.3Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,28,24,2022-03-31T00:02:09Z,1160000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,116.0,1.0,1.0,0.0,,,
118,PT01M24.00S,2022-03-31T00:02:11.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,70.64717477003943,74.26470588235294,1610612752,28,24,2022-03-31T00:10:58Z,1170000,121.0,223.0,1,right,MISS I. Quickley 25' running pullup 3PT,[1630193],1610612752.0,NYK,running pullup,,,Quickley,I. Quickley,,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,
119,PT01M22.00S,2022-03-31T00:02:13.4Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,28,24,2022-03-31T00:02:19Z,1180000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,118.0,2.0,2.0,0.0,,,
120,PT01M11.00S,2022-03-31T00:02:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.652431011826544,49.50980392156863,1610612766,28,24,2022-03-31T00:02:36Z,1190000,2.0,10.0,1,left,MISS T. Rozier driving Layup - blocked,"[1626179, 1630167]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,,1.03,Missed,,,,,,,,,,,,,,,,Toppin,1630167.0,
121,PT01M11.00S,2022-03-31T00:02:24.5Z,1,REGULAR,block,,[],1630167,,,1610612766,28,24,2022-03-31T00:02:27Z,1200000,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M09.00S,2022-03-31T00:02:26.5Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612766,28,24,2022-03-31T00:02:36Z,1210000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:0),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,120.0,1.0,0.0,1.0,,,
123,PT01M07.00S,2022-03-31T00:02:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,7.046649145860711,50.73529411764706,1610612766,28,26,2022-03-31T00:11:22Z,1220000,-4.0,14.0,1,left,K. Oubre Jr. putback Layup (4 PTS),[1626162],1610612766.0,CHA,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,,1.42,Made,4.0,,,,,,,,,,,,,,,,,
124,PT00M57.10S,2022-03-31T00:02:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,93.77463863337714,50.73529411764706,1610612752,30,26,2022-03-31T00:02:44Z,1230000,4.0,6.0,1,right,O. Toppin driving Layup (2 PTS) (I. Quickley 1 AST),"[1630167, 1630193]",1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,,0.7,Made,2.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
126,PT00M41.80S,2022-03-31T00:02:57.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,14.273981603153747,47.30392156862745,1610612766,30,26,2022-03-31T00:11:59Z,1250000,13.0,82.0,1,left,MISS M. Bridges 8' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,,8.28,Missed,,,,,,,,,,,,,,,,,,
127,PT00M39.80S,2022-03-31T00:02:59.1Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,30,26,2022-03-31T00:03:04Z,1260000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,126.0,2.0,2.0,0.0,,,
128,PT00M35.00S,2022-03-31T00:03:05.0Z,1,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612752,30,26,2022-03-31T00:03:15Z,1270000,,,0,,T. Rozier shooting personal FOUL (2 PF) (Barrett 2 FT),"[1626179, 1629628]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,,,,,,,,,,1628951.0,2.0,0.0,Barrett,1629628.0,,,,,,,
131,PT00M35.00S,2022-03-31T00:03:17.6Z,1,REGULAR,substitution,out,[],203095,,,1610612752,30,26,2022-03-31T00:03:36Z,1285000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M35.00S,2022-03-31T00:03:17.6Z,1,REGULAR,substitution,out,[],1626179,,,1610612752,30,26,2022-03-31T00:03:36Z,1287500,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M35.00S,2022-03-31T00:03:17.6Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,30,26,2022-03-31T00:03:36Z,1288750,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M35.00S,2022-03-31T00:03:17.6Z,1,REGULAR,substitution,in,[],1630163,,,1610612752,30,26,2022-03-31T00:03:36Z,1289375,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT00M35.00S,2022-03-31T00:03:30.3Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,31,26,2022-03-31T00:03:57Z,1290000,,,0,,R. Barrett Free Throw 1 of 2 (11 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
135,PT00M35.00S,2022-03-31T00:03:30.3Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,31,26,2022-03-31T00:03:57Z,1300000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,Missed,,,,,,,,,,,,,,,,,,
136,PT00M33.50S,2022-03-31T00:03:31.8Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,31,26,2022-03-31T00:03:57Z,1310000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,135.0,1.0,1.0,0.0,,,
137,PT00M21.60S,2022-03-31T00:04:04.8Z,1,REGULAR,3pt,Jump Shot,[],1626162,4.28712220762155,95.09803921568627,1610612766,31,29,2022-03-31T00:04:10Z,1320000,-225.0,-12.0,1,left,K. Oubre Jr. 3PT  (7 PTS) (L. Ball 3 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,22.58,Made,7.0,L. Ball,1630163.0,3.0,,,,,,,,,,,,,,
139,PT00M03.30S,2022-03-31T00:04:28.6Z,1,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,31,29,2022-03-31T00:04:33Z,1340000,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (3 TO),[1629628],1610612752.0,NYK,bad pass,,,Barrett,R. Barrett,,,,,3.0,,,,,,,,,2534.0,,,,,,,,,,,
140,PT00M00.00S,2022-03-31T00:04:41.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630163,28.33442838370565,56.61764705882353,1610612766,31,29,2022-03-31T00:12:53Z,1350000,-33.0,214.0,1,left,MISS L. Ball 21' pullup Shot,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,,21.63,Missed,,,,,,,,,,,,,,,,,,
141,PT00M00.00S,2022-03-31T00:04:41.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,31,29,2022-03-31T00:04:46Z,1360000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,
142,PT00M00.00S,2022-03-31T00:04:45.7Z,1,REGULAR,period,end,[],0,,,1610612766,31,29,2022-03-31T00:04:45Z,1370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2022-03-31T00:06:48.7Z,2,REGULAR,substitution,out,['startperiod'],1629628,,,1610612766,31,29,2022-03-31T00:07:02Z,1380000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-03-31T00:06:48.7Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,31,29,2022-03-31T00:07:02Z,1390000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-03-31T00:06:48.7Z,2,REGULAR,substitution,out,['startperiod'],1628998,,,1610612766,31,29,2022-03-31T00:07:02Z,1400000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-03-31T00:06:48.7Z,2,REGULAR,substitution,in,['startperiod'],202692,,,1610612766,31,29,2022-03-31T00:07:02Z,1410000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-03-31T00:06:48.7Z,2,REGULAR,substitution,in,['startperiod'],202738,,,1610612766,31,29,2022-03-31T00:07:02Z,1420000,,,0,,SUB in: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-03-31T00:06:48.7Z,2,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,31,29,2022-03-31T00:07:02Z,1430000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-03-31T00:07:24.9Z,2,REGULAR,period,start,[],0,,,1610612766,31,29,2022-03-31T00:07:24Z,1440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M49.00S,2022-03-31T00:07:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,5.995400788436268,47.794117647058826,1610612766,31,31,2022-03-31T00:43:32Z,1450000,11.0,4.0,1,left,M. Harrell cutting Layup (2 PTS) (L. Ball 4 AST),"[1626149, 1630163]",1610612766.0,CHA,cutting,,,Harrell,M. Harrell,,,,,,1.17,Made,2.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,
152,PT11M49.00S,2022-03-31T00:07:41.9Z,2,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612766,31,31,2022-03-31T00:07:46Z,1470000,,,0,,O. Toppin shooting personal FOUL (1 PF) (Harrell 1 FT),"[1630167, 1626149]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,,,,1628951.0,1.0,0.0,Harrell,1626149.0,,,,,,,
154,PT11M49.00S,2022-03-31T00:08:08.7Z,2,REGULAR,freethrow,1 of 1,[],1626149,,,1610612766,31,31,2022-03-31T00:08:10Z,1490000,,,0,,MISS M. Harrell Free Throw 1 of 1,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT11M47.00S,2022-03-31T00:08:10.7Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,31,31,2022-03-31T00:08:10Z,1500000,,,0,,A. Burks REBOUND (Off:1 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,154.0,5.0,4.0,1.0,,,
156,PT11M38.00S,2022-03-31T00:08:18.9Z,2,REGULAR,3pt,Jump Shot,[],202692,69.99014454664915,74.01960784313727,1610612752,34,31,2022-03-31T00:13:58Z,1510000,120.0,230.0,1,right,A. Burks 25' 3PT pullup (3 PTS),[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,,25.91,Made,3.0,,,,,,,,,,,,,,,,,
158,PT11M24.00S,2022-03-31T00:08:32.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,10.85742444152431,36.51960784313725,1610612766,34,33,2022-03-31T00:14:51Z,1530000,67.0,50.0,1,left,L. Ball 8' driving floating Jump Shot (6 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,,8.37,Made,6.0,,,,,,,,,,,,,,,,,
159,PT10M58.00S,2022-03-31T00:08:58.5Z,2,REGULAR,3pt,Jump Shot,[],1630193,72.7496714848883,78.92156862745098,1610612752,34,33,2022-03-31T00:09:06Z,1540000,145.0,204.0,1,right,MISS I. Quickley 24' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,
160,PT10M56.00S,2022-03-31T00:09:00.5Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,34,33,2022-03-31T00:09:06Z,1550000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,159.0,1.0,1.0,0.0,,,
161,PT10M48.00S,2022-03-31T00:09:11.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,34,33,2022-03-31T00:09:11Z,1560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT10M48.00S,2022-03-31T00:09:11.1Z,2,REGULAR,substitution,out,[],1630579,,,1610612766,34,33,2022-03-31T00:09:19Z,1570000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT10M48.00S,2022-03-31T00:09:11.1Z,2,REGULAR,substitution,in,[],1629011,,,1610612766,34,33,2022-03-31T00:09:19Z,1580000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT10M42.00S,2022-03-31T00:09:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202738,6.389618922470433,50.73529411764706,1610612766,34,35,2022-03-31T00:09:41Z,1590000,-4.0,8.0,1,left,I. Thomas driving Layup (2 PTS) (M. Harrell 1 AST),"[202738, 1626149]",1610612766.0,CHA,driving,,,Thomas,I. Thomas,,,,,,0.85,Made,2.0,M. Harrell,1626149.0,1.0,,,,,,,,,,,,,,
167,PT10M21.00S,2022-03-31T00:09:57.9Z,2,REGULAR,3pt,Jump Shot,[],202692,73.53810775295663,16.666666666666664,1610612752,34,35,2022-03-31T00:10:04Z,1610000,-167.0,196.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
168,PT10M20.00S,2022-03-31T00:09:58.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,34,35,2022-03-31T00:10:04Z,1620000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,167.0,,,,,,
169,PT10M20.00S,2022-03-31T00:10:03.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,34,35,2022-03-31T00:10:03Z,1630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M05.00S,2022-03-31T00:10:24.3Z,2,REGULAR,3pt,Jump Shot,[],1626162,31.750985545335087,59.55882352941176,1610612766,34,35,2022-03-31T00:10:32Z,1640000,-48.0,246.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,
171,PT10M03.00S,2022-03-31T00:10:26.3Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,34,35,2022-03-31T00:10:32Z,1650000,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,170.0,1.0,1.0,0.0,,,
172,PT09M59.00S,2022-03-31T00:10:29.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202692,94.43166885676742,50.98039215686274,1610612752,34,35,2022-03-31T00:10:39Z,1660000,5.0,0.0,1,right,MISS A. Burks running Layup - blocked,"[202692, 1626162]",1610612752.0,NYK,running,,,Burks,A. Burks,,,,,,0.49,Missed,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0,
173,PT09M59.00S,2022-03-31T00:10:29.7Z,2,REGULAR,block,,[],1626162,,,1610612752,34,35,2022-03-31T00:10:31Z,1670000,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M57.00S,2022-03-31T00:10:31.7Z,2,REGULAR,rebound,defensive,[],202738,,,1610612766,34,35,2022-03-31T00:10:39Z,1680000,,,0,,I. Thomas REBOUND (Off:0 Def:1),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,172.0,1.0,1.0,0.0,,,
175,PT09M50.00S,2022-03-31T00:10:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,6.783837056504599,50.98039215686274,1610612766,34,35,2022-03-31T00:10:48Z,1690000,-5.0,11.0,1,left,MISS M. Harrell Layup - blocked,"[1626149, 202692]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,1.23,Missed,,,,,,,,,,,,,,,,Burks,202692.0,
176,PT09M50.00S,2022-03-31T00:10:40.1Z,2,REGULAR,block,,[],202692,,,1610612766,34,35,2022-03-31T00:10:43Z,1700000,,,0,,A. Burks BLOCK (1 BLK),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M48.00S,2022-03-31T00:10:42.1Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,34,35,2022-03-31T00:10:48Z,1710000,,,0,,A. Burks REBOUND (Off:1 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,175.0,6.0,5.0,1.0,,,
178,PT09M41.00S,2022-03-31T00:10:48.4Z,2,REGULAR,turnover,bad pass,[],202692,,,1610612752,34,35,2022-03-31T00:10:53Z,1720000,,,0,,A. Burks bad pass TURNOVER (2 TO),"[202692, 1630163]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,2.0,,,,,,,Ball,1630163.0,,,,,,,,,,,,
179,PT09M41.00S,2022-03-31T00:10:48.4Z,2,REGULAR,steal,,[],1630163,,,1610612766,34,35,2022-03-31T00:10:51Z,1730000,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M38.00S,2022-03-31T00:11:07.0Z,2,REGULAR,foul,personal,[],1630193,,,1610612766,34,35,2022-03-31T00:17:21Z,1740000,,,0,,I. Quickley take personal FOUL (1 PF),"[1630193, 1626149]",1610612752.0,NYK,take,,,Quickley,I. Quickley,,,,,,,,,,,,,,2534.0,1.0,0.0,Harrell,1626149.0,,,,,,,
182,PT09M29.00S,2022-03-31T00:11:27.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202738,25.706307490144546,37.5,1610612766,34,35,2022-03-31T00:43:40Z,1760000,62.0,189.0,1,left,MISS I. Thomas 19' step back Shot,[202738],1610612766.0,CHA,step back,,,Thomas,I. Thomas,,,,,,19.92,Missed,,,,,,,,,,,,,,,,,,
183,PT09M27.00S,2022-03-31T00:11:29.2Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,34,35,2022-03-31T00:11:32Z,1770000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,182.0,1.0,1.0,0.0,,,
184,PT09M10.00S,2022-03-31T00:11:50.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,34,35,2022-03-31T00:11:50Z,1780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M08.00S,2022-03-31T00:12:04.7Z,2,REGULAR,3pt,Jump Shot,[],1630193,90.48948751642575,2.941176470588235,1610612752,34,35,2022-03-31T00:12:10Z,1790000,-235.0,37.0,1,right,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,
186,PT09M06.00S,2022-03-31T00:12:06.7Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,34,35,2022-03-31T00:12:10Z,1800000,,,0,,M. Robinson REBOUND (Off:3 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,185.0,3.0,0.0,3.0,,,
187,PT09M03.00S,2022-03-31T00:12:09.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,68.67608409986859,30.392156862745097,1610612752,34,35,2022-03-31T00:20:12Z,1810000,-98.0,242.0,1,right,MISS M. McBride 26' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
