actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-04-09T19:40:49.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-09T19:40:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-04-09T19:40:52.0Z,1,REGULAR,jumpball,recovered,[],1629677,,,1610612762,0,0,2023-04-09T19:40:52Z,40000,False,,,0,,Jump Ball U. Azubuike vs. A. Davis: Tip to L. Samanic,"[1629677, 1628962, 203076]",1610612762.0,UTA,startperiod,L. Samanic,1629677.0,Samanic,L. Samanic,Azubuike,1628962.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2023-04-09T19:41:01.7Z,1,REGULAR,3pt,Jump Shot,[],203482,70.22010512483574,70.09803921568627,1610612762,0,3,2023-04-09T19:41:06Z,70000,False,100.0,227.0,1,right,K. Olynyk 24' 3PT  (3 PTS) (O. Agbaji 1 AST),"[203482, 1630534]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,24.86,Made,3.0,O. Agbaji,1630534.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-04-09T19:41:25.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,17.65768725361366,57.59803921568628,1610612747,0,3,2023-04-09T19:41:28Z,90000,False,-38.0,113.0,1,left,MISS A. Reaves 11' Jump Shot,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,11.97,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2023-04-09T19:41:27.0Z,1,REGULAR,rebound,defensive,[],1628962,,,1610612762,0,3,2023-04-09T19:41:28Z,100000,False,,,0,,U. Azubuike REBOUND (Off:0 Def:1),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M19.00S,2023-04-09T19:41:33.0Z,1,REGULAR,turnover,double dribble,[],1630534,,,1610612762,0,3,2023-04-09T19:41:40Z,110000,False,,,0,,O. Agbaji double dribble TURNOVER (1 TO),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1662.0,1.0,,,,,,,,
12,PT11M13.00S,2023-04-09T19:41:48.2Z,1,REGULAR,foul,personal,[],1628962,,,1610612747,0,3,2023-04-09T19:41:55Z,120000,False,,,0,,U. Azubuike personal FOUL (1 PF),"[1628962, 203076]",1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1662.0,,1.0,0.0,Davis,203076.0,,,,
14,PT11M06.00S,2023-04-09T19:42:09.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203076,8.984888304862025,50.245098039215684,1610612747,2,3,2023-04-09T19:42:13Z,140000,False,-1.0,32.0,1,left,A. Davis Layup (2 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.2,Made,2.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
16,PT10M55.00S,2023-04-09T19:42:22.5Z,1,REGULAR,turnover,out-of-bounds,[],1627739,,,1610612762,2,3,2023-04-09T19:42:27Z,160000,False,,,0,,K. Dunn bad pass out-of-bounds TURNOVER (1 TO),[1627739],1610612762.0,UTA,bad pass,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1662.0,1.0,,,,,,,,
17,PT10M43.00S,2023-04-09T19:42:38.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629020,8.196452036793687,46.81372549019608,1610612747,4,3,2023-04-09T19:42:41Z,170000,False,16.0,25.0,1,left,J. Vanderbilt DUNK (2 PTS) (A. Davis 1 AST),"[1629020, 203076]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.92,Made,2.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,
19,PT10M29.00S,2023-04-09T19:42:52.0Z,1,REGULAR,3pt,Jump Shot,[],1627739,67.59198423127464,48.529411764705884,1610612762,4,3,2023-04-09T19:42:56Z,190000,False,-7.0,252.0,1,right,MISS K. Dunn 25' pullup 3PT,[1627739],1610612762.0,UTA,pullup,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
20,PT10M27.00S,2023-04-09T19:42:54.0Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,4,3,2023-04-09T19:42:56Z,200000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M11.00S,2023-04-09T19:43:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.356767411300922,55.14705882352941,1610612747,4,3,2023-04-09T19:43:16Z,210000,False,-26.0,7.0,1,left,MISS L. James reverse Layup,[2544],1610612747.0,LAL,reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2023-04-09T19:43:13.1Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,4,3,2023-04-09T19:43:16Z,220000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT10M05.00S,2023-04-09T19:43:18.3Z,1,REGULAR,turnover,out-of-bounds,[],203482,,,1610612762,4,3,2023-04-09T19:43:25Z,230000,False,,,0,,K. Olynyk bad pass out-of-bounds TURNOVER (1 TO),[203482],1610612762.0,UTA,bad pass,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,1.0,,,,,,,,
24,PT10M01.00S,2023-04-09T19:43:26.8Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,4,3,2023-04-09T19:43:30Z,240000,False,,,0,,A. Davis bad pass TURNOVER (1 TO),"[203076, 1627739]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,Dunn,1627739.0,,
25,PT10M01.00S,2023-04-09T19:43:26.8Z,1,REGULAR,steal,,[],1627739,,,1610612762,4,3,2023-04-09T19:43:28Z,250000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M56.00S,2023-04-09T19:43:32.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629677,72.9796320630749,21.32352941176471,1610612762,4,3,2023-04-09T19:43:40Z,260000,False,-143.0,201.0,1,right,MISS L. Samanic 24' running 3PT,[1629677],1610612762.0,UTA,running,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Left Center,24.73,Missed,,,,,,,,,,,,,,,,,,
27,PT09M52.00S,2023-04-09T19:43:36.0Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,4,3,2023-04-09T19:43:40Z,270000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M48.00S,2023-04-09T19:43:38.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,7.408015768725363,51.470588235294116,1610612747,4,3,2023-04-09T19:43:48Z,280000,False,-7.0,17.0,1,left,MISS L. James running Layup - blocked,"[2544, 203482]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,Olynyk,203482.0
29,PT09M48.00S,2023-04-09T19:43:38.7Z,1,REGULAR,block,,[],203482,,,1610612747,4,3,2023-04-09T19:43:41Z,290000,False,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M48.00S,2023-04-09T19:43:38.7Z,1,REGULAR,rebound,offensive,[],2544,,,1610612747,4,3,2023-04-09T19:43:48Z,300000,False,,,0,,L. James REBOUND (Off:1 Def:0),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,28.0,1.0,0.0,1.0,,,,,,,,,,
31,PT09M44.00S,2023-04-09T19:43:43.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],2544,5.042706964520377,94.36274509803921,1610612747,7,3,2023-04-09T19:43:51Z,310000,False,-222.0,-5.0,1,left,L. James 3PT  (3 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,22.19,Made,3.0,,,,,,,,,,,,,,,,,
32,PT09M28.00S,2023-04-09T19:44:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,90.71944809461235,54.65686274509804,1610612762,7,3,2023-04-09T19:44:21Z,320000,False,23.0,35.0,1,right,MISS K. Dunn driving Layup - blocked,"[1627739, 203076]",1610612762.0,UTA,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
