actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
79,PT04M40.00S,2023-03-25T02:52:40.9Z,1,REGULAR,substitution,in,[],1629117,,,1610612747,18,16,2023-03-25T02:53:18Z,790000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M40.00S,2023-03-25T02:52:40.9Z,1,REGULAR,substitution,in,[],1627736,,,1610612747,18,16,2023-03-25T02:53:18Z,800000,False,,,0,,SUB in: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M40.00S,2023-03-25T02:52:40.9Z,1,REGULAR,substitution,in,[],1630598,,,1610612747,18,16,2023-03-25T02:53:18Z,810000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M40.00S,2023-03-25T02:52:40.9Z,1,REGULAR,substitution,in,[],1630198,,,1610612747,18,16,2023-03-25T02:53:18Z,820000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M40.00S,2023-03-25T02:53:06.7Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,19,16,2023-03-25T02:53:06Z,830000,False,,,0,,A. Davis Free Throw 1 of 1 (11 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,
84,PT04M30.00S,2023-03-25T02:53:16.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,12.00722733245729,54.411764705882355,1610612760,19,16,2023-03-25T02:53:20Z,840000,False,-22.0,60.0,1,left,MISS S. Gilgeous-Alexander 6' driving floating bank Shot,[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,6.43,Missed,,,,,,,,,,,,,,,
85,PT04M29.00S,2023-03-25T02:53:17.9Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,19,16,2023-03-25T02:53:20Z,850000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,,
86,PT04M24.00S,2023-03-25T02:53:23.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628972,64.70105124835743,56.86274509803921,1610612747,22,16,2023-03-25T02:53:28Z,860000,False,34.0,279.0,1,right,T. Brown Jr. 28' 3PT running pullup (3 PTS),[1628972],1610612747.0,LAL,running pullup,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Center,,,,28.14,Made,,,,,3.0,,,,,,,,,,
87,PT04M09.00S,2023-03-25T02:53:37.8Z,1,REGULAR,2pt,Jump Shot,[],1629652,22.2568988173456,76.9607843137255,1610612760,22,16,2023-03-25T02:53:41Z,870000,False,-135.0,157.0,1,left,MISS L. Dort 20' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,16-24 Left Center,,,,20.67,Missed,,,,,,,,,,,,,,,
88,PT04M07.00S,2023-03-25T02:53:40.2Z,1,REGULAR,rebound,defensive,[],1629117,,,1610612747,22,16,2023-03-25T02:53:40Z,880000,False,,,0,,W. Gabriel REBOUND (Off:0 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,16-24 Left Center,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,
89,PT03M58.00S,2023-03-25T02:53:49.5Z,1,REGULAR,3pt,Jump Shot,[],1628972,85.72601839684626,95.83333333333333,1610612747,22,16,2023-03-25T02:53:54Z,890000,False,229.0,82.0,1,right,MISS T. Brown Jr. 24' 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,,,,24.33,Missed,,,,,,,,,,,,,,,
90,PT03M53.00S,2023-03-25T02:53:54.5Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,22,16,2023-03-25T02:53:54Z,900000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,
91,PT03M46.00S,2023-03-25T02:54:01.7Z,1,REGULAR,3pt,Jump Shot,[],1631119,32.90078843626807,52.205882352941174,1610612760,22,16,2023-03-25T02:54:06Z,910000,False,-11.0,257.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,25.7,Missed,,,,,,,,,,,,,,,
92,PT03M43.00S,2023-03-25T02:54:04.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,22,16,2023-03-25T02:54:06Z,920000,False,,,0,,A. Davis REBOUND (Off:2 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,91.0,5.0,3.0,2.0,,,,,,,,,,,
93,PT03M36.00S,2023-03-25T02:54:14.9Z,1,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612747,22,16,2023-03-25T02:54:21Z,930000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Davis 2 FT),"[1631119, 203076]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628171.0,2.0,0.0,Davis,203076.0,,,,,
95,PT03M36.00S,2023-03-25T02:54:52.9Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,23,16,2023-03-25T02:54:52Z,950000,False,,,0,,A. Davis Free Throw 1 of 2 (12 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,
96,PT03M36.00S,2023-03-25T02:54:53.9Z,1,REGULAR,substitution,out,[],1628972,,,1610612747,23,16,2023-03-25T02:54:58Z,960000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M36.00S,2023-03-25T02:54:53.9Z,1,REGULAR,substitution,in,[],1629022,,,1610612747,23,16,2023-03-25T02:54:58Z,970000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M36.00S,2023-03-25T02:55:14.9Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,24,16,2023-03-25T02:55:14Z,980000,False,,,0,,A. Davis Free Throw 2 of 2 (13 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,
99,PT03M23.00S,2023-03-25T02:55:28.5Z,1,REGULAR,2pt,Jump Shot,[],1631119,24.885019710906704,63.72549019607843,1610612760,24,16,2023-03-25T02:55:32Z,990000,False,-69.0,181.0,1,left,MISS J. Williams 19' Jump Shot,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,,,,19.39,Missed,,,,,,,,,,,,,,,
100,PT03M21.00S,2023-03-25T02:55:30.5Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612747,24,16,2023-03-25T02:55:32Z,1000000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Left Center,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,
101,PT03M06.00S,2023-03-25T02:55:45.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,93.74178712220763,48.774509803921575,1610612747,26,16,2023-03-25T02:55:49Z,1010000,False,-6.0,6.0,1,right,A. Davis alley-oop DUNK (15 PTS) (D. Schroder 2 AST),"[203076, 203471]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,0.88,Made,,,,,15.0,,,,,,D. Schroder,203471.0,2.0,,
103,PT02M51.00S,2023-03-25T02:56:00.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,16.869250985545335,37.745098039215684,1610612760,26,18,2023-03-25T02:56:03Z,1030000,False,61.0,106.0,1,left,S. Gilgeous-Alexander 12' pullup Jump Shot (6 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,12.25,Made,,,,,6.0,,,,,,,,,,
104,PT02M30.00S,2023-03-25T02:56:21.5Z,1,REGULAR,3pt,Jump Shot,[],1629117,86.12023653088042,95.83333333333333,1610612747,29,18,2023-03-25T02:56:25Z,1040000,False,229.0,78.0,1,right,W. Gabriel 24' 3PT  (3 PTS) (D. Schroder 3 AST),"[1629117, 203471]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Right Corner 3,24+ Right,,,,24.21,Made,,,,,3.0,,,,,,D. Schroder,203471.0,3.0,,
106,PT02M22.00S,2023-03-25T02:56:32.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,29,18,2023-03-25T02:56:32Z,1060000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M22.00S,2023-03-25T02:58:56.7Z,1,REGULAR,substitution,out,[],203076,,,1610612760,29,18,2023-03-25T02:59:28Z,1070000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M22.00S,2023-03-25T02:58:56.7Z,1,REGULAR,substitution,out,[],203471,,,1610612760,29,18,2023-03-25T02:59:28Z,1080000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M22.00S,2023-03-25T02:58:56.7Z,1,REGULAR,substitution,out,[],1628983,,,1610612760,29,18,2023-03-25T02:59:28Z,1090000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M22.00S,2023-03-25T02:58:56.7Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,29,18,2023-03-25T02:59:28Z,1100000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M22.00S,2023-03-25T02:58:56.7Z,1,REGULAR,substitution,out,[],1631119,,,1610612760,29,18,2023-03-25T02:59:28Z,1110000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M22.00S,2023-03-25T02:58:56.7Z,1,REGULAR,substitution,in,[],1629060,,,1610612760,29,18,2023-03-25T02:59:28Z,1120000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M22.00S,2023-03-25T02:58:56.7Z,1,REGULAR,substitution,in,[],1630559,,,1610612760,29,18,2023-03-25T02:59:28Z,1130000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M22.00S,2023-03-25T02:58:56.7Z,1,REGULAR,substitution,in,[],1631114,,,1610612760,29,18,2023-03-25T02:59:28Z,1140000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M22.00S,2023-03-25T02:58:56.7Z,1,REGULAR,substitution,in,[],1631172,,,1610612760,29,18,2023-03-25T02:59:28Z,1150000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M22.00S,2023-03-25T02:58:56.7Z,1,REGULAR,substitution,in,[],1630322,,,1610612760,29,18,2023-03-25T02:59:28Z,1160000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M13.00S,2023-03-25T03:00:03.7Z,1,REGULAR,3pt,Jump Shot,[],1631172,33.295006570302235,59.068627450980394,1610612760,29,18,2023-03-25T03:00:07Z,1170000,False,-45.0,260.0,1,left,MISS O. Dieng 26' pullup 3PT,[1631172],1610612760.0,OKC,pullup,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,26.44,Missed,,,,,,,,,,,,,,,
118,PT02M10.00S,2023-03-25T03:00:06.7Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,29,18,2023-03-25T03:00:07Z,1180000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,
119,PT01M55.00S,2023-03-25T03:00:20.9Z,1,REGULAR,3pt,Jump Shot,[],1627736,67.06636005256242,36.274509803921575,1610612747,29,18,2023-03-25T03:00:25Z,1190000,False,-69.0,257.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,26.61,Missed,,,,,,,,,,,,,,,
120,PT01M52.00S,2023-03-25T03:00:23.9Z,1,REGULAR,rebound,defensive,[],1631172,,,1610612760,29,18,2023-03-25T03:00:25Z,1200000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,
121,PT01M45.00S,2023-03-25T03:00:31.3Z,1,REGULAR,turnover,bad pass,[],1631172,,,1610612760,29,18,2023-03-25T03:00:35Z,1210000,False,,,0,,O. Dieng bad pass TURNOVER (1 TO),"[1631172, 1627736]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Right,1.0,Beasley,1627736.0,,,,,,,,,,,,,,,,,
122,PT01M45.00S,2023-03-25T03:00:31.3Z,1,REGULAR,steal,,[],1627736,,,1610612747,29,18,2023-03-25T03:00:33Z,1220000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
123,PT01M37.00S,2023-03-25T03:00:38.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627736,90.71944809461235,55.63725490196079,1610612747,31,18,2023-03-25T03:04:19Z,1230000,False,28.0,35.0,1,right,M. Beasley running Layup (2 PTS),[1627736],1610612747.0,LAL,running,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,4.47,Made,,,,,2.0,,,,,,,,,,
124,PT01M24.00S,2023-03-25T03:00:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,11.875821287779246,43.627450980392155,1610612760,31,20,2023-03-25T03:00:55Z,1240000,False,32.0,59.0,1,left,J. Williams 6' driving floating Jump Shot (2 PTS),[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,6.72,Made,,,,,2.0,,,,,,,,,,
125,PT01M14.00S,2023-03-25T03:01:04.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631172,,,1610612747,31,20,2023-03-25T03:01:08Z,1250000,False,,,0,,O. Dieng shooting personal FOUL (1 PF) (Gabriel 2 FT),"[1631172, 1629117]",1610612760.0,OKC,shooting,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,1.0,0.0,Gabriel,1629117.0,,,,,
127,PT01M14.00S,2023-03-25T03:01:27.9Z,1,REGULAR,freethrow,1 of 2,[],1629117,,,1610612747,32,20,2023-03-25T03:01:27Z,1270000,False,,,0,,W. Gabriel Free Throw 1 of 2 (4 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
128,PT01M14.00S,2023-03-25T03:01:28.7Z,1,REGULAR,substitution,out,[],1630598,,,1610612747,32,20,2023-03-25T03:01:33Z,1280000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M14.00S,2023-03-25T03:01:28.7Z,1,REGULAR,substitution,in,[],1628983,,,1610612747,32,20,2023-03-25T03:01:33Z,1290000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M14.00S,2023-03-25T03:01:53.1Z,1,REGULAR,freethrow,2 of 2,[],1629117,,,1610612747,33,20,2023-03-25T03:01:53Z,1300000,False,,,0,,W. Gabriel Free Throw 2 of 2 (5 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
131,PT01M10.00S,2023-03-25T03:02:02.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,8.327858081471746,48.0392156862745,1610612760,33,22,2023-03-25T03:02:06Z,1310000,False,10.0,26.0,1,left,J. Williams driving Layup (4 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,2.76,Made,,,,,4.0,,,,,,,,,,
132,PT01M10.00S,2023-03-25T03:02:05.8Z,1,REGULAR,foul,personal,['1freethrow'],1629117,,,1610612760,33,22,2023-03-25T03:03:01Z,1320000,False,,,0,,W. Gabriel shooting personal FOUL (1 PF) (Williams 1 FT),"[1629117, 1631114]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,1.0,0.0,Williams,1631114.0,,,,,
134,PT01M10.00S,2023-03-25T03:02:27.0Z,1,REGULAR,freethrow,1 of 1,[],1631114,,,1610612760,33,23,2023-03-25T03:02:27Z,1340000,False,,,0,,J. Williams Free Throw 1 of 1 (5 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
135,PT00M58.10S,2023-03-25T03:02:41.4Z,1,REGULAR,3pt,Jump Shot,[],1627736,65.62089356110381,46.32352941176471,1610612747,36,23,2023-03-25T03:02:45Z,1350000,False,-18.0,271.0,1,right,M. Beasley 27' 3PT  (5 PTS) (A. Reaves 2 AST),"[1627736, 1630559]",1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,27.13,Made,,,,,5.0,,,,,,A. Reaves,1630559.0,2.0,,
137,PT00M49.80S,2023-03-25T03:02:52.8Z,1,REGULAR,2pt,Jump Shot,[],1628983,21.73127463863338,63.23529411764706,1610612760,36,23,2023-03-25T03:03:05Z,1370000,False,-66.0,152.0,1,left,MISS S. Gilgeous-Alexander 16' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,16.56,Missed,,,,,,,,,,,,,,,
138,PT00M46.90S,2023-03-25T03:02:56.1Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,36,23,2023-03-25T03:02:56Z,1380000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,,,,,,137.0,2.0,2.0,0.0,,,,,,,,,,,
139,PT00M34.10S,2023-03-25T03:03:08.9Z,1,REGULAR,3pt,Jump Shot,[],1629022,79.94415243101183,94.36274509803921,1610612747,39,23,2023-03-25T03:03:13Z,1390000,False,222.0,136.0,1,right,L. Walker IV 26' 3PT  (3 PTS) (A. Reaves 3 AST),"[1629022, 1630559]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,26.02,Made,,,,,3.0,,,,,,A. Reaves,1630559.0,3.0,,
141,PT00M26.20S,2023-03-25T03:03:21.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630559,,,1610612760,39,23,2023-03-25T03:03:25Z,1410000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630559, 1628983]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628171.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
143,PT00M26.20S,2023-03-25T03:03:45.5Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,39,24,2023-03-25T03:03:45Z,1430000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (7 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
144,PT00M26.20S,2023-03-25T03:03:46.2Z,1,REGULAR,substitution,out,[],1629117,,,1610612760,39,24,2023-03-25T03:04:04Z,1440000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M26.20S,2023-03-25T03:03:46.2Z,1,REGULAR,substitution,out,[],1630198,,,1610612760,39,24,2023-03-25T03:04:04Z,1450000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M26.20S,2023-03-25T03:03:46.2Z,1,REGULAR,substitution,out,[],1631172,,,1610612760,39,24,2023-03-25T03:04:04Z,1460000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M26.20S,2023-03-25T03:03:46.2Z,1,REGULAR,substitution,in,[],203076,,,1610612760,39,24,2023-03-25T03:04:04Z,1470000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M26.20S,2023-03-25T03:03:46.2Z,1,REGULAR,substitution,in,[],1630598,,,1610612760,39,24,2023-03-25T03:04:04Z,1480000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M26.20S,2023-03-25T03:03:46.2Z,1,REGULAR,substitution,in,[],1630526,,,1610612760,39,24,2023-03-25T03:04:04Z,1490000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M26.20S,2023-03-25T03:04:19.3Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,39,25,2023-03-25T03:04:19Z,1500000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (8 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
151,PT00M06.70S,2023-03-25T03:04:43.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,87.30289093298292,46.568627450980394,1610612747,41,25,2023-03-25T03:04:51Z,1510000,False,-17.0,67.0,1,right,M. Beasley 6' driving floating Jump Shot (7 PTS),[1627736],1610612747.0,LAL,driving floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,6.91,Made,,,,,7.0,,,,,,,,,,
152,PT00M00.00S,2023-03-25T03:04:52.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,9.773324572930349,48.28431372549019,1610612760,41,25,2023-03-25T03:07:48Z,1520000,False,9.0,39.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,4.03,Missed,,,,,,,,,,,,,,,
153,PT00M00.00S,2023-03-25T03:04:52.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,41,25,2023-03-25T03:07:48Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,152.0,,,,,,,,,,,,,,
154,PT00M00.00S,2023-03-25T03:04:55.1Z,1,REGULAR,period,end,[],0,,,1610612760,41,25,2023-03-25T03:04:55Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-03-25T03:07:23.5Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612760,41,25,2023-03-25T03:07:39Z,1550000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-03-25T03:07:23.5Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,41,25,2023-03-25T03:07:39Z,1560000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-03-25T03:07:23.5Z,2,REGULAR,substitution,in,['startperiod'],1629117,,,1610612760,41,25,2023-03-25T03:07:39Z,1570000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-03-25T03:07:23.5Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,41,25,2023-03-25T03:07:39Z,1580000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-03-25T03:07:34.6Z,2,REGULAR,period,start,[],0,,,1610612760,41,25,2023-03-25T03:07:39Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
