actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT11M17.00S,2023-02-08T03:13:46.7Z,1,REGULAR,steal,,[],1631114,,,1610612760,2,0,2023-02-08T03:13:49Z,150000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
16,PT11M12.00S,2023-02-08T03:13:52.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629026,28.170170827858072,78.67647058823529,1610612760,2,3,2023-02-08T03:22:59Z,160000,False,-143.0,212.0,1,left,K. Williams 25' 3PT running (3 PTS) (J. Giddey 1 AST),"[1629026, 1630581]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,25.62,Made,,,,,3.0,,,,J. Giddey,1630581.0,1.0,,,,,,,
18,PT10M52.00S,2023-02-08T03:14:11.5Z,1,REGULAR,2pt,Jump Shot,[],203076,77.81907030223391,49.63235294117647,1610612747,2,3,2023-02-08T03:14:48Z,180000,False,-2.0,156.0,1,right,MISS A. Davis 15' pullup Shot,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,Mid-Range,8-16 Center,15.6,Missed,,,,,,,,,,,,,,,,,,
19,PT10M50.00S,2023-02-08T03:14:13.5Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,2,3,2023-02-08T03:14:16Z,190000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M32.00S,2023-02-08T03:14:32.1Z,1,REGULAR,3pt,Jump Shot,[],1630581,28.301576872536145,81.37254901960785,1610612760,2,3,2023-02-08T03:14:36Z,200000,False,-157.0,214.0,1,left,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
21,PT10M29.00S,2023-02-08T03:14:35.1Z,1,REGULAR,rebound,defensive,[],201976,,,1610612747,2,3,2023-02-08T03:14:36Z,210000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M20.00S,2023-02-08T03:14:44.4Z,1,REGULAR,3pt,Jump Shot,[],201976,72.58541392904074,78.67647058823529,1610612747,5,3,2023-02-08T03:14:49Z,220000,False,143.0,205.0,1,right,P. Beverley 25' 3PT  (3 PTS) (A. Davis 1 AST),"[201976, 203076]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,25.03,Made,,,,,3.0,,,,A. Davis,203076.0,1.0,,,,,,,
24,PT10M11.00S,2023-02-08T03:14:56.6Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,5,3,2023-02-08T03:15:03Z,240000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (1 TO),[1630581],1610612760.0,OKC,bad pass,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,,1627529.0,,,,,,
25,PT09M58.00S,2023-02-08T03:15:15.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],2544,79.54993429697765,50.49019607843137,1610612747,5,3,2023-02-08T03:15:20Z,250000,False,2.0,140.0,1,right,MISS L. James 13' step back Shot,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Mid-Range,8-16 Center,13.97,Missed,,,,,,,,,,,,,,,,,,
26,PT09M55.00S,2023-02-08T03:15:18.6Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,5,3,2023-02-08T03:15:20Z,260000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M45.00S,2023-02-08T03:15:28.7Z,1,REGULAR,3pt,Jump Shot,[],1631119,30.27266754270697,73.2843137254902,1610612760,5,6,2023-02-08T03:15:32Z,270000,False,-116.0,232.0,1,left,J. Williams 25' 3PT  (3 PTS) (J. Giddey 2 AST),"[1631119, 1630581]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.97,Made,,,,,3.0,,,,J. Giddey,1630581.0,2.0,,,,,,,
29,PT09M36.00S,2023-02-08T03:15:42.5Z,1,REGULAR,foul,personal,[],1631114,,,1610612747,5,6,2023-02-08T03:16:07Z,290000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 2544]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1627541.0,1.0,0.0,James,2544.0,,
31,PT09M26.00S,2023-02-08T03:16:06.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,92.95335085413929,52.450980392156865,1610612747,7,6,2023-02-08T03:16:10Z,310000,False,12.0,14.0,1,right,R. Hachimura DUNK (2 PTS) (A. Davis 2 AST),"[1629060, 203076]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,2.0,,,,A. Davis,203076.0,2.0,,,,,,,
33,PT09M15.00S,2023-02-08T03:16:18.0Z,1,REGULAR,3pt,Jump Shot,[],1631114,31.718134034165573,27.450980392156865,1610612760,7,9,2023-02-08T03:16:21Z,330000,False,113.0,246.0,1,left,J. Williams 27' 3PT  (3 PTS) (J. Williams 1 AST),"[1631114, 1631119]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,27.03,Made,,,,,3.0,,,,J. Williams,1631119.0,1.0,,,,,,,
35,PT08M58.00S,2023-02-08T03:16:34.3Z,1,REGULAR,3pt,Jump Shot,[],203471,72.24252628120894,18.849571078431367,1610612747,7,9,2023-02-08T03:16:40Z,350000,False,-156.0,208.0,1,right,MISS D. Schroder 26' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
36,PT08M56.00S,2023-02-08T03:16:36.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,7,9,2023-02-08T03:16:40Z,360000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,35.0,,,,,,,,,,,,,,,,,
38,PT08M43.00S,2023-02-08T03:16:53.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,18.971747700394218,58.57843137254902,1610612760,7,9,2023-02-08T03:16:58Z,380000,False,-43.0,126.0,1,left,MISS S. Gilgeous-Alexander 13' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.29,Missed,,,,,,,,,,,,,,,,,,
39,PT08M41.00S,2023-02-08T03:16:55.2Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,7,9,2023-02-08T03:16:58Z,390000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT08M40.00S,2023-02-08T03:17:00.6Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612747,7,9,2023-02-08T03:17:15Z,400000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1628983, 1629060]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627529.0,1.0,0.0,Hachimura,1629060.0,,
42,PT08M40.00S,2023-02-08T03:17:28.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629060,,,1610612747,8,9,2023-02-08T03:17:28Z,420000,False,,,0,,R. Hachimura Free Throw 1 of 2 (3 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
43,PT08M40.00S,2023-02-08T03:17:45.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629060,,,1610612747,9,9,2023-02-08T03:17:45Z,430000,False,,,0,,R. Hachimura Free Throw 2 of 2 (4 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
44,PT08M15.00S,2023-02-08T03:18:10.8Z,1,REGULAR,3pt,Jump Shot,[],1629026,25.54204993429697,82.35294117647058,1610612760,9,9,2023-02-08T03:18:14Z,440000,False,-162.0,188.0,1,left,MISS K. Williams 24' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
45,PT08M12.00S,2023-02-08T03:18:13.8Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,9,9,2023-02-08T03:18:14Z,450000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT08M08.00S,2023-02-08T03:18:18.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203076,92.69053876478318,52.94117647058824,1610612747,9,9,2023-02-08T03:19:17Z,460000,False,15.0,16.0,1,right,MISS A. Davis running Layup - blocked,"[203076, 1631114]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,Williams,1631114.0
47,PT08M08.00S,2023-02-08T03:18:18.6Z,1,REGULAR,block,,[],1631114,,,1610612747,9,9,2023-02-08T03:18:21Z,470000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT08M07.00S,2023-02-08T03:18:19.6Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,9,9,2023-02-08T03:18:26Z,480000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT08M07.00S,2023-02-08T03:18:28.2Z,1,REGULAR,foul,personal,[],203076,,,1610612760,9,9,2023-02-08T03:18:33Z,490000,False,,,0,,A. Davis personal FOUL (1 PF),"[203076, 1629026]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2534.0,1.0,0.0,Williams,1629026.0,,
51,PT07M56.00S,2023-02-08T03:18:46.9Z,1,REGULAR,violation,kicked ball,[],1629060,,,1610612760,9,9,2023-02-08T03:19:00Z,510000,False,,,0,,R. Hachimura kicked ball VIOLATION,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,1627529.0,,,,,,
52,PT07M48.00S,2023-02-08T03:19:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,8.590670170827863,53.431372549019606,1610612760,9,9,2023-02-08T03:19:19Z,520000,False,-17.0,28.0,1,left,MISS J. Williams Layup,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
53,PT07M46.00S,2023-02-08T03:19:12.1Z,1,REGULAR,rebound,offensive,[],1631114,,,1610612760,9,9,2023-02-08T03:19:19Z,530000,False,,,0,,J. Williams REBOUND (Off:1 Def:0),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,52.0,1.0,0.0,1.0,,,,,,,,,,,,,,
54,PT07M44.00S,2023-02-08T03:19:14.1Z,1,REGULAR,turnover,bad pass,[],1631114,,,1610612760,9,9,2023-02-08T03:19:23Z,540000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631114, 203076]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Davis,203076.0,,,,,,,,,,
55,PT07M44.00S,2023-02-08T03:19:14.1Z,1,REGULAR,steal,,[],203076,,,1610612747,9,9,2023-02-08T03:19:16Z,550000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT07M40.00S,2023-02-08T03:19:18.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203076,95.05584756898817,47.549019607843135,1610612747,11,9,2023-02-08T03:19:28Z,560000,False,-12.0,-6.0,1,right,A. Davis running Layup (4 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,4.0,,,,L. James,2544.0,1.0,,,,,,,
58,PT07M27.00S,2023-02-08T03:19:37.5Z,1,REGULAR,foul,personal,[],201976,,,1610612760,11,9,2023-02-08T03:19:44Z,580000,False,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1631119]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2534.0,1.0,0.0,Williams,1631119.0,,
60,PT07M22.00S,2023-02-08T03:19:52.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628983,8.722076215505908,54.16666666666667,1610612760,11,11,2023-02-08T03:19:56Z,600000,False,-21.0,29.0,1,left,S. Gilgeous-Alexander driving DUNK (2 PTS) (J. Giddey 3 AST),"[1628983, 1630581]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.61,Made,,,,,2.0,,,,J. Giddey,1630581.0,3.0,,,,,,,
62,PT07M03.00S,2023-02-08T03:20:10.1Z,1,REGULAR,3pt,Jump Shot,[],2544,85.5946123521682,6.127450980392155,1610612747,14,11,2023-02-08T03:20:20Z,620000,False,-219.0,83.0,1,right,L. James 3PT step back (3 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Left Corner 3,24+ Left,23.45,Made,,,,,3.0,,,,,,,,,,,,,
63,PT06M52.00S,2023-02-08T03:20:21.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.619579500657039,51.22549019607843,1610612760,14,13,2023-02-08T03:20:26Z,630000,False,-6.0,10.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (4 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,4.0,,,,,,,,,,,,,
64,PT06M38.00S,2023-02-08T03:20:38.9Z,1,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612747,14,13,2023-02-08T03:20:53Z,640000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (James 2 FT),"[1631114, 2544]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627529.0,2.0,0.0,James,2544.0,,
66,PT06M38.00S,2023-02-08T03:20:51.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,14,13,2023-02-08T03:20:51Z,660000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M38.00S,2023-02-08T03:24:01.2Z,1,REGULAR,substitution,in,[],201566,,,1610612747,14,13,2023-02-08T03:24:07Z,680000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M38.00S,2023-02-08T03:24:01.2Z,1,REGULAR,substitution,out,[],201976,,,1610612747,14,13,2023-02-08T03:25:10Z,685000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M38.00S,2023-02-08T03:24:32.9Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,15,13,2023-02-08T03:24:33Z,690000,False,,,0,,L. James Free Throw 1 of 2 (4 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
70,PT06M38.00S,2023-02-08T03:24:32.9Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,15,13,2023-02-08T03:24:55Z,700000,False,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
71,PT06M34.00S,2023-02-08T03:24:36.9Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,15,13,2023-02-08T03:24:55Z,710000,False,,,0,,K. Williams REBOUND (Off:0 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,70.0,3.0,3.0,0.0,,,,,,,,,,,,,,
72,PT06M20.00S,2023-02-08T03:25:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,10.298948751642584,50.49019607843137,1610612760,15,13,2023-02-08T03:25:12Z,720000,False,-2.0,44.0,1,left,MISS J. Williams cutting Layup - blocked,"[1631119, 201566]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,,,,,,,,,,,,,Westbrook,201566.0
73,PT06M20.00S,2023-02-08T03:25:05.5Z,1,REGULAR,block,,[],201566,,,1610612760,15,13,2023-02-08T03:25:08Z,730000,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
74,PT06M17.00S,2023-02-08T03:25:08.5Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,15,13,2023-02-08T03:25:12Z,740000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT06M11.00S,2023-02-08T03:25:15.3Z,1,REGULAR,3pt,Jump Shot,[],2544,66.93495400788436,29.166666666666657,1610612747,15,13,2023-02-08T03:25:19Z,750000,False,-104.0,258.0,1,right,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,27.85,Missed,,,,,,,,,,,,,,,,,,
77,PT06M08.00S,2023-02-08T03:25:18.3Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,15,13,2023-02-08T03:25:19Z,760000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,76.0,2.0,1.0,1.0,,,,,,,,,,,,,,
78,PT05M57.00S,2023-02-08T03:25:29.9Z,1,REGULAR,3pt,Jump Shot,[],1631114,29.48423127463863,74.75490196078431,1610612760,15,13,2023-02-08T03:25:34Z,770000,False,-124.0,225.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
79,PT05M53.00S,2023-02-08T03:25:33.9Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,15,13,2023-02-08T03:25:34Z,780000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,78.0,3.0,3.0,0.0,,,,,,,,,,,,,,
80,PT05M47.00S,2023-02-08T03:25:43.1Z,1,REGULAR,foul,personal,[],1630581,,,1610612747,15,13,2023-02-08T03:27:39Z,790000,False,,,0,,J. Giddey personal FOUL (1 PF),"[1630581, 2544]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2534.0,1.0,0.0,James,2544.0,,
87,PT05M47.00S,2023-02-08T03:25:56.6Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,15,13,2023-02-08T03:28:01Z,805000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M47.00S,2023-02-08T03:25:56.6Z,1,REGULAR,substitution,in,[],1628972,,,1610612747,15,13,2023-02-08T03:28:01Z,807500,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M40.00S,2023-02-08T03:26:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,90.19382391590013,48.529411764705884,1610612747,17,13,2023-02-08T03:26:16Z,810000,False,-7.0,40.0,1,right,L. James cutting Layup (6 PTS) (R. Westbrook 1 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,4.04,Made,,,,,6.0,,,,R. Westbrook,201566.0,1.0,,,,,,,
84,PT05M30.00S,2023-02-08T03:26:19.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,17.132063074901453,59.80392156862745,1610612760,17,15,2023-02-08T04:25:47Z,830000,False,-49.0,109.0,1,left,J. Giddey 11' driving floating Jump Shot (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,11.91,Made,,,,,2.0,,,,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,
86,PT05M24.00S,2023-02-08T03:26:50.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,17,15,2023-02-08T03:26:50Z,850000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
