actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-13T01:15:42.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-13T01:15:42Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2023-03-13T01:15:47.1Z,1,REGULAR,jumpball,recovered,[],1626156,,,1610612747,0,0,2023-03-13T01:15:47Z,40000,False,,,0,,Jump Ball A. Davis vs. M. Robinson: Tip to D. Russell,"[1626156, 203076, 1629011]",1610612747.0,LAL,startperiod,D. Russell,1626156.0,Russell,D. Russell,Davis,203076.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,,
25,PT11M42.00S,2023-03-13T01:16:01.8Z,1,REGULAR,3pt,Jump Shot,[],1628972,96.23850197109067,4.166666666666657,1610612747,0,0,2023-03-13T01:25:56Z,70000,False,-229.0,-17.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
29,PT11M42.00S,2023-03-13T01:16:01.8Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,0,0,2023-03-13T01:18:29Z,77500,False,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,
8,PT11M33.00S,2023-03-13T01:16:16.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,95.84428383705651,97.54901960784314,1610612747,3,0,2023-03-13T01:27:21Z,80000,False,238.0,-13.0,1,right,M. Beasley 3PT  (3 PTS) (A. Davis 1 AST),"[1627736, 203076]",1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.81,Made,,,,,3.0,A. Davis,203076.0,1.0,,,,,,,,,,
10,PT11M06.00S,2023-03-13T01:16:38.1Z,1,REGULAR,2pt,Jump Shot,[],203944,10.906701708278575,22.03584558823529,1610612752,3,2,2023-03-13T01:27:41Z,100000,False,140.0,50.0,1,left,J. Randle 14' pullup Jump Shot (2 PTS),[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,14.85,Made,,,,,2.0,,,,,,,,,,,,,
12,PT10M53.00S,2023-03-13T01:16:48.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,90.45663600525624,62.00980392156863,1610612747,5,2,2023-03-13T01:27:54Z,120000,False,60.0,37.0,1,right,A. Davis 7' driving bank Jump Shot (2 PTS),[203076],1610612747.0,LAL,driving bank,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,,,,,2.0,,,,,,,,,,,,,
45,PT10M33.00S,2023-03-13T01:17:07.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,16.475032851511173,61.51960784313725,1610612752,5,4,2023-03-13T01:28:11Z,140000,False,-58.0,102.0,1,left,R. Barrett 11' turnaround fadeaway Jump Shot (2 PTS),[1629628],1610612752.0,NYK,turnaround fadeaway,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,11.75,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M21.00S,2023-03-13T01:17:26.3Z,1,REGULAR,2pt,Jump Shot,[],1626156,91.37647831800263,76.9607843137255,1610612747,7,4,2023-03-13T01:28:23Z,160000,False,135.0,29.0,1,right,D. Russell 13' turnaround fadeaway Jump Shot (2 PTS),[1626156],1610612747.0,LAL,turnaround fadeaway,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,13.78,Made,,,,,2.0,,,,,,,,,,,,,
17,PT10M05.00S,2023-03-13T01:17:37.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,16.212220762155056,43.627450980392155,1610612752,7,4,2023-03-13T01:28:39Z,170000,False,32.0,100.0,1,left,MISS I. Quickley 10' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,10.49,Missed,,,,,,,,,,,,,,,,,,
18,PT10M05.00S,2023-03-13T01:17:37.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,7,4,2023-03-13T01:18:41Z,180000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,2.0,1.0,1.0,,,,,,,,,,,,,,
19,PT09M55.00S,2023-03-13T01:17:51.2Z,1,REGULAR,2pt,Jump Shot,[],203076,77.973061760841,40.68627450980392,1610612747,7,4,2023-03-13T01:29:34Z,190000,False,-47.0,155.0,1,right,MISS A. Davis 16' step back Shot,[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,16.15,Missed,,,,,,,,,,,,,,,,,,
