actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M49.00S,2023-01-21T03:12:17.9Z,1,REGULAR,2pt,Jump Shot,[],203471,21.0742444152431,30.392156862745097,1610612747,0,0,2023-01-21T03:12:23Z,160000,False,98.0,146.0,1,left,MISS D. Schroder 17' pullup Shot,[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,17.55,Missed,,,,,,,,,,,,,,,,,,
17,PT10M46.00S,2023-01-21T03:12:20.9Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,0,0,2023-01-21T03:12:23Z,170000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Right Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M28.00S,2023-01-21T03:12:38.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,84.4119579500657,45.09803921568627,1610612763,0,0,2023-01-21T03:12:44Z,180000,False,-25.0,94.0,1,right,MISS D. Bane 9' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,9.71,Missed,,,,,,,,,,,,,,,,,,
19,PT10M25.00S,2023-01-21T03:12:41.2Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,0,0,2023-01-21T03:12:41Z,190000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M19.00S,2023-01-21T03:12:47.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,19.23455978975032,56.86274509803921,1610612747,0,0,2023-01-21T03:12:52Z,200000,False,-34.0,128.0,1,left,MISS D. Schroder 13' pullup Shot,[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,13.28,Missed,,,,,,,,,,,,,,,,,,
21,PT10M16.00S,2023-01-21T03:12:50.4Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,0,0,2023-01-21T03:12:52Z,210000,False,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,20.0,2.0,2.0,0.0,,,,,,,,,,,,,,
22,PT10M08.00S,2023-01-21T03:12:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,90.5880420499343,44.85294117647059,1610612763,0,0,2023-01-21T03:13:05Z,220000,False,-26.0,36.0,1,right,MISS J. Morant driving Layup - blocked,"[1629630, 1628972]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,4.42,Missed,,,,,,,,Brown Jr.,1628972.0,,,,,,,,,
23,PT10M08.00S,2023-01-21T03:12:59.6Z,1,REGULAR,block,,[],1628972,,,1610612763,0,0,2023-01-21T03:13:01Z,230000,False,,,0,,T. Brown Jr. BLOCK (1 BLK),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M08.00S,2023-01-21T03:12:59.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,0,0,2023-01-21T03:13:05Z,240000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,,,,,,,,,,,,,,,,,
26,PT10M06.00S,2023-01-21T03:13:14.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,91.24507227332458,54.411764705882355,1610612763,0,2,2023-01-21T03:14:46Z,260000,False,22.0,30.0,1,right,D. Brooks cutting Layup (2 PTS) (J. Morant 1 AST),"[1628415, 1629630]",1610612763.0,MEM,cutting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.71,Made,,,,,,,,,,2.0,J. Morant,1629630.0,1.0,,,,,
28,PT09M54.00S,2023-01-21T03:13:25.1Z,1,REGULAR,3pt,Jump Shot,[],1628972,29.61563731931669,24.264705882352942,1610612747,0,2,2023-01-21T03:13:29Z,280000,False,129.0,226.0,1,left,MISS T. Brown Jr. 26' 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
29,PT09M52.00S,2023-01-21T03:13:27.1Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,0,2,2023-01-21T03:13:29Z,290000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M41.00S,2023-01-21T03:13:38.7Z,1,REGULAR,3pt,Jump Shot,[],1629630,78.89290407358739,90.93137254901961,1610612763,0,2,2023-01-21T03:13:44Z,300000,False,205.0,146.0,1,right,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
31,PT09M38.00S,2023-01-21T03:13:41.7Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612747,0,2,2023-01-21T03:13:44Z,310000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT09M31.00S,2023-01-21T03:13:49.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,15.029566360052556,59.31372549019608,1610612747,0,2,2023-01-21T03:13:55Z,320000,False,-47.0,89.0,1,left,MISS L. James 10' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,10.03,Missed,,,,,,,,,,,,,,,,,,
33,PT09M29.00S,2023-01-21T03:13:51.6Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612763,0,2,2023-01-21T03:13:55Z,330000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,
34,PT09M21.00S,2023-01-21T03:14:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,91.90210249671485,50.73529411764706,1610612763,0,4,2023-01-21T03:16:09Z,340000,False,4.0,24.0,1,right,S. Adams reverse Layup (2 PTS) (J. Morant 2 AST),"[203500, 1629630]",1610612763.0,MEM,reverse,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,2.39,Made,,,,,,,,,,2.0,J. Morant,1629630.0,2.0,,,,,
36,PT09M21.00S,2023-01-21T03:14:05.7Z,1,REGULAR,foul,personal,['1freethrow'],1628418,,,1610612763,0,4,2023-01-21T03:14:13Z,360000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Adams 1 FT),"[1628418, 203500]",1610612747.0,LAL,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Adams,203500.0
38,PT09M21.00S,2023-01-21T03:14:27.9Z,1,REGULAR,freethrow,1 of 1,[],203500,,,1610612763,0,4,2023-01-21T03:14:50Z,380000,False,,,0,,MISS S. Adams Free Throw 1 of 1,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
39,PT09M18.00S,2023-01-21T03:14:30.9Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,0,4,2023-01-21T03:14:50Z,390000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT08M58.00S,2023-01-21T03:14:49.3Z,1,REGULAR,3pt,Jump Shot,[],201976,30.009855453350852,20.833333333333343,1610612747,3,4,2023-01-21T03:14:53Z,400000,False,146.0,230.0,1,left,P. Beverley 27' 3PT  (3 PTS) (T. Brown Jr. 1 AST),"[201976, 1628972]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,27.2,Made,,,,,,,,,,3.0,T. Brown Jr.,1628972.0,1.0,,,,,
42,PT08M44.00S,2023-01-21T03:15:02.5Z,1,REGULAR,3pt,Jump Shot,[],1630217,68.9060446780552,64.95098039215686,1610612763,3,7,2023-01-21T03:15:06Z,420000,False,75.0,240.0,1,right,D. Bane 25' 3PT  (3 PTS) (J. Morant 3 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,25.12,Made,,,,,,,,,,3.0,J. Morant,1629630.0,3.0,,,,,
44,PT08M31.00S,2023-01-21T03:15:18.2Z,1,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612747,3,7,2023-01-21T03:15:24Z,440000,False,,,0,,J. Morant shooting personal FOUL (1 PF) (Schroder 2 FT),"[1629630, 203471]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Schroder,203471.0
46,PT08M31.00S,2023-01-21T03:15:49.1Z,1,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,4,7,2023-01-21T03:16:08Z,460000,False,,,0,,D. Schroder Free Throw 1 of 2 (1 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
47,PT08M31.00S,2023-01-21T03:15:49.1Z,1,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,4,7,2023-01-21T03:16:08Z,470000,False,,,0,,MISS D. Schroder Free Throw 2 of 2,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
48,PT08M28.00S,2023-01-21T03:15:52.1Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,4,7,2023-01-21T03:16:08Z,480000,False,,,0,,S. Adams REBOUND (Off:0 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,47.0,3.0,3.0,0.0,,,,,,,,,,,,,,
49,PT08M19.00S,2023-01-21T03:16:15.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.42772667542707,46.32352941176471,1610612763,4,7,2023-01-21T03:16:19Z,490000,False,-18.0,19.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
50,PT08M16.00S,2023-01-21T03:16:18.7Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612747,4,7,2023-01-21T03:16:19Z,500000,False,,,0,,T. Bryant REBOUND (Off:0 Def:3),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,49.0,3.0,3.0,0.0,,,,,,,,,,,,,,
51,PT08M07.00S,2023-01-21T03:16:31.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,8.722076215505908,50.98039215686275,1610612747,4,7,2023-01-21T03:16:37Z,510000,False,-5.0,29.0,1,left,MISS T. Brown Jr. driving Layup - blocked,"[1628972, 1628991]",1610612747.0,LAL,driving,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,,
70,PT08M07.00S,2023-01-21T03:16:31.8Z,1,REGULAR,block,,[],1628991,,,1610612747,4,7,2023-01-21T03:20:42Z,520000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT08M07.00S,2023-01-21T03:16:31.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,4,7,2023-01-21T03:16:37Z,530000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,51.0,,,,,,,,,,,,,,,,,
55,PT07M58.00S,2023-01-21T03:16:51.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],2544,19.628777923784497,27.941176470588232,1610612747,6,7,2023-01-21T03:16:54Z,550000,False,110.0,132.0,1,left,L. James 17' turnaround fadeaway Jump Shot (2 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Right Center,17.2,Made,,,,,,,,,,2.0,,,,,,,,
56,PT07M51.00S,2023-01-21T03:16:57.7Z,1,REGULAR,3pt,Jump Shot,[],1628415,80.86399474375821,6.372549019607845,1610612763,6,7,2023-01-21T03:17:02Z,560000,False,-218.0,127.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
57,PT07M48.00S,2023-01-21T03:17:00.7Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,6,7,2023-01-21T03:17:02Z,570000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,,
58,PT07M40.00S,2023-01-21T03:17:08.2Z,1,REGULAR,3pt,Jump Shot,[],1628972,26.461892247043366,19.117647058823522,1610612747,6,7,2023-01-21T03:17:12Z,580000,False,154.0,196.0,1,left,MISS T. Brown Jr. 24' 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
59,PT07M38.00S,2023-01-21T03:17:10.2Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,6,7,2023-01-21T03:17:12Z,590000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
60,PT07M26.00S,2023-01-21T03:17:21.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,89.79960578186596,50.245098039215684,1610612763,6,7,2023-01-21T03:17:27Z,600000,False,1.0,43.0,1,right,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,4.34,Missed,,,,,,,,,,,,,,,,,,
61,PT07M23.00S,2023-01-21T03:17:25.1Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,6,7,2023-01-21T03:17:25Z,610000,False,,,0,,S. Adams REBOUND (Off:1 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,60.0,4.0,3.0,1.0,,,,,,,,,,,,,,
62,PT07M23.00S,2023-01-21T03:17:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612763,6,9,2023-01-21T03:17:25Z,620000,False,0.0,0.0,1,right,S. Adams tip Layup (4 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,4.0,,,,,,,,
63,PT07M07.00S,2023-01-21T03:17:41.7Z,1,REGULAR,3pt,Jump Shot,[],1628972,11.300919842312751,4.633884803921575,1610612747,9,9,2023-01-21T03:17:47Z,630000,False,227.0,54.0,1,left,T. Brown Jr. 3PT  (3 PTS) (D. Schroder 1 AST),"[1628972, 203471]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,23.31,Made,,,,,,,,,,3.0,D. Schroder,203471.0,1.0,,,,,
65,PT06M57.00S,2023-01-21T03:17:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.64126149802891,60.240502450980394,1610612763,9,9,2023-01-21T03:18:19Z,650000,False,51.0,17.0,1,right,MISS D. Bane driving Layup - blocked,"[1630217, 1628418]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,Bryant,1628418.0,,,,,,,,,
66,PT06M57.00S,2023-01-21T03:17:52.5Z,1,REGULAR,block,,[],1628418,,,1610612763,9,9,2023-01-21T03:17:55Z,660000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M56.00S,2023-01-21T03:17:53.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,9,9,2023-01-21T03:18:19Z,670000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,65.0,,,,,,,,,,,,,,,,,
69,PT06M56.00S,2023-01-21T03:18:01.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,9,9,2023-01-21T03:18:01Z,690000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M56.00S,2023-01-21T03:21:04.3Z,1,REGULAR,substitution,out,[],201976,,,1610612763,9,9,2023-01-21T03:21:40Z,700000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M56.00S,2023-01-21T03:21:04.3Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,9,9,2023-01-21T03:21:40Z,710000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M56.00S,2023-01-21T03:21:04.3Z,1,REGULAR,substitution,in,[],201566,,,1610612763,9,9,2023-01-21T03:21:40Z,720000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M56.00S,2023-01-21T03:21:04.3Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,9,9,2023-01-21T03:21:40Z,730000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M40.00S,2023-01-21T03:21:41.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,89.93101182654402,2.941176470588232,1610612763,9,9,2023-01-21T03:21:48Z,740000,False,-235.0,42.0,1,right,MISS D. Brooks 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,,
76,PT06M38.00S,2023-01-21T03:21:43.8Z,1,REGULAR,rebound,defensive,[],203471,,,1610612747,9,9,2023-01-21T03:21:43Z,750000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Left Corner 3,24+ Left,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT06M25.00S,2023-01-21T03:22:16.7Z,1,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,9,9,2023-01-21T03:22:38Z,770000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (1 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Mid-Range,16-24 Left,,,,,,,1.0,,,,,,,,,202901.0,,,,
79,PT06M25.00S,2023-01-21T03:22:20.7Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,9,9,2023-01-21T03:22:27Z,780000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M25.00S,2023-01-21T03:22:20.7Z,1,REGULAR,substitution,in,[],1630533,,,1610612763,9,9,2023-01-21T03:22:27Z,790000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M15.00S,2023-01-21T03:22:50.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,87.43429697766098,49.01960784313726,1610612763,9,9,2023-01-21T03:22:56Z,800000,False,-5.0,66.0,1,right,MISS J. Morant 6' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
82,PT06M11.00S,2023-01-21T03:22:54.6Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,9,9,2023-01-21T03:22:56Z,810000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,,
83,PT06M04.00S,2023-01-21T03:23:00.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,17.789093298291732,58.57843137254902,1610612747,9,9,2023-01-21T03:23:05Z,820000,False,-43.0,115.0,1,left,MISS R. Westbrook 12' fadeaway Shot,[201566],1610612747.0,LAL,fadeaway,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,12.25,Missed,,,,,,,,,,,,,,,,,,
84,PT06M00.00S,2023-01-21T03:23:04.9Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,9,9,2023-01-21T03:23:05Z,830000,False,,,0,,S. Adams REBOUND (Off:1 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,83.0,5.0,4.0,1.0,,,,,,,,,,,,,,
