actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
42,PT10M47.00S,2023-01-16T02:42:14.9Z,1,REGULAR,block,,[],202699,,,1610612747,2,3,2023-01-16T02:46:14Z,157500,False,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT10M46.00S,2023-01-16T02:42:15.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,2,3,2023-01-16T02:46:14Z,158750,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,41.0,,,,,,,,,,,,,,,,
17,PT10M30.00S,2023-01-16T02:42:44.9Z,1,REGULAR,3pt,Jump Shot,[],1629001,20.285808147174762,89.70588235294117,1610612755,2,3,2023-01-16T02:46:21Z,170000,False,-199.0,138.0,1,left,MISS D. Melton 24' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,24.19,Missed,,,,,,,,,,,,,,,,,,
18,PT10M26.00S,2023-01-16T02:42:48.9Z,1,REGULAR,rebound,defensive,[],1629308,,,1610612747,2,3,2023-01-16T02:42:50Z,180000,False,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Left Center,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,
19,PT10M18.00S,2023-01-16T02:42:56.5Z,1,REGULAR,3pt,Jump Shot,[],2544,82.04664914586071,7.598039215686271,1610612747,2,3,2023-01-16T02:43:01Z,190000,False,-212.0,116.0,1,right,MISS L. James 24' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,24.18,Missed,,,,,,,,,,,,,,,,,,
20,PT10M13.00S,2023-01-16T02:43:01.5Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,2,3,2023-01-16T02:43:01Z,200000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,
21,PT10M04.00S,2023-01-16T02:43:09.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,20.285808147174762,54.411764705882355,1610612755,2,3,2023-01-16T02:43:13Z,210000,False,-22.0,138.0,1,left,MISS J. Embiid 14' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,14.0,Missed,,,,,,,,,,,,,,,,,,
22,PT10M02.00S,2023-01-16T02:43:11.5Z,1,REGULAR,rebound,defensive,[],1629308,,,1610612747,2,3,2023-01-16T02:43:13Z,220000,False,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:2),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,
23,PT09M45.00S,2023-01-16T02:43:29.4Z,1,REGULAR,2pt,Jump Shot,[],1628418,90.32522996057818,78.67647058823529,1610612747,2,3,2023-01-16T02:43:33Z,230000,False,143.0,38.0,1,right,MISS T. Bryant 14' Jump Shot,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Right,14.85,Missed,,,,,,,,,,,,,,,,,,
24,PT09M42.00S,2023-01-16T02:43:32.4Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,2,3,2023-01-16T02:43:33Z,240000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,
25,PT09M28.00S,2023-01-16T02:43:45.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.962549277266746,47.05882352941176,1610612755,2,5,2023-01-16T02:43:51Z,250000,False,15.0,4.0,1,left,J. Embiid Layup (5 PTS) (J. Harden 1 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.51,Made,5.0,,,,,,,J. Harden,201935.0,1.0,,,,,,,,
27,PT09M10.00S,2023-01-16T02:44:03.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,93.2161629434954,50.73529411764706,1610612747,4,5,2023-01-16T02:44:07Z,270000,False,4.0,11.0,1,right,J. Toscano-Anderson cutting Layup (2 PTS) (L. James 1 AST),"[1629308, 2544]",1610612747.0,LAL,cutting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,1.19,Made,2.0,,,,,,,L. James,2544.0,1.0,,,,,,,,
29,PT08M58.00S,2023-01-16T02:44:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,7.408015768725363,57.35294117647059,1610612755,4,7,2023-01-16T02:44:19Z,290000,False,-37.0,17.0,1,left,J. Harden driving Layup (2 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,4.06,Made,2.0,,,,,,,,,,,,,,,,,
30,PT08M48.00S,2023-01-16T02:44:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.95335085413929,49.50980392156863,1610612747,6,7,2023-01-16T02:44:30Z,300000,False,-2.0,14.0,1,right,L. James driving finger roll Layup (4 PTS),[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,,,,,,,,,,,,,,,,,
31,PT08M37.00S,2023-01-16T02:44:37.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,12.13863337713535,61.51960784313725,1610612755,6,7,2023-01-16T02:44:43Z,310000,False,-58.0,62.0,1,left,MISS T. Harris 8' turnaround Shot,[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Left,8.43,Missed,,,,,,,,,,,,,,,,,,
32,PT08M34.00S,2023-01-16T02:44:40.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,6,7,2023-01-16T02:44:43Z,320000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,
33,PT08M28.00S,2023-01-16T02:44:46.2Z,1,REGULAR,2pt,Jump Shot,[],2544,79.02431011826545,42.40196078431373,1610612747,8,7,2023-01-16T02:44:57Z,330000,False,-38.0,145.0,1,right,L. James 14' turnaround fadeaway Jump Shot (6 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Center,14.96,Made,6.0,,,,,,,,,,,,,,,,,
34,PT08M12.00S,2023-01-16T02:45:01.4Z,1,REGULAR,3pt,Jump Shot,[],201935,34.346254927726676,50.73529411764706,1610612755,8,10,2023-01-16T02:45:07Z,340000,False,-4.0,270.0,1,left,J. Harden 27' 3PT pullup (5 PTS),[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,27.04,Made,5.0,,,,,,,,,,,,,,,,,
35,PT07M57.00S,2023-01-16T02:45:17.7Z,1,REGULAR,2pt,Jump Shot,[],2544,89.53679369250986,88.23529411764706,1610612747,10,10,2023-01-16T02:45:39Z,350000,False,191.0,46.0,1,right,L. James 19' Jump Shot (8 PTS) (J. Toscano-Anderson 1 AST),"[2544, 1629308]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right,19.66,Made,8.0,,,,,,,J. Toscano-Anderson,1629308.0,1.0,,,,,,,,
37,PT07M49.00S,2023-01-16T02:45:28.9Z,1,REGULAR,foul,personal,[],1629308,,,1610612755,10,10,2023-01-16T02:45:36Z,370000,False,,,0,,J. Toscano-Anderson personal FOUL (1 PF),"[1629308, 201935]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,101284.0,1.0,0.0,Harden,201935.0,,,
39,PT07M40.00S,2023-01-16T02:45:58.5Z,1,REGULAR,foul,personal,['2freethrow'],2544,,,1610612755,10,10,2023-01-16T02:46:04Z,390000,False,,,0,,L. James shooting personal FOUL (1 PF) (Harden 2 FT),"[2544, 201935]",1610612747.0,LAL,shooting,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202035.0,1.0,0.0,Harden,201935.0,,,
44,PT07M40.00S,2023-01-16T02:46:23.5Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,10,11,2023-01-16T02:46:23Z,410000,False,,,0,,J. Harden Free Throw 1 of 2 (6 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
45,PT07M40.00S,2023-01-16T02:46:43.0Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,10,12,2023-01-16T02:46:43Z,420000,False,,,0,,J. Harden Free Throw 2 of 2 (7 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
46,PT07M21.00S,2023-01-16T02:47:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628418,85.98883048620237,53.18627450980392,1610612747,12,12,2023-01-16T02:47:38Z,430000,False,16.0,79.0,1,right,T. Bryant 8' floating Jump Shot (2 PTS) (L. James 2 AST),"[1628418, 2544]",1610612747.0,LAL,floating,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,8.08,Made,2.0,,,,,,,L. James,2544.0,2.0,,,,,,,,
48,PT07M03.00S,2023-01-16T02:47:21.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,16.080814717476997,40.19607843137255,1610612755,12,12,2023-01-16T02:47:31Z,450000,False,49.0,99.0,1,left,MISS J. Embiid 11' Jump Shot - blocked,"[203954, 1628418]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,11.02,Missed,,,,,,Bryant,1628418.0,,,,,,,,,,,
49,PT07M03.00S,2023-01-16T02:47:21.3Z,1,REGULAR,block,,[],1628418,,,1610612755,12,12,2023-01-16T02:47:24Z,460000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M00.00S,2023-01-16T02:47:24.3Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612747,12,12,2023-01-16T02:47:31Z,470000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,
51,PT06M55.00S,2023-01-16T02:47:29.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,93.34756898817345,49.50980392156863,1610612747,14,12,2023-01-16T02:47:37Z,480000,False,-2.0,10.0,1,right,L. James running Layup (10 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,1.03,Made,10.0,,,,,,,,,,,,,,,,,
52,PT06M50.00S,2023-01-16T02:47:36.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202699,11.218791064388967,52.94117647058824,1610612755,14,14,2023-01-16T02:47:43Z,490000,False,-15.0,53.0,1,left,T. Harris driving bank Hook (2 PTS),[202699],1610612755.0,PHI,driving bank,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,2.0,,,,,,,,,,,,,,,,,
53,PT06M50.00S,2023-01-16T02:47:41.8Z,1,REGULAR,foul,personal,['1freethrow'],1628972,,,1610612755,14,14,2023-01-16T02:48:27Z,500000,False,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Harris 1 FT),"[1628972, 202699]",1610612747.0,LAL,shooting,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Harris,202699.0,,,
55,PT06M50.00S,2023-01-16T02:47:55.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,14,14,2023-01-16T02:47:55Z,520000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M50.00S,2023-01-16T02:48:30.4Z,1,REGULAR,substitution,out,[],1628972,,,1610612755,14,14,2023-01-16T02:50:42Z,530000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M50.00S,2023-01-16T02:48:30.4Z,1,REGULAR,substitution,in,[],201566,,,1610612755,14,14,2023-01-16T02:50:42Z,540000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M50.00S,2023-01-16T02:50:57.2Z,1,REGULAR,freethrow,1 of 1,[],202699,,,1610612755,14,15,2023-01-16T02:50:57Z,550000,False,,,0,,T. Harris Free Throw 1 of 1 (3 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
59,PT06M40.00S,2023-01-16T02:51:09.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.34756898817345,51.22549019607843,1610612747,16,15,2023-01-16T02:51:14Z,560000,False,6.0,10.0,1,right,R. Westbrook driving Layup (2 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.17,Made,2.0,,,,,,,,,,,,,,,,,
60,PT06M21.00S,2023-01-16T02:51:28.9Z,1,REGULAR,3pt,Jump Shot,[],202699,19.760183968462556,89.95098039215686,1610612755,16,15,2023-01-16T02:51:35Z,570000,False,-200.0,133.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,24.01,Missed,,,,,,,,,,,,,,,,,,
61,PT06M18.00S,2023-01-16T02:51:31.9Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,16,15,2023-01-16T02:51:35Z,580000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,
62,PT06M15.00S,2023-01-16T02:51:33.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201566,93.61038107752957,48.774509803921575,1610612747,18,15,2023-01-16T02:51:43Z,590000,False,-6.0,8.0,1,right,R. Westbrook running DUNK (4 PTS) (L. James 3 AST),"[201566, 2544]",1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,0.97,Made,4.0,,,,,,,L. James,2544.0,3.0,,,,,,,,
64,PT05M55.00S,2023-01-16T02:51:54.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,19.760183968462556,49.50980392156863,1610612755,18,17,2023-01-16T02:51:59Z,610000,False,2.0,133.0,1,left,J. Embiid 13' Jump Shot (7 PTS) (J. Harden 2 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,13.32,Made,7.0,,,,,,,J. Harden,201935.0,2.0,,,,,,,,
66,PT05M43.00S,2023-01-16T02:52:08.4Z,1,REGULAR,2pt,Jump Shot,[],2544,73.11103810775296,44.607843137254896,1610612747,20,17,2023-01-16T02:52:43Z,630000,False,-27.0,200.0,1,right,L. James 20' Jump Shot (12 PTS) (R. Westbrook 1 AST),"[2544, 201566]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,20.21,Made,12.0,,,,,,,R. Westbrook,201566.0,1.0,,,,,,,,
68,PT05M27.00S,2023-01-16T02:52:22.7Z,1,REGULAR,3pt,Jump Shot,[],200782,5.174113009198422,4.901960784313729,1610612755,20,20,2023-01-16T02:52:28Z,650000,False,225.0,-4.0,1,left,P. Tucker 3PT  (3 PTS) (D. Melton 1 AST),"[200782, 1629001]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,22.55,Made,3.0,,,,,,,D. Melton,1629001.0,1.0,,,,,,,,
70,PT05M11.00S,2023-01-16T02:52:40.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,80.73258869908015,59.31372549019608,1610612747,20,20,2023-01-16T02:53:43Z,670000,False,47.0,129.0,1,right,MISS D. Schroder 13' pullup Shot - blocked,"[203471, 1629001]",1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,13.68,Missed,,,,,,Melton,1629001.0,,,,,,,,,,,
71,PT05M11.00S,2023-01-16T02:52:40.7Z,1,REGULAR,block,,[],1629001,,,1610612747,20,20,2023-01-16T02:52:43Z,680000,False,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
72,PT05M10.00S,2023-01-16T02:52:41.7Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,20,20,2023-01-16T02:53:43Z,690000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,
73,PT05M02.00S,2023-01-16T02:52:48.4Z,1,REGULAR,3pt,Jump Shot,[],1629001,27.250328515111704,78.67647058823529,1610612755,20,20,2023-01-16T02:53:03Z,700000,False,-143.0,204.0,1,left,MISS D. Melton 24' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
74,PT05M00.00S,2023-01-16T02:52:50.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,20,20,2023-01-16T02:53:03Z,710000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,73.0,,,,,,,,,,,,,,,,
76,PT05M00.00S,2023-01-16T02:52:55.6Z,1,REGULAR,substitution,out,[],1629308,,,1610612747,20,20,2023-01-16T02:53:24Z,730000,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M00.00S,2023-01-16T02:52:55.6Z,1,REGULAR,substitution,out,[],1629001,,,1610612747,20,20,2023-01-16T02:53:24Z,740000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M00.00S,2023-01-16T02:52:55.6Z,1,REGULAR,substitution,out,[],202699,,,1610612747,20,20,2023-01-16T02:53:24Z,750000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M00.00S,2023-01-16T02:52:55.6Z,1,REGULAR,substitution,in,[],1629117,,,1610612747,20,20,2023-01-16T02:53:24Z,760000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M00.00S,2023-01-16T02:52:55.6Z,1,REGULAR,substitution,in,[],1630178,,,1610612747,20,20,2023-01-16T02:53:24Z,770000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M00.00S,2023-01-16T02:52:55.6Z,1,REGULAR,substitution,in,[],1627777,,,1610612747,20,20,2023-01-16T02:53:24Z,780000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M49.00S,2023-01-16T02:53:32.1Z,1,REGULAR,violation,kicked ball,[],200782,,,1610612747,20,20,2023-01-16T02:53:44Z,790000,False,,,0,,P. Tucker kicked ball VIOLATION,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,202035.0,,,,,,,
83,PT04M49.00S,2023-01-16T02:53:42.5Z,1,REGULAR,substitution,out,[],2544,,,1610612747,20,20,2023-01-16T02:53:48Z,800000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M49.00S,2023-01-16T02:53:42.5Z,1,REGULAR,substitution,out,[],203471,,,1610612747,20,20,2023-01-16T02:53:48Z,810000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M49.00S,2023-01-16T02:53:42.5Z,1,REGULAR,substitution,in,[],1629134,,,1610612747,20,20,2023-01-16T02:53:48Z,820000,False,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M49.00S,2023-01-16T02:53:42.5Z,1,REGULAR,substitution,in,[],1631108,,,1610612747,20,20,2023-01-16T02:53:48Z,830000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
