actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-16T03:11:45.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-16T03:11:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-02-16T03:11:48.2Z,1,REGULAR,jumpball,recovered,[],1626156,,,1610612747,0,0,2023-02-16T03:11:48Z,40000,False,,,0,,Jump Ball A. Davis vs. J. Valanciunas: Tip to D. Russell,"[1626156, 203076, 202685]",1610612747.0,LAL,startperiod,D. Russell,1626156.0,Russell,D. Russell,Davis,203076.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-02-16T03:12:00.6Z,1,REGULAR,3pt,Jump Shot,[],1626156,26.461892247043366,83.08823529411765,1610612747,3,0,2023-02-16T03:12:06Z,70000,False,-165.0,196.0,1,left,D. Russell 25' 3PT  (3 PTS) (L. James 1 AST),"[1626156, 2544]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.66,Made,3.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2023-02-16T03:12:20.2Z,1,REGULAR,turnover,bad pass,[],1627742,,,1610612740,3,0,2023-02-16T03:12:25Z,90000,False,,,0,,B. Ingram bad pass TURNOVER (1 TO),"[1627742, 1627736]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Beasley,1627736.0,,,,,,,,,,,
10,PT11M24.00S,2023-02-16T03:12:20.2Z,1,REGULAR,steal,,[],1627736,,,1610612747,3,0,2023-02-16T03:12:22Z,100000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
11,PT11M19.00S,2023-02-16T03:12:25.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",2544,22.78252299605782,30.882352941176478,1610612747,5,0,2023-02-16T03:12:58Z,110000,False,96.0,162.0,1,left,L. James 18' running Jump Shot (2 PTS) (D. Russell 1 AST),"[2544, 1626156]",1610612747.0,LAL,running,,,James,L. James,,,,,Mid-Range,16-24 Right Center,18.78,Made,2.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
13,PT11M05.00S,2023-02-16T03:12:38.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,84.36268068331144,46.55330882352941,1610612740,5,0,2023-02-16T03:13:37Z,130000,False,-17.0,94.0,1,right,MISS C. McCollum 9' turnaround Shot,[203468],1610612740.0,NOP,turnaround,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,9.61,Missed,,,,,,,,,,,,,,,,,,
14,PT11M05.00S,2023-02-16T03:12:38.9Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612747,5,0,2023-02-16T03:12:58Z,140000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M51.00S,2023-02-16T03:12:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,11.875821287779246,45.833333333333336,1610612747,7,0,2023-02-16T03:13:19Z,150000,False,21.0,59.0,1,left,A. Davis 6' cutting Layup (2 PTS) (L. James 2 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,2.0,L. James,2544.0,2.0,,,,,,,,,,,,,,
17,PT10M51.00S,2023-02-16T03:13:06.9Z,1,REGULAR,foul,personal,['1freethrow'],1627742,,,1610612747,7,0,2023-02-16T03:13:13Z,170000,False,,,0,,B. Ingram shooting personal FOUL (1 PF) (Davis 1 FT),"[1627742, 203076]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1155.0,1.0,0.0,Davis,203076.0,,
19,PT10M51.00S,2023-02-16T03:13:28.7Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,8,0,2023-02-16T03:13:28Z,190000,False,,,0,,A. Davis Free Throw 1 of 1 (3 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
20,PT10M41.00S,2023-02-16T03:13:41.3Z,1,REGULAR,3pt,Jump Shot,[],1630530,81.7838370565046,6.127450980392155,1610612740,8,0,2023-02-16T03:13:51Z,200000,False,-219.0,119.0,1,right,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
21,PT10M38.00S,2023-02-16T03:13:44.0Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,8,0,2023-02-16T03:13:44Z,210000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,
22,PT10M30.00S,2023-02-16T03:13:52.2Z,1,REGULAR,3pt,Jump Shot,[],2544,30.14126149802891,78.43137254901961,1610612747,8,0,2023-02-16T03:13:57Z,220000,False,-142.0,231.0,1,left,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,27.11,Missed,,,,,,,,,,,,,,,,,,
23,PT10M27.00S,2023-02-16T03:13:55.2Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,8,0,2023-02-16T03:13:57Z,230000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,
24,PT10M12.00S,2023-02-16T03:14:09.3Z,1,REGULAR,2pt,Jump Shot,[],202685,94.53022339027595,20.34313725490196,1610612740,8,2,2023-02-16T03:14:14Z,240000,False,-148.0,-1.0,1,right,J. Valanciunas 14' Jump Shot (2 PTS) (C. McCollum 1 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,14.83,Made,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,
