actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-03-11T03:40:51.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-11T03:40:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-03-11T03:40:54.0Z,1,REGULAR,jumpball,recovered,[],1626156,,,1610612747,0,0,2023-03-11T03:40:54Z,40000,False,,,0,,Jump Ball A. Davis vs. J. Poeltl: Tip to D. Russell,"[1626156, 203076, 1627751]",1610612747.0,LAL,startperiod,D. Russell,1626156.0,Russell,D. Russell,Davis,203076.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-03-11T03:41:10.5Z,1,REGULAR,3pt,Jump Shot,[],1628972,92.95335085413929,4.411764705882348,1610612747,0,0,2023-03-11T03:41:15Z,70000,False,-228.0,14.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,22.83,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2023-03-11T03:41:13.5Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,0,0,2023-03-11T03:41:15Z,80000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2023-03-11T03:41:24.3Z,1,REGULAR,2pt,Jump Shot,[],1628384,26.067674113009204,43.872549019607845,1610612761,0,2,2023-03-11T03:41:30Z,90000,False,31.0,193.0,1,left,O. Anunoby 19' step back Jump Shot (2 PTS) (J. Poeltl 1 AST),"[1628384, 1627751]",1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Center,19.49,Made,,,,,2.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,
11,PT11M12.00S,2023-03-11T03:41:38.0Z,1,REGULAR,3pt,Jump Shot,[],1627736,70.48291721419186,72.54901960784314,1610612747,0,2,2023-03-11T03:41:44Z,110000,False,113.0,225.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2023-03-11T03:41:41.0Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,0,2,2023-03-11T03:48:44Z,120000,False,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M03.00S,2023-03-11T03:41:47.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629020,92.29632063074901,50.245098039215684,1610612747,2,2,2023-03-11T03:41:51Z,130000,False,1.0,20.0,1,right,J. Vanderbilt cutting DUNK (2 PTS) (A. Davis 1 AST),"[1629020, 203076]",1610612747.0,LAL,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,2.0,A. Davis,203076.0,1.0,,,,,,,,,,
15,PT10M48.00S,2023-03-11T03:42:02.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,5.962549277266746,49.26470588235294,1610612761,2,4,2023-03-11T03:42:07Z,150000,False,4.0,4.0,1,left,O. Anunoby alley-oop Layup (4 PTS) (J. Poeltl 2 AST),"[1628384, 1627751]",1610612761.0,TOR,alley-oop,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,4.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,
17,PT10M35.00S,2023-03-11T03:42:16.0Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,2,4,2023-03-11T03:42:21Z,170000,False,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 1627832]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,,
18,PT10M35.00S,2023-03-11T03:42:16.0Z,1,REGULAR,steal,,[],1627832,,,1610612761,2,4,2023-03-11T03:42:18Z,180000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
19,PT10M31.00S,2023-03-11T03:42:19.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,5.305519053876466,48.529411764705884,1610612761,2,6,2023-03-11T03:42:26Z,190000,False,7.0,-3.0,1,left,S. Barnes running DUNK (2 PTS) (F. VanVleet 1 AST),"[1630567, 1627832]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,
21,PT10M25.00S,2023-03-11T03:42:26.9Z,1,REGULAR,turnover,out-of-bounds,[],1627736,,,1610612747,2,6,2023-03-11T03:42:32Z,210000,False,,,0,,M. Beasley bad pass out-of-bounds TURNOVER (1 TO),[1627736],1610612747.0,LAL,bad pass,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,101283.0,,,,,,
22,PT10M15.00S,2023-03-11T03:42:45.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,10.82457293035479,42.40196078431373,1610612761,2,6,2023-03-11T03:45:27Z,220000,False,38.0,49.0,1,left,MISS J. Poeltl 6' driving Layup - blocked,"[1627751, 203076]",1610612761.0,TOR,driving,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,Davis,203076.0,,,,
