actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M47.00S,2023-03-04T03:42:20.6Z,1,REGULAR,block,,[],203076,,,1610612750,3,2,2023-03-04T03:42:22Z,170000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M47.00S,2023-03-04T03:42:20.6Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,3,2,2023-03-04T03:42:28Z,180000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,
19,PT10M47.00S,2023-03-04T03:42:25.6Z,1,REGULAR,foul,personal,[],1630162,,,1610612747,3,2,2023-03-04T03:43:03Z,190000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 203471]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202053.0,,,,,,,1.0,0.0,Schroder,203471.0
21,PT10M47.00S,2023-03-04T03:42:38.7Z,1,REGULAR,foul,technical,['1freethrow'],1630162,,,1610612747,3,2,2023-03-04T03:42:46Z,210000,False,,,0,,A. Edwards technical FOUL (1 Tech),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,202053.0,,,,,,,1.0,1.0,,
22,PT10M47.00S,2023-03-04T03:42:55.1Z,1,REGULAR,freethrow,1 of 1,[],203471,,,1610612747,3,2,2023-03-04T03:42:55Z,220000,False,,,0,,MISS D. Schroder technical Free Throw 1 of 1,[203471],1610612747.0,LAL,technical,,,Schroder,D. Schroder,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
23,PT10M47.00S,2023-03-04T03:42:55.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,3,2,2023-03-04T03:42:55Z,230000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,
24,PT10M41.00S,2023-03-04T03:43:17.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,82.9664914586071,54.65686274509804,1610612747,5,2,2023-03-04T03:44:35Z,240000,False,23.0,108.0,1,right,M. Beasley 11' driving floating Jump Shot (2 PTS) (D. Schroder 1 AST),"[1627736, 203471]",1610612747.0,LAL,driving floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,,11.01,Made,2.0,D. Schroder,203471.0,1.0,,,,,,,,,,,
26,PT10M30.00S,2023-03-04T03:43:28.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,8.327858081471746,55.88235294117647,1610612750,5,2,2023-03-04T03:44:49Z,260000,False,-29.0,26.0,1,left,MISS K. Anderson driving floating bank Shot,[203937],1610612750.0,MIN,driving floating bank,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,3.91,Missed,,,,,,,,,,,,,,,
27,PT10M30.00S,2023-03-04T03:43:28.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,5,2,2023-03-04T03:44:49Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,26.0,,,,,,,
29,PT10M26.00S,2023-03-04T03:43:57.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201144,7.933639947437584,3.9215686274509807,1610612750,5,2,2023-03-04T03:44:01Z,290000,False,230.0,22.0,1,left,MISS M. Conley step back 3PT,[201144],1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,,23.15,Missed,,,,,,,,,,,,,,,
30,PT10M24.00S,2023-03-04T03:43:59.1Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,5,2,2023-03-04T03:44:01Z,300000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,29.0,2.0,2.0,0.0,,,,
31,PT10M07.00S,2023-03-04T03:44:16.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,86.90867279894876,50.245098039215684,1610612747,7,2,2023-03-04T03:44:22Z,310000,False,1.0,71.0,1,right,A. Davis 7' pullup Jump Shot (2 PTS) (D. Schroder 2 AST),"[203076, 203471]",1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,7.06,Made,2.0,D. Schroder,203471.0,2.0,,,,,,,,,,,
33,PT09M49.00S,2023-03-04T03:44:33.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,30.27266754270697,74.50980392156863,1610612750,7,5,2023-03-04T03:44:38Z,330000,False,-123.0,232.0,1,left,A. Edwards 26' 3PT pullup (5 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,26.24,Made,5.0,,,,,,,,,,,,,,
34,PT09M33.00S,2023-03-04T03:44:50.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,92.69053876478318,43.872549019607845,1610612747,7,5,2023-03-04T03:44:53Z,340000,False,-31.0,16.0,1,right,MISS A. Davis alley-oop DUNK,[203076],1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,3.46,Missed,,,,,,,,,,,,,,,
35,PT09M32.00S,2023-03-04T03:44:51.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,7,5,2023-03-04T03:44:53Z,350000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,34.0,1.0,1.0,0.0,,,,
36,PT09M25.00S,2023-03-04T03:44:57.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630162,8.065045992115643,56.372549019607845,1610612750,7,5,2023-03-04T03:45:46Z,360000,False,-32.0,23.0,1,left,MISS A. Edwards running Layup,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,3.95,Missed,,,,,,,,,,,,,,,
37,PT09M23.00S,2023-03-04T03:44:59.0Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,7,5,2023-03-04T03:45:46Z,370000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,36.0,2.0,1.0,1.0,,,,
38,PT09M23.00S,2023-03-04T03:44:59.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203497,5.590000152587891,50.0,1610612750,7,7,2023-03-04T03:45:51Z,380000,False,0.0,0.0,1,left,R. Gobert tip Layup (2 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,0.0,Made,2.0,,,,,,,,,,,,,,
39,PT09M07.00S,2023-03-04T03:45:16.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,88.87976346911958,52.94117647058824,1610612747,7,7,2023-03-04T03:45:20Z,390000,False,15.0,52.0,1,right,MISS A. Davis cutting DUNK - blocked,"[203076, 203497]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,5.4,Missed,,,,,,Gobert,203497.0,,,,,,,,
40,PT09M07.00S,2023-03-04T03:45:16.2Z,1,REGULAR,block,,[],203497,,,1610612747,7,7,2023-03-04T03:45:18Z,400000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT09M04.00S,2023-03-04T03:45:19.2Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,7,7,2023-03-04T03:45:20Z,410000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,
42,PT09M03.00S,2023-03-04T03:45:20.4Z,1,REGULAR,turnover,bad pass,[],1630183,,,1610612750,7,7,2023-03-04T03:45:31Z,420000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1627736]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,1.0,Beasley,1627736.0,,,,,,,,,,,,,,,,,
43,PT09M03.00S,2023-03-04T03:45:20.4Z,1,REGULAR,steal,,[],1627736,,,1610612747,7,7,2023-03-04T03:45:22Z,430000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
44,PT08M59.00S,2023-03-04T03:45:24.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203076,93.08475689881735,50.49019607843137,1610612747,9,7,2023-03-04T03:47:03Z,440000,False,2.0,13.0,1,right,A. Davis running DUNK (4 PTS) (M. Beasley 1 AST),"[203076, 1627736]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,1.27,Made,4.0,M. Beasley,1627736.0,1.0,,,,,,,,,,,
46,PT08M59.00S,2023-03-04T03:45:29.6Z,1,REGULAR,foul,personal,['1freethrow'],203497,,,1610612747,9,7,2023-03-04T03:45:33Z,460000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Davis 1 FT),"[203497, 203076]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627524.0,,,,,,,1.0,0.0,Davis,203076.0
48,PT08M59.00S,2023-03-04T03:46:00.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203076,,,1610612747,10,7,2023-03-04T03:46:00Z,480000,False,,,0,,A. Davis Free Throw 1 of 1 (5 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
49,PT08M45.00S,2023-03-04T03:46:14.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,10.693166885676746,56.61764705882353,1610612750,10,9,2023-03-04T03:46:21Z,490000,False,-33.0,48.0,1,left,R. Gobert floating Jump Shot (4 PTS) (K. Anderson 1 AST),"[203497, 203937]",1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,5.83,Made,4.0,K. Anderson,203937.0,1.0,,,,,,,,,,,
51,PT08M34.00S,2023-03-04T03:46:39.1Z,1,REGULAR,foul,personal,[],201144,,,1610612747,10,9,2023-03-04T03:46:47Z,510000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 203471]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627524.0,,,,,,,1.0,0.0,Schroder,203471.0
53,PT08M27.00S,2023-03-04T03:47:03.9Z,1,REGULAR,foul,offensive,[],203076,,,1610612747,10,9,2023-03-04T03:47:11Z,530000,False,,,0,,A. Davis offensive FOUL (1 PF),"[203076, 201144]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627524.0,,,,,,,1.0,0.0,Conley,201144.0
55,PT08M27.00S,2023-03-04T03:47:03.9Z,1,REGULAR,turnover,offensive foul,[],203076,,,1610612747,10,9,2023-03-04T03:47:03Z,550000,False,,,0,,A. Davis offensive foul TURNOVER (2 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,1627524.0,,,,,,,,,,
56,PT08M18.00S,2023-03-04T03:47:24.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201144,15.818002628120894,52.94117647058824,1610612750,10,11,2023-03-04T03:47:30Z,560000,False,-15.0,96.0,1,left,M. Conley 9' driving floating Jump Shot (2 PTS) (R. Gobert 1 AST),"[201144, 203497]",1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,9.73,Made,2.0,R. Gobert,203497.0,1.0,,,,,,,,,,,
58,PT08M09.00S,2023-03-04T03:47:32.2Z,1,REGULAR,3pt,Jump Shot,[],1627736,66.80354796320631,37.00980392156863,1610612747,13,11,2023-03-04T03:49:08Z,580000,False,-65.0,260.0,1,right,M. Beasley 26' 3PT step back (5 PTS) (J. Vanderbilt 1 AST),"[1627736, 1629020]",1610612747.0,LAL,step back,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,26.75,Made,5.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,
60,PT07M50.00S,2023-03-04T03:47:52.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,28.56438896189225,78.67647058823529,1610612750,13,11,2023-03-04T03:50:04Z,600000,False,-143.0,216.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,25.93,Missed,,,,,,,,,,,,,,,
61,PT07M48.00S,2023-03-04T03:47:54.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,13,11,2023-03-04T03:47:58Z,610000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,60.0,,,,,,,
63,PT07M39.00S,2023-03-04T03:48:21.5Z,1,REGULAR,foul,personal,['2freethrow'],1628972,,,1610612750,13,11,2023-03-04T03:48:26Z,630000,False,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Gobert 2 FT),"[1628972, 203497]",1610612747.0,LAL,shooting,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627524.0,,,,,,,1.0,0.0,Gobert,203497.0
65,PT07M39.00S,2023-03-04T03:48:53.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,13,12,2023-03-04T03:49:14Z,650000,False,,,0,,R. Gobert Free Throw 1 of 2 (5 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
66,PT07M39.00S,2023-03-04T03:48:53.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,13,12,2023-03-04T03:49:14Z,660000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
67,PT07M37.00S,2023-03-04T03:48:55.1Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,13,12,2023-03-04T03:49:14Z,670000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,
68,PT07M24.00S,2023-03-04T03:49:25.8Z,1,REGULAR,3pt,Jump Shot,[],1628972,74.81931668856767,13.725490196078425,1610612747,16,12,2023-03-04T03:49:31Z,680000,False,-181.0,184.0,1,right,T. Brown Jr. 25' 3PT  (6 PTS) (D. Schroder 3 AST),"[1628972, 203471]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.85,Made,6.0,D. Schroder,203471.0,3.0,,,,,,,,,,,
70,PT07M04.00S,2023-03-04T03:49:45.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,12.401445466491452,49.01960784313726,1610612750,16,12,2023-03-04T03:49:48Z,700000,False,5.0,64.0,1,left,MISS K. Anderson 6' driving floating Shot,[203937],1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.43,Missed,,,,,,,,,,,,,,,
71,PT07M02.00S,2023-03-04T03:49:47.4Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,16,12,2023-03-04T03:49:48Z,710000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,70.0,1.0,1.0,0.0,,,,
72,PT06M58.00S,2023-03-04T03:49:51.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203076,92.95335085413929,51.22549019607843,1610612747,18,12,2023-03-04T03:49:58Z,720000,False,6.0,14.0,1,right,A. Davis running DUNK (7 PTS) (D. Schroder 4 AST),"[203076, 203471]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,1.5,Made,7.0,D. Schroder,203471.0,4.0,,,,,,,,,,,
74,PT06M35.00S,2023-03-04T03:50:14.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,28.43298291721419,19.607843137254903,1610612750,18,12,2023-03-04T03:50:20Z,740000,False,152.0,215.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,26.31,Missed,,,,,,,,,,,,,,,
75,PT06M34.00S,2023-03-04T03:50:15.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,18,12,2023-03-04T03:50:20Z,750000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,74.0,,,,,,,
77,PT06M34.00S,2023-03-04T03:50:23.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,18,12,2023-03-04T03:50:23Z,770000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT06M34.00S,2023-03-04T03:52:08.4Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,18,12,2023-03-04T03:56:36Z,775000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M15.00S,2023-03-04T03:53:53.6Z,1,REGULAR,turnover,bad pass,[],1629020,,,1610612747,18,12,2023-03-04T03:54:00Z,780000,False,,,0,,J. Vanderbilt bad pass TURNOVER (1 TO),"[1629020, 203937]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,1.0,Anderson,203937.0,,,,,,,,,,,,,,,,,
79,PT06M15.00S,2023-03-04T03:53:53.6Z,1,REGULAR,steal,,[],203937,,,1610612750,18,12,2023-03-04T03:53:55Z,790000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
80,PT06M10.00S,2023-03-04T03:53:58.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203937,10.95597897503285,50.245098039215684,1610612750,18,14,2023-03-04T03:54:38Z,800000,False,-1.0,50.0,1,left,K. Anderson running pullup Jump Shot (2 PTS),[203937],1610612750.0,MIN,running pullup,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.05,Made,2.0,,,,,,,,,,,,,,
81,PT05M54.00S,2023-03-04T03:54:16.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.0335085413929,54.90196078431372,1610612747,20,14,2023-03-04T03:54:21Z,810000,False,25.0,22.0,1,right,A. Davis cutting Layup (9 PTS) (D. Schroder 5 AST),"[203076, 203471]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,3.32,Made,9.0,D. Schroder,203471.0,5.0,,,,,,,,,,,
83,PT05M54.00S,2023-03-04T03:54:20.7Z,1,REGULAR,foul,personal,['1freethrow'],203497,,,1610612747,20,14,2023-03-04T03:54:25Z,830000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Davis 1 FT),"[203497, 203076]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627524.0,,,,,,,2.0,0.0,Davis,203076.0
85,PT05M54.00S,2023-03-04T03:54:29.6Z,1,REGULAR,substitution,out,[],1628972,,,1610612747,20,14,2023-03-04T03:54:44Z,850000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M54.00S,2023-03-04T03:54:29.6Z,1,REGULAR,substitution,out,[],203497,,,1610612747,20,14,2023-03-04T03:54:44Z,860000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M54.00S,2023-03-04T03:54:29.6Z,1,REGULAR,substitution,in,[],1629060,,,1610612747,20,14,2023-03-04T03:54:44Z,870000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M54.00S,2023-03-04T03:54:29.6Z,1,REGULAR,substitution,in,[],1629675,,,1610612747,20,14,2023-03-04T03:54:44Z,880000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M54.00S,2023-03-04T03:54:59.9Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,21,14,2023-03-04T03:54:59Z,890000,False,,,0,,A. Davis Free Throw 1 of 1 (10 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
