actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
55,PT07M21.00S,2023-03-23T02:23:49.1Z,1,REGULAR,2pt,Jump Shot,[],1628470,79.02431011826545,33.82352941176471,1610612756,11,14,2023-03-23T02:23:53Z,550000,False,-81.0,145.0,1,right,T. Craig 16' fadeaway Jump Shot (5 PTS),[1628470],1610612756.0,PHX,fadeaway,,,Craig,T. Craig,,,,,Mid-Range,16-24 Left Center,16.58,Made,,,,,,,,,,,,,5.0,,,,,
56,PT07M02.00S,2023-03-23T02:24:08.6Z,1,REGULAR,2pt,Jump Shot,[],203076,4.385676741130098,72.79411764705883,1610612747,11,14,2023-03-23T02:24:47Z,560000,False,-114.0,-11.0,1,left,MISS A. Davis 11' fadeaway Shot,[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,11.46,Missed,,,,,,,,,,,,,,,,,,
57,PT07M01.00S,2023-03-23T02:24:09.6Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612747,11,14,2023-03-23T02:24:47Z,570000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:0),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Left,,,56.0,1.0,0.0,1.0,,,,,,,,,,,,,,
58,PT06M49.00S,2023-03-23T02:24:21.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630559,9.510512483574246,44.85294117647059,1610612747,11,14,2023-03-23T02:24:27Z,580000,False,26.0,37.0,1,left,MISS A. Reaves Layup - blocked,"[1630559, 1628470]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,Craig,1628470.0
59,PT06M49.00S,2023-03-23T02:24:21.7Z,1,REGULAR,block,,[],1628470,,,1610612747,11,14,2023-03-23T02:24:24Z,590000,False,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M48.00S,2023-03-23T02:24:22.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,11,14,2023-03-23T02:24:27Z,600000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,58.0,,,,,,,,,,,,,,,,,
61,PT06M48.00S,2023-03-23T02:24:27.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612747,11,14,2023-03-23T02:24:31Z,610000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,1162.0,,,,,,,,,,
62,PT06M48.00S,2023-03-23T02:24:32.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,11,14,2023-03-23T02:24:32Z,620000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M37.00S,2023-03-23T02:28:08.9Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612756,11,14,2023-03-23T02:28:12Z,630000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1629020]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Vanderbilt,1629020.0,,,,,,,,,,,
64,PT06M37.00S,2023-03-23T02:28:08.9Z,1,REGULAR,steal,,[],1629020,,,1610612747,11,14,2023-03-23T02:28:11Z,640000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
65,PT06M34.00S,2023-03-23T02:28:12.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629020,7.933639947437584,49.754901960784316,1610612747,13,14,2023-03-23T02:28:18Z,650000,False,1.0,22.0,1,left,J. Vanderbilt running Layup (4 PTS),[1629020],1610612747.0,LAL,running,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,,,,4.0,,,,,
66,PT06M34.00S,2023-03-23T02:28:15.0Z,1,REGULAR,foul,personal,['1freethrow'],1626164,,,1610612747,13,14,2023-03-23T02:28:23Z,660000,False,,,0,,D. Booker shooting personal FOUL (1 PF) (Vanderbilt 1 FT),"[1626164, 1629020]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,1.0,0.0,Vanderbilt,1629020.0,,,,,,
68,PT06M34.00S,2023-03-23T02:28:40.4Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629020,,,1610612747,14,14,2023-03-23T02:28:40Z,680000,False,,,0,,J. Vanderbilt Free Throw 1 of 1 (5 PTS),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
69,PT06M12.00S,2023-03-23T02:29:04.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,86.64586070959264,52.205882352941174,1610612756,14,16,2023-03-23T02:29:08Z,690000,False,11.0,73.0,1,right,C. Paul 7' driving floating Jump Shot (5 PTS) (D. Booker 1 AST),"[101108, 1626164]",1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,7.38,Made,,,,,,,,,,,,,5.0,D. Booker,1626164.0,1.0,,
71,PT05M56.00S,2023-03-23T02:29:20.4Z,1,REGULAR,3pt,Jump Shot,[],1630559,25.936268068331145,83.57843137254902,1610612747,17,16,2023-03-23T02:29:25Z,710000,False,-168.0,191.0,1,left,A. Reaves 25' 3PT  (8 PTS) (D. Russell 3 AST),"[1630559, 1626156]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.45,Made,,,,,,,,,,,,,8.0,D. Russell,1626156.0,3.0,,
73,PT05M37.00S,2023-03-23T02:29:39.7Z,1,REGULAR,3pt,Jump Shot,[],1628470,82.57227332457293,93.62745098039215,1610612756,17,16,2023-03-23T02:29:43Z,730000,False,218.0,111.0,1,right,MISS T. Craig 24' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,24.49,Missed,,,,,,,,,,,,,,,,,,
74,PT05M33.00S,2023-03-23T02:29:43.7Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,17,16,2023-03-23T02:29:43Z,740000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT05M28.00S,2023-03-23T02:29:48.3Z,1,REGULAR,3pt,Jump Shot,[],1626156,30.929697766097235,81.61764705882354,1610612747,17,16,2023-03-23T02:29:54Z,750000,False,-158.0,238.0,1,left,MISS D. Russell 28' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,28.59,Missed,,,,,,,,,,,,,,,,,,
76,PT05M27.00S,2023-03-23T02:29:49.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,17,16,2023-03-23T02:29:54Z,760000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,75.0,,,,,,,,,,,,,,,,,
78,PT05M27.00S,2023-03-23T02:29:56.2Z,1,REGULAR,substitution,out,[],1630559,,,1610612756,17,16,2023-03-23T02:30:03Z,780000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M27.00S,2023-03-23T02:29:56.2Z,1,REGULAR,substitution,out,[],1628470,,,1610612756,17,16,2023-03-23T02:30:03Z,790000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M27.00S,2023-03-23T02:29:56.2Z,1,REGULAR,substitution,in,[],1627736,,,1610612756,17,16,2023-03-23T02:30:03Z,800000,False,,,0,,SUB in: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M27.00S,2023-03-23T02:29:56.2Z,1,REGULAR,substitution,in,[],203933,,,1610612756,17,16,2023-03-23T02:30:03Z,810000,False,,,0,,SUB in: T. Warren,[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M27.00S,2023-03-23T02:29:56.2Z,1,REGULAR,substitution,out,[],1629020,,,1610612756,17,16,2023-03-23T02:30:08Z,820000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M27.00S,2023-03-23T02:29:56.2Z,1,REGULAR,substitution,in,[],1629117,,,1610612756,17,16,2023-03-23T02:30:08Z,830000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M17.00S,2023-03-23T02:30:22.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,79.94415243101183,62.00980392156863,1610612756,17,16,2023-03-23T02:30:27Z,840000,False,60.0,136.0,1,right,MISS D. Booker 14' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,14.86,Missed,,,,,,,,,,,,,,,,,,
85,PT05M14.00S,2023-03-23T02:30:25.9Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,17,16,2023-03-23T02:30:25Z,850000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT05M09.00S,2023-03-23T02:30:30.7Z,1,REGULAR,turnover,lost ball,[],1629117,,,1610612747,17,16,2023-03-23T02:30:34Z,860000,False,,,0,,W. Gabriel lost ball TURNOVER (1 TO),"[1629117, 1629111]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Landale,1629111.0,,,,,,,,,,,
