actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
23,PT09M45.00S,2023-01-17T03:45:01.6Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,8,6,2023-01-17T03:45:03Z,230000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,8-16 Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
26,PT09M31.00S,2023-01-17T03:45:40.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,18.446123521681997,40.931372549019606,1610612745,8,8,2023-01-17T03:45:45Z,260000,False,45.0,121.0,1,left,J. Green 12' pullup Jump Shot (2 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,12.91,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M21.00S,2023-01-17T03:45:50.8Z,1,REGULAR,3pt,Jump Shot,[],201976,90.71944809461235,96.56862745098039,1610612747,11,8,2023-01-17T03:45:56Z,270000,False,233.0,35.0,1,right,P. Beverley 3PT  (6 PTS) (T. Brown Jr. 1 AST),"[201976, 1628972]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,23.54,Made,6.0,T. Brown Jr.,1628972.0,1.0,,,,,,,,,,,,,,
29,PT09M10.00S,2023-01-17T03:46:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,8.065045992115643,54.16666666666667,1610612745,11,10,2023-01-17T03:46:05Z,290000,False,-21.0,23.0,1,left,E. Gordon driving Layup (2 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,3.12,Made,2.0,,,,,,,,,,,,,,,,,
30,PT09M03.00S,2023-01-17T03:46:09.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,89.4053876478318,50.0,1610612747,13,10,2023-01-17T03:46:16Z,300000,False,0.0,47.0,1,right,L. James driving reverse Layup (5 PTS),[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,4.71,Made,5.0,,,,,,,,,,,,,,,,,
31,PT08M50.00S,2023-01-17T03:46:22.6Z,1,REGULAR,3pt,Jump Shot,[],1630224,31.586727989487514,71.32352941176471,1610612745,13,10,2023-01-17T03:47:08Z,310000,False,-107.0,244.0,1,left,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
32,PT08M47.00S,2023-01-17T03:46:25.6Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612747,13,10,2023-01-17T03:46:26Z,320000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,
33,PT08M41.00S,2023-01-17T03:46:31.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,81.91524310118265,39.70588235294118,1610612747,13,10,2023-01-17T03:46:37Z,330000,False,-51.0,117.0,1,right,MISS L. James 12' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,12.83,Missed,,,,,,,,,,,,,,,,,,
34,PT08M37.00S,2023-01-17T03:46:35.9Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,13,10,2023-01-17T03:46:37Z,340000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,
35,PT08M31.00S,2023-01-17T03:46:43.7Z,1,REGULAR,foul,personal,[],1628418,,,1610612745,13,10,2023-01-17T03:47:03Z,350000,False,,,0,,T. Bryant personal FOUL (2 PF),"[1628418, 201569]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1198.0,2.0,0.0,Gordon,201569.0,,,,,
37,PT08M31.00S,2023-01-17T03:47:04.2Z,1,REGULAR,substitution,out,[],1628418,,,1610612745,13,10,2023-01-17T03:47:10Z,370000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M31.00S,2023-01-17T03:47:04.2Z,1,REGULAR,substitution,in,[],1629117,,,1610612745,13,10,2023-01-17T03:47:10Z,380000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M23.00S,2023-01-17T03:47:26.6Z,1,REGULAR,foul,technical,['1freethrow'],1628972,,,1610612745,13,10,2023-01-17T03:47:36Z,390000,False,,,0,,T. Brown Jr. defensive-3-second technical FOUL (1 Tech),[1628972],1610612747.0,LAL,defensive-3-second,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200834.0,0.0,1.0,,,,,,,
40,PT08M23.00S,2023-01-17T03:47:45.2Z,1,REGULAR,freethrow,1 of 1,[],201569,,,1610612745,13,11,2023-01-17T03:47:45Z,400000,False,,,0,,E. Gordon technical Free Throw 1 of 1 (3 PTS),[201569],1610612745.0,HOU,technical,,,Gordon,E. Gordon,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
41,PT08M18.00S,2023-01-17T03:48:04.2Z,1,REGULAR,foul,personal,['2freethrow'],201976,,,1610612745,13,11,2023-01-17T03:48:10Z,410000,False,,,0,,P. Beverley shooting personal FOUL (1 PF) (Gordon 2 FT),"[201976, 201569]",1610612747.0,LAL,shooting,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,200834.0,1.0,0.0,Gordon,201569.0,,,,,
43,PT08M18.00S,2023-01-17T03:48:25.4Z,1,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,13,12,2023-01-17T03:48:25Z,430000,False,,,0,,E. Gordon Free Throw 1 of 2 (4 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
44,PT08M18.00S,2023-01-17T03:48:43.0Z,1,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,13,13,2023-01-17T03:48:43Z,440000,False,,,0,,E. Gordon Free Throw 2 of 2 (5 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
45,PT08M03.00S,2023-01-17T03:48:58.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,81.91524310118265,41.91176470588235,1610612747,13,13,2023-01-17T03:49:22Z,450000,False,-40.0,117.0,1,right,MISS D. Schroder 12' driving floating Shot,[203471],1610612747.0,LAL,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,12.43,Missed,,,,,,,,,,,,,,,,,,
46,PT08M01.00S,2023-01-17T03:49:00.4Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,13,13,2023-01-17T03:49:22Z,460000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,45.0,3.0,3.0,0.0,,,,,,,,,,
47,PT07M55.00S,2023-01-17T03:49:06.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,10.036136662286467,48.0392156862745,1610612745,13,13,2023-01-17T03:49:12Z,470000,False,10.0,42.0,1,left,MISS K. Martin Jr. running Layup,[1630231],1610612745.0,HOU,running,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,
48,PT07M51.00S,2023-01-17T03:49:10.3Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,13,13,2023-01-17T03:49:10Z,480000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,
49,PT07M51.00S,2023-01-17T03:49:10.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630578,5.590000152587891,50.0,1610612745,13,15,2023-01-17T03:49:26Z,490000,False,0.0,0.0,1,left,A. Sengun tip Layup (6 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
51,PT07M42.00S,2023-01-17T03:49:33.4Z,1,REGULAR,3pt,Jump Shot,[],1628972,78.10446780551905,9.313725490196077,1610612747,16,15,2023-01-17T03:49:37Z,510000,False,-203.0,153.0,1,right,T. Brown Jr. 25' 3PT  (3 PTS) (L. James 1 AST),"[1628972, 2544]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,25.47,Made,3.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
53,PT07M26.00S,2023-01-17T03:49:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,8.196452036793687,52.69607843137255,1610612745,16,15,2023-01-17T03:50:47Z,530000,False,-13.0,25.0,1,left,MISS J. Green driving reverse Layup,[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
54,PT07M24.00S,2023-01-17T03:49:50.8Z,1,REGULAR,rebound,defensive,[],1629117,,,1610612747,16,15,2023-01-17T03:49:52Z,540000,False,,,0,,W. Gabriel REBOUND (Off:0 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,
55,PT07M19.00S,2023-01-17T03:49:56.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201976,85.98883048620237,96.07843137254902,1610612747,16,15,2023-01-17T03:50:07Z,550000,False,230.0,79.0,1,right,MISS P. Beverley 24' running 3PT,[201976],1610612747.0,LAL,running,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,24.36,Missed,,,,,,,,,,,,,,,,,,
56,PT07M19.00S,2023-01-17T03:49:56.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,16,15,2023-01-17T03:50:07Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,55.0,,,,,,,,,,,,,
58,PT07M07.00S,2023-01-17T03:50:18.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,12.66425755584757,55.14705882352941,1610612745,16,17,2023-01-17T03:50:44Z,580000,False,-26.0,67.0,1,left,A. Sengun 7' turnaround Hook (8 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.13,Made,8.0,,,,,,,,,,,,,,,,,
59,PT07M07.00S,2023-01-17T03:50:21.7Z,1,REGULAR,foul,personal,['1freethrow'],1629117,,,1610612745,16,17,2023-01-17T03:50:39Z,590000,False,,,0,,W. Gabriel shooting personal FOUL (1 PF) (Sengun 1 FT),"[1629117, 1630578]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1151.0,1.0,0.0,Sengun,1630578.0,,,,,
61,PT07M07.00S,2023-01-17T03:50:31.9Z,1,REGULAR,substitution,out,[],1628972,,,1610612745,16,17,2023-01-17T03:50:44Z,610000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M07.00S,2023-01-17T03:50:31.9Z,1,REGULAR,substitution,in,[],201566,,,1610612745,16,17,2023-01-17T03:50:44Z,620000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M07.00S,2023-01-17T03:50:55.3Z,1,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,16,18,2023-01-17T03:50:55Z,630000,False,,,0,,A. Sengun Free Throw 1 of 1 (9 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
64,PT06M51.00S,2023-01-17T03:51:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.55913272010513,51.470588235294116,1610612747,18,18,2023-01-17T03:51:16Z,640000,False,7.0,17.0,1,right,L. James driving Layup (7 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,1.89,Made,7.0,,,,,,,,,,,,,,,,,
65,PT06M41.00S,2023-01-17T03:51:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,6.8823915900131425,52.205882352941174,1610612745,18,20,2023-01-17T03:51:27Z,650000,False,-11.0,12.0,1,left,E. Gordon driving Layup (7 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,1.64,Made,7.0,,,,,,,,,,,,,,,,,
66,PT06M27.00S,2023-01-17T03:51:36.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,92.82194480946123,46.81372549019608,1610612747,20,20,2023-01-17T03:51:40Z,660000,False,-16.0,15.0,1,right,W. Gabriel cutting Layup (2 PTS) (L. James 2 AST),"[1629117, 2544]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,2.19,Made,2.0,L. James,2544.0,2.0,,,,,,,,,,,,,,
68,PT06M05.00S,2023-01-17T03:51:59.2Z,1,REGULAR,2pt,Jump Shot,[],1630578,14.37253613666229,75.49019607843138,1610612745,20,20,2023-01-17T03:52:04Z,680000,False,-127.0,83.0,1,left,MISS A. Sengun 15' fadeaway Shot,[1630578],1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,15.19,Missed,,,,,,,,,,,,,,,,,,
69,PT06M02.00S,2023-01-17T03:52:02.2Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,20,20,2023-01-17T03:52:04Z,690000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,
76,PT05M59.00S,2023-01-17T03:52:50.1Z,1,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612747,20,20,2023-01-17T03:52:59Z,760000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1630578, 201566]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1198.0,1.0,0.0,Westbrook,201566.0,,,,,
78,PT05M59.00S,2023-01-17T03:52:58.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,20,20,2023-01-17T03:52:58Z,780000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M59.00S,2023-01-17T03:55:29.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],201566,,,1610612747,21,20,2023-01-17T03:55:29Z,790000,False,,,0,,R. Westbrook Free Throw 1 of 2 (1 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
80,PT05M59.00S,2023-01-17T03:55:45.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],201566,,,1610612747,22,20,2023-01-17T03:55:45Z,800000,False,,,0,,R. Westbrook Free Throw 2 of 2 (2 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
82,PT05M43.00S,2023-01-17T03:56:06.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,16.606438896189218,57.59803921568628,1610612745,22,22,2023-01-17T03:56:12Z,820000,False,-38.0,104.0,1,left,A. Sengun 11' floating Jump Shot (11 PTS) (E. Gordon 1 AST),"[1630578, 201569]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,11.03,Made,11.0,E. Gordon,201569.0,1.0,,,,,,,,,,,,,,
84,PT05M30.00S,2023-01-17T03:56:20.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.11366622864652,50.73529411764706,1610612747,24,22,2023-01-17T03:56:25Z,840000,False,4.0,31.0,1,right,R. Westbrook driving finger roll Layup (4 PTS),[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.12,Made,4.0,,,,,,,,,,,,,,,,,
85,PT05M19.00S,2023-01-17T03:56:34.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612745,24,22,2023-01-17T03:56:40Z,850000,False,,,0,,P. Beverley personal FOUL (2 PF) (Gordon 2 FT),"[201976, 201569]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1198.0,2.0,0.0,Gordon,201569.0,,,,,
87,PT05M19.00S,2023-01-17T03:57:16.4Z,1,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,24,23,2023-01-17T03:57:45Z,870000,False,,,0,,E. Gordon Free Throw 1 of 2 (8 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
88,PT05M19.00S,2023-01-17T03:57:17.3Z,1,REGULAR,substitution,out,[],201976,,,1610612745,24,23,2023-01-17T03:57:21Z,880000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M19.00S,2023-01-17T03:57:17.3Z,1,REGULAR,substitution,in,[],1629134,,,1610612745,24,23,2023-01-17T03:57:21Z,890000,False,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M19.00S,2023-01-17T03:57:16.4Z,1,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,24,23,2023-01-17T03:57:45Z,900000,False,,,0,,MISS E. Gordon Free Throw 2 of 2,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
91,PT05M15.00S,2023-01-17T03:57:20.4Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,24,23,2023-01-17T03:57:45Z,910000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,90.0,2.0,2.0,0.0,,,,,,,,,,
92,PT04M56.00S,2023-01-17T03:58:04.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629117,88.74835742444152,49.26470588235294,1610612747,26,23,2023-01-17T03:58:08Z,920000,False,-4.0,53.0,1,right,W. Gabriel turnaround Hook (4 PTS) (R. Westbrook 1 AST),"[1629117, 201566]",1610612747.0,LAL,turnaround,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,5.34,Made,4.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,
