actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
15,PT10M47.00S,2023-03-20T01:42:21.0Z,1,REGULAR,turnover,out-of-bounds,[],1629020,,,1610612747,0,0,2023-03-20T01:42:25Z,150000,False,,,0,,J. Vanderbilt bad pass out-of-bounds TURNOVER (1 TO),[1629020],1610612747.0,LAL,bad pass,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,1.0,,,,,,,,,,,,
16,PT10M34.00S,2023-03-20T01:42:41.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,7.802233902759525,51.96078431372549,1610612753,0,2,2023-03-20T01:42:49Z,160000,False,-10.0,21.0,1,left,P. Banchero cutting Layup (2 PTS) (F. Wagner 1 AST),"[1631094, 1630532]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,,,2.0,F. Wagner,1630532.0,1.0,,,,,,,,
18,PT10M21.00S,2023-03-20T01:42:54.3Z,1,REGULAR,3pt,Jump Shot,[],1628972,86.7772667542707,95.34313725490196,1610612747,3,2,2023-03-20T01:43:01Z,180000,False,227.0,72.0,1,right,T. Brown Jr. 3PT  (3 PTS) (D. Russell 1 AST),"[1628972, 1626156]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,23.78,Made,,,,,,,3.0,D. Russell,1626156.0,1.0,,,,,,,,
20,PT09M58.00S,2023-03-20T01:43:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.590670170827863,52.450980392156865,1610612753,3,4,2023-03-20T01:43:21Z,200000,False,-12.0,28.0,1,left,F. Wagner driving Layup (2 PTS) (M. Fultz 1 AST),"[1630532, 1628365]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,,,2.0,M. Fultz,1628365.0,1.0,,,,,,,,
22,PT09M39.00S,2023-03-20T01:43:36.4Z,1,REGULAR,3pt,Jump Shot,[],1627736,86.12023653088042,94.8529411764706,1610612747,3,4,2023-03-20T01:43:40Z,220000,False,224.0,78.0,1,right,MISS M. Beasley 3PT,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.75,Missed,,,,,,,,,,,,,,,,,,
23,PT09M36.00S,2023-03-20T01:43:39.4Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,3,4,2023-03-20T01:43:40Z,230000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M19.00S,2023-03-20T01:43:56.6Z,1,REGULAR,3pt,Jump Shot,[],203914,28.95860709592641,82.59803921568627,1610612753,3,4,2023-03-20T01:44:01Z,240000,False,-163.0,220.0,1,left,MISS G. Harris 27' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,27.36,Missed,,,,,,,,,,,,,,,,,,
25,PT09M15.00S,2023-03-20T01:44:00.6Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,3,4,2023-03-20T01:44:01Z,250000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,24.0,2.0,1.0,1.0,,,,,,,,,,,,,,
26,PT09M14.00S,2023-03-20T01:44:01.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628976,7.145203679369246,51.22549019607843,1610612753,3,6,2023-03-20T01:44:29Z,260000,False,-6.0,15.0,1,left,W. Carter Jr. putback DUNK (2 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,2.0,,,,,,,,,,,
27,PT08M54.00S,2023-03-20T01:44:20.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,90.32522996057818,57.1078431372549,1610612747,5,6,2023-03-20T01:44:26Z,270000,False,36.0,38.0,1,right,A. Davis driving floating Jump Shot (2 PTS) (D. Russell 2 AST),"[203076, 1626156]",1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.23,Made,,,,,,,2.0,D. Russell,1626156.0,2.0,,,,,,,,
29,PT08M34.00S,2023-03-20T01:44:41.9Z,1,REGULAR,3pt,Jump Shot,[],1628976,27.513140604467807,18.627450980392155,1610612753,5,9,2023-03-20T01:44:47Z,290000,False,157.0,206.0,1,left,W. Carter Jr. 25' 3PT  (5 PTS) (P. Banchero 1 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,25.9,Made,,,,,,,5.0,P. Banchero,1631094.0,1.0,,,,,,,,
31,PT08M13.00S,2023-03-20T01:45:02.2Z,1,REGULAR,2pt,Jump Shot,[],1627736,90.19382391590013,78.67647058823529,1610612747,5,9,2023-03-20T01:45:06Z,310000,False,143.0,40.0,1,right,MISS M. Beasley 14' pullup Shot,[1627736],1610612747.0,LAL,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,14.88,Missed,,,,,,,,,,,,,,,,,,
32,PT08M11.00S,2023-03-20T01:45:04.2Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,5,9,2023-03-20T01:45:06Z,320000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT08M08.00S,2023-03-20T01:45:08.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631094,6.750985545335084,98.2843137254902,1610612753,5,12,2023-03-20T01:45:16Z,330000,False,-241.0,11.0,1,left,P. Banchero 24' 3PT running (5 PTS) (F. Wagner 2 AST),"[1631094, 1630532]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,24.17,Made,,,,,,,5.0,F. Wagner,1630532.0,2.0,,,,,,,,
35,PT07M40.00S,2023-03-20T01:45:35.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.0335085413929,44.36274509803921,1610612747,7,12,2023-03-20T01:45:39Z,350000,False,-28.0,22.0,1,right,D. Russell cutting Layup (2 PTS) (J. Vanderbilt 1 AST),"[1626156, 1629020]",1610612747.0,LAL,cutting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,3.6,Made,,,,,,,2.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,
37,PT07M24.00S,2023-03-20T01:45:51.1Z,1,REGULAR,2pt,Jump Shot,[],1628365,14.37253613666229,74.50980392156863,1610612753,7,12,2023-03-20T01:45:58Z,370000,False,-123.0,83.0,1,left,MISS M. Fultz 14' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,14.77,Missed,,,,,,,,,,,,,,,,,,
38,PT07M21.00S,2023-03-20T01:45:54.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,7,12,2023-03-20T01:45:55Z,380000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT07M16.00S,2023-03-20T01:46:00.7Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612747,7,12,2023-03-20T01:46:07Z,390000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Davis 2 FT),"[1628976, 203076]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,,,,,,1.0,0.0,Davis,203076.0,,,,
41,PT07M16.00S,2023-03-20T01:46:35.0Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,7,12,2023-03-20T01:46:35Z,410000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
42,PT07M16.00S,2023-03-20T01:46:35.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,7,12,2023-03-20T01:46:35Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,
43,PT07M16.00S,2023-03-20T01:46:53.9Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,8,12,2023-03-20T01:46:53Z,430000,False,,,0,,A. Davis Free Throw 2 of 2 (3 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
45,PT06M59.00S,2023-03-20T01:47:26.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.8823915900131425,48.28431372549019,1610612753,8,14,2023-03-20T01:47:33Z,450000,False,9.0,12.0,1,left,P. Banchero driving Layup (7 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,7.0,,,,,,,,,,,
46,PT06M59.00S,2023-03-20T01:47:29.7Z,1,REGULAR,foul,personal,['1freethrow'],203076,,,1610612753,8,14,2023-03-20T01:47:49Z,460000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Banchero 1 FT),"[203076, 1631094]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,,,,,,1.0,0.0,Banchero,1631094.0,,,,
48,PT06M59.00S,2023-03-20T01:47:37.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,8,14,2023-03-20T01:47:37Z,480000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT06M59.00S,2023-03-20T01:50:43.5Z,1,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,8,15,2023-03-20T01:50:43Z,490000,False,,,0,,P. Banchero Free Throw 1 of 1 (8 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
50,PT06M40.00S,2023-03-20T01:51:02.2Z,1,REGULAR,3pt,Jump Shot,[],1628972,90.06241787122208,95.34313725490196,1610612747,11,15,2023-03-20T01:51:07Z,500000,False,227.0,41.0,1,right,T. Brown Jr. 3PT  (6 PTS) (J. Vanderbilt 2 AST),"[1628972, 1629020]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,23.04,Made,,,,,,,6.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,
52,PT06M18.00S,2023-03-20T01:51:23.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,5.568331143232584,62.254901960784316,1610612753,11,17,2023-03-20T01:51:27Z,520000,False,-61.0,0.0,1,left,M. Fultz 6' step back Jump Shot (2 PTS),[1628365],1610612753.0,ORL,step back,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,6.13,Made,,,,,,,2.0,,,,,,,,,,,
53,PT06M03.00S,2023-03-20T01:51:38.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,87.9599211563732,59.068627450980394,1610612747,11,17,2023-03-20T01:51:45Z,530000,False,45.0,61.0,1,right,MISS D. Russell 7' driving floating Shot,[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,,,,,,,,,,,,,,,,,
54,PT06M02.00S,2023-03-20T01:51:39.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,11,17,2023-03-20T01:51:45Z,540000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,53.0,,,,,,,,,,,,,,,,,
56,PT05M43.00S,2023-03-20T01:52:11.4Z,1,REGULAR,3pt,Jump Shot,[],203914,30.27266754270697,25.0,1610612753,11,20,2023-03-20T01:52:16Z,560000,False,125.0,232.0,1,left,G. Harris 26' 3PT  (3 PTS) (M. Fultz 2 AST),"[203914, 1628365]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,26.36,Made,,,,,,,3.0,M. Fultz,1628365.0,2.0,,,,,,,,
58,PT05M27.00S,2023-03-20T01:52:26.9Z,1,REGULAR,2pt,Jump Shot,[],203076,83.62352168199737,26.225490196078425,1610612747,13,20,2023-03-20T01:52:31Z,580000,False,-119.0,101.0,1,right,A. Davis 15' step back Jump Shot (5 PTS),[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,15.63,Made,,,,,,,5.0,,,,,,,,,,,
59,PT05M09.00S,2023-03-20T01:52:44.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631094,9.116294349540084,57.84313725490196,1610612753,13,20,2023-03-20T01:52:49Z,590000,False,-39.0,33.0,1,left,MISS P. Banchero Hook,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.14,Missed,,,,,,,,,,,,,,,,,,
60,PT05M08.00S,2023-03-20T01:52:45.9Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,13,20,2023-03-20T01:52:49Z,600000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT05M08.00S,2023-03-20T01:52:48.8Z,1,REGULAR,foul,personal,[],1631094,,,1610612747,13,20,2023-03-20T01:52:55Z,610000,False,,,0,,P. Banchero personal FOUL (1 PF),"[1631094, 203076]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,,,,202041.0,,,,,,1.0,0.0,Davis,203076.0,,,,
63,PT05M08.00S,2023-03-20T01:52:55.3Z,1,REGULAR,substitution,out,[],1626156,,,1610612747,13,20,2023-03-20T01:53:07Z,630000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M08.00S,2023-03-20T01:52:55.3Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,13,20,2023-03-20T01:53:07Z,640000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT04M56.00S,2023-03-20T01:53:20.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,80.86399474375821,62.5,1610612747,15,20,2023-03-20T01:53:24Z,650000,False,62.0,127.0,1,right,A. Reaves 14' driving floating Jump Shot (2 PTS),[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,14.19,Made,,,,,,,2.0,,,,,,,,,,,
66,PT04M36.00S,2023-03-20T01:53:40.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,8.853482260183966,43.872549019607845,1610612753,15,20,2023-03-20T01:53:45Z,660000,False,31.0,31.0,1,left,MISS F. Wagner driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,,,,,,,,,,,,,,
67,PT04M34.00S,2023-03-20T01:53:42.0Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,15,20,2023-03-20T01:53:45Z,670000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,66.0,3.0,3.0,0.0,,,,,,,,,,,,,,
68,PT04M29.00S,2023-03-20T01:53:48.0Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612747,15,20,2023-03-20T01:53:51Z,680000,False,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 203914]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,,,,,Harris,203914.0,,
69,PT04M29.00S,2023-03-20T01:53:48.0Z,1,REGULAR,steal,,[],203914,,,1610612753,15,20,2023-03-20T01:53:49Z,690000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
70,PT04M22.00S,2023-03-20T01:53:54.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631094,6.619579500657039,43.38235294117647,1610612753,15,20,2023-03-20T01:54:01Z,700000,False,33.0,10.0,1,left,MISS P. Banchero running Layup - blocked,"[1631094, 203076]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.45,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
71,PT04M22.00S,2023-03-20T01:53:54.0Z,1,REGULAR,block,,[],203076,,,1610612753,15,20,2023-03-20T01:53:56Z,710000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT04M19.00S,2023-03-20T01:53:57.0Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,15,20,2023-03-20T01:54:01Z,720000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,70.0,3.0,2.0,1.0,,,,,,,,,,,,,,
73,PT04M16.00S,2023-03-20T01:54:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,91.90210249671485,49.50980392156863,1610612747,17,20,2023-03-20T01:54:14Z,730000,False,-2.0,24.0,1,right,A. Reaves driving reverse Layup (4 PTS),[1630559],1610612747.0,LAL,driving reverse,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,4.0,,,,,,,,,,,
74,PT03M54.00S,2023-03-20T01:54:23.3Z,1,REGULAR,2pt,Jump Shot,[],1628365,20.811432325886997,36.029411764705884,1610612753,17,22,2023-03-20T01:54:32Z,740000,False,70.0,143.0,1,left,M. Fultz 15' pullup Jump Shot (4 PTS) (F. Wagner 3 AST),"[1628365, 1630532]",1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Center,15.93,Made,,,,,,,4.0,F. Wagner,1630532.0,3.0,,,,,,,,
76,PT03M54.00S,2023-03-20T01:54:28.2Z,1,REGULAR,foul,personal,['1freethrow'],1630559,,,1610612753,17,22,2023-03-20T01:54:47Z,760000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Fultz 1 FT),"[1630559, 1628365]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628159.0,,,,,,1.0,0.0,Fultz,1628365.0,,,,
78,PT03M54.00S,2023-03-20T01:54:36.8Z,1,REGULAR,substitution,out,[],1629020,,,1610612753,17,22,2023-03-20T01:54:45Z,780000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT03M54.00S,2023-03-20T01:54:36.8Z,1,REGULAR,substitution,out,[],1627736,,,1610612753,17,22,2023-03-20T01:54:45Z,790000,False,,,0,,SUB out: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT03M54.00S,2023-03-20T01:54:36.8Z,1,REGULAR,substitution,in,[],1629117,,,1610612753,17,22,2023-03-20T01:54:45Z,800000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT03M54.00S,2023-03-20T01:54:36.8Z,1,REGULAR,substitution,in,[],203471,,,1610612753,17,22,2023-03-20T01:54:45Z,810000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT03M54.00S,2023-03-20T01:54:49.2Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,17,22,2023-03-20T01:54:56Z,820000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M54.00S,2023-03-20T01:54:49.2Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,17,22,2023-03-20T01:54:56Z,830000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M54.00S,2023-03-20T01:54:49.2Z,1,REGULAR,substitution,in,[],1629048,,,1610612753,17,22,2023-03-20T01:54:56Z,840000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M54.00S,2023-03-20T01:54:49.2Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,17,22,2023-03-20T01:54:56Z,850000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M54.00S,2023-03-20T01:55:08.7Z,1,REGULAR,freethrow,1 of 1,[],1628365,,,1610612753,17,22,2023-03-20T01:55:11Z,860000,False,,,0,,MISS M. Fultz Free Throw 1 of 1,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
