actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
18,PT10M32.00S,2022-11-12T03:42:10.4Z,1,REGULAR,steal,,[],1628368,,,1610612758,4,3,2022-11-12T03:42:12Z,180000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M29.00S,2022-11-12T03:42:13.2Z,1,REGULAR,turnover,bad pass,[],1628989,,,1610612758,4,3,2022-11-12T03:43:49Z,190000,False,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 203076]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Davis,203076.0,,,,,,,
20,PT10M29.00S,2022-11-12T03:42:13.2Z,1,REGULAR,steal,,[],203076,,,1610612747,4,3,2022-11-12T03:42:15Z,200000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
21,PT10M25.00S,2022-11-12T03:42:16.5Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,4,3,2022-11-12T03:42:21Z,210000,False,,,0,,A. Davis bad pass TURNOVER (1 TO),"[203076, 1628989]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Huerter,1628989.0,,,,,,,
22,PT10M25.00S,2022-11-12T03:42:16.5Z,1,REGULAR,steal,,[],1628989,,,1610612758,4,3,2022-11-12T03:42:18Z,220000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
23,PT10M20.00S,2022-11-12T03:42:21.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203084,11.875821287779246,52.450980392156865,1610612758,4,3,2022-11-12T03:45:29Z,230000,False,-12.0,59.0,1,left,MISS H. Barnes 6' driving floating Shot - blocked,"[203084, 203076]",1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,Davis,203076.0,,,,,
24,PT10M20.00S,2022-11-12T03:42:21.3Z,1,REGULAR,block,,[],203076,,,1610612758,4,3,2022-11-12T03:42:23Z,240000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT10M18.00S,2022-11-12T03:42:23.3Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,4,3,2022-11-12T03:42:31Z,250000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,
26,PT10M12.00S,2022-11-12T03:42:30.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628972,89.93101182654402,48.0392156862745,1610612747,4,3,2022-11-12T03:42:36Z,260000,False,-10.0,42.0,1,right,MISS T. Brown Jr. floating Shot,[1628972],1610612747.0,LAL,floating,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,4.32,Missed,,,,,,,,,,,,,,,,,,
27,PT10M12.00S,2022-11-12T03:42:30.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,4,3,2022-11-12T03:42:36Z,270000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT10M03.00S,2022-11-12T03:42:42.2Z,1,REGULAR,foul,personal,[],1629117,,,1610612758,4,3,2022-11-12T03:42:47Z,280000,False,,,0,,W. Gabriel personal FOUL (1 PF),"[1629117, 1627734]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Sabonis,1627734.0
30,PT09M55.00S,2022-11-12T03:43:06.7Z,1,REGULAR,3pt,Jump Shot,[],1628368,29.747043363994734,30.14705882352942,1610612758,4,3,2022-11-12T03:43:10Z,300000,False,99.0,227.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
31,PT09M53.00S,2022-11-12T03:43:08.7Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,4,3,2022-11-12T03:43:10Z,310000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,
32,PT09M48.00S,2022-11-12T03:43:14.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627734,9.116294349540084,52.94117647058824,1610612758,4,5,2022-11-12T03:43:19Z,320000,False,-15.0,33.0,1,left,D. Sabonis cutting DUNK (2 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.63,Made,2.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,
34,PT09M34.00S,2022-11-12T03:43:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,91.77069645203679,46.32352941176471,1610612747,6,5,2022-11-12T03:43:31Z,340000,False,-18.0,25.0,1,right,L. Walker IV driving Layup (4 PTS),[1629022],1610612747.0,LAL,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,3.1,Made,4.0,,,,,,,,,,,,,,,,,
35,PT09M33.00S,2022-11-12T03:43:34.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,6,5,2022-11-12T03:43:34Z,350000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M22.00S,2022-11-12T03:46:38.7Z,1,REGULAR,3pt,Jump Shot,[],1628989,23.04533508541394,11.029411764705884,1610612758,6,5,2022-11-12T03:46:42Z,360000,False,195.0,164.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
37,PT09M20.00S,2022-11-12T03:46:40.7Z,1,REGULAR,rebound,defensive,[],201976,,,1610612747,6,5,2022-11-12T03:46:42Z,370000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT09M14.00S,2022-11-12T03:46:47.8Z,1,REGULAR,3pt,Jump Shot,[],1628972,92.29632063074901,2.6960784313725554,1610612747,6,5,2022-11-12T03:46:51Z,380000,False,-237.0,20.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
39,PT09M10.00S,2022-11-12T03:46:50.2Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,6,5,2022-11-12T03:46:50Z,390000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT08M56.00S,2022-11-12T03:47:05.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,10.036136662286467,47.549019607843135,1610612758,6,7,2022-11-12T03:47:09Z,400000,False,12.0,42.0,1,left,D. Sabonis turnaround Hook (4 PTS),[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.36,Made,4.0,,,,,,,,,,,,,,,,,
41,PT08M33.00S,2022-11-12T03:47:28.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,80.73258869908015,50.0,1610612747,6,7,2022-11-12T03:47:34Z,410000,False,0.0,129.0,1,right,MISS A. Davis 12' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,12.86,Missed,,,,,,,,,,,,,,,,,,
42,PT08M30.00S,2022-11-12T03:47:31.7Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612747,6,7,2022-11-12T03:47:31Z,420000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:0),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,41.0,1.0,0.0,1.0,,,,,,,,,,
43,PT08M24.00S,2022-11-12T03:47:37.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629022,78.63009198423127,26.715686274509807,1610612747,6,7,2022-11-12T03:47:40Z,430000,False,-116.0,148.0,1,right,MISS L. Walker IV 18' pullup Shot,[1629022],1610612747.0,LAL,pullup,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Left Center,18.86,Missed,,,,,,,,,,,,,,,,,,
44,PT08M20.00S,2022-11-12T03:47:41.0Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,6,7,2022-11-12T03:47:40Z,440000,False,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,43.0,2.0,1.0,1.0,,,,,,,,,,
45,PT08M12.00S,2022-11-12T03:47:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.853482260183966,52.205882352941174,1610612758,6,9,2022-11-12T03:47:52Z,450000,False,-11.0,31.0,1,left,D. Sabonis Layup (6 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.26,Made,6.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
47,PT07M58.00S,2022-11-12T03:48:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,91.37647831800263,45.34313725490197,1610612747,6,9,2022-11-12T03:48:09Z,470000,False,-23.0,29.0,1,right,MISS L. Walker IV cutting Layup,[1629022],1610612747.0,LAL,cutting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
48,PT07M56.00S,2022-11-12T03:48:04.7Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,6,9,2022-11-12T03:48:09Z,480000,False,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,47.0,3.0,2.0,1.0,,,,,,,,,,
49,PT07M48.00S,2022-11-12T03:48:12.9Z,1,REGULAR,2pt,Jump Shot,[],203084,7.013797634691201,67.40196078431373,1610612758,6,9,2022-11-12T03:48:17Z,490000,False,-87.0,13.0,1,left,MISS H. Barnes 8' Jump Shot,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,8.8,Missed,,,,,,,,,,,,,,,,,,
50,PT07M46.00S,2022-11-12T03:48:15.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,6,9,2022-11-12T03:48:15Z,500000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,
51,PT07M34.00S,2022-11-12T03:48:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,90.06241787122208,50.49019607843137,1610612747,8,9,2022-11-12T03:48:37Z,510000,False,2.0,41.0,1,right,P. Beverley driving floating Jump Shot (2 PTS),[201976],1610612747.0,LAL,driving floating,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,4.1,Made,2.0,,,,,,,,,,,,,,,,,
53,PT07M30.00S,2022-11-12T03:48:35.0Z,1,REGULAR,foul,personal,[],1628972,,,1610612758,8,9,2022-11-12T03:48:40Z,530000,False,,,0,,T. Brown Jr. personal FOUL (1 PF),"[1628972, 1628989]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Huerter,1628989.0
55,PT07M30.00S,2022-11-12T03:48:41.0Z,1,REGULAR,substitution,out,[],1629117,,,1610612758,8,9,2022-11-12T03:48:44Z,550000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M30.00S,2022-11-12T03:48:41.0Z,1,REGULAR,substitution,in,[],201566,,,1610612758,8,9,2022-11-12T03:48:44Z,560000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M23.00S,2022-11-12T03:49:02.9Z,1,REGULAR,2pt,Jump Shot,[],1628989,24.096583442838366,68.38235294117646,1610612758,8,9,2022-11-12T03:50:09Z,570000,False,-92.0,174.0,1,left,MISS K. Huerter 19' step back Shot,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Left Center,19.68,Missed,,,,,,,,,,,,,,,,,,
58,PT07M18.00S,2022-11-12T03:49:07.9Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,8,9,2022-11-12T03:49:08Z,580000,False,,,0,,H. Barnes REBOUND (Off:2 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,57.0,4.0,2.0,2.0,,,,,,,,,,
59,PT07M17.00S,2022-11-12T03:49:08.4Z,1,REGULAR,turnover,bad pass,[],203084,,,1610612758,8,9,2022-11-12T03:49:11Z,590000,False,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1628972]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Brown Jr.,1628972.0,,,,,,,
60,PT07M17.00S,2022-11-12T03:49:08.4Z,1,REGULAR,steal,,[],1628972,,,1610612747,8,9,2022-11-12T03:49:09Z,600000,False,,,0,,T. Brown Jr. STEAL (1 STL),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
61,PT07M14.00S,2022-11-12T03:49:11.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628972,91.90210249671485,46.568627450980394,1610612747,8,9,2022-11-12T03:49:41Z,610000,False,-17.0,24.0,1,right,MISS T. Brown Jr. running Layup - blocked,"[1628972, 1628989]",1610612747.0,LAL,running,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,Huerter,1628989.0,,,,,
62,PT07M14.00S,2022-11-12T03:49:11.6Z,1,REGULAR,block,,[],1628989,,,1610612747,8,9,2022-11-12T03:49:14Z,620000,False,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
63,PT07M10.00S,2022-11-12T03:49:15.6Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,8,9,2022-11-12T03:49:18Z,630000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,,,
64,PT07M08.00S,2022-11-12T03:49:16.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203084,7.802233902759525,48.28431372549019,1610612758,8,11,2022-11-12T03:49:26Z,640000,False,9.0,21.0,1,left,H. Barnes running DUNK (5 PTS) (D. Fox 3 AST),"[203084, 1628368]",1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.25,Made,5.0,D. Fox,1628368.0,3.0,,,,,,,,,,,,,,
66,PT06M58.00S,2022-11-12T03:49:33.6Z,1,REGULAR,foul,offensive,[],203076,,,1610612747,8,11,2022-11-12T03:49:43Z,660000,False,,,0,,A. Davis offensive FOUL (1 PF),"[203076, 1627734]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Sabonis,1627734.0
68,PT06M58.00S,2022-11-12T03:49:33.6Z,1,REGULAR,turnover,offensive foul,[],203076,,,1610612747,8,11,2022-11-12T03:49:33Z,680000,False,,,0,,A. Davis offensive foul TURNOVER (2 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,,,,,1179.0,,,,
69,PT06M40.00S,2022-11-12T03:50:01.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,31.586727989487514,20.833333333333343,1610612758,8,11,2022-11-12T03:50:08Z,690000,False,146.0,244.0,1,left,MISS D. Fox 28' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,28.46,Missed,,,,,,,,,,,,,,,,,,
70,PT06M38.00S,2022-11-12T03:50:03.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,8,11,2022-11-12T03:50:08Z,700000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,69.0,,,,,,,,,,,,,
72,PT06M38.00S,2022-11-12T03:50:13.1Z,1,REGULAR,substitution,out,[],1628972,,,1610612747,8,11,2022-11-12T03:50:19Z,720000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M38.00S,2022-11-12T03:50:13.1Z,1,REGULAR,substitution,out,[],201976,,,1610612747,8,11,2022-11-12T03:50:19Z,730000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M38.00S,2022-11-12T03:50:13.1Z,1,REGULAR,substitution,in,[],1629308,,,1610612747,8,11,2022-11-12T03:50:19Z,740000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M38.00S,2022-11-12T03:50:13.1Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,8,11,2022-11-12T03:50:19Z,750000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M28.00S,2022-11-12T03:50:38.3Z,1,REGULAR,turnover,lost ball,[],201566,,,1610612747,8,11,2022-11-12T03:50:45Z,760000,False,,,0,,R. Westbrook lost ball TURNOVER (1 TO),"[201566, 1631099]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Murray,1631099.0,,,,,,,
77,PT06M28.00S,2022-11-12T03:50:38.3Z,1,REGULAR,steal,,[],1631099,,,1610612758,8,11,2022-11-12T03:50:43Z,770000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
78,PT06M21.00S,2022-11-12T03:50:45.6Z,1,REGULAR,turnover,bad pass,[],1631099,,,1610612758,8,11,2022-11-12T03:50:48Z,780000,False,,,0,,K. Murray bad pass TURNOVER (1 TO),"[1631099, 1629022]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Walker IV,1629022.0,,,,,,,
79,PT06M21.00S,2022-11-12T03:50:45.6Z,1,REGULAR,steal,,[],1629022,,,1610612747,8,11,2022-11-12T03:50:47Z,790000,False,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT06M16.00S,2022-11-12T03:50:50.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629022,90.32522996057818,53.431372549019606,1610612747,8,11,2022-11-12T03:50:59Z,800000,False,17.0,38.0,1,right,MISS L. Walker IV running Layup,[1629022],1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
81,PT06M16.00S,2022-11-12T03:50:50.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,8,11,2022-11-12T03:50:59Z,810000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,80.0,,,,,,,,,,,,,
83,PT06M16.00S,2022-11-12T03:51:03.7Z,1,REGULAR,substitution,out,[],1628368,,,1610612747,8,11,2022-11-12T03:51:13Z,830000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
