actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-24T03:07:29.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-24T03:07:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-24T03:07:32.5Z,1,REGULAR,jumpball,recovered,[],1626156,,,1610612747,0,0,2023-02-24T03:07:32Z,40000,False,,,0,,Jump Ball A. Davis vs. J. Kuminga: Tip to D. Russell,"[1626156, 203076, 1630228]",1610612747.0,LAL,startperiod,D. Russell,1626156.0,Russell,D. Russell,Davis,203076.0,Kuminga,1630228.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-02-24T03:07:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.69053876478318,46.81372549019608,1610612747,0,0,2023-02-24T03:07:49Z,70000,False,-16.0,16.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-02-24T03:07:47.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,0,0,2023-02-24T03:07:49Z,80000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M29.00S,2023-02-24T03:07:59.5Z,1,REGULAR,3pt,Jump Shot,[],202691,31.980946123521676,72.30392156862744,1610612744,0,3,2023-02-24T03:08:26Z,90000,False,-112.0,248.0,1,left,K. Thompson 27' 3PT pullup (3 PTS) (D. Green 1 AST),"[202691, 203110]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,27.2,Made,,,,,3.0,D. Green,203110.0,1.0,,,,,,,,,,
11,PT11M21.00S,2023-02-24T03:08:11.7Z,1,REGULAR,foul,personal,[],1628978,,,1610612747,0,3,2023-02-24T03:08:31Z,110000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1626156]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,200832.0,1.0,0.0,Russell,1626156.0,,,,,
13,PT11M14.00S,2023-02-24T03:08:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,79.94415243101183,52.69607843137255,1610612747,2,3,2023-02-24T03:08:44Z,130000,False,13.0,136.0,1,right,M. Beasley 13' floating Jump Shot (2 PTS) (D. Russell 1 AST),"[1627736, 1626156]",1610612747.0,LAL,floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,13.67,Made,,,,,2.0,D. Russell,1626156.0,1.0,,,,,,,,,,
15,PT11M02.00S,2023-02-24T03:08:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.408015768725363,50.98039215686275,1610612744,2,3,2023-02-24T03:08:52Z,150000,False,-5.0,17.0,1,left,MISS D. Green driving Layup,[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
16,PT10M59.00S,2023-02-24T03:08:51.8Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,2,3,2023-02-24T03:08:52Z,160000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M57.00S,2023-02-24T03:08:53.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,97.94678055190539,5.14705882352942,1610612747,5,3,2023-02-24T03:09:00Z,170000,False,-224.0,-33.0,1,right,M. Beasley 3PT running pullup (5 PTS) (D. Russell 2 AST),"[1627736, 1626156]",1610612747.0,LAL,running pullup,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,22.67,Made,,,,,5.0,D. Russell,1626156.0,2.0,,,,,,,,,,
