actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
26,PT09M40.00S,2024-11-05T02:17:42.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.77463863337714,53.67647058823529,1610612753,8,4,2024-11-05T02:17:47Z,260000,False,18.0,6.0,1,right,MISS F. Wagner Layup,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
27,PT09M38.00S,2024-11-05T02:17:44.6Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,8,4,2024-11-05T02:17:47Z,270000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M32.00S,2024-11-05T02:17:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,4.812746386333772,54.166666666666664,1610612760,8,4,2024-11-05T02:17:55Z,280000,False,-21.0,-7.0,1,left,MISS C. Wallace driving reverse Layup,[1641717],1610612760.0,OKC,driving reverse,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
29,PT09M30.00S,2024-11-05T02:17:52.5Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,8,4,2024-11-05T02:17:55Z,290000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,28.0,3.0,2.0,1.0,,,,,,,,,,
30,PT09M10.00S,2024-11-05T02:18:13.0Z,1,REGULAR,2pt,Jump Shot,[],1630591,90.3580814717477,65.93137254901961,1610612753,8,6,2024-11-05T02:19:22Z,300000,False,80.0,38.0,1,right,J. Suggs 8' driving floating Jump Shot (2 PTS),[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,8.83,Made,2.0,,,,,,,,,,,,,,,,,
31,PT08M49.00S,2024-11-05T02:18:34.0Z,1,REGULAR,3pt,Jump Shot,[],1631114,33.065045992115635,54.90196078431373,1610612760,11,6,2024-11-05T02:18:39Z,310000,False,-25.0,258.0,1,left,J. Williams 25' 3PT step back (8 PTS),[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,25.95,Made,8.0,,,,,,,,,,,,,,,,,
32,PT08M29.00S,2024-11-05T02:18:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.77463863337714,53.18627450980392,1610612753,11,6,2024-11-05T02:18:59Z,320000,False,16.0,6.0,1,right,MISS F. Wagner driving Layup - blocked,"[1630532, 1631096]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,Holmgren,1631096.0,,,,,
33,PT08M29.00S,2024-11-05T02:18:53.8Z,1,REGULAR,block,,[],1631096,,,1610612753,11,6,2024-11-05T02:18:56Z,330000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M26.00S,2024-11-05T02:18:56.8Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,11,6,2024-11-05T02:18:59Z,340000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
35,PT08M17.00S,2024-11-05T02:19:06.1Z,1,REGULAR,2pt,Jump Shot,[],1631114,20.45006570302234,44.85294117647059,1610612760,13,6,2024-11-05T02:19:10Z,350000,False,26.0,140.0,1,left,J. Williams 14' floating Jump Shot (10 PTS) (S. Gilgeous-Alexander 3 AST),"[1631114, 1628983]",1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,14.2,Made,10.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,,,,,
37,PT08M07.00S,2024-11-05T02:19:15.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,93.9060446780552,51.470588235294116,1610612753,13,8,2024-11-05T02:19:20Z,370000,False,7.0,5.0,1,right,J. Suggs driving finger roll Layup (4 PTS),[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,0.88,Made,4.0,,,,,,,,,,,,,,,,,
38,PT07M55.00S,2024-11-05T02:19:30.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,10.726018396846255,37.745098039215684,1610612760,15,8,2024-11-05T02:22:41Z,380000,False,61.0,48.0,1,left,C. Holmgren 7' driving floating Jump Shot (5 PTS),[1631096],1610612760.0,OKC,driving floating,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,5.0,,,,,,,,,,,,,,,,,
40,PT07M55.00S,2024-11-05T02:19:32.2Z,1,REGULAR,foul,personal,['1freethrow'],1629048,,,1610612760,15,8,2024-11-05T02:19:45Z,400000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Holmgren 1 FT),"[1629048, 1631096]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Holmgren,1631096.0
42,PT07M55.00S,2024-11-05T02:20:08.9Z,1,REGULAR,freethrow,1 of 1,[],1631096,,,1610612760,16,8,2024-11-05T02:20:09Z,420000,False,,,0,,C. Holmgren Free Throw 1 of 1 (6 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
43,PT07M42.00S,2024-11-05T02:20:26.2Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612753,16,8,2024-11-05T02:20:37Z,430000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Wagner 2 FT),"[1628983, 1630532]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Wagner,1630532.0
45,PT07M42.00S,2024-11-05T02:20:54.8Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,16,9,2024-11-05T02:20:54Z,450000,False,,,0,,F. Wagner Free Throw 1 of 2 (1 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
46,PT07M42.00S,2024-11-05T02:21:11.2Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,16,10,2024-11-05T02:21:11Z,460000,False,,,0,,F. Wagner Free Throw 2 of 2 (2 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
47,PT07M36.00S,2024-11-05T02:21:18.3Z,1,REGULAR,2pt,Jump Shot,[],1631114,9.411957950065702,72.79411764705883,1610612760,18,10,2024-11-05T02:23:55Z,470000,False,-114.0,36.0,1,left,J. Williams 11' step back Jump Shot (12 PTS),[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,11.95,Made,12.0,,,,,,,,,,,,,,,,,
48,PT07M26.00S,2024-11-05T02:21:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,93.77463863337714,46.81372549019608,1610612753,18,12,2024-11-05T02:23:03Z,480000,False,-16.0,6.0,1,right,T. da Silva cutting Layup (4 PTS) (J. Suggs 1 AST),"[1641783, 1630591]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,1.7,Made,4.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
50,PT07M26.00S,2024-11-05T02:21:33.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,18,12,2024-11-05T02:21:33Z,500000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M07.00S,2024-11-05T02:24:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,5.732588699080158,48.28431372549019,1610612760,20,12,2024-11-05T02:24:48Z,510000,False,9.0,1.0,1,left,C. Wallace reverse Layup (2 PTS) (J. Williams 1 AST),"[1641717, 1631114]",1610612760.0,OKC,reverse,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,0.87,Made,2.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
53,PT06M52.00S,2024-11-05T02:25:03.1Z,1,REGULAR,foul,personal,[],1629652,,,1610612753,20,12,2024-11-05T02:25:16Z,530000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 203484]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Caldwell-Pope,203484.0
55,PT06M52.00S,2024-11-05T02:25:18.7Z,1,REGULAR,substitution,out,[],1629048,,,1610612753,20,12,2024-11-05T02:25:21Z,550000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M52.00S,2024-11-05T02:25:18.7Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,20,12,2024-11-05T02:25:21Z,560000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M43.00S,2024-11-05T02:25:37.9Z,1,REGULAR,3pt,Jump Shot,[],1641783,77.61169513797634,89.70588235294117,1610612753,20,12,2024-11-05T02:57:33Z,570000,False,199.0,158.0,1,right,MISS T. da Silva 25' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
58,PT06M39.00S,2024-11-05T02:25:41.9Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,20,12,2024-11-05T02:25:44Z,580000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,
59,PT06M30.00S,2024-11-05T02:25:50.8Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,20,12,2024-11-05T02:25:56Z,590000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 1629021]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Wagner,1629021.0,,,,,,,
60,PT06M30.00S,2024-11-05T02:25:50.8Z,1,REGULAR,steal,,[],1629021,,,1610612753,20,12,2024-11-05T02:25:52Z,600000,False,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M26.00S,2024-11-05T02:25:55.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641783,94.03745072273325,50.73529411764706,1610612753,20,12,2024-11-05T02:26:21Z,610000,False,4.0,4.0,1,right,MISS T. da Silva running Layup - blocked,"[1641783, 1631096]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,Holmgren,1631096.0,,,,,
62,PT06M26.00S,2024-11-05T02:25:55.6Z,1,REGULAR,block,,[],1631096,,,1610612753,20,12,2024-11-05T02:26:01Z,620000,False,,,0,,C. Holmgren BLOCK (2 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
63,PT06M26.00S,2024-11-05T02:25:55.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,20,12,2024-11-05T02:26:03Z,630000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,61.0,,,,,,,,,,,,,
65,PT06M26.00S,2024-11-05T02:26:04.4Z,1,REGULAR,substitution,out,[],1631096,,,1610612753,20,12,2024-11-05T02:26:09Z,650000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M26.00S,2024-11-05T02:26:04.4Z,1,REGULAR,substitution,in,[],1627936,,,1610612753,20,12,2024-11-05T02:26:09Z,660000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M26.00S,2024-11-05T02:26:21.8Z,1,REGULAR,foul,personal,[],1627936,,,1610612753,20,12,2024-11-05T02:26:27Z,670000,False,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 1629021]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Wagner,1629021.0
69,PT06M17.00S,2024-11-05T02:26:47.6Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,20,12,2024-11-05T02:26:51Z,690000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1631114]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Williams,1631114.0,,,,,,,
70,PT06M17.00S,2024-11-05T02:26:47.6Z,1,REGULAR,steal,,[],1631114,,,1610612760,20,12,2024-11-05T02:26:49Z,700000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
71,PT06M10.00S,2024-11-05T02:26:56.6Z,1,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,20,12,2024-11-05T02:27:03Z,710000,False,,,0,,L. Dort lost ball out-of-bounds TURNOVER (1 TO),[1629652],1610612760.0,OKC,lost ball,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,,,1627534.0,,,,
72,PT05M55.00S,2024-11-05T02:27:17.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,92.46057818659659,50.0,1610612753,20,12,2024-11-05T02:27:22Z,720000,False,0.0,18.0,1,right,MISS M. Wagner Layup,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
73,PT05M52.00S,2024-11-05T02:27:20.1Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,20,12,2024-11-05T02:27:22Z,730000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,72.0,2.0,2.0,0.0,,,,,,,,,,
74,PT05M44.00S,2024-11-05T02:27:30.2Z,1,REGULAR,foul,personal,['2freethrow'],203484,,,1610612760,20,12,2024-11-05T02:27:44Z,740000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[203484, 1628983]",1610612753.0,ORL,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Gilgeous-Alexander,1628983.0
76,PT05M44.00S,2024-11-05T02:27:50.1Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,21,12,2024-11-05T02:27:50Z,760000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (1 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
77,PT05M44.00S,2024-11-05T02:27:50.9Z,1,REGULAR,substitution,out,[],1630591,,,1610612760,21,12,2024-11-05T02:28:01Z,770000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M44.00S,2024-11-05T02:27:50.9Z,1,REGULAR,substitution,in,[],1641724,,,1610612760,21,12,2024-11-05T02:28:01Z,780000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M44.00S,2024-11-05T02:28:10.9Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,22,12,2024-11-05T02:28:10Z,790000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (2 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
80,PT05M32.00S,2024-11-05T02:28:26.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641783,92.59198423127464,48.529411764705884,1610612753,22,14,2024-11-05T02:28:33Z,800000,False,-7.0,17.0,1,right,T. da Silva cutting DUNK (6 PTS) (F. Wagner 1 AST),"[1641783, 1630532]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,1.86,Made,6.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
82,PT05M19.00S,2024-11-05T02:28:39.2Z,1,REGULAR,2pt,Jump Shot,[],1631114,18.610381077529567,67.40196078431373,1610612760,24,14,2024-11-05T02:28:44Z,820000,False,-87.0,122.0,1,left,J. Williams 15' turnaround fadeaway Jump Shot (14 PTS),[1631114],1610612760.0,OKC,turnaround fadeaway,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,15.02,Made,14.0,,,,,,,,,,,,,,,,,
83,PT05M06.00S,2024-11-05T02:28:52.4Z,1,REGULAR,3pt,Jump Shot,[],1630532,73.40670170827858,12.990196078431374,1610612753,24,17,2024-11-05T02:28:58Z,830000,False,-185.0,197.0,1,right,F. Wagner 27' 3PT  (5 PTS) (T. da Silva 1 AST),"[1630532, 1641783]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,27.06,Made,5.0,T. da Silva,1641783.0,1.0,,,,,,,,,,,,,,
85,PT04M44.00S,2024-11-05T02:29:13.5Z,1,REGULAR,3pt,Jump Shot,[],1631114,32.276609724047304,62.254901960784316,1610612760,24,17,2024-11-05T02:29:18Z,850000,False,-61.0,251.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
