actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-02-06T02:43:49.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-06T02:43:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-02-06T02:43:51.9Z,1,REGULAR,jumpball,recovered,[],1626145,,,1610612756,0,0,2025-02-06T02:43:51Z,40000,False,,,0,,Jump Ball N. Richards vs. I. Hartenstein: Tip to T. Jones,"[1626145, 1630208, 1628392]",1610612756.0,PHX,startperiod,T. Jones,1626145.0,Jones,T. Jones,Richards,1630208.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2025-02-06T02:44:34.0Z,1,REGULAR,3pt,Jump Shot,[],1626220,30.305519053876477,19.11764705882353,1610612756,0,3,2025-02-06T02:44:38Z,80000,False,154.0,232.0,1,left,R. O'Neale 27' 3PT  (3 PTS) (T. Jones 1 AST),"[1626220, 1626145]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,27.9,Made,3.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
10,PT11M17.00S,2025-02-06T02:44:51.7Z,1,REGULAR,2pt,Jump Shot,[],1631114,81.8166885676741,33.82352941176471,1610612760,2,3,2025-02-06T02:44:56Z,100000,False,-81.0,118.0,1,right,J. Williams 14' pullup Jump Shot (2 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,14.34,Made,2.0,,,,,,,,,,,,,,,,,
12,PT11M05.00S,2025-02-06T02:45:04.7Z,1,REGULAR,3pt,Jump Shot,[],1628960,24.129434954007884,10.784313725490197,1610612756,2,6,2025-02-06T02:45:11Z,120000,False,196.0,174.0,1,left,G. Allen 26' 3PT  (3 PTS) (D. Booker 1 AST),"[1628960, 1626164]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,26.24,Made,3.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
14,PT10M55.00S,2025-02-06T02:45:14.2Z,1,REGULAR,3pt,Jump Shot,[],1628983,67.36202365308804,48.03921568627451,1610612760,5,6,2025-02-06T02:45:20Z,140000,False,-10.0,254.0,1,right,S. Gilgeous-Alexander 25' 3PT pullup (3 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.45,Made,3.0,,,,,,,,,,,,,,,,,
15,PT10M43.00S,2025-02-06T02:45:25.9Z,1,REGULAR,3pt,Jump Shot,[],1626164,32.670827858081466,54.65686274509803,1610612756,5,6,2025-02-06T02:45:30Z,150000,False,-23.0,255.0,1,left,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,25.57,Missed,,,,,,,,,,,,,,,,,,
16,PT10M42.00S,2025-02-06T02:45:26.9Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,5,6,2025-02-06T02:45:30Z,160000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M33.00S,2025-02-06T02:45:37.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,83.919185282523,42.40196078431372,1610612760,7,6,2025-02-06T02:45:40Z,170000,False,-38.0,99.0,1,right,I. Hartenstein 10' floating Jump Shot (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1628392, 1628983]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,10.58,Made,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
19,PT10M21.00S,2025-02-06T02:45:48.6Z,1,REGULAR,3pt,Jump Shot,[],1626145,32.14520367936925,57.59803921568627,1610612756,7,6,2025-02-06T02:45:53Z,190000,False,-38.0,250.0,1,left,MISS T. Jones 25' pullup 3PT,[1626145],1610612756.0,PHX,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,25.26,Missed,,,,,,,,,,,,,,,,,,
