actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT05M10.00S,2024-11-21T01:24:34.6Z,1,REGULAR,substitution,out,[],1641717,,,1610612757,13,20,2024-11-21T01:24:42Z,850000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,,,,,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
86,PT05M10.00S,2024-11-21T01:24:34.6Z,1,REGULAR,substitution,in,[],1628392,,,1610612757,13,20,2024-11-21T01:24:42Z,860000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
87,PT05M10.00S,2024-11-21T01:24:34.6Z,1,REGULAR,substitution,in,[],1627936,,,1610612757,13,20,2024-11-21T01:24:42Z,870000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
88,PT05M10.00S,2024-11-21T01:24:34.6Z,1,REGULAR,substitution,in,[],1642349,,,1610612757,13,20,2024-11-21T01:24:42Z,880000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,,,,,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
89,PT05M10.00S,2024-11-21T01:24:33.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630625,,,1610612757,13,20,2024-11-21T01:25:04Z,890000,False,,,0,,MISS D. Banton Free Throw 2 of 2,[1630625],1610612757.0,POR,,,,,,,,,,Missed,Banton,D. Banton,,,,,,,,,,,,,,,,,,
90,PT05M08.00S,2024-11-21T01:24:35.8Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,13,20,2024-11-21T01:25:04Z,900000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,,,,,,,,Hartenstein,I. Hartenstein,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,
91,PT04M51.00S,2024-11-21T01:25:19.0Z,1,REGULAR,3pt,Jump Shot,[],1627936,25.443495400788436,81.61764705882352,1610612760,13,20,2024-11-21T01:25:23Z,910000,False,-158.0,187.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,24.46,Missed,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
92,PT04M48.00S,2024-11-21T01:25:22.0Z,1,REGULAR,rebound,offensive,[],1642349,,,1610612760,13,20,2024-11-21T01:25:23Z,920000,False,,,0,,A. Mitchell REBOUND (Off:1 Def:0),[1642349],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Mitchell,A. Mitchell,91.0,1.0,0.0,1.0,,,,,,,,,,,,,,
93,PT04M47.00S,2024-11-21T01:25:25.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628392,7.178055190538765,54.90196078431373,1610612760,13,20,2024-11-21T01:27:56Z,930000,False,-25.0,15.0,1,left,MISS I. Hartenstein cutting DUNK - blocked,"[1628392, 1630625]",1610612760.0,OKC,cutting,,,,,,Restricted Area,0-8 Center,2.87,Missed,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,Banton,1630625.0
94,PT04M47.00S,2024-11-21T01:25:25.6Z,1,REGULAR,block,,[],1630625,,,1610612760,13,20,2024-11-21T01:28:25Z,940000,False,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,
95,PT04M45.00S,2024-11-21T01:25:27.6Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612757,13,20,2024-11-21T01:27:56Z,950000,False,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612757.0,POR,,,,,,,Restricted Area,0-8 Center,,,Banton,D. Banton,93.0,1.0,1.0,0.0,,,,,,,,,,,,,,
96,PT04M32.00S,2024-11-21T01:25:38.6Z,1,REGULAR,3pt,Jump Shot,[],1630625,68.54467805519053,24.264705882352942,1610612757,13,23,2024-11-21T01:25:42Z,960000,False,-129.0,243.0,1,right,D. Banton 27' 3PT  (4 PTS) (S. Henderson 4 AST),"[1630625, 1630703]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,27.52,Made,Banton,D. Banton,,,,,,,,,,4.0,S. Henderson,1630703.0,4.0,,,,,
99,PT04M13.00S,2024-11-21T01:26:14.5Z,1,REGULAR,2pt,Jump Shot,[],1628983,6.1268068331143235,31.61764705882353,1610612760,13,23,2024-11-21T01:26:20Z,990000,False,92.0,5.0,1,left,MISS S. Gilgeous-Alexander 9' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,,,,Mid-Range,8-16 Right,9.2,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
100,PT04M11.00S,2024-11-21T01:26:16.5Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,13,23,2024-11-21T01:28:57Z,1000000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Right,,,Hartenstein,I. Hartenstein,99.0,2.0,1.0,1.0,,,,,,,,,,,,,,
101,PT04M06.00S,2024-11-21T01:26:22.7Z,1,REGULAR,turnover,traveling,[],1627936,,,1610612760,13,23,2024-11-21T01:26:27Z,1010000,False,,,0,,A. Caruso traveling TURNOVER (1 TO),[1627936],1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,,,Caruso,A. Caruso,,,,,1627541.0,,,,,,,,,1.0,,,,
102,PT04M06.00S,2024-11-21T01:26:25.1Z,1,REGULAR,substitution,out,[],203924,,,1610612757,13,23,2024-11-21T01:26:36Z,1020000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,
103,PT04M06.00S,2024-11-21T01:26:25.1Z,1,REGULAR,substitution,in,[],1630166,,,1610612757,13,23,2024-11-21T01:26:36Z,1030000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
104,PT03M58.00S,2024-11-21T01:26:49.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630703,68.15045992115637,25.735294117647058,1610612757,13,23,2024-11-21T01:29:29Z,1040000,False,-121.0,247.0,1,right,MISS S. Henderson 27' 3PT,[1630703],1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,27.51,Missed,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,
105,PT03M56.00S,2024-11-21T01:26:51.0Z,1,REGULAR,rebound,defensive,[],1641794,,,1610612760,13,23,2024-11-21T01:29:29Z,1050000,False,,,0,,D. Jones REBOUND (Off:1 Def:1),[1641794],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Jones,D. Jones,104.0,2.0,1.0,1.0,,,,,,,,,,,,,,
106,PT03M50.00S,2024-11-21T01:26:59.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627936,7.440867279894875,37.745098039215684,1610612760,13,23,2024-11-21T01:31:14Z,1060000,False,61.0,17.0,1,left,MISS A. Caruso 6' running Layup - blocked,"[1627936, 1630625]",1610612760.0,OKC,running,,,,,,In The Paint (Non-RA),0-8 Center,6.37,Missed,Caruso,A. Caruso,,,,,,,,,,,,,,,,,Banton,1630625.0
107,PT03M50.00S,2024-11-21T01:26:59.5Z,1,REGULAR,block,,[],1630625,,,1610612760,13,23,2024-11-21T01:27:02Z,1070000,False,,,0,,D. Banton BLOCK (2 BLK),[1630625],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,
108,PT03M49.00S,2024-11-21T01:27:00.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,13,23,2024-11-21T01:31:14Z,1080000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,106.0,,,,,,,,,,,,,,,,,
110,PT03M41.00S,2024-11-21T01:27:22.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,7.30946123521682,49.26470588235294,1610612760,15,23,2024-11-21T01:27:28Z,1100000,False,4.0,16.0,1,left,I. Hartenstein cutting Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1628392, 1628983]",1610612760.0,OKC,cutting,,,,,,Restricted Area,0-8 Center,1.66,Made,Hartenstein,I. Hartenstein,,,,,,,,,,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,
112,PT03M16.00S,2024-11-21T01:27:48.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612757,15,23,2024-11-21T01:28:31Z,1120000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,202049.0,,,,,,,,,,,,,
113,PT03M16.00S,2024-11-21T01:27:52.8Z,1,REGULAR,substitution,out,[],1641794,,,1610612760,15,23,2024-11-21T01:27:59Z,1130000,False,,,0,,SUB out: D. Jones,[1641794],1610612760.0,OKC,,,,,,,,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,
114,PT03M16.00S,2024-11-21T01:27:52.8Z,1,REGULAR,substitution,in,[],1631114,,,1610612760,15,23,2024-11-21T01:27:59Z,1140000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
115,PT03M06.00S,2024-11-21T01:28:20.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1642349,22.815374507227332,73.52941176470588,1610612760,15,23,2024-11-21T01:31:55Z,1150000,False,-118.0,162.0,1,left,MISS A. Mitchell 20' pullup Shot,[1642349],1610612760.0,OKC,pullup,,,,,,Mid-Range,16-24 Left Center,20.02,Missed,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
116,PT03M03.00S,2024-11-21T01:28:23.0Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,15,23,2024-11-21T01:31:55Z,1160000,False,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612757.0,POR,,,,,,,Mid-Range,16-24 Left Center,,,Williams III,R. Williams III,115.0,2.0,2.0,0.0,,,,,,,,,,,,,,
117,PT02M40.00S,2024-11-21T01:28:43.5Z,1,REGULAR,3pt,Jump Shot,[],1630625,66.04796320630749,28.921568627450984,1610612757,15,23,2024-11-21T01:28:47Z,1170000,False,-105.0,267.0,1,right,MISS D. Banton 28' pullup 3PT,[1630625],1610612757.0,POR,pullup,,,,,,Above the Break 3,24+ Left Center,28.67,Missed,Banton,D. Banton,,,,,,,,,,,,,,,,,,
118,PT02M38.00S,2024-11-21T01:28:45.5Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612760,15,23,2024-11-21T01:28:47Z,1180000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Caruso,A. Caruso,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT02M33.00S,2024-11-21T01:28:51.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627936,6.521024967148489,49.26470588235294,1610612760,17,23,2024-11-21T01:32:34Z,1190000,False,4.0,9.0,1,left,A. Caruso driving floating Jump Shot (2 PTS),[1627936],1610612760.0,OKC,driving floating,,,,,,Restricted Area,0-8 Center,0.95,Made,Caruso,A. Caruso,,,,,,,,,,2.0,,,,,,,,
120,PT02M16.00S,2024-11-21T01:29:09.4Z,1,REGULAR,turnover,bad pass,[],1630703,,,1610612757,17,23,2024-11-21T01:33:00Z,1200000,False,,,0,,S. Henderson bad pass TURNOVER (1 TO),"[1630703, 1627936]",1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,Henderson,S. Henderson,,,,,,,,,,,,,,1.0,Caruso,1627936.0,,
121,PT02M16.00S,2024-11-21T01:29:09.4Z,1,REGULAR,steal,,[],1627936,,,1610612760,17,23,2024-11-21T01:29:11Z,1210000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
122,PT02M03.00S,2024-11-21T01:29:21.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627936,5.863994743758213,51.470588235294116,1610612760,19,23,2024-11-21T01:29:26Z,1220000,False,-7.0,3.0,1,left,A. Caruso driving Layup (4 PTS) (A. Mitchell 1 AST),"[1627936, 1642349]",1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,0.78,Made,Caruso,A. Caruso,,,,,,,,,,4.0,A. Mitchell,1642349.0,1.0,,,,,
124,PT02M03.00S,2024-11-21T01:29:25.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,19,23,2024-11-21T01:29:25Z,1240000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M03.00S,2024-11-21T01:29:26.6Z,1,REGULAR,substitution,out,[],1630703,,,1610612757,19,23,2024-11-21T01:31:53Z,1250000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,,,,,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,
126,PT02M03.00S,2024-11-21T01:29:26.6Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,19,23,2024-11-21T01:31:53Z,1260000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,,,,,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,
127,PT01M38.00S,2024-11-21T01:32:37.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612757,19,23,2024-11-21T01:32:43Z,1270000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,202049.0,,,,,,,,,,,,,
128,PT01M28.00S,2024-11-21T01:32:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,4.812746386333772,52.450980392156865,1610612760,19,23,2024-11-21T01:34:25Z,1280000,False,-12.0,-7.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,1.43,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
129,PT01M27.00S,2024-11-21T01:33:00.7Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,19,23,2024-11-21T01:34:25Z,1290000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Hartenstein,I. Hartenstein,128.0,3.0,1.0,2.0,,,,,,,,,,,,,,
130,PT01M25.00S,2024-11-21T01:33:03.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628392,5.590000152587891,50.0,1610612760,21,23,2024-11-21T01:34:30Z,1300000,False,0.0,0.0,1,left,I. Hartenstein tip DUNK (4 PTS),[1628392],1610612760.0,OKC,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Hartenstein,I. Hartenstein,,,,,,,,,,4.0,,,,,,,,
131,PT01M17.00S,2024-11-21T01:33:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,92.59198423127464,40.68627450980392,1610612757,21,23,2024-11-21T01:34:58Z,1310000,False,-47.0,17.0,1,right,MISS R. Williams III cutting Layup - blocked,"[1629057, 1631114]",1610612757.0,POR,cutting,,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,Williams III,R. Williams III,,,,,,,,,,,,,,,,,Williams,1631114.0
132,PT01M17.00S,2024-11-21T01:33:10.5Z,1,REGULAR,block,,[],1631114,,,1610612757,21,23,2024-11-21T01:33:13Z,1320000,False,,,0,,J. Williams BLOCK (1 BLK),[1631114],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
133,PT01M16.00S,2024-11-21T01:33:11.5Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,21,23,2024-11-21T01:34:58Z,1330000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Gilgeous-Alexander,S. Gilgeous-Alexander,131.0,2.0,2.0,0.0,,,,,,,,,,,,,,
134,PT01M10.00S,2024-11-21T01:33:16.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631114,25.312089356110377,85.29411764705883,1610612760,21,23,2024-11-21T01:35:13Z,1340000,False,-176.0,185.0,1,left,MISS J. Williams 25' running pullup 3PT,[1631114],1610612760.0,OKC,running pullup,,,,,,Above the Break 3,24+ Left Center,25.6,Missed,Williams,J. Williams,,,,,,,,,,,,,,,,,,
135,PT01M08.00S,2024-11-21T01:33:18.9Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,21,23,2024-11-21T01:35:13Z,1350000,False,,,0,,R. Williams III REBOUND (Off:0 Def:3),[1629057],1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,,,Williams III,R. Williams III,134.0,3.0,3.0,0.0,,,,,,,,,,,,,,
136,PT00M54.60S,2024-11-21T01:33:33.7Z,1,REGULAR,foul,offensive,[],1641739,,,1610612757,21,23,2024-11-21T01:33:43Z,1360000,False,,,0,,T. Camara charge offensive FOUL (1 PF),"[1641739, 1642349]",1610612757.0,POR,charge,,,,,,In The Paint (Non-RA),0-8 Center,,,Camara,T. Camara,,,,,1627541.0,1.0,0.0,Mitchell,1642349.0,,,,,,,,,
138,PT00M54.60S,2024-11-21T01:33:33.7Z,1,REGULAR,turnover,offensive foul,[],1641739,,,1610612757,21,23,2024-11-21T01:33:43Z,1380000,False,,,0,,T. Camara offensive foul TURNOVER (1 TO),[1641739],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,Camara,T. Camara,,,,,1627541.0,,,,,,,,,1.0,,,,
139,PT00M54.60S,2024-11-21T01:33:46.8Z,1,REGULAR,substitution,out,[],1627936,,,1610612760,21,23,2024-11-21T01:33:50Z,1390000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
140,PT00M54.60S,2024-11-21T01:33:46.8Z,1,REGULAR,substitution,in,[],1641745,,,1610612760,21,23,2024-11-21T01:33:50Z,1400000,False,,,0,,SUB in: A. Flagler,[1641745],1610612760.0,OKC,,,,,,,,,,,Flagler,A. Flagler,,,,,,,,,,,,,,,,,,
141,PT00M34.30S,2024-11-21T01:34:21.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628392,10.988830486202366,61.76470588235294,1610612760,21,23,2024-11-21T01:36:11Z,1410000,False,-59.0,51.0,1,left,MISS I. Hartenstein 7' driving Hook,[1628392],1610612760.0,OKC,driving,,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
142,PT00M32.10S,2024-11-21T01:34:23.3Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612757,21,23,2024-11-21T01:41:29Z,1420000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,Banton,D. Banton,141.0,2.0,2.0,0.0,,,,,,,,,,,,,,
143,PT00M09.00S,2024-11-21T01:34:45.9Z,1,REGULAR,3pt,Jump Shot,[],1630166,85.89027595269383,95.34313725490196,1610612757,21,23,2024-11-21T01:38:17Z,1430000,False,227.0,80.0,1,right,MISS D. Avdija 24' 3PT,[1630166],1610612757.0,POR,,,,,,,Right Corner 3,24+ Right,24.04,Missed,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
144,PT00M07.50S,2024-11-21T01:34:47.4Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,21,23,2024-11-21T01:38:17Z,1440000,False,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612757.0,POR,,,,,,,Right Corner 3,24+ Right,,,Williams III,R. Williams III,143.0,4.0,3.0,1.0,,,,,,,,,,,,,,
145,PT00M00.00S,2024-11-21T01:34:54.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630625,95.87713534822602,14.215686274509803,1610612757,21,23,2024-11-21T01:35:19Z,1450000,False,-179.0,-14.0,1,right,MISS D. Banton 17' step back Shot,[1630625],1610612757.0,POR,step back,,,,,,Mid-Range,16-24 Left,17.94,Missed,Banton,D. Banton,,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2024-11-21T01:34:54.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,21,23,2024-11-21T01:35:19Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,Mid-Range,16-24 Left,,,,,145.0,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2024-11-21T01:35:24.1Z,1,REGULAR,period,end,[],0,,,1610612757,21,23,2024-11-21T01:35:24Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-11-21T01:35:27.0Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612757,21,23,2024-11-21T01:37:14Z,1480000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,,,,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-11-21T01:35:27.0Z,2,REGULAR,substitution,out,['startperiod'],1641745,,,1610612757,21,23,2024-11-21T01:37:14Z,1490000,False,,,0,,SUB out: A. Flagler,[1641745],1610612760.0,OKC,,,,,,,,,,,Flagler,A. Flagler,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-11-21T01:35:27.0Z,2,REGULAR,substitution,out,['startperiod'],1641739,,,1610612757,21,23,2024-11-21T01:37:14Z,1500000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,,,,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-11-21T01:35:27.0Z,2,REGULAR,substitution,in,['startperiod'],1631172,,,1610612757,21,23,2024-11-21T01:37:14Z,1510000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,,,,,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-11-21T01:35:27.0Z,2,REGULAR,substitution,in,['startperiod'],1627936,,,1610612757,21,23,2024-11-21T01:37:14Z,1520000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-11-21T01:35:27.0Z,2,REGULAR,substitution,in,['startperiod'],203924,,,1610612757,21,23,2024-11-21T01:37:14Z,1530000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-11-21T01:37:32.0Z,2,REGULAR,period,start,[],0,,,1610612757,21,23,2024-11-21T01:37:32Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M38.00S,2024-11-21T01:38:08.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,88.64980289093299,52.20588235294118,1610612757,21,23,2024-11-21T01:39:53Z,1560000,False,11.0,54.0,1,right,MISS D. Avdija driving floating Shot,[1630166],1610612757.0,POR,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
157,PT11M36.00S,2024-11-21T01:38:10.4Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612760,21,23,2024-11-21T01:39:53Z,1570000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Hartenstein,I. Hartenstein,156.0,4.0,2.0,2.0,,,,,,,,,,,,,,
158,PT11M29.00S,2024-11-21T01:38:17.3Z,2,REGULAR,3pt,Jump Shot,[],1631114,24.26084099868594,15.441176470588236,1610612760,21,23,2024-11-21T01:40:57Z,1580000,False,173.0,176.0,1,left,MISS J. Williams 24' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,,,,Above the Break 3,24+ Right Center,24.64,Missed,Williams,J. Williams,,,,,,,,,,,,,,,,,,
159,PT11M26.00S,2024-11-21T01:38:20.3Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,21,23,2024-11-21T01:41:04Z,1590000,False,,,0,,R. Williams III REBOUND (Off:1 Def:4),[1629057],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,Williams III,R. Williams III,158.0,5.0,4.0,1.0,,,,,,,,,,,,,,
160,PT11M20.00S,2024-11-21T01:38:26.4Z,2,REGULAR,turnover,bad pass,[],1630625,,,1610612757,21,23,2024-11-21T01:41:30Z,1600000,False,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 1631172]",1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,Banton,D. Banton,,,,,,,,,,,,,,1.0,Dieng,1631172.0,,
161,PT11M20.00S,2024-11-21T01:38:26.4Z,2,REGULAR,steal,,[],1631172,,,1610612760,21,23,2024-11-21T01:38:28Z,1610000,False,,,0,,O. Dieng STEAL (1 STL),[1631172],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,
162,PT11M14.00S,2024-11-21T01:38:31.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627936,5.075558475689881,49.50980392156863,1610612760,23,23,2024-11-21T01:41:56Z,1620000,False,2.0,-5.0,1,left,A. Caruso running finger roll Layup (6 PTS) (J. Williams 1 AST),"[1627936, 1631114]",1610612760.0,OKC,running finger roll,,,,,,Restricted Area,0-8 Center,0.54,Made,Caruso,A. Caruso,,,,,,,,,,6.0,J. Williams,1631114.0,1.0,,,,,
164,PT11M03.00S,2024-11-21T01:38:45.2Z,2,REGULAR,foul,offensive,[],1631101,,,1610612757,23,23,2024-11-21T01:42:14Z,1640000,False,,,0,,S. Sharpe offensive FOUL (2 PF),"[1631101, 1631114]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,Sharpe,S. Sharpe,,,,,1204.0,2.0,0.0,Williams,1631114.0,,,,,,,,,
