actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M41.00S,2025-02-25T01:12:28.6Z,1,REGULAR,steal,,[],1631114,,,1610612760,4,3,2025-02-25T01:12:30Z,180000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M32.00S,2025-02-25T01:12:38.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628392,86.94152431011827,48.28431372549019,1610612760,4,3,2025-02-25T01:13:19Z,190000,False,-9.0,70.0,1,right,MISS I. Hartenstein 7' driving Hook,[1628392],1610612760.0,OKC,driving,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.07,,,,,,,,,,,,
20,PT10M29.00S,2025-02-25T01:12:41.1Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,4,3,2025-02-25T01:12:41Z,200000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,
21,PT10M13.00S,2025-02-25T01:12:56.3Z,1,REGULAR,2pt,Jump Shot,[],1630183,24.52365308804205,50.0,1610612750,4,3,2025-02-25T01:13:00Z,210000,False,0.0,178.0,1,left,MISS J. McDaniels 17' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,,,,,,Missed,,17.8,,,,,,,,,,,,
22,PT10M11.00S,2025-02-25T01:12:58.3Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,4,3,2025-02-25T01:13:00Z,220000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,
23,PT10M02.00S,2025-02-25T01:13:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,93.9060446780552,48.03921568627451,1610612760,6,3,2025-02-25T01:14:04Z,230000,False,-10.0,5.0,1,right,C. Wallace driving Layup (2 PTS) (I. Hartenstein 1 AST),"[1641717, 1628392]",1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.09,,,,,I. Hartenstein,1628392.0,1.0,,,,,
25,PT09M47.00S,2025-02-25T01:13:22.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,8.360709592641262,36.27450980392157,1610612750,6,3,2025-02-25T01:13:28Z,250000,False,69.0,26.0,1,left,MISS N. Reid 7' driving floating bank Shot,[1629675],1610612750.0,MIN,driving floating bank,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.34,,,,,,,,,,,,
26,PT09M45.00S,2025-02-25T01:13:24.2Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,6,3,2025-02-25T01:13:28Z,260000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,
27,PT09M41.00S,2025-02-25T01:13:29.8Z,1,REGULAR,foul,personal,['2freethrow'],201144,,,1610612760,6,3,2025-02-25T01:13:38Z,270000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Dort 2 FT),"[201144, 1629652]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,101283.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
29,PT09M41.00S,2025-02-25T01:14:01.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629652,,,1610612760,6,3,2025-02-25T01:14:21Z,290000,False,,,0,,MISS L. Dort Free Throw 1 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
30,PT09M41.00S,2025-02-25T01:14:01.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,6,3,2025-02-25T01:14:21Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,
31,PT09M41.00S,2025-02-25T01:14:01.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629652,,,1610612760,6,3,2025-02-25T01:14:21Z,310000,False,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
32,PT09M38.00S,2025-02-25T01:14:04.1Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,6,3,2025-02-25T01:14:21Z,320000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,
33,PT09M27.00S,2025-02-25T01:14:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.30946123521682,47.30392156862745,1610612750,6,3,2025-02-25T01:14:37Z,330000,False,13.0,16.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.11,,,,,,,,,,,,
35,PT09M27.00S,2025-02-25T01:14:31.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,6,3,2025-02-25T01:14:37Z,350000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,33.0,,,,,,,,,,,
37,PT09M17.00S,2025-02-25T01:14:50.9Z,1,REGULAR,3pt,Jump Shot,[],1631114,86.15308804204993,95.34313725490196,1610612760,6,3,2025-02-25T01:14:58Z,370000,False,227.0,78.0,1,right,MISS J. Williams 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.96,,,,,,,,,,,,
38,PT09M12.00S,2025-02-25T01:14:55.1Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,6,3,2025-02-25T01:14:55Z,380000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,,,37.0,1.0,0.0,1.0,,,,,,,,
39,PT09M11.00S,2025-02-25T01:14:56.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,67.88764783180025,35.53921568627451,1610612760,6,3,2025-02-25T01:14:59Z,390000,False,-72.0,249.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.97,,,,,,,,,,,,
40,PT09M11.00S,2025-02-25T01:14:56.2Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,6,3,2025-02-25T01:14:59Z,400000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,
41,PT09M03.00S,2025-02-25T01:15:04.7Z,1,REGULAR,3pt,Jump Shot,[],1630162,26.10052562417871,82.84313725490196,1610612750,6,6,2025-02-25T01:15:09Z,410000,False,-164.0,193.0,1,left,A. Edwards 25' 3PT step back (3 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.32,,,,,,,,,,,,
42,PT08M48.00S,2025-02-25T01:15:19.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,94.03745072273325,46.32352941176471,1610612760,6,6,2025-02-25T01:15:30Z,420000,False,-18.0,4.0,1,right,MISS S. Gilgeous-Alexander driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.87,,,,,,,,,,,,
43,PT08M46.00S,2025-02-25T01:15:20.6Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,6,6,2025-02-25T01:15:20Z,430000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:0),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,42.0,2.0,0.0,2.0,,,,,,,,
44,PT08M44.00S,2025-02-25T01:15:22.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628392,95.48291721419186,4.411764705882353,1610612760,6,6,2025-02-25T01:15:32Z,440000,False,-228.0,-10.0,1,right,MISS I. Hartenstein 3PT,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.81,,,,,,,,,,,,
45,PT08M42.00S,2025-02-25T01:15:24.5Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,6,6,2025-02-25T01:15:32Z,450000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,
46,PT08M27.00S,2025-02-25T01:15:39.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,6.1268068331143235,52.94117647058824,1610612750,6,8,2025-02-25T01:15:43Z,460000,False,-15.0,5.0,1,left,J. McDaniels Layup (2 PTS) (J. Clark 1 AST),"[1630183, 1641740]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.56,,,,,J. Clark,1641740.0,1.0,,,,,
48,PT08M11.00S,2025-02-25T01:15:55.2Z,1,REGULAR,2pt,Jump Shot,[],1631114,73.14388961892247,49.01960784313725,1610612760,8,8,2025-02-25T01:15:59Z,480000,False,-5.0,200.0,1,right,J. Williams 20' pullup Jump Shot (4 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,,,,Made,4.0,20.0,,,,,,,,,,,,
49,PT07M57.00S,2025-02-25T01:16:09.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,33.459264126149804,56.372549019607845,1610612750,8,8,2025-02-25T01:16:13Z,490000,False,-32.0,262.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.39,,,,,,,,,,,,
50,PT07M54.00S,2025-02-25T01:16:12.2Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,8,8,2025-02-25T01:16:13Z,500000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,
51,PT07M45.00S,2025-02-25T01:16:21.7Z,1,REGULAR,3pt,Jump Shot,[],1628983,74.19513797634691,16.911764705882355,1610612760,11,8,2025-02-25T01:16:25Z,510000,False,-165.0,190.0,1,right,S. Gilgeous-Alexander 25' 3PT step back (3 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.2,,,,,,,,,,,,
52,PT07M22.00S,2025-02-25T01:16:45.1Z,1,REGULAR,3pt,Jump Shot,[],1641740,24.129434954007884,12.745098039215685,1610612750,11,8,2025-02-25T01:16:50Z,520000,False,186.0,174.0,1,left,MISS J. Clark 25' 3PT,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.51,,,,,,,,,,,,
53,PT07M19.00S,2025-02-25T01:16:48.1Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,11,8,2025-02-25T01:16:50Z,530000,False,,,0,,N. Reid REBOUND (Off:1 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,52.0,3.0,2.0,1.0,,,,,,,,
54,PT07M14.00S,2025-02-25T01:16:53.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629675,11.645860709592641,54.166666666666664,1610612750,11,10,2025-02-25T01:17:02Z,540000,False,-21.0,57.0,1,left,N. Reid 6' turnaround Hook (2 PTS),[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,6.07,,,,,,,,,,,,
55,PT07M01.00S,2025-02-25T01:17:06.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.9862023653088,50.245098039215684,1610612760,13,10,2025-02-25T01:17:09Z,550000,False,1.0,13.0,1,right,S. Gilgeous-Alexander driving Layup (5 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.35,,,,,,,,,,,,
56,PT06M45.00S,2025-02-25T01:17:21.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.178055190538765,43.38235294117647,1610612750,13,10,2025-02-25T01:19:11Z,560000,False,33.0,15.0,1,left,MISS A. Edwards driving Layup - blocked,"[1630162, 1628392]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.63,,,,,,,,,,,Hartenstein,1628392.0
57,PT06M45.00S,2025-02-25T01:17:21.3Z,1,REGULAR,block,,[],1628392,,,1610612750,13,10,2025-02-25T01:17:23Z,570000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT06M43.00S,2025-02-25T01:17:23.3Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,13,10,2025-02-25T01:17:25Z,580000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,
59,PT06M39.00S,2025-02-25T01:17:28.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641717,93.9060446780552,48.03921568627451,1610612760,15,10,2025-02-25T01:17:35Z,590000,False,-10.0,5.0,1,right,C. Wallace running Layup (4 PTS),[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.09,,,,,,,,,,,,
60,PT06M39.00S,2025-02-25T01:17:32.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,15,10,2025-02-25T01:17:32Z,600000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M39.00S,2025-02-25T01:20:21.0Z,1,REGULAR,substitution,out,[],1628983,,,1610612750,15,10,2025-02-25T01:20:23Z,610000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M39.00S,2025-02-25T01:20:21.0Z,1,REGULAR,substitution,in,[],1630598,,,1610612750,15,10,2025-02-25T01:20:23Z,620000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M25.00S,2025-02-25T01:20:40.0Z,1,REGULAR,turnover,lost ball,[],1629675,,,1610612750,15,10,2025-02-25T01:20:44Z,630000,False,,,0,,N. Reid lost ball TURNOVER (2 TO),"[1629675, 1641717]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Wallace,1641717.0,,
64,PT06M25.00S,2025-02-25T01:20:40.0Z,1,REGULAR,steal,,[],1641717,,,1610612760,15,10,2025-02-25T01:20:41Z,640000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT06M21.00S,2025-02-25T01:20:45.7Z,1,REGULAR,foul,personal,['2freethrow'],201144,,,1610612760,15,10,2025-02-25T01:20:53Z,650000,False,,,0,,M. Conley shooting personal FOUL (2 PF) (Williams 2 FT),"[201144, 1631114]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,2002.0,2.0,0.0,Williams,1631114.0,,,,,,,,,,,,,,,
67,PT06M21.00S,2025-02-25T01:21:14.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631114,,,1610612760,15,10,2025-02-25T01:21:14Z,670000,False,,,0,,MISS J. Williams Free Throw 1 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
68,PT06M21.00S,2025-02-25T01:21:14.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,15,10,2025-02-25T01:21:14Z,680000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,
69,PT06M21.00S,2025-02-25T01:21:14.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631114,,,1610612760,16,10,2025-02-25T01:21:58Z,690000,False,,,0,,J. Williams Free Throw 2 of 2 (5 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
70,PT06M10.00S,2025-02-25T01:21:41.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,6.783837056504599,47.30392156862745,1610612750,16,12,2025-02-25T01:21:46Z,700000,False,13.0,11.0,1,left,J. McDaniels cutting DUNK (4 PTS) (M. Conley 1 AST),"[1630183, 201144]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.76,,,,,M. Conley,201144.0,1.0,,,,,
72,PT06M10.00S,2025-02-25T01:21:44.3Z,1,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612750,16,12,2025-02-25T01:21:49Z,720000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (McDaniels 1 FT),"[1628392, 1630183]",1610612760.0,OKC,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,2002.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
74,PT06M10.00S,2025-02-25T01:22:05.8Z,1,REGULAR,freethrow,1 of 1,[],1630183,,,1610612750,16,13,2025-02-25T01:22:05Z,740000,False,,,0,,J. McDaniels Free Throw 1 of 1 (5 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
75,PT05M55.00S,2025-02-25T01:22:23.3Z,1,REGULAR,2pt,Jump Shot,[],1631114,90.3580814717477,28.431372549019606,1610612760,16,13,2025-02-25T01:22:42Z,750000,False,-108.0,38.0,1,right,MISS J. Williams 11' driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,Missed,,11.43,,,,,,,,,,,,
76,PT05M53.00S,2025-02-25T01:22:25.3Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,16,13,2025-02-25T01:22:27Z,760000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,75.0,3.0,2.0,1.0,,,,,,,,
77,PT05M40.00S,2025-02-25T01:22:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,11.251642575558476,50.73529411764706,1610612750,16,13,2025-02-25T01:22:42Z,770000,False,-4.0,53.0,1,left,MISS N. Reid driving floating Shot,[1629675],1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.34,,,,,,,,,,,,
78,PT05M36.00S,2025-02-25T01:22:42.5Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,16,13,2025-02-25T01:22:42Z,780000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,
79,PT05M30.00S,2025-02-25T01:22:46.9Z,1,REGULAR,3pt,Jump Shot,[],1630598,72.88107752956637,19.607843137254903,1610612760,19,13,2025-02-25T01:22:52Z,790000,False,-152.0,202.0,1,right,A. Wiggins 25' 3PT step back (3 PTS),[1630598],1610612760.0,OKC,step back,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.31,,,,,,,,,,,,
80,PT05M10.00S,2025-02-25T01:23:06.9Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612750,19,13,2025-02-25T01:23:11Z,800000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1630598]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Wiggins,1630598.0,,
81,PT05M10.00S,2025-02-25T01:23:06.9Z,1,REGULAR,steal,,[],1630598,,,1610612760,19,13,2025-02-25T01:23:08Z,810000,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
