actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-04T01:11:00.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-04T01:11:00Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2024-12-04T01:11:03.2Z,1,REGULAR,jumpball,recovered,[],1641718,,,1610612762,0,0,2024-12-04T01:11:03Z,40000,False,,,0,,Jump Ball W. Kessler vs. I. Hartenstein: Tip to K. George,"[1641718, 1631117, 1628392]",1610612762.0,UTA,startperiod,K. George,1641718.0,George,K. George,Kessler,1631117.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-12-04T01:11:19.1Z,1,REGULAR,3pt,Jump Shot,[],1641718,25.443495400788436,16.911764705882355,1610612762,0,0,2024-12-04T01:11:41Z,70000,False,165.0,187.0,1,left,MISS K. George 24' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,24.94,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2024-12-04T01:11:20.1Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,0,0,2024-12-04T01:11:41Z,80000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2024-12-04T01:11:25.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631114,93.77463863337714,50.98039215686274,1610612760,2,0,2024-12-04T01:11:32Z,90000,False,5.0,6.0,1,right,J. Williams running Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1631114, 1628983]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,
11,PT11M13.00S,2024-12-04T01:12:09.5Z,1,REGULAR,jumpball,recovered,[],1628983,,,1610612762,2,0,2024-12-04T01:12:18Z,110000,False,,,0,,Jump Ball I. Hartenstein vs. J. Collins: Tip to S. Gilgeous-Alexander,"[1628983, 1628392, 1628381]",1610612760.0,OKC,heldball,S. Gilgeous-Alexander,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,Hartenstein,1628392.0,Collins,1628381.0,,,,,,,,,,,,,,,,,,,,,,
14,PT11M13.00S,2024-12-04T01:12:09.5Z,1,REGULAR,turnover,lost ball,[],1628381,,,1610612762,2,0,2024-12-04T01:18:59Z,140000,False,,,0,,J. Collins lost ball TURNOVER (1 TO),"[1628381, 1628392]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Hartenstein,1628392.0,,,,,,,
15,PT11M13.00S,2024-12-04T01:12:09.5Z,1,REGULAR,steal,,[],1628392,,,1610612760,2,0,2024-12-04T01:12:09Z,150000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
16,PT11M03.00S,2024-12-04T01:12:20.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,92.9862023653088,54.41176470588235,1610612760,2,0,2024-12-04T01:13:41Z,160000,False,22.0,13.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
17,PT11M01.00S,2024-12-04T01:12:22.4Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,2,0,2024-12-04T01:13:41Z,170000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
