actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-28T00:11:35.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-28T00:11:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-28T00:11:37.7Z,1,REGULAR,jumpball,recovered,[],1630583,,,1610612763,0,0,2025-03-28T00:11:37Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. C. Holmgren: Tip to S. Aldama,"[1630583, 1628991, 1631096]",1610612763.0,MEM,startperiod,S. Aldama,1630583.0,Aldama,S. Aldama,Jackson Jr.,1628991.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2025-03-28T00:11:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,8.623521681997373,47.794117647058826,1610612763,0,0,2025-03-28T00:12:00Z,70000,False,11.0,29.0,1,left,MISS D. Bane cutting Layup,[1630217],1610612763.0,MEM,cutting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2025-03-28T00:11:56.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,0,0,2025-03-28T00:11:56Z,80000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M30.00S,2025-03-28T00:12:04.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.64323258869908,50.49019607843137,1610612760,2,0,2025-03-28T00:12:09Z,90000,False,2.0,7.0,1,right,S. Gilgeous-Alexander driving Layup (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M20.00S,2025-03-28T00:12:14.3Z,1,REGULAR,3pt,Jump Shot,[],1630590,32.013797634691194,44.11764705882353,1610612763,2,3,2025-03-28T00:12:18Z,100000,False,29.0,248.0,1,left,S. Pippen Jr. 25' 3PT  (3 PTS) (J. Jackson Jr. 1 AST),"[1630590, 1628991]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,25.01,Made,,,,,3.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,
12,PT11M00.00S,2025-03-28T00:12:33.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,83.39356110381078,50.245098039215684,1610612760,2,3,2025-03-28T00:12:37Z,120000,False,1.0,104.0,1,right,MISS C. Holmgren 10' fadeaway Shot,[1631096],1610612760.0,OKC,fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,10.36,Missed,,,,,,,,,,,,,,,,,,
13,PT10M58.00S,2025-03-28T00:12:35.8Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,2,3,2025-03-28T00:12:37Z,130000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M55.00S,2025-03-28T00:12:39.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630583,25.443495400788436,85.29411764705883,1610612763,2,3,2025-03-28T00:12:50Z,140000,False,-176.0,187.0,1,left,MISS S. Aldama 25' running 3PT,[1630583],1610612763.0,MEM,running,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
15,PT10M51.00S,2025-03-28T00:12:43.9Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,2,3,2025-03-28T00:12:45Z,150000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M36.00S,2025-03-28T00:12:58.2Z,1,REGULAR,turnover,bad pass,[],1628392,,,1610612760,2,3,2025-03-28T00:13:01Z,160000,False,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 1630590]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Pippen Jr.,1630590.0,,,,,,,
