actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
83,PT05M38.00S,2025-02-02T01:23:59.1Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,20,17,2025-02-02T01:24:16Z,830000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M38.00S,2025-02-02T01:23:59.1Z,1,REGULAR,substitution,out,[],1628392,,,1610612760,20,17,2025-02-02T01:24:16Z,840000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M38.00S,2025-02-02T01:23:59.1Z,1,REGULAR,substitution,in,[],1631172,,,1610612760,20,17,2025-02-02T01:24:16Z,850000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M38.00S,2025-02-02T01:23:59.1Z,1,REGULAR,substitution,in,[],1631119,,,1610612760,20,17,2025-02-02T01:24:16Z,860000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M38.00S,2025-02-02T01:24:22.3Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,21,17,2025-02-02T01:24:22Z,870000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (7 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
88,PT05M21.00S,2025-02-02T01:24:41.9Z,1,REGULAR,3pt,Jump Shot,[],1631165,93.77463863337714,3.9215686274509802,1610612758,21,17,2025-02-02T01:24:46Z,880000,False,-230.0,6.0,1,right,MISS K. Ellis 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
89,PT05M17.00S,2025-02-02T01:24:45.9Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,21,17,2025-02-02T01:24:46Z,890000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,88.0,4.0,4.0,0.0,,,,,,,,,,,,,,
90,PT05M13.00S,2025-02-02T01:24:49.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630598,5.469776609724048,51.9607843137255,1610612760,23,17,2025-02-02T01:25:12Z,900000,False,-10.0,-1.0,1,left,A. Wiggins running reverse Layup (3 PTS),[1630598],1610612760.0,OKC,running reverse,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,3.0,,,,,,,,,,,,,
91,PT05M13.00S,2025-02-02T01:24:52.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,23,17,2025-02-02T01:24:52Z,910000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M03.00S,2025-02-02T01:27:56.2Z,1,REGULAR,turnover,lost ball,[],1628370,,,1610612758,23,17,2025-02-02T01:28:03Z,920000,False,,,0,,M. Monk lost ball TURNOVER (1 TO),"[1628370, 1641717]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,,,,,Wallace,1641717.0
93,PT05M03.00S,2025-02-02T01:27:56.2Z,1,REGULAR,steal,,[],1641717,,,1610612760,23,17,2025-02-02T01:27:58Z,930000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
166,PT04M58.00S,2025-02-02T01:27:58.4Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,23,17,2025-02-02T01:38:12Z,935000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1631165]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,,,,,Ellis,1631165.0
167,PT04M58.00S,2025-02-02T01:27:58.4Z,1,REGULAR,steal,,[],1631165,,,1610612758,23,17,2025-02-02T01:38:12Z,937500,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT04M52.00S,2025-02-02T01:28:10.3Z,1,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612758,23,17,2025-02-02T01:28:15Z,970000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1631119, 1627734]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202049.0,,1.0,0.0,Sabonis,1627734.0,,
99,PT04M52.00S,2025-02-02T01:28:35.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1627734,,,1610612758,23,18,2025-02-02T01:38:16Z,990000,False,,,0,,D. Sabonis Free Throw 1 of 2 (3 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
100,PT04M52.00S,2025-02-02T01:28:53.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1627734,,,1610612758,23,19,2025-02-02T01:38:16Z,1000000,False,,,0,,D. Sabonis Free Throw 2 of 2 (4 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
101,PT04M39.00S,2025-02-02T01:29:06.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.783837056504599,48.77450980392157,1610612760,25,19,2025-02-02T01:29:11Z,1010000,False,6.0,11.0,1,left,A. Wiggins driving Layup (5 PTS) (O. Dieng 1 AST),"[1630598, 1631172]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.28,Made,,,,,5.0,O. Dieng,1631172.0,1.0,,,,,,,,,,
103,PT04M31.00S,2025-02-02T01:29:14.6Z,1,REGULAR,3pt,Jump Shot,[],1628370,67.49342969776609,29.166666666666668,1610612758,25,19,2025-02-02T01:29:24Z,1030000,False,-104.0,253.0,1,right,MISS M. Monk 27' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,27.37,Missed,,,,,,,,,,,,,,,,,,
104,PT04M28.00S,2025-02-02T01:29:22.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,25,19,2025-02-02T01:29:22Z,1040000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,103.0,,,,,,,,,,,,,,,,,
106,PT04M16.00S,2025-02-02T01:29:51.8Z,1,REGULAR,turnover,lost ball,[],1628370,,,1610612758,25,19,2025-02-02T01:29:56Z,1060000,False,,,0,,M. Monk lost ball TURNOVER (2 TO),"[1628370, 1641717]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,,,,,Wallace,1641717.0
107,PT04M16.00S,2025-02-02T01:29:51.8Z,1,REGULAR,steal,,[],1641717,,,1610612760,25,19,2025-02-02T01:29:53Z,1070000,False,,,0,,C. Wallace STEAL (2 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT04M03.00S,2025-02-02T01:30:05.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,6.258212877792378,48.77450980392157,1610612760,27,19,2025-02-02T01:38:01Z,1080000,False,6.0,6.0,1,left,S. Gilgeous-Alexander driving Layup (9 PTS) (J. Williams 1 AST),"[1628983, 1631119]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,9.0,J. Williams,1631119.0,1.0,,,,,,,,,,
109,PT03M51.00S,2025-02-02T01:30:17.3Z,1,REGULAR,2pt,Jump Shot,[],1627734,78.40013140604468,73.77450980392157,1610612758,27,21,2025-02-02T01:30:21Z,1090000,False,119.0,151.0,1,right,D. Sabonis 19' Jump Shot (6 PTS) (M. Monk 2 AST),"[1627734, 1628370]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,19.18,Made,,,,,6.0,M. Monk,1628370.0,2.0,,,,,,,,,,
111,PT03M34.00S,2025-02-02T01:30:34.6Z,1,REGULAR,3pt,Jump Shot,[],1630598,5.338370565045992,95.83333333333334,1610612760,30,21,2025-02-02T01:38:58Z,1110000,False,-229.0,-2.0,1,left,A. Wiggins 3PT step back (8 PTS) (J. Williams 2 AST),"[1630598, 1631119]",1610612760.0,OKC,step back,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,8.0,J. Williams,1631119.0,2.0,,,,,,,,,,
113,PT03M24.00S,2025-02-02T01:30:44.1Z,1,REGULAR,3pt,Jump Shot,[],1628989,67.7562417871222,65.93137254901961,1610612758,30,21,2025-02-02T01:30:50Z,1120000,False,80.0,251.0,1,right,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
114,PT03M22.00S,2025-02-02T01:30:46.1Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,30,21,2025-02-02T01:30:50Z,1130000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M14.00S,2025-02-02T01:30:56.5Z,1,REGULAR,turnover,out-of-bounds,[],1631172,,,1610612760,30,21,2025-02-02T01:31:02Z,1140000,False,,,0,,O. Dieng bad pass out-of-bounds TURNOVER (1 TO),[1631172],1610612760.0,OKC,bad pass,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202035.0,1.0,,,,,,
116,PT03M14.00S,2025-02-02T01:30:59.5Z,1,REGULAR,substitution,out,[],1630598,,,1610612758,30,21,2025-02-02T01:31:17Z,1150000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M14.00S,2025-02-02T01:30:59.5Z,1,REGULAR,substitution,out,[],1641717,,,1610612758,30,21,2025-02-02T01:31:17Z,1160000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M14.00S,2025-02-02T01:30:59.5Z,1,REGULAR,substitution,out,[],1628370,,,1610612758,30,21,2025-02-02T01:31:17Z,1170000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M14.00S,2025-02-02T01:30:59.5Z,1,REGULAR,substitution,out,[],1628989,,,1610612758,30,21,2025-02-02T01:31:17Z,1180000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M14.00S,2025-02-02T01:30:59.5Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,30,21,2025-02-02T01:31:17Z,1190000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M14.00S,2025-02-02T01:30:59.5Z,1,REGULAR,substitution,in,[],1630198,,,1610612758,30,21,2025-02-02T01:31:17Z,1200000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M14.00S,2025-02-02T01:30:59.5Z,1,REGULAR,substitution,in,[],1629652,,,1610612758,30,21,2025-02-02T01:31:17Z,1210000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M14.00S,2025-02-02T01:30:59.5Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,30,21,2025-02-02T01:31:17Z,1220000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M14.00S,2025-02-02T01:30:59.5Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,30,21,2025-02-02T01:31:17Z,1230000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M14.00S,2025-02-02T01:30:59.5Z,1,REGULAR,substitution,in,[],201942,,,1610612758,30,21,2025-02-02T01:31:17Z,1240000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M00.00S,2025-02-02T01:31:33.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,78.9257555847569,90.44117647058823,1610612758,30,21,2025-02-02T01:31:41Z,1250000,False,202.0,146.0,1,right,MISS T. Lyles 24' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
127,PT02M56.00S,2025-02-02T01:31:37.9Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,30,21,2025-02-02T01:31:41Z,1260000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT02M36.00S,2025-02-02T01:31:57.7Z,1,REGULAR,2pt,Jump Shot,[],1630198,16.90210249671485,66.17647058823529,1610612760,30,21,2025-02-02T01:40:54Z,1270000,False,-81.0,106.0,1,left,MISS I. Joe 13' step back Shot,[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,13.37,Missed,,,,,,,,,,,,,,,,,,
129,PT02M32.00S,2025-02-02T01:32:01.7Z,1,REGULAR,rebound,offensive,[],1631119,,,1610612760,30,21,2025-02-02T01:32:02Z,1280000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,128.0,2.0,1.0,1.0,,,,,,,,,,,,,,
130,PT02M32.00S,2025-02-02T01:32:01.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631119,5.590000152587891,50.0,1610612760,32,21,2025-02-02T01:32:01Z,1290000,False,0.0,0.0,1,left,J. Williams tip Layup (2 PTS),[1631119],1610612760.0,OKC,tip,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
131,PT02M22.00S,2025-02-02T01:32:11.5Z,1,REGULAR,3pt,Jump Shot,[],1628368,90.09526938239159,3.9215686274509802,1610612758,32,24,2025-02-02T01:32:15Z,1300000,False,-230.0,41.0,1,right,D. Fox 3PT  (3 PTS) (D. Sabonis 2 AST),"[1628368, 1627734]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,23.39,Made,,,,,3.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,
133,PT02M07.00S,2025-02-02T01:32:28.8Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612760,32,24,2025-02-02T01:32:35Z,1320000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1627734, 1628983]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201246.0,,1.0,0.0,Gilgeous-Alexander,1628983.0,,
135,PT02M07.00S,2025-02-02T01:32:54.4Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,33,24,2025-02-02T01:33:14Z,1340000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
136,PT02M07.00S,2025-02-02T01:32:55.8Z,1,REGULAR,substitution,out,[],1627734,,,1610612760,33,24,2025-02-02T01:32:59Z,1350000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M07.00S,2025-02-02T01:32:55.8Z,1,REGULAR,substitution,in,[],1642403,,,1610612760,33,24,2025-02-02T01:32:59Z,1360000,False,,,0,,SUB in: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M07.00S,2025-02-02T01:32:54.4Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,33,24,2025-02-02T01:33:14Z,1370000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
139,PT02M05.00S,2025-02-02T01:32:56.4Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,33,24,2025-02-02T01:33:14Z,1380000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,
140,PT01M50.00S,2025-02-02T01:33:26.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,80.89684625492772,65.44117647058823,1610612758,33,26,2025-02-02T01:33:31Z,1390000,False,77.0,127.0,1,right,D. DeRozan 14' turnaround Jump Shot (4 PTS),[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,14.87,Made,,,,,4.0,,,,,,,,,,,,,
141,PT01M30.00S,2025-02-02T01:33:45.0Z,1,REGULAR,2pt,Jump Shot,[],1628983,22.683968462549277,30.88235294117647,1610612760,33,26,2025-02-02T01:33:53Z,1400000,False,96.0,161.0,1,left,MISS S. Gilgeous-Alexander 18' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,18.7,Missed,,,,,,,,,,,,,,,,,,
142,PT01M24.00S,2025-02-02T01:33:51.0Z,1,REGULAR,rebound,offensive,[],1631119,,,1610612760,33,26,2025-02-02T01:33:53Z,1410000,False,,,0,,J. Williams REBOUND (Off:2 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,141.0,3.0,1.0,2.0,,,,,,,,,,,,,,
143,PT01M24.00S,2025-02-02T01:33:52.4Z,1,REGULAR,turnover,bad pass,[],1631119,,,1610612760,33,26,2025-02-02T01:33:56Z,1420000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631119, 1642403]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,1.0,,,,,Jones,1642403.0
144,PT01M24.00S,2025-02-02T01:33:52.4Z,1,REGULAR,steal,,[],1642403,,,1610612758,33,26,2025-02-02T01:33:53Z,1430000,False,,,0,,I. Jones STEAL (1 STL),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
145,PT01M19.00S,2025-02-02T01:33:56.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631165,72.61826544021025,79.65686274509804,1610612758,33,26,2025-02-02T01:43:22Z,1440000,False,148.0,205.0,1,right,MISS K. Ellis 25' running 3PT,[1631165],1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
146,PT01M17.00S,2025-02-02T01:33:59.7Z,1,REGULAR,rebound,offensive,[],1642403,,,1610612758,33,26,2025-02-02T01:33:59Z,1450000,False,,,0,,I. Jones REBOUND (Off:1 Def:0),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,Above the Break 3,24+ Right Center,,,145.0,1.0,0.0,1.0,,,,,,,,,,,,,,
147,PT01M17.00S,2025-02-02T01:34:02.3Z,1,REGULAR,foul,personal,[],1628983,,,1610612758,33,26,2025-02-02T01:34:24Z,1460000,False,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 1642403]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202035.0,,1.0,0.0,Jones,1642403.0,,
149,PT01M10.00S,2025-02-02T01:34:34.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201942,83.52496714848883,64.4607843137255,1610612758,33,28,2025-02-02T01:44:48Z,1480000,False,72.0,102.0,1,right,D. DeRozan 12' turnaround fadeaway Jump Shot (6 PTS) (I. Jones 1 AST),"[201942, 1642403]",1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,12.54,Made,,,,,6.0,I. Jones,1642403.0,1.0,,,,,,,,,,
150,PT00M47.40S,2025-02-02T01:34:56.6Z,1,REGULAR,3pt,Jump Shot,[],1631172,4.681340341655716,97.05882352941177,1610612760,33,28,2025-02-02T01:35:02Z,1490000,False,-235.0,-8.0,1,left,MISS O. Dieng 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
151,PT00M44.50S,2025-02-02T01:34:59.5Z,1,REGULAR,rebound,defensive,[],1642403,,,1610612758,33,28,2025-02-02T01:35:02Z,1500000,False,,,0,,I. Jones REBOUND (Off:1 Def:1),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,Left Corner 3,24+ Left,,,150.0,2.0,1.0,1.0,,,,,,,,,,,,,,
152,PT00M40.80S,2025-02-02T01:35:05.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,91.14651773981603,49.26470588235294,1610612758,33,30,2025-02-02T01:46:06Z,1510000,False,-4.0,31.0,1,right,D. Fox running Layup (5 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,5.0,,,,,,,,,,,,,
153,PT00M40.80S,2025-02-02T01:35:08.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628983,,,1610612758,33,30,2025-02-02T01:35:16Z,1520000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Fox 1 FT),"[1628983, 1628368]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201246.0,,2.0,0.0,Fox,1628368.0,,
155,PT00M40.80S,2025-02-02T01:35:33.8Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628368,,,1610612758,33,31,2025-02-02T01:35:33Z,1540000,False,,,0,,D. Fox Free Throw 1 of 1 (6 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
156,PT00M35.20S,2025-02-02T01:35:39.8Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,33,31,2025-02-02T01:35:43Z,1550000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 1631165]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,,,,,Ellis,1631165.0
157,PT00M35.20S,2025-02-02T01:35:39.8Z,1,REGULAR,steal,,[],1631165,,,1610612758,33,31,2025-02-02T01:35:41Z,1560000,False,,,0,,K. Ellis STEAL (2 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
158,PT00M16.40S,2025-02-02T01:35:58.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,87.07293035479631,51.71568627450981,1610612758,33,31,2025-02-02T01:47:43Z,1570000,False,9.0,69.0,1,right,MISS D. DeRozan 6' floating Shot - blocked,"[201942, 1628983]",1610612758.0,SAC,floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,6.95,Missed,,,,,,,,,Gilgeous-Alexander,1628983.0,,,,,,,,
159,PT00M16.40S,2025-02-02T01:35:58.6Z,1,REGULAR,block,,[],1628983,,,1610612758,33,31,2025-02-02T01:36:00Z,1580000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT00M13.70S,2025-02-02T01:36:01.3Z,1,REGULAR,rebound,defensive,[],1631172,,,1610612760,33,31,2025-02-02T01:36:01Z,1590000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT00M02.40S,2025-02-02T01:36:33.1Z,1,REGULAR,3pt,Jump Shot,[],1628983,33.722076215505915,50.245098039215684,1610612760,36,31,2025-02-02T01:36:37Z,1610000,False,-1.0,264.0,1,left,S. Gilgeous-Alexander 26' 3PT pullup (13 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,26.45,Made,,,,,13.0,,,,,,,,,,,,,
