actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT11M12.00S,2024-12-11T02:37:49.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202681,69.72733245729303,70.09803921568627,1610612742,0,3,2024-12-11T02:37:53Z,150000,False,100.0,232.0,1,right,K. Irving 25' 3PT  (3 PTS) (D. Lively II 1 AST),"[202681, 1641726]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,25.29,Made,,,,,3.0,D. Lively II,1641726.0,1.0,,,,,,,
17,PT10M55.00S,2024-12-11T02:38:06.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,8.623521681997373,57.35294117647059,1610612760,0,3,2024-12-11T02:38:10Z,170000,False,-37.0,29.0,1,left,MISS I. Hartenstein floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,4.66,Missed,,,,,,,,,,,,,,,
18,PT10M53.00S,2024-12-11T02:38:08.0Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,0,3,2024-12-11T02:38:10Z,180000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,
19,PT10M47.00S,2024-12-11T02:38:13.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202681,94.03745072273325,42.64705882352941,1610612742,0,5,2024-12-11T02:40:13Z,190000,False,-37.0,4.0,1,right,K. Irving running finger roll Layup (5 PTS),[202681],1610612742.0,DAL,running finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,3.7,Made,,,,,5.0,,,,,,,,,,
20,PT10M37.00S,2024-12-11T02:38:24.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,6.1268068331143235,64.95098039215686,1610612760,0,5,2024-12-11T02:40:51Z,200000,False,-75.0,5.0,1,left,MISS S. Gilgeous-Alexander 7' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,7.5,Missed,,,,,,,,,,,,,,,
21,PT10M35.00S,2024-12-11T02:38:26.8Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,0,5,2024-12-11T02:40:51Z,210000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,
22,PT10M24.00S,2024-12-11T02:38:36.8Z,1,REGULAR,3pt,Jump Shot,[],202691,95.22010512483574,95.58823529411765,1610612742,0,8,2024-12-11T02:38:41Z,220000,False,228.0,-8.0,1,right,K. Thompson 3PT  (3 PTS) (K. Irving 1 AST),"[202691, 202681]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,22.8,Made,,,,,3.0,K. Irving,202681.0,1.0,,,,,,,
24,PT10M03.00S,2024-12-11T02:38:58.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,13.091327201051248,47.794117647058826,1610612760,2,8,2024-12-11T02:41:21Z,240000,False,11.0,71.0,1,left,I. Hartenstein 7' floating Jump Shot (2 PTS) (J. Williams 1 AST),"[1628392, 1631114]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,7.15,Made,,,,,2.0,J. Williams,1631114.0,1.0,,,,,,,
26,PT09M53.00S,2024-12-11T02:39:08.8Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612742,2,8,2024-12-11T02:39:16Z,260000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Lively II 2 FT),"[1628983, 1641726]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,101283.0,1.0,0.0,Lively II,1641726.0,,
28,PT09M53.00S,2024-12-11T02:39:31.5Z,1,REGULAR,freethrow,1 of 2,[],1641726,,,1610612742,2,8,2024-12-11T02:39:31Z,280000,False,,,0,,MISS D. Lively II Free Throw 1 of 2,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
29,PT09M53.00S,2024-12-11T02:39:31.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,2,8,2024-12-11T02:39:31Z,290000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,
30,PT09M53.00S,2024-12-11T02:39:45.0Z,1,REGULAR,freethrow,2 of 2,[],1641726,,,1610612742,2,9,2024-12-11T02:39:45Z,300000,False,,,0,,D. Lively II Free Throw 2 of 2 (1 PTS),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
31,PT09M41.00S,2024-12-11T02:40:00.2Z,1,REGULAR,2pt,Jump Shot,[],1631114,19.267411300919843,72.30392156862744,1610612760,2,9,2024-12-11T02:42:04Z,310000,False,-112.0,129.0,1,left,MISS J. Williams 17' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,,,,17.02,Missed,,,,,,,,,,,,,,,
32,PT09M39.00S,2024-12-11T02:40:02.2Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612742,2,9,2024-12-11T02:42:04Z,320000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,
33,PT09M29.00S,2024-12-11T02:40:12.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,75.50919842312747,83.82352941176471,1610612742,2,9,2024-12-11T02:51:56Z,330000,False,169.0,178.0,1,right,MISS L. Dončić 24' step back 3PT - blocked,"[1629029, 1641717]",1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,24.53,Missed,,,,,,,,,,,,,,Wallace,1641717.0
34,PT09M29.00S,2024-12-11T02:40:12.4Z,1,REGULAR,block,,[],1641717,,,1610612742,2,9,2024-12-11T02:40:14Z,340000,False,,,0,,C. Wallace BLOCK (1 BLK),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
35,PT09M27.00S,2024-12-11T02:40:14.4Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612742,2,9,2024-12-11T02:51:56Z,350000,False,,,0,,L. Dončić REBOUND (Off:1 Def:0),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,33.0,1.0,0.0,1.0,,,,,,,,,,,
36,PT09M22.00S,2024-12-11T02:40:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,95.0886990801577,57.84313725490197,1610612742,2,9,2024-12-11T02:43:22Z,360000,False,39.0,-6.0,1,right,MISS L. Dončić driving Layup,[1629029],1610612742.0,DAL,driving,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,3.97,Missed,,,,,,,,,,,,,,,
37,PT09M20.00S,2024-12-11T02:40:20.2Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,2,9,2024-12-11T02:43:22Z,370000,False,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,,
38,PT09M03.00S,2024-12-11T02:40:36.2Z,1,REGULAR,2pt,Jump Shot,[],1628983,17.69053876478318,66.42156862745098,1610612760,4,9,2024-12-11T02:43:40Z,380000,False,-82.0,114.0,1,left,S. Gilgeous-Alexander 14' Jump Shot (2 PTS) (I. Hartenstein 1 AST),"[1628983, 1628392]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,14.03,Made,,,,,2.0,I. Hartenstein,1628392.0,1.0,,,,,,,
41,PT08M42.00S,2024-12-11T02:41:12.7Z,1,REGULAR,2pt,Jump Shot,[],202681,75.64060446780552,59.31372549019608,1610612742,4,9,2024-12-11T02:41:16Z,410000,False,47.0,176.0,1,right,MISS K. Irving 18' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Center,,,,18.25,Missed,,,,,,,,,,,,,,,
42,PT08M39.00S,2024-12-11T02:41:15.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,4,9,2024-12-11T02:41:16Z,420000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,
43,PT08M32.00S,2024-12-11T02:41:22.0Z,1,REGULAR,3pt,Jump Shot,[],1628983,20.05584756898817,91.91176470588235,1610612760,7,9,2024-12-11T02:41:26Z,430000,False,-210.0,136.0,1,left,S. Gilgeous-Alexander 24' 3PT step back (5 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,24.99,Made,,,,,5.0,,,,,,,,,,
44,PT08M16.00S,2024-12-11T02:41:39.2Z,1,REGULAR,foul,offensive,[],1629656,,,1610612742,7,9,2024-12-11T02:41:44Z,440000,False,,,0,,Q. Grimes offensive FOUL (1 PF),"[1629656, 1629652]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,101283.0,1.0,0.0,Dort,1629652.0,,
46,PT08M16.00S,2024-12-11T02:41:39.2Z,1,REGULAR,turnover,offensive foul,[],1629656,,,1610612742,7,9,2024-12-11T02:41:39Z,460000,False,,,0,,Q. Grimes offensive foul TURNOVER (1 TO),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,,,101283.0,,,,,,
47,PT08M06.00S,2024-12-11T02:42:10.3Z,1,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612760,7,9,2024-12-11T02:42:14Z,470000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1629656, 1628983]",1610612742.0,DAL,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628954.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,
49,PT08M06.00S,2024-12-11T02:42:38.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,8,9,2024-12-11T02:42:38Z,490000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (6 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
50,PT08M06.00S,2024-12-11T02:42:39.5Z,1,REGULAR,substitution,out,[],1629656,,,1610612760,8,9,2024-12-11T02:42:44Z,500000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M06.00S,2024-12-11T02:42:39.5Z,1,REGULAR,substitution,out,[],1641726,,,1610612760,8,9,2024-12-11T02:42:44Z,510000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M06.00S,2024-12-11T02:42:39.5Z,1,REGULAR,substitution,in,[],1630230,,,1610612760,8,9,2024-12-11T02:42:44Z,520000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M06.00S,2024-12-11T02:42:39.5Z,1,REGULAR,substitution,in,[],1629655,,,1610612760,8,9,2024-12-11T02:42:44Z,530000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT08M06.00S,2024-12-11T02:43:01.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,9,9,2024-12-11T02:43:01Z,540000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (7 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
55,PT07M45.00S,2024-12-11T02:43:24.5Z,1,REGULAR,3pt,Jump Shot,[],202681,96.00854139290408,96.81372549019608,1610612742,9,9,2024-12-11T02:43:28Z,550000,False,234.0,-15.0,1,right,MISS K. Irving 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Right Corner 3,24+ Right,,,,23.46,Missed,,,,,,,,,,,,,,,
56,PT07M42.00S,2024-12-11T02:43:27.5Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,9,9,2024-12-11T02:43:28Z,560000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,
57,PT07M31.00S,2024-12-11T02:43:37.7Z,1,REGULAR,3pt,Jump Shot,[],1629652,5.338370565045992,97.79411764705883,1610612760,12,9,2024-12-11T02:43:41Z,570000,False,-239.0,-2.0,1,left,L. Dort 3PT  (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,23.9,Made,,,,,3.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,
59,PT07M15.00S,2024-12-11T02:43:53.7Z,1,REGULAR,3pt,Jump Shot,[],1629029,80.1084099868594,93.13725490196079,1610612742,12,9,2024-12-11T02:44:02Z,590000,False,216.0,134.0,1,right,MISS L. Dončić 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,25.42,Missed,,,,,,,,,,,,,,,
60,PT07M13.00S,2024-12-11T02:43:55.7Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,12,9,2024-12-11T02:46:37Z,600000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,,
61,PT07M11.00S,2024-12-11T02:44:03.3Z,1,REGULAR,foul,personal,[],1630230,,,1610612760,12,9,2024-12-11T02:44:08Z,610000,False,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 1631114]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628954.0,1.0,0.0,Williams,1631114.0,,
63,PT07M00.00S,2024-12-11T02:44:26.8Z,1,REGULAR,3pt,Jump Shot,[],1629652,23.47240473061761,89.70588235294117,1610612760,15,9,2024-12-11T02:44:32Z,630000,False,-199.0,168.0,1,left,L. Dort 26' 3PT  (6 PTS) (C. Wallace 1 AST),"[1629652, 1641717]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,26.01,Made,,,,,6.0,C. Wallace,1641717.0,1.0,,,,,,,
65,PT06M57.00S,2024-12-11T02:44:33.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,15,9,2024-12-11T02:44:33Z,650000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M42.00S,2024-12-11T02:48:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,93.77463863337714,51.470588235294116,1610612742,15,11,2024-12-11T02:48:58Z,660000,False,7.0,6.0,1,right,D. Gafford cutting finger roll Layup (2 PTS) (L. Dončić 1 AST),"[1629655, 1629029]",1610612742.0,DAL,cutting finger roll,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,0.95,Made,,,,,2.0,L. Dončić,1629029.0,1.0,,,,,,,
68,PT06M27.00S,2024-12-11T02:48:42.9Z,1,REGULAR,3pt,Jump Shot,[],1641717,4.5499342969776615,96.32352941176471,1610612760,15,11,2024-12-11T02:48:47Z,680000,False,-232.0,-10.0,1,left,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,,,23.18,Missed,,,,,,,,,,,,,,,
69,PT06M25.00S,2024-12-11T02:48:44.9Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,15,11,2024-12-11T02:48:51Z,690000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,
70,PT06M15.00S,2024-12-11T02:48:54.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,86.94152431011827,37.00980392156863,1610612742,15,13,2024-12-11T02:49:28Z,700000,False,-65.0,70.0,1,right,K. Thompson 9' driving floating bank Jump Shot (5 PTS),[202691],1610612742.0,DAL,driving floating bank,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,9.57,Made,,,,,5.0,,,,,,,,,,
71,PT06M04.00S,2024-12-11T02:49:05.8Z,1,REGULAR,3pt,Jump Shot,[],1641717,32.276609724047304,60.78431372549019,1610612760,15,13,2024-12-11T02:49:10Z,710000,False,-54.0,251.0,1,left,MISS C. Wallace 25' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,25.66,Missed,,,,,,,,,,,,,,,
72,PT06M02.00S,2024-12-11T02:49:07.8Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,15,13,2024-12-11T02:49:10Z,720000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,
73,PT05M51.00S,2024-12-11T02:49:19.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,83.39356110381078,56.372549019607845,1610612742,15,15,2024-12-11T02:49:22Z,730000,False,32.0,104.0,1,right,L. Dončić 10' turnaround fadeaway Jump Shot (2 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,10.84,Made,,,,,2.0,,,,,,,,,,
74,PT05M36.00S,2024-12-11T02:49:34.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,7.046649145860711,35.049019607843135,1610612760,17,15,2024-12-11T02:49:37Z,740000,False,75.0,14.0,1,left,S. Gilgeous-Alexander 7' pullup bank Jump Shot (9 PTS),[1628983],1610612760.0,OKC,pullup bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,7.6,Made,,,,,9.0,,,,,,,,,,
75,PT05M26.00S,2024-12-11T02:49:44.0Z,1,REGULAR,3pt,Jump Shot,[],202691,67.7562417871222,53.431372549019606,1610612742,17,18,2024-12-11T02:49:49Z,750000,False,17.0,251.0,1,right,K. Thompson 25' 3PT  (8 PTS) (L. Dončić 2 AST),"[202691, 1629029]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,25.12,Made,,,,,8.0,L. Dončić,1629029.0,2.0,,,,,,,
77,PT05M14.00S,2024-12-11T02:49:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,13.61695137976347,56.127450980392155,1610612760,17,18,2024-12-11T02:50:39Z,770000,False,-31.0,75.0,1,left,MISS I. Hartenstein 8' floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,8.15,Missed,,,,,,,,,,,,,,,
78,PT05M12.00S,2024-12-11T02:49:58.2Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,17,18,2024-12-11T02:50:01Z,780000,False,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,77.0,2.0,2.0,0.0,,,,,,,,,,,
79,PT05M07.00S,2024-12-11T02:50:02.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,93.24901445466492,50.98039215686274,1610612742,17,20,2024-12-11T02:50:10Z,790000,False,5.0,11.0,1,right,N. Marshall running Layup (2 PTS),[1630230],1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,1.2,Made,,,,,2.0,,,,,,,,,,
81,PT05M07.00S,2024-12-11T02:50:07.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,17,20,2024-12-11T02:50:07Z,810000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M07.00S,2024-12-11T02:50:09.9Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,17,20,2024-12-11T02:53:15Z,820000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M07.00S,2024-12-11T02:50:09.9Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,17,20,2024-12-11T02:53:15Z,830000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
