actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
445,PT03M44.00S,2025-03-20T01:39:51.0Z,3,REGULAR,3pt,Jump Shot,[],1642024,5.601182654402102,3.6764705882352944,1610612755,90,67,2025-03-20T01:39:55Z,4420000,False,232.0,0.0,1,left,MISS A. Reese 3PT,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
446,PT03M41.00S,2025-03-20T01:39:54.0Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,90,67,2025-03-20T01:39:55Z,4430000,False,,,0,,J. Williams REBOUND (Off:3 Def:7),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,,445.0,10.0,7.0,3.0,,,,,,,,,,
447,PT03M29.00S,2025-03-20T01:40:05.8Z,3,REGULAR,3pt,Jump Shot,[],1631119,68.80749014454665,24.509803921568626,1610612760,93,67,2025-03-20T01:40:12Z,4440000,False,-127.0,241.0,1,right,J. Williams 27' 3PT  (16 PTS) (D. Jones 5 AST),"[1631119, 1641794]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,27.24,Made,16.0,D. Jones,1641794.0,5.0,,,,,,,,,,,,,,
449,PT03M13.00S,2025-03-20T01:40:21.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,8.229303547963205,48.03921568627451,1610612755,93,67,2025-03-20T01:40:29Z,4460000,False,10.0,25.0,1,left,MISS Q. Grimes driving Layup - blocked,"[1629656, 1642382]",1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,Carlson,1642382.0
453,PT03M13.00S,2025-03-20T01:40:21.9Z,3,REGULAR,block,,[],1642382,,,1610612755,93,67,2025-03-20T01:40:29Z,4465000,False,,,0,,B. Carlson BLOCK (1 BLK),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
450,PT03M11.00S,2025-03-20T01:40:23.9Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,93,67,2025-03-20T01:40:29Z,4470000,False,,,0,,J. Williams REBOUND (Off:3 Def:8),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,449.0,11.0,8.0,3.0,,,,,,,,,,
451,PT03M08.00S,2025-03-20T01:40:27.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,71.96123521681997,75.98039215686273,1610612760,93,67,2025-03-20T01:40:41Z,4480000,False,130.0,211.0,1,right,MISS I. Joe 24' running pullup 3PT,[1630198],1610612760.0,OKC,running pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
452,PT03M06.00S,2025-03-20T01:40:29.2Z,3,REGULAR,rebound,defensive,[],1642024,,,1610612755,93,67,2025-03-20T01:40:36Z,4490000,False,,,0,,A. Reese REBOUND (Off:0 Def:2),[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,Above the Break 3,24+ Right Center,,,,,,,451.0,2.0,2.0,0.0,,,,,,,,,,
454,PT02M58.00S,2025-03-20T01:40:38.3Z,3,REGULAR,3pt,Jump Shot,[],1641741,26.757555847568987,80.88235294117648,1610612755,93,67,2025-03-20T01:40:44Z,4500000,False,-154.0,199.0,1,left,MISS R. Council IV 25' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
455,PT02M54.00S,2025-03-20T01:40:42.3Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,93,67,2025-03-20T01:40:44Z,4510000,False,,,0,,J. Williams REBOUND (Off:3 Def:9),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,454.0,12.0,9.0,3.0,,,,,,,,,,
456,PT02M51.00S,2025-03-20T01:40:45.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641794,92.32917214191852,52.20588235294118,1610612760,95,67,2025-03-20T01:40:55Z,4520000,False,11.0,20.0,1,right,D. Jones running finger roll Layup (6 PTS) (J. Williams 7 AST),"[1641794, 1631119]",1610612760.0,OKC,running finger roll,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,2.25,Made,6.0,J. Williams,1631119.0,7.0,,,,,,,,,,,,,,
458,PT02M40.00S,2025-03-20T01:40:58.0Z,3,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612755,95,67,2025-03-20T01:41:39Z,4540000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Hood-Schifino 2 FT),"[1631119, 1641720]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628951.0,,2.0,0.0,Hood-Schifino,1641720.0,,,,
460,PT02M40.00S,2025-03-20T01:41:40.0Z,3,REGULAR,freethrow,1 of 2,[],1641720,,,1610612755,95,67,2025-03-20T01:41:40Z,4560000,False,,,0,,MISS J. Hood-Schifino Free Throw 1 of 2,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
461,PT02M40.00S,2025-03-20T01:41:40.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,95,67,2025-03-20T01:41:40Z,4570000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,,
462,PT02M40.00S,2025-03-20T01:41:40.5Z,3,REGULAR,substitution,out,[],1641794,,,1610612755,95,67,2025-03-20T01:41:47Z,4580000,False,,,0,,SUB out: D. Jones,[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M40.00S,2025-03-20T01:41:40.5Z,3,REGULAR,substitution,out,[],1631119,,,1610612755,95,67,2025-03-20T01:41:47Z,4590000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M40.00S,2025-03-20T01:41:40.5Z,3,REGULAR,substitution,out,[],1630198,,,1610612755,95,67,2025-03-20T01:41:47Z,4600000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M40.00S,2025-03-20T01:41:40.5Z,3,REGULAR,substitution,out,[],1629656,,,1610612755,95,67,2025-03-20T01:41:47Z,4610000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M40.00S,2025-03-20T01:41:40.5Z,3,REGULAR,substitution,in,[],1630598,,,1610612755,95,67,2025-03-20T01:41:47Z,4620000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M40.00S,2025-03-20T01:41:40.5Z,3,REGULAR,substitution,in,[],1641745,,,1610612755,95,67,2025-03-20T01:41:47Z,4630000,False,,,0,,SUB in: A. Flagler,[1641745],1610612760.0,OKC,,,,Flagler,A. Flagler,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M40.00S,2025-03-20T01:41:40.5Z,3,REGULAR,substitution,in,[],1631096,,,1610612755,95,67,2025-03-20T01:41:47Z,4640000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M40.00S,2025-03-20T01:41:40.5Z,3,REGULAR,substitution,in,[],1642348,,,1610612755,95,67,2025-03-20T01:41:47Z,4650000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M40.00S,2025-03-20T01:42:02.9Z,3,REGULAR,freethrow,2 of 2,[],1641720,,,1610612755,95,68,2025-03-20T01:42:02Z,4660000,False,,,0,,J. Hood-Schifino Free Throw 2 of 2 (4 PTS),[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
471,PT02M23.00S,2025-03-20T01:42:22.0Z,3,REGULAR,3pt,Jump Shot,[],1631096,76.03482260183968,11.519607843137255,1610612760,95,68,2025-03-20T01:42:26Z,4670000,False,-192.0,173.0,1,right,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
472,PT02M22.00S,2025-03-20T01:42:23.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,95,68,2025-03-20T01:42:26Z,4680000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,471.0,,,,,,,,,,,,,
474,PT02M08.00S,2025-03-20T01:42:43.3Z,3,REGULAR,3pt,Jump Shot,[],1642024,32.53942181340342,45.34313725490196,1610612755,95,71,2025-03-20T01:42:49Z,4700000,False,23.0,253.0,1,left,A. Reese 25' 3PT  (8 PTS) (J. Hood-Schifino 4 AST),"[1642024, 1641720]",1610612755.0,PHI,,,,Reese,A. Reese,,,,,Above the Break 3,24+ Center,25.45,Made,8.0,J. Hood-Schifino,1641720.0,4.0,,,,,,,,,,,,,,
476,PT01M52.00S,2025-03-20T01:42:58.5Z,3,REGULAR,turnover,bad pass,[],1630598,,,1610612760,95,71,2025-03-20T01:43:01Z,4720000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1642348]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,Edwards,1642348.0,,
477,PT01M52.00S,2025-03-20T01:42:58.5Z,3,REGULAR,steal,,[],1642348,,,1610612755,95,71,2025-03-20T01:43:00Z,4730000,False,,,0,,J. Edwards STEAL (1 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
478,PT01M47.00S,2025-03-20T01:43:04.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629643,6.915243101182654,97.30392156862744,1610612755,95,74,2025-03-20T01:44:35Z,4740000,False,-237.0,13.0,1,left,C. Okeke 3PT running (14 PTS) (R. Council IV 3 AST),"[1629643, 1641741]",1610612755.0,PHI,running,,,Okeke,C. Okeke,,,,,Left Corner 3,24+ Left,23.68,Made,14.0,R. Council IV,1641741.0,3.0,,,,,,,,,,,,,,
480,PT01M32.00S,2025-03-20T01:43:19.3Z,3,REGULAR,3pt,Jump Shot,[],1629026,71.56701708278581,17.647058823529413,1610612760,98,74,2025-03-20T01:43:26Z,4760000,False,-162.0,215.0,1,right,K. Williams 26' 3PT  (13 PTS) (B. Carlson 2 AST),"[1629026, 1642382]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,26.89,Made,13.0,B. Carlson,1642382.0,2.0,,,,,,,,,,,,,,
482,PT01M19.00S,2025-03-20T01:43:32.0Z,3,REGULAR,3pt,Jump Shot,[],1641741,32.670827858081466,49.754901960784316,1610612755,98,74,2025-03-20T01:43:37Z,4780000,False,1.0,255.0,1,left,MISS R. Council IV 25' pullup 3PT,[1641741],1610612755.0,PHI,pullup,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
483,PT01M15.00S,2025-03-20T01:43:36.0Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,98,74,2025-03-20T01:43:37Z,4790000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,482.0,2.0,2.0,0.0,,,,,,,,,,
484,PT01M08.00S,2025-03-20T01:43:42.9Z,3,REGULAR,3pt,Jump Shot,[],1630598,67.88764783180025,21.07843137254902,1610612760,101,74,2025-03-20T01:43:48Z,4800000,False,-145.0,249.0,1,right,A. Wiggins 28' 3PT  (18 PTS) (A. Flagler 3 AST),"[1630598, 1641745]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,28.83,Made,18.0,A. Flagler,1641745.0,3.0,,,,,,,,,,,,,,
486,PT00M53.70S,2025-03-20T01:43:58.4Z,3,REGULAR,3pt,Jump Shot,[],1642348,30.17411300919842,72.30392156862744,1610612755,101,74,2025-03-20T01:44:04Z,4820000,False,-112.0,231.0,1,left,MISS J. Edwards 25' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
487,PT00M49.80S,2025-03-20T01:44:02.3Z,3,REGULAR,rebound,offensive,[],1629643,,,1610612755,101,74,2025-03-20T01:44:02Z,4830000,False,,,0,,C. Okeke REBOUND (Off:6 Def:7),[1629643],1610612755.0,PHI,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,,,,,486.0,13.0,7.0,6.0,,,,,,,,,,
488,PT00M45.70S,2025-03-20T01:44:06.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641720,31.35676741130092,41.17647058823529,1610612755,101,74,2025-03-20T01:44:15Z,4840000,False,44.0,242.0,1,left,MISS J. Hood-Schifino 24' 3PT - blocked,"[1641720, 1629026]",1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Center,24.63,Missed,,,,,,,,,,,,,,,,,Williams,1629026.0
489,PT00M45.70S,2025-03-20T01:44:06.4Z,3,REGULAR,block,,[],1629026,,,1610612755,101,74,2025-03-20T01:44:08Z,4850000,False,,,0,,K. Williams BLOCK (1 BLK),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
490,PT00M42.90S,2025-03-20T01:44:09.2Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,101,74,2025-03-20T01:44:15Z,4860000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,,,488.0,6.0,6.0,0.0,,,,,,,,,,
491,PT00M39.50S,2025-03-20T01:44:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631096,90.88370565045992,47.30392156862745,1610612760,101,74,2025-03-20T01:44:20Z,4870000,False,-13.0,33.0,1,right,MISS C. Holmgren running finger roll Layup,[1631096],1610612760.0,OKC,running finger roll,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
492,PT00M38.30S,2025-03-20T01:44:13.7Z,3,REGULAR,rebound,offensive,[],1631096,,,1610612760,101,74,2025-03-20T01:44:13Z,4880000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,491.0,7.0,6.0,1.0,,,,,,,,,,
493,PT00M37.90S,2025-03-20T01:44:14.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631096,92.85479632063075,49.01960784313725,1610612760,103,74,2025-03-20T01:44:23Z,4890000,False,-5.0,15.0,1,right,C. Holmgren putback Layup (19 PTS),[1631096],1610612760.0,OKC,putback,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.55,Made,19.0,,,,,,,,,,,,,,,,,
494,PT00M25.30S,2025-03-20T01:44:29.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642024,6.521024967148489,62.00980392156863,1610612755,103,74,2025-03-20T01:47:20Z,4900000,False,-60.0,9.0,1,left,MISS A. Reese 6' driving Hook - blocked,"[1642024, 1642382]",1610612755.0,PHI,driving,,,Reese,A. Reese,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,Carlson,1642382.0
495,PT00M25.30S,2025-03-20T01:44:29.3Z,3,REGULAR,block,,[],1642382,,,1610612755,103,74,2025-03-20T01:44:31Z,4910000,False,,,0,,B. Carlson BLOCK (2 BLK),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT00M25.10S,2025-03-20T01:44:29.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,103,74,2025-03-20T01:44:37Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,494.0,,,,,,,,,,,,,
498,PT00M18.90S,2025-03-20T01:44:54.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641741,34.247700394218136,51.71568627450981,1610612755,103,74,2025-03-20T01:44:59Z,4940000,False,-9.0,269.0,1,left,MISS R. Council IV 26' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,26.95,Missed,,,,,,,,,,,,,,,,,,
499,PT00M15.00S,2025-03-20T01:44:58.8Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,103,74,2025-03-20T01:44:58Z,4950000,False,,,0,,K. Williams REBOUND (Off:0 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,,,498.0,3.0,3.0,0.0,,,,,,,,,,
500,PT00M01.00S,2025-03-20T01:45:12.8Z,3,REGULAR,3pt,Jump Shot,[],1630598,69.46452036793693,80.88235294117648,1610612760,103,74,2025-03-20T01:45:18Z,4960000,False,154.0,235.0,1,right,MISS A. Wiggins 28' pullup 3PT,[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,28.08,Missed,,,,,,,,,,,,,,,,,,
501,PT00M01.00S,2025-03-20T01:45:12.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,103,74,2025-03-20T01:45:18Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,500.0,,,,,,,,,,,,,
502,PT00M00.00S,2025-03-20T01:45:20.0Z,3,REGULAR,period,end,[],0,,,1610612760,103,74,2025-03-20T01:45:20Z,4980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2025-03-20T01:45:22.3Z,4,REGULAR,substitution,out,['startperiod'],1642382,,,1610612760,103,74,2025-03-20T01:48:12Z,4990000,False,,,0,,SUB out: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2025-03-20T01:45:22.3Z,4,REGULAR,substitution,out,['startperiod'],1631096,,,1610612760,103,74,2025-03-20T01:48:12Z,5000000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2025-03-20T01:45:22.3Z,4,REGULAR,substitution,in,['startperiod'],1631119,,,1610612760,103,74,2025-03-20T01:48:12Z,5010000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2025-03-20T01:45:22.3Z,4,REGULAR,substitution,in,['startperiod'],1630198,,,1610612760,103,74,2025-03-20T01:48:12Z,5020000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-03-20T01:48:32.8Z,4,REGULAR,period,start,[],0,,,1610612760,103,74,2025-03-20T01:48:32Z,5030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT11M51.00S,2025-03-20T01:48:41.7Z,4,REGULAR,3pt,Jump Shot,[],1630598,92.85479632063075,3.9215686274509802,1610612760,106,74,2025-03-20T01:48:46Z,5040000,False,-230.0,15.0,1,right,A. Wiggins 3PT  (21 PTS) (J. Williams 8 AST),"[1630598, 1631119]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.09,Made,21.0,J. Williams,1631119.0,8.0,,,,,,,,,,,,,,
510,PT11M31.00S,2025-03-20T01:49:00.4Z,4,REGULAR,3pt,Jump Shot,[],1641741,6.915243101182654,3.6764705882352944,1610612755,106,74,2025-03-20T01:49:04Z,5060000,False,232.0,13.0,1,left,MISS R. Council IV 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
511,PT11M28.00S,2025-03-20T01:49:03.4Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,106,74,2025-03-20T01:49:04Z,5070000,False,,,0,,J. Williams REBOUND (Off:3 Def:10),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,,510.0,13.0,10.0,3.0,,,,,,,,,,
512,PT11M20.00S,2025-03-20T01:49:11.2Z,4,REGULAR,3pt,Jump Shot,[],1641745,95.0886990801577,4.166666666666666,1610612760,106,74,2025-03-20T01:49:15Z,5080000,False,-229.0,-6.0,1,right,MISS A. Flagler 3PT - blocked,"[1641745, 1629643]",1610612760.0,OKC,,,,Flagler,A. Flagler,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,Okeke,1629643.0
513,PT11M20.00S,2025-03-20T01:49:11.2Z,4,REGULAR,block,,[],1629643,,,1610612760,106,74,2025-03-20T01:49:14Z,5090000,False,,,0,,C. Okeke BLOCK (1 BLK),[1629643],1610612755.0,PHI,,,,Okeke,C. Okeke,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
514,PT11M17.00S,2025-03-20T01:49:14.2Z,4,REGULAR,rebound,defensive,[],1642024,,,1610612755,106,74,2025-03-20T01:49:15Z,5100000,False,,,0,,A. Reese REBOUND (Off:0 Def:3),[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,Left Corner 3,24+ Left,,,,,,,512.0,3.0,3.0,0.0,,,,,,,,,,
515,PT11M01.00S,2025-03-20T01:49:31.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,14.799605781865965,55.63725490196079,1610612755,106,74,2025-03-20T01:49:56Z,5110000,False,-28.0,87.0,1,left,MISS J. Edwards 9' driving floating Shot,[1642348],1610612755.0,PHI,driving floating,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Center,9.11,Missed,,,,,,,,,,,,,,,,,,
516,PT10M58.00S,2025-03-20T01:49:34.2Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,106,74,2025-03-20T01:49:37Z,5120000,False,,,0,,J. Williams REBOUND (Off:3 Def:11),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,515.0,14.0,11.0,3.0,,,,,,,,,,
517,PT10M46.00S,2025-03-20T01:49:46.7Z,4,REGULAR,3pt,Jump Shot,[],1631119,67.36202365308804,59.55882352941176,1610612760,109,74,2025-03-20T01:49:51Z,5130000,False,48.0,254.0,1,right,J. Williams 25' 3PT  (19 PTS) (A. Wiggins 6 AST),"[1631119, 1630598]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,25.88,Made,19.0,A. Wiggins,1630598.0,6.0,,,,,,,,,,,,,,
519,PT10M31.00S,2025-03-20T01:50:01.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641720,5.995400788436268,47.794117647058826,1610612755,109,76,2025-03-20T01:50:05Z,5150000,False,11.0,4.0,1,left,J. Hood-Schifino cutting Layup (6 PTS) (J. Edwards 1 AST),"[1641720, 1642348]",1610612755.0,PHI,cutting,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,1.17,Made,6.0,J. Edwards,1642348.0,1.0,,,,,,,,,,,,,,
521,PT10M15.00S,2025-03-20T01:50:17.7Z,4,REGULAR,3pt,Jump Shot,[],1630598,70.77858081471747,77.69607843137256,1610612760,112,76,2025-03-20T01:50:22Z,5170000,False,138.0,222.0,1,right,A. Wiggins 26' 3PT  (24 PTS) (I. Joe 5 AST),"[1630598, 1630198]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,26.18,Made,24.0,I. Joe,1630198.0,5.0,,,,,,,,,,,,,,
523,PT10M00.00S,2025-03-20T01:50:31.8Z,4,REGULAR,3pt,Jump Shot,[],1642024,31.882391590013142,40.931372549019606,1610612755,112,79,2025-03-20T01:50:38Z,5190000,False,45.0,247.0,1,left,A. Reese 25' 3PT  (11 PTS) (J. Edwards 2 AST),"[1642024, 1642348]",1610612755.0,PHI,,,,Reese,A. Reese,,,,,Above the Break 3,24+ Center,25.13,Made,11.0,J. Edwards,1642348.0,2.0,,,,,,,,,,,,,,
525,PT09M47.00S,2025-03-20T01:50:44.7Z,4,REGULAR,3pt,Jump Shot,[],1630598,70.77858081471747,80.88235294117648,1610612760,112,79,2025-03-20T01:50:50Z,5210000,False,154.0,222.0,1,right,MISS A. Wiggins 27' pullup 3PT,[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,27.06,Missed,,,,,,,,,,,,,,,,,,
526,PT09M45.00S,2025-03-20T01:50:47.2Z,4,REGULAR,rebound,offensive,[],1631119,,,1610612760,112,79,2025-03-20T01:50:47Z,5220000,False,,,0,,J. Williams REBOUND (Off:4 Def:11),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,525.0,15.0,11.0,4.0,,,,,,,,,,
527,PT09M42.00S,2025-03-20T01:50:49.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630598,92.59198423127464,50.245098039215684,1610612760,114,79,2025-03-20T01:50:54Z,5230000,False,1.0,17.0,1,right,A. Wiggins cutting DUNK (26 PTS) (J. Williams 9 AST),"[1630598, 1631119]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.71,Made,26.0,J. Williams,1631119.0,9.0,,,,,,,,,,,,,,
