actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-03-11T00:11:14.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-11T00:11:14Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-11T00:11:17.4Z,1,REGULAR,jumpball,recovered,[],201566,,,1610612743,0,0,2025-03-11T00:11:17Z,40000,False,,,0,,Jump Ball N. Jokić vs. C. Holmgren: Tip to R. Westbrook,"[201566, 203999, 1631096]",1610612743.0,DEN,startperiod,R. Westbrook,201566.0,Westbrook,R. Westbrook,Jokić,203999.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-03-11T00:11:28.9Z,1,REGULAR,2pt,Jump Shot,[],1627750,78.0059132720105,36.27450980392157,1610612743,0,0,2025-03-11T00:11:35Z,70000,False,-69.0,154.0,1,right,MISS J. Murray 16' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,16.88,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2025-03-11T00:11:31.9Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,0,0,2025-03-11T00:11:35Z,80000,False,,,0,,N. Jokić REBOUND (Off:1 Def:0),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M34.00S,2025-03-11T00:11:39.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201566,88.25558475689881,75.24509803921569,1610612743,0,2,2025-03-11T00:11:43Z,90000,False,126.0,58.0,1,right,R. Westbrook 13' pullup Jump Shot (2 PTS) (J. Murray 1 AST),"[201566, 1627750]",1610612743.0,DEN,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,13.88,Made,,,,,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,
11,PT11M20.00S,2025-03-11T00:11:53.2Z,1,REGULAR,3pt,Jump Shot,[],1629652,17.0335085413929,95.83333333333334,1610612760,3,2,2025-03-11T00:11:57Z,110000,False,-229.0,108.0,1,left,L. Dort 25' 3PT  (3 PTS) (J. Williams 1 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,25.32,Made,,,,,3.0,J. Williams,1631114.0,1.0,,,,,,,,,,
13,PT10M58.00S,2025-03-11T00:12:15.0Z,1,REGULAR,3pt,Jump Shot,[],1629008,83.39356110381078,94.36274509803921,1610612743,3,5,2025-03-11T00:12:18Z,130000,False,222.0,104.0,1,right,M. Porter Jr. 24' 3PT  (3 PTS) (N. Jokić 1 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,24.48,Made,,,,,3.0,N. Jokić,203999.0,1.0,,,,,,,,,,
15,PT10M48.00S,2025-03-11T00:12:26.0Z,1,REGULAR,2pt,Jump Shot,[],1631114,21.76412614980289,50.245098039215684,1610612760,5,5,2025-03-11T00:12:30Z,150000,False,-1.0,152.0,1,left,J. Williams 15' pullup Jump Shot (2 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,15.21,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M27.00S,2025-03-11T00:12:48.8Z,1,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612743,5,5,2025-03-11T00:12:58Z,160000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Murray 2 FT),"[1631096, 1627750]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Murray,1627750.0,,,,,
18,PT10M27.00S,2025-03-11T00:13:21.5Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,5,6,2025-03-11T00:13:21Z,180000,False,,,0,,J. Murray Free Throw 1 of 2 (1 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
19,PT10M27.00S,2025-03-11T00:13:39.1Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,5,7,2025-03-11T00:13:39Z,190000,False,,,0,,J. Murray Free Throw 2 of 2 (2 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M20.00S,2025-03-11T00:13:47.9Z,1,REGULAR,3pt,Jump Shot,[],1631114,30.436925098554536,20.588235294117645,1610612760,5,7,2025-03-11T00:13:54Z,200000,False,147.0,234.0,1,left,MISS J. Williams 27' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,27.61,Missed,,,,,,,,,,,,,,,,,,
21,PT10M14.00S,2025-03-11T00:13:53.9Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,5,7,2025-03-11T00:13:54Z,210000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M01.00S,2025-03-11T00:14:05.0Z,1,REGULAR,3pt,Jump Shot,[],1631128,93.64323258869908,97.54901960784314,1610612743,5,7,2025-03-11T00:14:09Z,220000,False,238.0,7.0,1,right,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
23,PT10M00.00S,2025-03-11T00:14:06.0Z,1,REGULAR,rebound,offensive,[],201566,,,1610612743,5,7,2025-03-11T00:14:09Z,230000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:0),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,22.0,1.0,0.0,1.0,,,,,,,,,,,,,,
24,PT09M52.00S,2025-03-11T00:14:15.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,91.5407358738502,60.29411764705882,1610612743,5,7,2025-03-11T00:14:43Z,240000,False,51.0,27.0,1,right,MISS N. Jokić cutting Layup,[203999],1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
25,PT09M48.00S,2025-03-11T00:14:19.5Z,1,REGULAR,rebound,offensive,[],1627750,,,1610612743,5,7,2025-03-11T00:14:21Z,250000,False,,,0,,J. Murray REBOUND (Off:1 Def:0),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,24.0,1.0,0.0,1.0,,,,,,,,,,,,,,
26,PT09M48.00S,2025-03-11T00:14:18.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627750,94.40999984741211,50.0,1610612743,5,7,2025-03-11T00:14:18Z,260000,False,0.0,0.0,1,right,MISS J. Murray tip Layup,[1627750],1610612743.0,DEN,tip,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
27,PT09M46.00S,2025-03-11T00:14:20.8Z,1,REGULAR,rebound,offensive,[],1627750,,,1610612743,5,7,2025-03-11T00:14:20Z,270000,False,,,0,,J. Murray REBOUND (Off:2 Def:0),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,26.0,2.0,0.0,2.0,,,,,,,,,,,,,,
28,PT09M46.00S,2025-03-11T00:14:20.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627750,94.40999984741211,50.0,1610612743,5,7,2025-03-11T00:14:26Z,280000,False,0.0,0.0,1,right,MISS J. Murray tip Layup - blocked,"[1627750, 1631096]",1610612743.0,DEN,tip,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,Holmgren,1631096.0,,,
29,PT09M46.00S,2025-03-11T00:14:20.8Z,1,REGULAR,block,,[],1631096,,,1610612743,5,7,2025-03-11T00:14:22Z,290000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M46.00S,2025-03-11T00:14:20.8Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,5,7,2025-03-11T00:14:26Z,300000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M39.00S,2025-03-11T00:14:27.6Z,1,REGULAR,3pt,Jump Shot,[],1629652,20.71287779237845,91.17647058823529,1610612760,5,7,2025-03-11T00:14:34Z,310000,False,-206.0,142.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,25.02,Missed,,,,,,,,,,,,,,,,,,
32,PT09M37.00S,2025-03-11T00:14:29.6Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,5,7,2025-03-11T00:14:34Z,320000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M28.00S,2025-03-11T00:14:39.3Z,1,REGULAR,2pt,Jump Shot,[],1627750,77.21747700394218,32.1078431372549,1610612743,5,9,2025-03-11T00:14:43Z,330000,False,-89.0,162.0,1,right,J. Murray 18' step back Jump Shot (4 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,18.48,Made,,,,,4.0,,,,,,,,,,,,,
34,PT09M13.00S,2025-03-11T00:14:53.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,19.66162943495401,41.911764705882355,1610612760,7,9,2025-03-11T00:14:58Z,340000,False,40.0,132.0,1,left,I. Hartenstein 13' floating Jump Shot (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1628392, 1628983]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,13.83,Made,,,,,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,
36,PT08M54.00S,2025-03-11T00:15:12.3Z,1,REGULAR,2pt,Jump Shot,[],1629008,75.24638633377135,32.84313725490196,1610612743,7,9,2025-03-11T00:15:22Z,360000,False,-86.0,180.0,1,right,MISS M. Porter Jr. 19' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,19.96,Missed,,,,,,,,,,,,,,,,,,
37,PT08M51.00S,2025-03-11T00:15:15.3Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,7,9,2025-03-11T00:15:22Z,370000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Left Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M43.00S,2025-03-11T00:15:23.1Z,1,REGULAR,3pt,Jump Shot,[],1631096,32.40801576872536,49.754901960784316,1610612760,7,9,2025-03-11T00:15:29Z,380000,False,1.0,252.0,1,left,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
39,PT08M41.00S,2025-03-11T00:15:25.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,7,9,2025-03-11T00:15:29Z,390000,False,,,0,,N. Jokić REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,38.0,2.0,1.0,1.0,,,,,,,,,,,,,,
40,PT08M34.00S,2025-03-11T00:15:32.2Z,1,REGULAR,2pt,Jump Shot,[],1629008,86.94152431011827,33.82352941176471,1610612743,7,11,2025-03-11T00:16:52Z,400000,False,-81.0,70.0,1,right,M. Porter Jr. 10' driving floating Jump Shot (5 PTS),[1629008],1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,10.71,Made,,,,,5.0,,,,,,,,,,,,,
41,PT08M22.00S,2025-03-11T00:15:44.4Z,1,REGULAR,2pt,Jump Shot,[],1628983,6.521024967148489,73.2843137254902,1610612760,9,11,2025-03-11T00:15:49Z,410000,False,-116.0,9.0,1,left,S. Gilgeous-Alexander 11' fadeaway Jump Shot (2 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,11.67,Made,,,,,2.0,,,,,,,,,,,,,
42,PT08M08.00S,2025-03-11T00:15:58.5Z,1,REGULAR,3pt,Jump Shot,[],201566,95.22010512483574,95.83333333333334,1610612743,9,14,2025-03-11T00:16:04Z,420000,False,229.0,-8.0,1,right,R. Westbrook 3PT  (5 PTS) (J. Murray 2 AST),"[201566, 1627750]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,22.93,Made,,,,,5.0,J. Murray,1627750.0,2.0,,,,,,,,,,
44,PT08M07.00S,2025-03-11T00:16:02.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,9,14,2025-03-11T00:16:02Z,440000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M57.00S,2025-03-11T00:19:19.0Z,1,REGULAR,foul,personal,[],201566,,,1610612760,9,14,2025-03-11T00:19:34Z,450000,False,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 1631114]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,200834.0,1.0,0.0,Williams,1631114.0,,,,,
47,PT07M51.00S,2025-03-11T00:19:40.6Z,1,REGULAR,3pt,Jump Shot,[],1628392,9.411957950065702,3.9215686274509802,1610612760,9,14,2025-03-11T00:19:48Z,470000,False,230.0,36.0,1,left,MISS I. Hartenstein 3PT,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
48,PT07M50.00S,2025-03-11T00:19:41.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,9,14,2025-03-11T00:19:48Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Right Corner 3,24+ Right,,,47.0,,,,,,,,,,,,,,,,,
50,PT07M48.00S,2025-03-11T00:20:06.1Z,1,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,9,14,2025-03-11T00:20:12Z,500000,False,,,0,,S. Gilgeous-Alexander step out-of-bounds TURNOVER (1 TO),[1628983],1610612760.0,OKC,step,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,,,,,,,,,200834.0,,,,,,,1.0,,
