actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
22,PT10M24.00S,2025-03-09T17:13:52.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203999,92.9862023653088,61.76470588235294,1610612743,0,5,2025-03-09T17:14:12Z,220000,False,59.0,13.0,1,right,N. Jokić 6' driving Hook (2 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.03,Made,,,,,2.0,,,,,,,,,,,,,
23,PT10M05.00S,2025-03-09T17:14:11.0Z,1,REGULAR,3pt,Jump Shot,[],1628983,32.013797634691194,67.8921568627451,1610612760,0,5,2025-03-09T17:14:15Z,230000,False,-89.0,248.0,1,left,MISS S. Gilgeous-Alexander 26' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2025-03-09T17:14:15.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,5,2025-03-09T17:14:15Z,240000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,,
25,PT09M52.00S,2025-03-09T17:14:23.3Z,1,REGULAR,3pt,Jump Shot,[],203999,67.62483574244416,42.8921568627451,1610612743,0,8,2025-03-09T17:14:27Z,250000,False,-36.0,252.0,1,right,N. Jokić 25' 3PT  (5 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.43,Made,,,,,5.0,,,,,,,,,,,,,
26,PT09M38.00S,2025-03-09T17:14:37.3Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,0,8,2025-03-09T17:14:42Z,260000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1631128]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Braun,1631128.0,,
27,PT09M38.00S,2025-03-09T17:14:37.3Z,1,REGULAR,steal,,[],1631128,,,1610612743,0,8,2025-03-09T17:14:38Z,270000,False,,,0,,C. Braun STEAL (1 STL),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
28,PT09M35.00S,2025-03-09T17:14:40.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629008,94.43166885676742,51.470588235294116,1610612743,0,10,2025-03-09T17:14:45Z,280000,False,7.0,0.0,1,right,M. Porter Jr. running Layup (2 PTS) (C. Braun 1 AST),"[1629008, 1631128]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,2.0,C. Braun,1631128.0,1.0,,,,,,,,,,
30,PT09M18.00S,2025-03-09T17:14:58.1Z,1,REGULAR,3pt,Jump Shot,[],1629652,7.046649145860711,3.9215686274509802,1610612760,3,10,2025-03-09T17:15:02Z,300000,False,230.0,14.0,1,left,L. Dort 3PT  (3 PTS) (I. Hartenstein 1 AST),"[1629652, 1628392]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,23.08,Made,,,,,3.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,
32,PT09M05.00S,2025-03-09T17:15:10.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,94.1688567674113,52.69607843137255,1610612743,3,10,2025-03-09T17:19:17Z,320000,False,13.0,2.0,1,right,MISS N. Jokić driving Layup - blocked,"[203999, 1631096]",1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,Holmgren,1631096.0
33,PT09M05.00S,2025-03-09T17:15:10.8Z,1,REGULAR,block,,[],1631096,,,1610612743,3,10,2025-03-09T17:15:13Z,330000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M02.00S,2025-03-09T17:15:13.8Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,3,10,2025-03-09T17:15:15Z,340000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M58.00S,2025-03-09T17:15:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,4.812746386333772,56.127450980392155,1610612760,3,10,2025-03-09T17:15:23Z,350000,False,-31.0,-7.0,1,left,MISS C. Holmgren cutting Layup,[1631096],1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
36,PT08M56.00S,2025-03-09T17:15:20.2Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,3,10,2025-03-09T17:15:23Z,360000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M53.00S,2025-03-09T17:15:23.2Z,1,REGULAR,turnover,bad pass,[],1629008,,,1610612743,3,10,2025-03-09T17:15:30Z,370000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 1631114]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Williams,1631114.0,,
38,PT08M53.00S,2025-03-09T17:15:23.2Z,1,REGULAR,steal,,[],1631114,,,1610612760,3,10,2025-03-09T17:15:25Z,380000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
39,PT08M47.00S,2025-03-09T17:15:29.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,5.995400788436268,46.81372549019608,1610612760,3,10,2025-03-09T19:48:16Z,390000,False,16.0,4.0,1,left,MISS L. Dort running Layup - blocked,"[1629652, 1629008]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,Porter Jr.,1629008.0
40,PT08M47.00S,2025-03-09T17:15:29.4Z,1,REGULAR,block,,[],1629008,,,1610612760,3,10,2025-03-09T17:15:31Z,400000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M44.00S,2025-03-09T17:15:32.4Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,3,10,2025-03-09T17:15:34Z,410000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M27.00S,2025-03-09T17:15:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.67214191852825,39.950980392156865,1610612743,3,10,2025-03-09T17:20:25Z,420000,False,-50.0,26.0,1,right,MISS N. Jokić driving Layup,[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
43,PT08M25.00S,2025-03-09T17:15:50.9Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,3,10,2025-03-09T17:15:50Z,430000,False,,,0,,A. Gordon REBOUND (Off:1 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,
44,PT08M25.00S,2025-03-09T17:15:53.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,94.03745072273325,44.6078431372549,1610612743,3,12,2025-03-09T17:15:56Z,440000,False,-27.0,4.0,1,right,A. Gordon putback Layup (5 PTS),[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,5.0,,,,,,,,,,,,,
45,PT08M25.00S,2025-03-09T17:15:55.3Z,1,REGULAR,foul,personal,['1freethrow'],1631096,,,1610612743,3,12,2025-03-09T17:16:02Z,450000,False,,,0,,C. Holmgren shooting personal FOUL (2 PF) (Gordon 1 FT),"[1631096, 203932]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2714.0,,2.0,0.0,Gordon,203932.0,,,,
47,PT08M25.00S,2025-03-09T17:16:27.2Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203932,,,1610612743,3,12,2025-03-09T17:16:30Z,470000,False,,,0,,MISS A. Gordon Free Throw 1 of 1,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
48,PT08M24.00S,2025-03-09T17:16:28.2Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,3,12,2025-03-09T17:16:30Z,480000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT08M03.00S,2025-03-09T17:16:48.9Z,1,REGULAR,3pt,Jump Shot,[],1629652,32.933639947437584,68.38235294117648,1610612760,3,12,2025-03-09T17:16:53Z,490000,False,-92.0,257.0,1,left,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
50,PT07M59.00S,2025-03-09T17:16:52.9Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,3,12,2025-03-09T17:16:53Z,500000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
51,PT07M49.00S,2025-03-09T17:17:02.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,92.46057818659659,50.73529411764706,1610612743,3,14,2025-03-09T17:17:05Z,510000,False,4.0,18.0,1,right,M. Porter Jr. cutting Layup (4 PTS) (N. Jokić 1 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,4.0,N. Jokić,203999.0,1.0,,,,,,,,,,
53,PT07M49.00S,2025-03-09T17:17:05.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,3,14,2025-03-09T17:17:05Z,530000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M40.00S,2025-03-09T17:20:36.7Z,1,REGULAR,3pt,Jump Shot,[],1628983,23.078186596583443,87.99019607843137,1610612760,3,14,2025-03-09T17:20:42Z,540000,False,-190.0,164.0,1,left,MISS S. Gilgeous-Alexander 25' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
55,PT07M37.00S,2025-03-09T17:20:39.1Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,3,14,2025-03-09T17:20:39Z,550000,False,,,0,,L. Dort REBOUND (Off:1 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,54.0,1.0,0.0,1.0,,,,,,,,,,,,,,
56,PT07M36.00S,2025-03-09T17:20:40.4Z,1,REGULAR,turnover,bad pass,[],1629652,,,1610612760,3,14,2025-03-09T17:20:44Z,560000,False,,,0,,L. Dort bad pass TURNOVER (1 TO),"[1629652, 203999]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,Jokić,203999.0,,
57,PT07M36.00S,2025-03-09T17:20:40.4Z,1,REGULAR,steal,,[],203999,,,1610612743,3,14,2025-03-09T17:24:56Z,570000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M23.00S,2025-03-09T17:20:53.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,89.56964520367937,41.42156862745098,1610612743,3,14,2025-03-09T17:24:35Z,580000,False,-43.0,46.0,1,right,MISS A. Gordon 6' driving Layup - blocked,"[203932, 1629652]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,Dort,1629652.0
59,PT07M23.00S,2025-03-09T17:20:53.4Z,1,REGULAR,block,,[],1629652,,,1610612743,3,14,2025-03-09T17:20:56Z,590000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT07M20.00S,2025-03-09T17:20:56.4Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,3,14,2025-03-09T17:21:15Z,600000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT07M07.00S,2025-03-09T17:21:08.7Z,1,REGULAR,3pt,Jump Shot,[],1631096,32.14520367936925,48.28431372549019,1610612760,6,14,2025-03-09T17:21:18Z,610000,False,9.0,250.0,1,left,C. Holmgren 24' 3PT  (3 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,24.98,Made,,,,,3.0,J. Williams,1631114.0,1.0,,,,,,,,,,
63,PT06M51.00S,2025-03-09T17:21:25.1Z,1,REGULAR,2pt,Jump Shot,[],1627750,80.23981603153744,80.88235294117648,1610612743,6,14,2025-03-09T17:27:24Z,630000,False,154.0,133.0,1,right,MISS J. Murray 20' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,20.39,Missed,,,,,,,,,,,,,,,,,,
64,PT06M49.00S,2025-03-09T17:21:27.1Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,6,14,2025-03-09T17:21:29Z,640000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right Center,,,63.0,3.0,3.0,0.0,,,,,,,,,,,,,,
65,PT06M41.00S,2025-03-09T17:21:34.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.863994743758213,49.01960784313725,1610612760,8,14,2025-03-09T17:21:38Z,650000,False,5.0,3.0,1,left,S. Gilgeous-Alexander driving reverse Layup (2 PTS),[1628983],1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,2.0,,,,,,,,,,,,,
66,PT06M26.00S,2025-03-09T17:21:49.9Z,1,REGULAR,3pt,Jump Shot,[],1631128,86.94152431011827,96.07843137254902,1610612743,8,14,2025-03-09T17:21:55Z,660000,False,230.0,70.0,1,right,MISS C. Braun 24' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,24.09,Missed,,,,,,,,,,,,,,,,,,
67,PT06M22.00S,2025-03-09T17:21:53.9Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,8,14,2025-03-09T17:21:55Z,670000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,,
68,PT06M16.00S,2025-03-09T17:21:59.6Z,1,REGULAR,3pt,Jump Shot,[],1629652,4.28712220762155,95.34313725490196,1610612760,8,14,2025-03-09T17:22:04Z,680000,False,-227.0,-12.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
69,PT06M13.00S,2025-03-09T17:22:03.5Z,1,REGULAR,rebound,offensive,[],1628983,,,1610612760,8,14,2025-03-09T17:22:03Z,690000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,
70,PT06M08.00S,2025-03-09T17:22:08.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,5.075558475689881,52.450980392156865,1610612760,10,14,2025-03-09T17:22:11Z,700000,False,-12.0,-5.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (4 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,4.0,,,,,,,,,,,,,
71,PT05M55.00S,2025-03-09T17:22:20.3Z,1,REGULAR,2pt,Jump Shot,[],1629008,91.40932982917214,25.245098039215684,1610612743,10,16,2025-03-09T17:22:23Z,710000,False,-124.0,28.0,1,right,M. Porter Jr. 12' pullup Jump Shot (6 PTS),[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,12.7,Made,,,,,6.0,,,,,,,,,,,,,
72,PT05M45.00S,2025-03-09T17:22:31.2Z,1,REGULAR,2pt,Jump Shot,[],1631114,21.23850197109067,41.911764705882355,1610612760,10,16,2025-03-09T17:22:35Z,720000,False,40.0,147.0,1,left,MISS J. Williams 15' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,15.25,Missed,,,,,,,,,,,,,,,,,,
73,PT05M43.00S,2025-03-09T17:22:34.0Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,10,16,2025-03-09T17:22:34Z,730000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Center,,,72.0,3.0,2.0,1.0,,,,,,,,,,,,,,
74,PT05M39.00S,2025-03-09T17:22:37.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628392,14.931011826544022,40.68627450980392,1610612760,10,16,2025-03-09T17:22:41Z,740000,False,47.0,88.0,1,left,MISS I. Hartenstein 9' floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,9.95,Missed,,,,,,,,,,,,,,,,,,
75,PT05M36.00S,2025-03-09T17:22:40.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,10,16,2025-03-09T17:22:41Z,750000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,74.0,3.0,3.0,0.0,,,,,,,,,,,,,,
76,PT05M28.00S,2025-03-09T17:22:48.7Z,1,REGULAR,3pt,Jump Shot,[],1629008,70.38436268068331,71.56862745098039,1610612743,10,16,2025-03-09T17:22:53Z,760000,False,108.0,226.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
77,PT05M24.00S,2025-03-09T17:22:52.7Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,10,16,2025-03-09T17:22:53Z,770000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,76.0,4.0,3.0,1.0,,,,,,,,,,,,,,
78,PT05M17.00S,2025-03-09T17:22:58.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,4.944152431011826,41.66666666666667,1610612760,12,16,2025-03-09T17:29:51Z,780000,False,42.0,-6.0,1,left,S. Gilgeous-Alexander driving Layup (6 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,4.21,Made,,,,,6.0,,,,,,,,,,,,,
79,PT05M16.00S,2025-03-09T17:23:04.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,12,16,2025-03-09T17:23:04Z,790000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M16.00S,2025-03-09T17:25:16.5Z,1,REGULAR,substitution,out,[],1631096,,,1610612743,12,16,2025-03-09T17:26:10Z,800000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M16.00S,2025-03-09T17:25:16.5Z,1,REGULAR,substitution,out,[],203932,,,1610612743,12,16,2025-03-09T17:26:10Z,810000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
