actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-04T01:10:49.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-04T01:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-01-04T01:10:51.7Z,1,REGULAR,jumpball,recovered,[],1641717,,,1610612760,0,0,2025-01-04T01:10:51Z,40000,False,,,0,,Jump Ball I. Hartenstein vs. K. Towns: Tip to C. Wallace,"[1641717, 1628392, 1626157]",1610612760.0,OKC,startperiod,C. Wallace,1641717.0,Wallace,C. Wallace,Hartenstein,1628392.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-01-04T01:11:04.0Z,1,REGULAR,3pt,Jump Shot,[],1629652,2.447437582128778,96.56862745098039,1610612760,3,0,2025-01-04T01:11:09Z,70000,False,-233.0,-29.0,1,left,L. Dort 3PT  (3 PTS) (I. Hartenstein 1 AST),"[1629652, 1628392]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,23.47,Made,3.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2025-01-04T01:11:22.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.52496714848883,47.05882352941176,1610612752,3,0,2025-01-04T01:11:47Z,90000,False,-15.0,102.0,1,right,MISS J. Brunson 10' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.34,Missed,,,,,,,,,,,,,,,,,,
10,PT11M23.00S,2025-01-04T01:11:24.9Z,1,REGULAR,rebound,offensive,[],1628973,,,1610612752,3,0,2025-01-04T01:11:47Z,100000,False,,,0,,J. Brunson REBOUND (Off:1 Def:0),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M21.00S,2025-01-04T01:11:26.6Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,3,0,2025-01-04T01:11:29Z,110000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1641717]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Wallace,1641717.0,,,,,,,
12,PT11M21.00S,2025-01-04T01:11:26.6Z,1,REGULAR,steal,,[],1641717,,,1610612760,3,0,2025-01-04T01:13:03Z,120000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M15.00S,2025-01-04T01:11:33.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631114,18.873193166885677,91.42156862745098,1610612760,3,0,2025-01-04T01:29:55Z,130000,False,-207.0,125.0,1,left,MISS J. Williams 24' running 3PT,[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,24.18,Missed,,,,,,,,,,,,,,,,,,
14,PT11M11.00S,2025-01-04T01:11:37.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,3,0,2025-01-04T01:11:37Z,140000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT11M03.00S,2025-01-04T01:11:45.1Z,1,REGULAR,3pt,Jump Shot,[],1628969,80.23981603153744,92.40196078431373,1610612752,3,0,2025-01-04T01:11:50Z,150000,False,212.0,133.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
