actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-04-03T01:43:22.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-03T01:43:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-04-03T01:43:24.2Z,1,REGULAR,jumpball,recovered,[],1641709,,,1610612765,0,0,2025-04-03T01:43:24Z,40000,False,,,0,,Jump Ball J. Duren vs. C. Holmgren: Tip to A. Thompson,"[1641709, 1631105, 1631096]",1610612765.0,DET,startperiod,A. Thompson,1641709.0,Thompson,A. Thompson,Duren,1631105.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-04-03T01:43:35.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641709,93.77463863337714,45.588235294117645,1610612765,0,0,2025-04-03T01:43:40Z,70000,False,-22.0,6.0,1,right,MISS A. Thompson cutting DUNK - blocked,"[1641709, 1631096]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.29,Missed,Holmgren,1631096.0,,,,,,,,,,,,,,,,
8,PT11M46.00S,2025-04-03T01:43:35.3Z,1,REGULAR,block,,[],1631096,,,1610612765,0,0,2025-04-03T01:43:37Z,80000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M44.00S,2025-04-03T01:43:37.3Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,0,0,2025-04-03T01:43:40Z,90000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M37.00S,2025-04-03T01:43:44.1Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,0,0,2025-04-03T01:43:48Z,100000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1641709]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,Thompson,1641709.0,,,,,,,,,
11,PT11M37.00S,2025-04-03T01:43:44.1Z,1,REGULAR,steal,,[],1641709,,,1610612765,0,0,2025-04-03T01:43:45Z,110000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
12,PT11M30.00S,2025-04-03T01:43:50.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202699,92.19776609724047,50.49019607843137,1610612765,0,2,2025-04-03T01:44:43Z,120000,False,2.0,21.0,1,right,T. Harris running DUNK (2 PTS) (T. Hardaway Jr. 1 AST),"[202699, 203501]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,,,2.0,T. Hardaway Jr.,203501.0,1.0,,,,,
14,PT11M16.00S,2025-04-03T01:44:08.9Z,1,REGULAR,foul,personal,[],203501,,,1610612760,0,2,2025-04-03T01:44:27Z,140000,False,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 1641717]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Wallace,1641717.0
16,PT11M13.00S,2025-04-03T01:44:28.6Z,1,REGULAR,3pt,Jump Shot,[],1631114,30.962549277266753,62.5,1610612760,3,2,2025-04-03T01:44:55Z,160000,False,-62.0,239.0,1,left,J. Williams 24' 3PT  (3 PTS) (C. Wallace 1 AST),"[1631114, 1641717]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,24.66,Made,,,,,,,,,,3.0,C. Wallace,1641717.0,1.0,,,,,
