actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
20,PT10M38.00S,2025-02-13T01:15:04.7Z,1,REGULAR,2pt,Jump Shot,[],1628389,78.79434954007884,44.36274509803921,1610612748,4,6,2025-02-13T01:15:10Z,200000,False,-28.0,147.0,1,right,MISS B. Adebayo 14' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,14.95,Missed,,,,,,,,,,,,,,,,,,
21,PT10M34.00S,2025-02-13T01:15:08.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,4,6,2025-02-13T01:15:10Z,210000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,
22,PT10M27.00S,2025-02-13T01:15:15.2Z,1,REGULAR,2pt,Jump Shot,[],1628983,3.892904073587385,26.47058823529412,1610612760,4,6,2025-02-13T01:15:21Z,220000,False,118.0,-16.0,1,left,MISS S. Gilgeous-Alexander 11' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,11.87,Missed,,,,,,,,,,,,,,,,,,
23,PT10M23.00S,2025-02-13T01:15:19.8Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612760,4,6,2025-02-13T01:15:19Z,230000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,22.0,1.0,0.0,1.0,,,,,
24,PT10M16.00S,2025-02-13T01:15:27.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,6.783837056504599,62.254901960784316,1610612760,4,6,2025-02-13T01:15:51Z,240000,False,-61.0,11.0,1,left,MISS S. Gilgeous-Alexander 6' driving floating Shot - blocked,"[1628983, 203952]",1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.23,Missed,,,,,,,,,,,,,,Wiggins,203952.0,,,
25,PT10M16.00S,2025-02-13T01:15:27.0Z,1,REGULAR,block,,[],203952,,,1610612760,4,6,2025-02-13T01:15:29Z,250000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT10M16.00S,2025-02-13T01:15:27.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,4,6,2025-02-13T01:15:31Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,24.0,,,,,,,,
28,PT10M11.00S,2025-02-13T01:15:49.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628983,5.075558475689881,80.63725490196079,1610612760,4,6,2025-02-13T01:15:53Z,280000,False,-153.0,-5.0,1,left,MISS S. Gilgeous-Alexander 15' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,15.33,Missed,,,,,,,,,,,,,,,,,,
29,PT10M07.00S,2025-02-13T01:15:53.2Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,4,6,2025-02-13T01:15:53Z,290000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,
30,PT10M04.00S,2025-02-13T01:15:55.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630558,94.1688567674113,51.470588235294116,1610612748,4,8,2025-02-13T01:17:09Z,300000,False,7.0,2.0,1,right,D. Mitchell running Layup (2 PTS) (A. Wiggins 1 AST),"[1630558, 203952]",1610612748.0,MIA,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
32,PT09M53.00S,2025-02-13T01:16:12.1Z,1,REGULAR,foul,offensive,[],1628392,,,1610612760,4,8,2025-02-13T01:16:18Z,320000,False,,,0,,I. Hartenstein offensive FOUL (1 PF),"[1628392, 1628389]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202026.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
34,PT09M53.00S,2025-02-13T01:16:12.1Z,1,REGULAR,turnover,offensive foul,[],1628392,,,1610612760,4,8,2025-02-13T01:16:12Z,340000,False,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202026.0,,,,,,,,,,,1.0,,
35,PT09M38.00S,2025-02-13T01:16:37.6Z,1,REGULAR,turnover,bad pass,[],203952,,,1610612748,4,8,2025-02-13T01:16:45Z,350000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[203952, 1628392]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Hartenstein,1628392.0
36,PT09M38.00S,2025-02-13T01:16:37.6Z,1,REGULAR,steal,,[],1628392,,,1610612760,4,8,2025-02-13T01:16:39Z,360000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
37,PT09M30.00S,2025-02-13T01:16:43.9Z,1,REGULAR,turnover,bad pass,[],1631114,,,1610612760,4,8,2025-02-13T01:16:47Z,370000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631114, 203952]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Wiggins,203952.0
38,PT09M30.00S,2025-02-13T01:16:43.9Z,1,REGULAR,steal,,[],203952,,,1610612748,4,8,2025-02-13T01:16:45Z,380000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT09M24.00S,2025-02-13T01:16:50.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629639,83.919185282523,59.55882352941176,1610612748,4,10,2025-02-13T01:18:00Z,390000,False,48.0,99.0,1,right,T. Herro 10' driving floating Jump Shot (2 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,10.97,Made,2.0,,,,,,,,,,,,,,,,,
40,PT09M12.00S,2025-02-13T01:17:01.7Z,1,REGULAR,3pt,Jump Shot,[],1630598,6.915243101182654,2.941176470588235,1610612760,4,10,2025-02-13T01:17:06Z,400000,False,235.0,13.0,1,left,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
41,PT09M09.00S,2025-02-13T01:17:04.7Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,4,10,2025-02-13T01:17:06Z,410000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,
42,PT09M02.00S,2025-02-13T01:17:13.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.77463863337714,49.01960784313725,1610612748,4,12,2025-02-13T01:17:17Z,420000,False,-5.0,6.0,1,right,B. Adebayo DUNK (5 PTS) (T. Herro 2 AST),"[1628389, 1629639]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.77,Made,5.0,T. Herro,1629639.0,2.0,,,,,,,,,,,,,,
44,PT08M50.00S,2025-02-13T01:17:25.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,11.514454664914586,47.549019607843135,1610612760,4,12,2025-02-13T01:17:27Z,440000,False,12.0,56.0,1,left,MISS I. Hartenstein floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
45,PT08M48.00S,2025-02-13T01:17:27.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,4,12,2025-02-13T01:17:27Z,450000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,
46,PT08M34.00S,2025-02-13T01:17:41.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,85.62746386333771,44.11764705882353,1610612748,4,12,2025-02-13T01:17:45Z,460000,False,-29.0,83.0,1,right,MISS T. Herro 8' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,8.77,Missed,,,,,,,,,,,,,,,,,,
47,PT08M30.00S,2025-02-13T01:17:45.5Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,4,12,2025-02-13T01:17:45Z,470000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,46.0,1.0,1.0,0.0,,,,,
48,PT08M27.00S,2025-02-13T01:17:49.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629652,6.652431011826544,45.34313725490196,1610612760,6,12,2025-02-13T01:19:33Z,480000,False,23.0,10.0,1,left,L. Dort running finger roll Layup (4 PTS) (A. Wiggins 1 AST),"[1629652, 1630598]",1610612760.0,OKC,running finger roll,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.54,Made,4.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,,,,,
50,PT08M27.00S,2025-02-13T01:17:51.6Z,1,REGULAR,foul,personal,['1freethrow'],203952,,,1610612760,6,12,2025-02-13T01:17:59Z,500000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Dort 1 FT),"[203952, 1629652]",1610612748.0,MIA,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,202035.0,1.0,0.0,Dort,1629652.0,,,,,,,,,
52,PT08M27.00S,2025-02-13T01:18:21.6Z,1,REGULAR,freethrow,1 of 1,[],1629652,,,1610612760,7,12,2025-02-13T01:18:21Z,520000,False,,,0,,L. Dort Free Throw 1 of 1 (5 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
53,PT08M11.00S,2025-02-13T01:18:39.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,84.97043363994744,48.529411764705884,1610612748,7,14,2025-02-13T01:18:44Z,530000,False,-7.0,89.0,1,right,B. Adebayo 8' fadeaway Jump Shot (7 PTS),[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.91,Made,7.0,,,,,,,,,,,,,,,,,
54,PT07M56.00S,2025-02-13T01:18:55.8Z,1,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612760,7,14,2025-02-13T01:19:03Z,540000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630558, 1628983]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,
56,PT07M56.00S,2025-02-13T01:19:20.6Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,8,14,2025-02-13T01:19:37Z,560000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
57,PT07M56.00S,2025-02-13T01:19:20.6Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,8,14,2025-02-13T01:19:37Z,570000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
58,PT07M54.00S,2025-02-13T01:19:22.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,8,14,2025-02-13T01:19:37Z,580000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,57.0,2.0,2.0,0.0,,,,,
59,PT07M29.00S,2025-02-13T01:20:01.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,87.33574244415243,46.32352941176471,1610612748,8,16,2025-02-13T01:20:04Z,590000,False,-18.0,67.0,1,right,B. Adebayo 6' floating Jump Shot (9 PTS) (D. Mitchell 1 AST),"[1628389, 1630558]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,9.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
61,PT07M23.00S,2025-02-13T01:20:09.7Z,1,REGULAR,foul,personal,['2freethrow'],203952,,,1610612760,8,16,2025-02-13T01:20:14Z,610000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Williams 2 FT),"[203952, 1631114]",1610612748.0,MIA,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202026.0,2.0,0.0,Williams,1631114.0,,,,,,,,,
63,PT07M23.00S,2025-02-13T01:20:34.5Z,1,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,9,16,2025-02-13T01:20:34Z,630000,False,,,0,,J. Williams Free Throw 1 of 2 (1 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
64,PT07M23.00S,2025-02-13T01:20:35.4Z,1,REGULAR,substitution,out,[],1629639,,,1610612760,9,16,2025-02-13T01:20:42Z,640000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M23.00S,2025-02-13T01:20:35.4Z,1,REGULAR,substitution,out,[],1642276,,,1610612760,9,16,2025-02-13T01:20:42Z,650000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M23.00S,2025-02-13T01:20:35.4Z,1,REGULAR,substitution,in,[],1631107,,,1610612760,9,16,2025-02-13T01:20:42Z,660000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M23.00S,2025-02-13T01:20:35.4Z,1,REGULAR,substitution,in,[],202692,,,1610612760,9,16,2025-02-13T01:20:42Z,670000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M23.00S,2025-02-13T01:20:58.8Z,1,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,10,16,2025-02-13T01:20:58Z,680000,False,,,0,,J. Williams Free Throw 2 of 2 (2 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
69,PT07M13.00S,2025-02-13T01:21:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.64323258869908,55.63725490196079,1610612748,10,18,2025-02-13T01:21:16Z,690000,False,28.0,7.0,1,right,D. Mitchell driving Layup (4 PTS) (B. Adebayo 1 AST),"[1630558, 1628389]",1610612748.0,MIA,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.91,Made,4.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
70,PT07M13.00S,2025-02-13T01:21:15.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,10,18,2025-02-13T01:21:15Z,700000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M01.00S,2025-02-13T01:24:20.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.521024967148489,38.72549019607843,1610612760,12,18,2025-02-13T01:24:24Z,710000,False,56.0,9.0,1,left,A. Wiggins driving Layup (2 PTS),[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.71,Made,2.0,,,,,,,,,,,,,,,,,
73,PT06M45.00S,2025-02-13T01:24:36.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,95.3515111695138,47.549019607843135,1610612748,12,20,2025-02-13T01:25:11Z,720000,False,-12.0,-9.0,1,right,B. Adebayo driving DUNK (11 PTS) (N. Jović 1 AST),"[1628389, 1631107]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.51,Made,11.0,N. Jović,1631107.0,1.0,,,,,,,,,,,,,,
75,PT06M30.00S,2025-02-13T01:24:50.7Z,1,REGULAR,2pt,Jump Shot,[],1631114,22.28975032851511,74.01960784313727,1610612760,12,20,2025-02-13T01:25:36Z,740000,False,-120.0,157.0,1,left,MISS J. Williams 19' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,19.77,Missed,,,,,,,,,,,,,,,,,,
76,PT06M28.00S,2025-02-13T01:24:52.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,12,20,2025-02-13T01:24:58Z,750000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,75.0,3.0,3.0,0.0,,,,,
77,PT06M20.00S,2025-02-13T01:25:01.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.75886990801577,48.03921568627451,1610612748,12,20,2025-02-13T01:25:55Z,760000,False,-10.0,81.0,1,right,MISS B. Adebayo 8' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.2,Missed,,,,,,,,,,,,,,,,,,
78,PT06M17.00S,2025-02-13T01:25:04.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,12,20,2025-02-13T01:25:10Z,770000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,77.0,,,,,,,,
80,PT06M17.00S,2025-02-13T01:25:23.6Z,1,REGULAR,substitution,out,[],1628392,,,1610612760,12,20,2025-02-13T01:25:25Z,790000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M17.00S,2025-02-13T01:25:23.6Z,1,REGULAR,substitution,in,[],1631119,,,1610612760,12,20,2025-02-13T01:25:25Z,800000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M04.00S,2025-02-13T01:25:40.1Z,1,REGULAR,turnover,bad pass,[],1630598,,,1610612760,12,20,2025-02-13T01:25:46Z,810000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1630558]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Mitchell,1630558.0
83,PT06M04.00S,2025-02-13T01:25:40.1Z,1,REGULAR,steal,,[],1630558,,,1610612748,12,20,2025-02-13T01:31:50Z,820000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
84,PT06M01.00S,2025-02-13T01:25:43.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,93.9060446780552,48.28431372549019,1610612748,12,22,2025-02-13T01:27:03Z,830000,False,-9.0,5.0,1,right,D. Mitchell running Layup (6 PTS),[1630558],1610612748.0,MIA,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.98,Made,6.0,,,,,,,,,,,,,,,,,
85,PT06M00.00S,2025-02-13T01:25:47.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,12,22,2025-02-13T01:25:47Z,840000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M00.00S,2025-02-13T01:27:22.6Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,12,22,2025-02-13T01:28:15Z,850000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
