actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT11M03.00S,2024-10-31T01:44:26.2Z,1,REGULAR,3pt,Jump Shot,[],1641705,28.991458607095925,24.019607843137255,1610612759,2,0,2024-10-31T01:44:30Z,160000,False,130.0,220.0,1,left,MISS V. Wembanyama 25' step back 3PT,[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
17,PT11M01.00S,2024-10-31T01:44:28.2Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,2,0,2024-10-31T01:44:30Z,170000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,
18,PT10M48.00S,2024-10-31T01:44:40.9Z,1,REGULAR,turnover,lost ball,[],1631114,,,1610612760,2,0,2024-10-31T01:44:45Z,180000,False,,,0,,J. Williams lost ball TURNOVER (1 TO),"[1631114, 1630577]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,Champagnie,1630577.0,,,,,,,,,
19,PT10M48.00S,2024-10-31T01:44:40.9Z,1,REGULAR,steal,,[],1630577,,,1610612759,2,0,2024-10-31T01:49:15Z,190000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M42.00S,2024-10-31T01:44:49.2Z,1,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612759,2,0,2024-10-31T01:44:58Z,200000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1631096, 1641705]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Wembanyama,1641705.0
22,PT10M42.00S,2024-10-31T01:45:22.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1641705,,,1610612759,2,1,2024-10-31T01:45:22Z,220000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (1 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
23,PT10M42.00S,2024-10-31T01:45:44.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1641705,,,1610612759,2,2,2024-10-31T01:45:44Z,230000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (2 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
24,PT10M28.00S,2024-10-31T01:46:00.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,80.89684625492772,38.72549019607843,1610612760,2,2,2024-10-31T01:46:05Z,240000,False,-56.0,127.0,1,right,MISS C. Holmgren 13' pullup Shot,[1631096],1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,13.91,Missed,,,,,,,,,,,,,,,,,,
25,PT10M25.00S,2024-10-31T01:46:03.9Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,2,2,2024-10-31T01:46:05Z,250000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,
26,PT10M13.00S,2024-10-31T01:46:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,6.1268068331143235,54.65686274509803,1610612759,2,4,2024-10-31T01:46:18Z,260000,False,-23.0,5.0,1,left,J. Sochan Layup (2 PTS) (V. Wembanyama 1 AST),"[1631110, 1641705]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,2.39,Made,,,,,,,,,,2.0,V. Wembanyama,1641705.0,1.0,,,,,
28,PT10M01.00S,2024-10-31T01:46:25.9Z,1,REGULAR,3pt,Jump Shot,[],1631114,77.34888304862024,12.5,1610612760,2,4,2024-10-31T01:46:30Z,280000,False,-188.0,160.0,1,right,MISS J. Williams 24' step back 3PT,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,24.67,Missed,,,,,,,,,,,,,,,,,,
29,PT09M58.00S,2024-10-31T01:46:28.9Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,2,4,2024-10-31T01:46:30Z,290000,False,,,0,,J. Sochan REBOUND (Off:0 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,
30,PT09M52.00S,2024-10-31T01:46:35.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630577,7.440867279894875,59.31372549019608,1610612759,2,4,2024-10-31T01:50:29Z,300000,False,-47.0,17.0,1,left,MISS J. Champagnie driving floating Shot,[1630577],1610612759.0,SAS,driving floating,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,,,,,,,,,,
31,PT09M50.00S,2024-10-31T01:46:37.4Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,2,4,2024-10-31T01:50:29Z,310000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,30.0,2.0,1.0,1.0,,,,,,,,,,,,
32,PT09M50.00S,2024-10-31T01:46:37.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,6.258212877792378,47.549019607843135,1610612759,2,6,2024-10-31T01:46:42Z,320000,False,12.0,6.0,1,left,V. Wembanyama putback Layup (4 PTS),[1641705],1610612759.0,SAS,putback,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,,,,,4.0,,,,,,,,
33,PT09M40.00S,2024-10-31T01:46:48.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.77463863337714,37.745098039215684,1610612760,2,6,2024-10-31T01:46:54Z,330000,False,-61.0,6.0,1,right,MISS S. Gilgeous-Alexander 6' driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
34,PT09M38.00S,2024-10-31T01:46:50.3Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,2,6,2024-10-31T01:46:54Z,340000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,
35,PT09M32.00S,2024-10-31T01:46:55.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.389618922470433,51.71568627450981,1610612759,2,8,2024-10-31T01:47:01Z,350000,False,-9.0,8.0,1,left,H. Barnes cutting Layup (2 PTS) (C. Paul 1 AST),"[203084, 101108]",1610612759.0,SAS,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,,2.0,C. Paul,101108.0,1.0,,,,,
37,PT09M32.00S,2024-10-31T01:46:59.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,2,8,2024-10-31T01:46:59Z,370000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M21.00S,2024-10-31T01:50:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,93.51182654402102,44.11764705882353,1610612760,4,8,2024-10-31T01:50:33Z,380000,False,-29.0,8.0,1,right,C. Wallace driving Layup (2 PTS),[1641717],1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,,,,,,2.0,,,,,,,,
39,PT09M04.00S,2024-10-31T01:50:45.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,9.017739816031538,37.5,1610612759,4,8,2024-10-31T01:50:49Z,390000,False,62.0,32.0,1,left,MISS J. Sochan 7' driving Layup,[1631110],1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,,,,,,,,,,,,,,,,,
40,PT09M02.00S,2024-10-31T01:50:47.4Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,4,8,2024-10-31T01:50:49Z,400000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,
41,PT08M57.00S,2024-10-31T01:50:52.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,76.16622864651774,85.04901960784314,1610612760,7,8,2024-10-31T01:52:43Z,410000,False,175.0,172.0,1,right,L. Dort 24' 3PT running (5 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,24.52,Made,,,,,,,,,,5.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,
43,PT08M42.00S,2024-10-31T01:51:06.4Z,1,REGULAR,turnover,bad pass,[],1630577,,,1610612759,7,8,2024-10-31T01:51:11Z,430000,False,,,0,,J. Champagnie bad pass TURNOVER (1 TO),"[1630577, 1631114]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1.0,Williams,1631114.0,,,,,,,,,
44,PT08M42.00S,2024-10-31T01:51:06.4Z,1,REGULAR,steal,,[],1631114,,,1610612760,7,8,2024-10-31T01:51:08Z,440000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
45,PT08M36.00S,2024-10-31T01:51:12.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641717,74.72076215505913,14.460784313725492,1610612760,7,8,2024-10-31T01:51:17Z,450000,False,-178.0,185.0,1,right,MISS C. Wallace 25' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
46,PT08M33.00S,2024-10-31T01:51:15.3Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,7,8,2024-10-31T01:51:17Z,460000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,
47,PT08M23.00S,2024-10-31T01:51:29.6Z,1,REGULAR,foul,personal,['2freethrow'],1641717,,,1610612759,7,8,2024-10-31T01:51:38Z,470000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (Barnes 2 FT),"[1641717, 203084]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Barnes,203084.0
49,PT08M23.00S,2024-10-31T01:51:53.0Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612759,7,9,2024-10-31T01:51:53Z,490000,False,,,0,,H. Barnes Free Throw 1 of 2 (3 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
50,PT08M23.00S,2024-10-31T01:52:06.6Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612759,7,10,2024-10-31T01:52:06Z,500000,False,,,0,,H. Barnes Free Throw 2 of 2 (4 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
51,PT08M18.00S,2024-10-31T01:52:13.6Z,1,REGULAR,3pt,Jump Shot,[],1631096,73.01248357424441,79.65686274509804,1610612760,10,10,2024-10-31T01:52:17Z,510000,False,148.0,201.0,1,right,C. Holmgren 24' 3PT  (3 PTS) (S. Gilgeous-Alexander 2 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,24.99,Made,,,,,,,,,,3.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,
53,PT07M51.00S,2024-10-31T01:52:39.7Z,1,REGULAR,2pt,Jump Shot,[],1631110,27.020367936925098,45.83333333333333,1610612759,10,10,2024-10-31T01:52:45Z,530000,False,21.0,201.0,1,left,MISS J. Sochan 20' turnaround Shot,[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Center,20.26,Missed,,,,,,,,,,,,,,,,,,
54,PT07M48.00S,2024-10-31T01:52:42.7Z,1,REGULAR,rebound,offensive,[],203084,,,1610612759,10,10,2024-10-31T01:52:45Z,540000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Center,,,,,53.0,1.0,0.0,1.0,,,,,,,,,,,,
55,PT07M46.00S,2024-10-31T01:52:44.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631110,6.783837056504599,51.470588235294116,1610612759,10,10,2024-10-31T01:53:06Z,550000,False,-7.0,11.0,1,left,MISS J. Sochan Layup,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
56,PT07M46.00S,2024-10-31T01:52:44.3Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,10,10,2024-10-31T01:52:48Z,560000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,
57,PT07M37.00S,2024-10-31T01:52:54.1Z,1,REGULAR,3pt,Jump Shot,[],1628983,70.64717477003943,75.73529411764706,1610612760,10,10,2024-10-31T01:53:00Z,570000,False,129.0,223.0,1,right,MISS S. Gilgeous-Alexander 25' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
58,PT07M35.00S,2024-10-31T01:52:56.1Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,10,10,2024-10-31T01:53:00Z,580000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,57.0,3.0,2.0,1.0,,,,,,,,,,,,
59,PT07M17.00S,2024-10-31T01:53:14.1Z,1,REGULAR,3pt,Jump Shot,[],101108,9.017739816031538,98.0392156862745,1610612759,10,10,2024-10-31T01:53:18Z,590000,False,-240.0,32.0,1,left,MISS C. Paul 24' 3PT,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,24.24,Missed,,,,,,,,,,,,,,,,,,
60,PT07M14.00S,2024-10-31T01:53:17.1Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,10,10,2024-10-31T01:53:18Z,600000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,
61,PT07M06.00S,2024-10-31T01:53:24.7Z,1,REGULAR,3pt,Jump Shot,[],1631096,74.72076215505913,85.29411764705883,1610612760,13,10,2024-10-31T01:53:29Z,610000,False,176.0,185.0,1,right,C. Holmgren 25' 3PT  (6 PTS) (L. Dort 1 AST),"[1631096, 1629652]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,25.58,Made,,,,,,,,,,6.0,L. Dort,1629652.0,1.0,,,,,
63,PT06M53.00S,2024-10-31T01:53:37.3Z,1,REGULAR,3pt,Jump Shot,[],1630577,24.52365308804205,85.7843137254902,1610612759,13,10,2024-10-31T01:53:43Z,630000,False,-179.0,178.0,1,left,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
64,PT06M50.00S,2024-10-31T01:53:40.7Z,1,REGULAR,rebound,offensive,[],101108,,,1610612759,13,10,2024-10-31T01:53:40Z,640000,False,,,0,,C. Paul REBOUND (Off:1 Def:0),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,63.0,1.0,0.0,1.0,,,,,,,,,,,,
65,PT06M49.00S,2024-10-31T01:53:42.0Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612759,13,10,2024-10-31T01:53:46Z,650000,False,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 1631114]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,Williams,1631114.0,,,,,,,,,
66,PT06M49.00S,2024-10-31T01:53:42.0Z,1,REGULAR,steal,,[],1631114,,,1610612760,13,10,2024-10-31T01:53:43Z,660000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M46.00S,2024-10-31T01:53:44.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631114,92.59198423127464,50.0,1610612760,15,10,2024-10-31T01:53:49Z,670000,False,0.0,17.0,1,right,J. Williams running DUNK (2 PTS),[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,,2.0,,,,,,,,
68,PT06M44.00S,2024-10-31T01:53:50.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,15,10,2024-10-31T01:53:50Z,680000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M44.00S,2024-10-31T01:56:39.8Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,15,10,2024-10-31T01:57:16Z,690000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M44.00S,2024-10-31T01:56:39.8Z,1,REGULAR,substitution,out,[],1641705,,,1610612759,15,10,2024-10-31T01:57:16Z,700000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M44.00S,2024-10-31T01:56:39.8Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,15,10,2024-10-31T01:57:16Z,710000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M44.00S,2024-10-31T01:56:39.8Z,1,REGULAR,substitution,in,[],1628380,,,1610612759,15,10,2024-10-31T01:57:16Z,720000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M44.00S,2024-10-31T01:57:24.3Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,15,10,2024-10-31T01:57:32Z,730000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,
74,PT06M30.00S,2024-10-31T01:57:40.5Z,1,REGULAR,3pt,Jump Shot,[],203084,4.02431011826544,96.81372549019608,1610612759,15,10,2024-10-31T01:57:46Z,740000,False,-234.0,-15.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
75,PT06M26.00S,2024-10-31T01:57:44.5Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,15,10,2024-10-31T01:57:46Z,750000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,
76,PT06M19.00S,2024-10-31T01:57:51.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,86.41590013140605,36.51960784313725,1610612760,15,10,2024-10-31T01:57:56Z,760000,False,-67.0,75.0,1,right,MISS J. Williams 10' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Left,10.1,Missed,,,,,,,,,,,,,,,,,,
77,PT06M16.00S,2024-10-31T01:57:54.2Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,15,10,2024-10-31T01:57:56Z,770000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Left,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,
78,PT06M07.00S,2024-10-31T01:58:02.8Z,1,REGULAR,3pt,Jump Shot,[],1628380,32.013797634691194,61.029411764705884,1610612759,15,10,2024-10-31T01:58:07Z,780000,False,-55.0,248.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
