actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
21,PT10M27.00S,2025-04-06T19:43:28.9Z,1,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,4,3,2025-04-06T19:43:28Z,210000,False,,,0,,J. Hayes Free Throw 2 of 2 (3 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
22,PT10M10.00S,2025-04-06T19:43:47.1Z,1,REGULAR,2pt,Jump Shot,[],1628983,4.155716162943495,78.18627450980392,1610612760,6,3,2025-04-06T19:43:53Z,220000,False,-141.0,-13.0,1,left,S. Gilgeous-Alexander 14' turnaround fadeaway Jump Shot (2 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,14.15,Made,,,,,2.0,,,,,,,,,,,,,
23,PT09M54.00S,2025-04-06T19:44:02.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,68.28186596583443,29.411764705882355,1610612747,6,6,2025-04-06T19:44:09Z,230000,False,-103.0,246.0,1,right,L. Dončić 26' 3PT step back (3 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,26.64,Made,,,,,3.0,,,,,,,,,,,,,
24,PT09M42.00S,2025-04-06T19:44:14.5Z,1,REGULAR,3pt,Jump Shot,[],1629652,11.251642575558476,3.6764705882352944,1610612760,9,6,2025-04-06T19:44:18Z,240000,False,232.0,53.0,1,left,L. Dort 3PT  (3 PTS) (S. Gilgeous-Alexander 2 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,23.77,Made,,,,,3.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,
26,PT09M33.00S,2025-04-06T19:44:26.3Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612747,9,6,2025-04-06T19:44:35Z,260000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Reaves 2 FT),"[1628983, 1630559]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627963.0,,1.0,0.0,Reaves,1630559.0,,,,
28,PT09M33.00S,2025-04-06T19:44:48.4Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,9,7,2025-04-06T19:44:48Z,280000,False,,,0,,A. Reaves Free Throw 1 of 2 (1 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
29,PT09M33.00S,2025-04-06T19:45:03.2Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,9,8,2025-04-06T19:45:03Z,290000,False,,,0,,A. Reaves Free Throw 2 of 2 (2 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
30,PT09M17.00S,2025-04-06T19:45:21.9Z,1,REGULAR,3pt,Jump Shot,[],1629652,9.543363994743759,3.431372549019608,1610612760,9,8,2025-04-06T19:45:28Z,300000,False,233.0,37.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,,
31,PT09M14.00S,2025-04-06T19:45:24.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,9,8,2025-04-06T19:45:28Z,310000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Right Corner 3,24+ Right,,,30.0,,,,,,,,,,,,,,,,,
33,PT09M02.00S,2025-04-06T19:45:43.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,72.22404730617609,18.38235294117647,1610612747,9,8,2025-04-06T19:45:48Z,330000,False,-158.0,209.0,1,right,MISS L. Dončić 26' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
34,PT08M59.00S,2025-04-06T19:45:46.4Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,9,8,2025-04-06T19:45:48Z,340000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M52.00S,2025-04-06T19:45:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.521024967148489,51.470588235294116,1610612760,11,8,2025-04-06T19:46:14Z,350000,False,-7.0,9.0,1,left,S. Gilgeous-Alexander driving Layup (4 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,4.0,,,,,,,,,,,,,
36,PT08M36.00S,2025-04-06T19:46:08.9Z,1,REGULAR,2pt,Jump Shot,[],1630559,93.77463863337714,20.34313725490196,1610612747,11,10,2025-04-06T19:46:13Z,360000,False,-148.0,6.0,1,right,A. Reaves 14' turnaround fadeaway Jump Shot (4 PTS),[1630559],1610612747.0,LAL,turnaround fadeaway,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,14.84,Made,,,,,4.0,,,,,,,,,,,,,
37,PT08M23.00S,2025-04-06T19:46:21.1Z,1,REGULAR,3pt,Jump Shot,[],1631096,30.699737187910642,71.56862745098039,1610612760,11,10,2025-04-06T19:46:26Z,370000,False,-108.0,236.0,1,left,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
38,PT08M19.00S,2025-04-06T19:46:25.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,11,10,2025-04-06T19:46:26Z,380000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M16.00S,2025-04-06T19:46:31.2Z,1,REGULAR,foul,offensive,[],1629637,,,1610612747,11,10,2025-04-06T19:46:39Z,390000,False,,,0,,J. Hayes offensive FOUL (1 PF),"[1629637, 1629652]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627963.0,,1.0,0.0,Dort,1629652.0,,,,
41,PT08M16.00S,2025-04-06T19:46:31.2Z,1,REGULAR,turnover,offensive foul,[],1629637,,,1610612747,11,10,2025-04-06T19:46:31Z,410000,False,,,0,,J. Hayes offensive foul TURNOVER (1 TO),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627963.0,1.0,,,,,,,,
42,PT08M16.00S,2025-04-06T19:46:38.4Z,1,REGULAR,substitution,out,[],1629637,,,1610612760,11,10,2025-04-06T19:46:46Z,420000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M16.00S,2025-04-06T19:46:38.4Z,1,REGULAR,substitution,in,[],1627827,,,1610612760,11,10,2025-04-06T19:46:46Z,430000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M08.00S,2025-04-06T19:47:00.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,24.26084099868594,68.38235294117648,1610612760,13,10,2025-04-06T19:47:04Z,440000,False,-92.0,176.0,1,left,S. Gilgeous-Alexander 19' pullup Jump Shot (6 PTS) (J. Williams 1 AST),"[1628983, 1631114]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,19.82,Made,,,,,6.0,J. Williams,1631114.0,1.0,,,,,,,,,,
46,PT07M55.00S,2025-04-06T19:47:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,93.51182654402102,46.07843137254902,1610612747,13,10,2025-04-06T19:47:30Z,460000,False,-20.0,8.0,1,right,MISS R. Hachimura driving finger roll Layup,[1629060],1610612747.0,LAL,driving finger roll,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
47,PT07M52.00S,2025-04-06T19:47:15.7Z,1,REGULAR,rebound,offensive,[],1629060,,,1610612747,13,10,2025-04-06T19:47:15Z,470000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:0),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT07M51.00S,2025-04-06T19:47:17.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,67.88764783180025,67.64705882352942,1610612747,13,13,2025-04-06T19:47:29Z,480000,False,88.0,249.0,1,right,L. Dončić 26' 3PT  (6 PTS) (R. Hachimura 1 AST),"[1629029, 1629060]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,26.45,Made,,,,,6.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,
50,PT07M39.00S,2025-04-06T19:47:28.8Z,1,REGULAR,3pt,Jump Shot,[],1631114,19.267411300919843,94.36274509803921,1610612760,13,13,2025-04-06T19:47:55Z,500000,False,-222.0,129.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
51,PT07M35.00S,2025-04-06T19:47:32.8Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,13,13,2025-04-06T19:47:49Z,510000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,50.0,2.0,1.0,1.0,,,,,,,,,,,,,,
52,PT07M33.00S,2025-04-06T19:47:37.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629060,93.77463863337714,51.9607843137255,1610612747,13,15,2025-04-06T19:48:09Z,520000,False,10.0,6.0,1,right,R. Hachimura running reverse Layup (2 PTS) (L. James 1 AST),"[1629060, 2544]",1610612747.0,LAL,running reverse,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,2.0,L. James,2544.0,1.0,,,,,,,,,,
54,PT07M33.00S,2025-04-06T19:47:39.6Z,1,REGULAR,foul,personal,['1freethrow'],1631096,,,1610612747,13,15,2025-04-06T19:47:48Z,540000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Hachimura 1 FT),"[1631096, 1629060]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,1.0,0.0,Hachimura,1629060.0,,,,
56,PT07M33.00S,2025-04-06T19:48:11.8Z,1,REGULAR,freethrow,1 of 1,[],1629060,,,1610612747,13,16,2025-04-06T19:48:11Z,560000,False,,,0,,R. Hachimura Free Throw 1 of 1 (3 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
57,PT07M14.00S,2025-04-06T19:48:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,7.046649145860711,48.529411764705884,1610612760,15,16,2025-04-06T19:48:44Z,570000,False,7.0,14.0,1,left,C. Holmgren driving finger roll Layup (2 PTS) (L. Dort 1 AST),"[1631096, 1629652]",1610612760.0,OKC,driving finger roll,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,2.0,L. Dort,1629652.0,1.0,,,,,,,,,,
59,PT07M04.00S,2025-04-06T19:48:41.9Z,1,REGULAR,turnover,lost ball,[],1630559,,,1610612747,15,16,2025-04-06T19:48:47Z,590000,False,,,0,,A. Reaves lost ball TURNOVER (2 TO),"[1630559, 1628983]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,,,,,Gilgeous-Alexander,1628983.0,,
60,PT07M04.00S,2025-04-06T19:48:41.9Z,1,REGULAR,steal,,[],1628983,,,1610612760,15,16,2025-04-06T19:48:43Z,600000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M59.00S,2025-04-06T19:48:48.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628983,6.258212877792378,46.07843137254902,1610612760,15,16,2025-04-06T19:49:30Z,610000,False,20.0,6.0,1,left,MISS S. Gilgeous-Alexander running finger roll Layup,[1628983],1610612760.0,OKC,running finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
62,PT06M57.00S,2025-04-06T19:48:50.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,15,16,2025-04-06T19:48:55Z,620000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,,,
63,PT06M51.00S,2025-04-06T19:48:55.8Z,1,REGULAR,3pt,Jump Shot,[],1627827,67.7562417871222,70.83333333333334,1610612747,15,19,2025-04-06T19:49:00Z,630000,False,104.0,251.0,1,right,D. Finney-Smith 27' 3PT  (3 PTS) (A. Reaves 1 AST),"[1627827, 1630559]",1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,27.14,Made,,,,,3.0,A. Reaves,1630559.0,1.0,,,,,,,,,,
65,PT06M49.00S,2025-04-06T19:49:00.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,15,19,2025-04-06T19:49:00Z,650000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M49.00S,2025-04-06T19:49:18.3Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,15,19,2025-04-06T19:51:48Z,660000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M49.00S,2025-04-06T19:49:18.3Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,15,19,2025-04-06T19:51:48Z,670000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M39.00S,2025-04-06T19:52:13.9Z,1,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612760,15,19,2025-04-06T19:52:21Z,680000,False,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Williams 2 FT),"[1627827, 1631114]",1610612747.0,LAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,1.0,0.0,Williams,1631114.0,,,,
70,PT06M39.00S,2025-04-06T19:52:36.9Z,1,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,16,19,2025-04-06T19:52:36Z,700000,False,,,0,,J. Williams Free Throw 1 of 2 (1 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
71,PT06M39.00S,2025-04-06T19:52:54.5Z,1,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,17,19,2025-04-06T19:52:54Z,710000,False,,,0,,J. Williams Free Throw 2 of 2 (2 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
72,PT06M29.00S,2025-04-06T19:53:10.7Z,1,REGULAR,3pt,Jump Shot,[],1630559,65.52233902759527,32.35294117647059,1610612747,17,22,2025-04-06T19:53:15Z,720000,False,-88.0,272.0,1,right,A. Reaves 28' 3PT  (7 PTS) (D. Finney-Smith 1 AST),"[1630559, 1627827]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,28.56,Made,,,,,7.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,
76,PT06M13.00S,2025-04-06T19:53:38.5Z,1,REGULAR,3pt,Jump Shot,[],1629652,28.465834428383708,18.872549019607842,1610612760,20,22,2025-04-06T19:55:51Z,760000,False,156.0,215.0,1,left,L. Dort 26' 3PT step back (6 PTS) (S. Gilgeous-Alexander 3 AST),"[1629652, 1628983]",1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.55,Made,,,,,6.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,
78,PT05M55.00S,2025-04-06T19:53:44.4Z,1,REGULAR,2pt,Jump Shot,[],2544,81.68528252299606,70.58823529411765,1610612747,20,24,2025-04-06T19:54:04Z,780000,False,103.0,120.0,1,right,L. James 15' turnaround fadeaway Jump Shot (2 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Right,15.78,Made,,,,,2.0,,,,,,,,,,,,,
79,PT05M42.00S,2025-04-06T19:53:56.6Z,1,REGULAR,3pt,Jump Shot,[],1629026,19.136005256241788,93.38235294117648,1610612760,20,24,2025-04-06T19:54:27Z,790000,False,-217.0,127.0,1,left,MISS K. Williams 25' pullup 3PT,[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
80,PT05M38.00S,2025-04-06T19:54:00.6Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,20,24,2025-04-06T19:55:19Z,800000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT05M37.00S,2025-04-06T19:54:25.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,20,24,2025-04-06T19:57:46Z,840000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M37.00S,2025-04-06T19:54:26.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,92.19776609724047,49.50980392156863,1610612747,20,24,2025-04-06T20:07:44Z,845000,False,-2.0,21.0,1,right,MISS L. James running finger roll Layup,[2544],1610612747.0,LAL,running finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,,
100,PT05M37.00S,2025-04-06T19:54:26.1Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,20,24,2025-04-06T19:59:04Z,847500,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT05M37.00S,2025-04-06T19:57:29.9Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,20,24,2025-04-06T19:59:04Z,860000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M37.00S,2025-04-06T19:57:29.9Z,1,REGULAR,substitution,out,[],2544,,,1610612760,20,24,2025-04-06T19:59:04Z,870000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M37.00S,2025-04-06T19:57:29.9Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,20,24,2025-04-06T19:59:04Z,880000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M37.00S,2025-04-06T19:57:29.9Z,1,REGULAR,substitution,in,[],1629216,,,1610612760,20,24,2025-04-06T19:59:04Z,890000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
