actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
19,PT10M41.00S,2025-01-24T01:12:25.6Z,1,REGULAR,3pt,Jump Shot,[],202681,73.14388961892247,17.647058823529413,1610612742,5,2,2025-01-24T01:12:30Z,190000,False,-162.0,200.0,1,right,MISS K. Irving 25' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.72,Missed,,,,,,,,,,
20,PT10M37.00S,2025-01-24T01:12:29.6Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,5,2,2025-01-24T01:12:30Z,200000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,
21,PT10M33.00S,2025-01-24T01:12:34.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631114,27.020367936925098,20.34313725490196,1610612760,8,2,2025-01-24T01:13:10Z,210000,False,148.0,201.0,1,left,J. Williams 25' 3PT running pullup (5 PTS) (S. Gilgeous-Alexander 2 AST),"[1631114, 1628983]",1610612760.0,OKC,running pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.02,Made,,,,,5.0,S. Gilgeous-Alexander,1628983.0,2.0,,
23,PT10M19.00S,2025-01-24T01:12:48.0Z,1,REGULAR,3pt,Jump Shot,[],1629023,76.42904073587385,13.480392156862745,1610612742,8,2,2025-01-24T01:12:53Z,230000,False,-183.0,169.0,1,right,MISS P. Washington 24' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.89,Missed,,,,,,,,,,
24,PT10M15.00S,2025-01-24T01:12:52.0Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,8,2,2025-01-24T01:12:53Z,240000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,23.0,2.0,2.0,0.0,,,,,,
25,PT10M09.00S,2025-01-24T01:12:58.3Z,1,REGULAR,2pt,Jump Shot,[],1628983,2.7102496714848883,73.52941176470588,1610612760,8,2,2025-01-24T01:13:03Z,250000,False,-118.0,-27.0,1,left,MISS S. Gilgeous-Alexander 12' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,,12.07,Missed,,,,,,,,,,
26,PT10M06.00S,2025-01-24T01:13:01.3Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,8,2,2025-01-24T01:13:03Z,260000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,
27,PT09M54.00S,2025-01-24T01:13:12.5Z,1,REGULAR,turnover,lost ball,[],1629023,,,1610612742,8,2,2025-01-24T01:13:15Z,270000,False,,,0,,P. Washington lost ball TURNOVER (2 TO),"[1629023, 1631114]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,2.0,Williams,1631114.0,,,,,,,,,,,,,,,,,
28,PT09M54.00S,2025-01-24T01:13:12.5Z,1,REGULAR,steal,,[],1631114,,,1610612760,8,2,2025-01-24T01:13:14Z,280000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M39.00S,2025-01-24T01:13:28.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641717,12.171484888304862,47.549019607843135,1610612760,8,2,2025-01-24T01:14:59Z,290000,False,12.0,62.0,1,left,MISS C. Wallace 6' driving Hook,[1641717],1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.31,Missed,,,,,,,,,,
30,PT09M37.00S,2025-01-24T01:13:30.4Z,1,REGULAR,rebound,defensive,[],1630556,,,1610612742,8,2,2025-01-24T01:13:31Z,300000,False,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,
31,PT09M29.00S,2025-01-24T01:13:38.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,94.43166885676742,47.794117647058826,1610612742,8,4,2025-01-24T01:13:42Z,310000,False,-11.0,0.0,1,right,S. Dinwiddie driving finger roll Layup (2 PTS),[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,1.1,Made,,,,,2.0,,,,,
32,PT09M17.00S,2025-01-24T01:13:51.9Z,1,REGULAR,foul,personal,[],1630556,,,1610612760,8,4,2025-01-24T01:14:00Z,320000,False,,,0,,K. Edwards personal FOUL (1 PF),"[1630556, 1631114]",1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,,1629178.0,1.0,0.0,Williams,1631114.0,,,,,,,,,,,,
34,PT09M13.00S,2025-01-24T01:14:20.5Z,1,REGULAR,turnover,bad pass,[],1631114,,,1610612760,8,4,2025-01-24T01:14:47Z,340000,False,,,0,,J. Williams bad pass TURNOVER (1 TO),"[1631114, 1629023]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,1.0,Washington,1629023.0,,,,,,,,,,,,,,,,,
35,PT09M13.00S,2025-01-24T01:14:20.5Z,1,REGULAR,steal,,[],1629023,,,1610612742,8,4,2025-01-24T01:14:23Z,350000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M09.00S,2025-01-24T01:14:27.1Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612742,8,4,2025-01-24T01:14:35Z,360000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Washington 2 FT),"[1628983, 1629023]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,1629178.0,1.0,0.0,Washington,1629023.0,,,,,,,,,,,,
38,PT09M09.00S,2025-01-24T01:14:56.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629023,,,1610612742,8,5,2025-01-24T01:15:24Z,380000,False,,,0,,P. Washington Free Throw 1 of 2 (1 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,Made,,,,,1.0,,,,,
39,PT09M09.00S,2025-01-24T01:14:56.5Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629023,,,1610612742,8,5,2025-01-24T01:15:24Z,390000,False,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
40,PT09M07.00S,2025-01-24T01:14:58.5Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,8,5,2025-01-24T01:15:24Z,400000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,39.0,3.0,3.0,0.0,,,,,,
41,PT08M52.00S,2025-01-24T01:15:35.3Z,1,REGULAR,3pt,Jump Shot,[],1629652,8.09789750328515,4.901960784313726,1610612760,8,5,2025-01-24T01:15:42Z,410000,False,225.0,24.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,,,,22.67,Missed,,,,,,,,,,
42,PT08M48.00S,2025-01-24T01:15:39.3Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,8,5,2025-01-24T01:16:59Z,420000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,
45,PT08M35.00S,2025-01-24T01:16:10.4Z,1,REGULAR,foul,personal,[],1641717,,,1610612742,8,5,2025-01-24T01:16:15Z,450000,False,,,0,,C. Wallace personal FOUL (1 PF),"[1641717, 1629023]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Right,,,,204058.0,1.0,0.0,Washington,1629023.0,,,,,,,,,,,,
47,PT08M33.00S,2025-01-24T01:16:15.8Z,1,REGULAR,3pt,Jump Shot,[],203915,72.35545335085413,80.63725490196079,1610612742,8,8,2025-01-24T01:16:22Z,470000,False,153.0,207.0,1,right,S. Dinwiddie 25' 3PT  (5 PTS) (P. Washington 1 AST),"[203915, 1629023]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.78,Made,,,,,5.0,P. Washington,1629023.0,1.0,,
49,PT08M17.00S,2025-01-24T01:16:32.6Z,1,REGULAR,2pt,Jump Shot,[],1631114,3.4986859395532193,69.36274509803921,1610612760,8,8,2025-01-24T01:30:23Z,490000,False,-97.0,-20.0,1,left,MISS J. Williams 9' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,9.88,Missed,,,,,,,,,,
50,PT08M15.00S,2025-01-24T01:16:34.6Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,8,8,2025-01-24T01:30:23Z,500000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,,,,,,,,,,,49.0,2.0,2.0,0.0,,,,,,
51,PT08M07.00S,2025-01-24T01:16:40.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.9060446780552,44.85294117647059,1610612742,8,8,2025-01-24T01:16:46Z,510000,False,-26.0,5.0,1,right,MISS P. Washington driving Layup,[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,2.61,Missed,,,,,,,,,,
52,PT08M06.00S,2025-01-24T01:16:41.4Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,8,8,2025-01-24T01:32:15Z,520000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,
53,PT07M59.00S,2025-01-24T01:16:48.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628983,14.14257555847569,43.627450980392155,1610612760,10,8,2025-01-24T01:37:22Z,530000,False,32.0,80.0,1,left,S. Gilgeous-Alexander 8' running pullup Jump Shot (2 PTS),[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,8.65,Made,,,,,2.0,,,,,
54,PT07M36.00S,2025-01-24T01:17:12.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,94.03745072273325,52.94117647058824,1610612742,10,8,2025-01-24T01:18:55Z,540000,False,15.0,4.0,1,right,MISS D. Gafford driving finger roll Layup,[1629655],1610612742.0,DAL,driving finger roll,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,1.51,Missed,,,,,,,,,,
55,PT07M34.00S,2025-01-24T01:17:14.9Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612742,10,8,2025-01-24T01:19:07Z,550000,False,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,54.0,1.0,0.0,1.0,,,,,,
56,PT07M26.00S,2025-01-24T01:17:22.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630556,94.43166885676742,54.166666666666664,1610612742,10,10,2025-01-24T01:17:27Z,560000,False,21.0,0.0,1,right,K. Edwards driving Layup (2 PTS) (S. Dinwiddie 1 AST),"[1630556, 203915]",1610612742.0,DAL,driving,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,2.08,Made,,,,,2.0,S. Dinwiddie,203915.0,1.0,,
58,PT07M12.00S,2025-01-24T01:17:36.2Z,1,REGULAR,3pt,Jump Shot,[],1629652,4.812746386333772,96.56862745098039,1610612760,13,10,2025-01-24T01:17:41Z,580000,False,-233.0,-7.0,1,left,L. Dort 3PT  (3 PTS) (J. Williams 2 AST),"[1629652, 1631114]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,,,,,,23.29,Made,,,,,3.0,J. Williams,1631114.0,2.0,,
60,PT07M01.00S,2025-01-24T01:17:49.7Z,1,REGULAR,foul,personal,[],1629652,,,1610612742,13,10,2025-01-24T01:17:58Z,600000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1629655]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,204058.0,1.0,0.0,Gafford,1629655.0,,,,,,,,,,,,
62,PT07M01.00S,2025-01-24T01:17:58.2Z,1,REGULAR,substitution,out,[],1629655,,,1610612742,13,10,2025-01-24T01:18:01Z,620000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M01.00S,2025-01-24T01:17:58.2Z,1,REGULAR,substitution,in,[],1628467,,,1610612742,13,10,2025-01-24T01:18:01Z,630000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M01.00S,2025-01-24T01:18:11.8Z,1,REGULAR,substitution,out,[],1630556,,,1610612742,13,10,2025-01-24T01:18:17Z,650000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M01.00S,2025-01-24T01:18:11.8Z,1,REGULAR,substitution,in,[],1629656,,,1610612742,13,10,2025-01-24T01:18:17Z,660000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M42.00S,2025-01-24T01:19:43.4Z,1,REGULAR,3pt,Jump Shot,[],202681,68.28186596583443,70.09803921568627,1610612742,13,13,2025-01-24T01:19:59Z,680000,False,100.0,246.0,1,right,K. Irving 26' 3PT pullup (3 PTS) (M. Kleber 1 AST),"[202681, 1628467]",1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.55,Made,,,,,3.0,M. Kleber,1628467.0,1.0,,
69,PT06M36.00S,2025-01-24T01:19:49.6Z,1,REGULAR,2pt,Jump Shot,[],1628983,15.193823915900131,32.35294117647059,1610612760,15,13,2025-01-24T01:19:55Z,700000,False,88.0,90.0,1,left,S. Gilgeous-Alexander 12' pullup Jump Shot (4 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,,,,,12.62,Made,,,,,4.0,,,,,
70,PT06M21.00S,2025-01-24T01:20:07.7Z,1,REGULAR,foul,offensive,[],202681,,,1610612742,15,13,2025-01-24T01:20:19Z,710000,False,,,0,,K. Irving offensive FOUL (1 PF),"[202681, 1629652]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,,204058.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,
72,PT06M21.00S,2025-01-24T01:20:07.7Z,1,REGULAR,turnover,offensive foul,[],202681,,,1610612742,15,13,2025-01-24T01:20:07Z,730000,False,,,0,,K. Irving offensive foul TURNOVER (1 TO),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,1.0,,,204058.0,,,,,,,,,,,,,,,,
73,PT06M21.00S,2025-01-24T01:20:15.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,15,13,2025-01-24T01:20:15Z,740000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M21.00S,2025-01-24T01:22:02.3Z,1,REGULAR,substitution,out,[],1631119,,,1610612760,15,13,2025-01-24T01:22:56Z,750000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M21.00S,2025-01-24T01:22:02.3Z,1,REGULAR,substitution,in,[],1630598,,,1610612760,15,13,2025-01-24T01:22:56Z,760000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M58.00S,2025-01-24T01:23:35.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,29.517082785808146,31.862745098039213,1610612760,15,13,2025-01-24T01:23:45Z,770000,False,91.0,225.0,1,left,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.26,Missed,,,,,,,,,,
77,PT05M56.00S,2025-01-24T01:23:37.4Z,1,REGULAR,rebound,offensive,[],1641717,,,1610612760,15,13,2025-01-24T01:24:58Z,780000,False,,,0,,C. Wallace REBOUND (Off:1 Def:0),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,76.0,1.0,0.0,1.0,,,,,,
78,PT05M56.00S,2025-01-24T01:23:39.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1641717,5.590000152587891,50.0,1610612760,15,13,2025-01-24T01:25:04Z,790000,False,0.0,0.0,1,left,MISS C. Wallace putback Layup - blocked,"[1641717, 1629023]",1610612760.0,OKC,putback,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Missed,,,,,,,,,Washington,1629023.0
79,PT05M56.00S,2025-01-24T01:23:39.9Z,1,REGULAR,block,,[],1629023,,,1610612760,15,13,2025-01-24T01:23:46Z,800000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT05M56.00S,2025-01-24T01:23:39.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,15,13,2025-01-24T01:23:50Z,810000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,78.0,,,,,,,,,
81,PT05M55.00S,2025-01-24T01:23:49.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612760,15,13,2025-01-24T01:23:53Z,820000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,8-16 Right,,,,204058.0,,,,,,,,,,,,,,,,
82,PT05M35.00S,2025-01-24T01:24:09.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203915,87.46714848883047,55.392156862745104,1610612742,15,15,2025-01-24T01:25:00Z,830000,False,27.0,65.0,1,right,S. Dinwiddie 7' driving floating Jump Shot (7 PTS),[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.07,Made,,,,,7.0,,,,,
83,PT05M25.00S,2025-01-24T01:24:20.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628983,6.389618922470433,52.20588235294118,1610612760,17,15,2025-01-24T01:24:24Z,840000,False,-11.0,8.0,1,left,S. Gilgeous-Alexander DUNK (6 PTS) (J. Williams 3 AST),"[1628983, 1631114]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,1.34,Made,,,,,6.0,J. Williams,1631114.0,3.0,,
85,PT05M02.00S,2025-01-24T01:24:45.0Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612742,17,15,2025-01-24T01:25:03Z,860000,False,,,0,,L. Dort shooting personal FOUL (2 PF) (Washington 2 FT),"[1629652, 1629023]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Left,,,,204058.0,2.0,0.0,Washington,1629023.0,,,,,,,,,,,,
87,PT05M02.00S,2025-01-24T01:25:12.2Z,1,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,17,16,2025-01-24T01:25:12Z,880000,False,,,0,,P. Washington Free Throw 1 of 2 (2 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,Made,,,,,2.0,,,,,
88,PT05M02.00S,2025-01-24T01:25:29.3Z,1,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,17,17,2025-01-24T01:25:29Z,890000,False,,,0,,P. Washington Free Throw 2 of 2 (3 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,Made,,,,,3.0,,,,,
