actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
22,PT10M11.00S,2025-01-05T20:43:36.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,93.77463863337714,47.794117647058826,1610612738,4,6,2025-01-05T20:43:40Z,220000,False,-11.0,6.0,1,right,K. Porziņģis cutting DUNK (4 PTS) (J. Holiday 1 AST),"[204001, 201950]",1610612738.0,BOS,cutting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,4.0,,,,,,J. Holiday,201950.0,1.0,,,,,
24,PT10M03.00S,2025-01-05T20:43:48.4Z,1,REGULAR,foul,personal,['2freethrow'],204001,,,1610612760,4,6,2025-01-05T20:43:53Z,240000,False,,,0,,K. Porziņģis shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[204001, 1628983]",1610612738.0,BOS,shooting,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628159.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,
26,PT10M03.00S,2025-01-05T20:44:11.6Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,5,6,2025-01-05T20:44:11Z,260000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
27,PT10M03.00S,2025-01-05T20:44:26.5Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,6,6,2025-01-05T20:44:26Z,270000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (6 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
28,PT09M52.00S,2025-01-05T20:44:37.7Z,1,REGULAR,3pt,Jump Shot,[],1628401,76.5604467805519,12.745098039215685,1610612738,6,9,2025-01-05T20:44:42Z,280000,False,-186.0,168.0,1,right,D. White 25' 3PT pullup (3 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.07,Made,,,,,3.0,,,,,,,,,,,,,
29,PT09M40.00S,2025-01-05T20:44:48.9Z,1,REGULAR,3pt,Jump Shot,[],1641717,17.821944809461236,94.36274509803921,1610612760,9,9,2025-01-05T20:44:53Z,290000,False,-222.0,115.0,1,left,C. Wallace 24' 3PT  (3 PTS) (J. Williams 1 AST),"[1641717, 1631114]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,24.98,Made,,,,,3.0,,,,,,J. Williams,1631114.0,1.0,,,,,
31,PT09M21.00S,2025-01-05T20:45:07.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,76.16622864651774,13.23529411764706,1610612738,9,12,2025-01-05T20:45:12Z,310000,False,-184.0,172.0,1,right,J. Tatum 25' 3PT pullup (3 PTS) (K. Porziņģis 1 AST),"[1628369, 204001]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.14,Made,,,,,3.0,,,,,,K. Porziņģis,204001.0,1.0,,,,,
33,PT08M57.00S,2025-01-05T20:45:31.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,5.995400788436268,62.00980392156863,1610612760,11,12,2025-01-05T20:45:34Z,330000,False,-60.0,4.0,1,left,I. Hartenstein 6' floating Jump Shot (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1628392, 1628983]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,6.01,Made,,,,,2.0,,,,,,S. Gilgeous-Alexander,1628983.0,1.0,,,,,
35,PT08M48.00S,2025-01-05T20:45:41.8Z,1,REGULAR,turnover,lost ball,[],1627759,,,1610612738,11,12,2025-01-05T20:45:46Z,350000,False,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 1641717]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Wallace,1641717.0,,
36,PT08M48.00S,2025-01-05T20:45:41.8Z,1,REGULAR,steal,,[],1641717,,,1610612760,11,12,2025-01-05T20:45:43Z,360000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
37,PT08M39.00S,2025-01-05T20:45:51.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,5.469776609724048,54.166666666666664,1610612760,13,12,2025-01-05T20:45:56Z,370000,False,-21.0,-1.0,1,left,S. Gilgeous-Alexander driving Layup (8 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,8.0,,,,,,,,,,,,,
38,PT08M39.00S,2025-01-05T20:45:57.1Z,1,REGULAR,foul,personal,['1freethrow'],1628369,,,1610612760,13,12,2025-01-05T20:46:06Z,380000,False,,,0,,J. Tatum shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1628369, 1628983]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,1199.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,
40,PT08M39.00S,2025-01-05T20:46:19.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1628983,,,1610612760,14,12,2025-01-05T20:46:19Z,400000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
41,PT08M27.00S,2025-01-05T20:46:33.6Z,1,REGULAR,3pt,Jump Shot,[],204001,70.90998685939553,78.67647058823529,1610612738,14,12,2025-01-05T20:46:38Z,410000,False,143.0,221.0,1,right,MISS K. Porziņģis 26' 3PT,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
42,PT08M24.00S,2025-01-05T20:46:36.9Z,1,REGULAR,rebound,offensive,[],201950,,,1610612738,14,12,2025-01-05T20:46:36Z,420000,False,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,,
43,PT08M24.00S,2025-01-05T20:46:40.0Z,1,REGULAR,foul,personal,[],1629652,,,1610612738,14,12,2025-01-05T20:46:46Z,430000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 204001]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,,1162.0,1.0,0.0,Porziņģis,204001.0,,,,,,,,
45,PT08M18.00S,2025-01-05T20:46:57.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,74.06373193166885,11.519607843137255,1610612738,14,12,2025-01-05T20:47:02Z,450000,False,-192.0,191.0,1,right,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
46,PT08M14.00S,2025-01-05T20:47:01.7Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,14,12,2025-01-05T20:47:02Z,460000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT08M01.00S,2025-01-05T20:47:37.1Z,1,REGULAR,3pt,Jump Shot,[],1631114,17.821944809461236,5.392156862745098,1610612760,17,12,2025-01-05T20:47:41Z,480000,False,223.0,115.0,1,left,J. Williams 25' 3PT  (3 PTS) (C. Wallace 1 AST),"[1631114, 1641717]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.09,Made,,,,,3.0,,,,,,C. Wallace,1641717.0,1.0,,,,,
50,PT07M43.00S,2025-01-05T20:47:55.0Z,1,REGULAR,turnover,bad pass,[],1628401,,,1610612738,17,12,2025-01-05T20:49:54Z,500000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1628392]",1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Hartenstein,1628392.0,,
51,PT07M43.00S,2025-01-05T20:47:55.0Z,1,REGULAR,steal,,[],1628392,,,1610612760,17,12,2025-01-05T20:49:54Z,510000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
52,PT07M39.00S,2025-01-05T20:47:58.2Z,1,REGULAR,turnover,lost ball,[],1631114,,,1610612760,17,12,2025-01-05T20:48:01Z,520000,False,,,0,,J. Williams lost ball TURNOVER (1 TO),"[1631114, 1627759]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Brown,1627759.0,,
53,PT07M39.00S,2025-01-05T20:47:58.2Z,1,REGULAR,steal,,[],1627759,,,1610612738,17,12,2025-01-05T20:47:59Z,530000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M34.00S,2025-01-05T20:48:05.4Z,1,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612738,17,12,2025-01-05T20:48:32Z,540000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (White 2 FT),"[1631114, 1628401]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1199.0,2.0,0.0,White,1628401.0,,,,,,,,
56,PT07M34.00S,2025-01-05T20:48:33.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628401,,,1610612738,17,12,2025-01-05T20:49:04Z,560000,False,,,0,,MISS D. White Free Throw 1 of 2,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT07M34.00S,2025-01-05T20:48:33.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,17,12,2025-01-05T20:49:04Z,570000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,
58,PT07M34.00S,2025-01-05T20:48:33.9Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628401,,,1610612738,17,13,2025-01-05T20:49:04Z,580000,False,,,0,,D. White Free Throw 2 of 2 (4 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
59,PT07M25.00S,2025-01-05T20:49:02.0Z,1,REGULAR,3pt,Jump Shot,[],1641717,27.283180026281208,18.38235294117647,1610612760,17,13,2025-01-05T20:49:07Z,590000,False,158.0,204.0,1,left,MISS C. Wallace 25' pullup 3PT,[1641717],1610612760.0,OKC,pullup,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
60,PT07M22.00S,2025-01-05T20:49:05.0Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,17,13,2025-01-05T20:49:07Z,600000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT07M15.00S,2025-01-05T20:49:12.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.24901445466492,48.529411764705884,1610612738,17,15,2025-01-05T20:49:15Z,610000,False,-7.0,11.0,1,right,J. Tatum driving Layup (5 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,5.0,,,,,,,,,,,,,
62,PT07M01.00S,2025-01-05T20:49:25.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,15.850854139290407,41.66666666666667,1610612760,19,15,2025-01-05T20:49:28Z,620000,False,42.0,96.0,1,left,I. Hartenstein 10' floating Jump Shot (4 PTS) (S. Gilgeous-Alexander 2 AST),"[1628392, 1628983]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,10.51,Made,,,,,4.0,,,,,,S. Gilgeous-Alexander,1628983.0,2.0,,,,,
64,PT06M46.00S,2025-01-05T20:49:41.2Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612738,19,15,2025-01-05T20:49:46Z,640000,False,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[201950],1610612738.0,BOS,bad pass,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left,,,,,,,,1628159.0,,,,,,,,1.0,,,,
65,PT06M46.00S,2025-01-05T20:49:48.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,19,15,2025-01-05T20:49:48Z,650000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M46.00S,2025-01-05T20:52:09.7Z,1,REGULAR,substitution,out,[],204001,,,1610612760,19,15,2025-01-05T20:52:26Z,660000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M46.00S,2025-01-05T20:52:09.7Z,1,REGULAR,substitution,in,[],201143,,,1610612760,19,15,2025-01-05T20:52:26Z,670000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M32.00S,2025-01-05T20:52:53.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631114,7.30946123521682,48.03921568627451,1610612760,21,15,2025-01-05T20:52:58Z,680000,False,10.0,16.0,1,left,J. Williams driving finger roll Layup (5 PTS),[1631114],1610612760.0,OKC,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,5.0,,,,,,,,,,,,,
69,PT06M10.00S,2025-01-05T20:53:15.3Z,1,REGULAR,foul,personal,['2freethrow'],1641717,,,1610612738,21,15,2025-01-05T20:53:26Z,690000,False,,,0,,C. Wallace shooting personal FOUL (1 PF) (Brown 2 FT),"[1641717, 1627759]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1162.0,1.0,0.0,Brown,1627759.0,,,,,,,,
71,PT06M10.00S,2025-01-05T20:53:45.2Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,21,16,2025-01-05T20:53:45Z,710000,False,,,0,,J. Brown Free Throw 1 of 2 (3 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
72,PT06M10.00S,2025-01-05T20:53:55.9Z,1,REGULAR,substitution,out,[],1631114,,,1610612738,21,16,2025-01-05T20:53:59Z,720000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M10.00S,2025-01-05T20:53:55.9Z,1,REGULAR,substitution,in,[],1630198,,,1610612738,21,16,2025-01-05T20:53:59Z,730000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M10.00S,2025-01-05T20:54:21.2Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,21,17,2025-01-05T20:54:21Z,740000,False,,,0,,J. Brown Free Throw 2 of 2 (4 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
75,PT06M02.00S,2025-01-05T20:54:31.0Z,1,REGULAR,3pt,Jump Shot,[],1629652,32.53942181340342,56.61764705882353,1610612760,21,17,2025-01-05T20:54:37Z,750000,False,-33.0,253.0,1,left,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,25.56,Missed,,,,,,,,,,,,,,,,,,
76,PT05M57.00S,2025-01-05T20:54:36.0Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,21,17,2025-01-05T20:54:37Z,760000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,75.0,2.0,2.0,0.0,,,,,,,,,,,,,,
77,PT05M52.00S,2025-01-05T20:54:42.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,90.75229960578186,55.14705882352941,1610612738,21,17,2025-01-05T20:54:47Z,770000,False,26.0,34.0,1,right,MISS A. Horford Layup - blocked,"[201143, 1629652]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,Dort,1629652.0
78,PT05M52.00S,2025-01-05T20:54:42.0Z,1,REGULAR,block,,[],1629652,,,1610612738,21,17,2025-01-05T20:54:44Z,780000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M52.00S,2025-01-05T20:54:42.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,21,17,2025-01-05T20:54:47Z,790000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,77.0,,,,,,,,,,,,,,,,,
81,PT05M50.00S,2025-01-05T20:54:58.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,96.27135348226018,96.81372549019608,1610612738,21,20,2025-01-05T20:55:03Z,810000,False,234.0,-17.0,1,right,J. Brown 3PT  (7 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,23.48,Made,,,,,7.0,,,,,,D. White,1628401.0,1.0,,,,,
83,PT05M32.00S,2025-01-05T20:55:15.7Z,1,REGULAR,2pt,Jump Shot,[],1629652,4.28712220762155,22.058823529411764,1610612760,21,20,2025-01-05T20:55:20Z,830000,False,140.0,-12.0,1,left,MISS L. Dort 14' step back Shot,[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,14.02,Missed,,,,,,,,,,,,,,,,,,
84,PT05M30.00S,2025-01-05T20:55:17.7Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,21,20,2025-01-05T20:55:20Z,840000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
