actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
20,PT10M46.00S,2022-12-21T00:12:54.8Z,1,REGULAR,freethrow,1 of 1,[],1630191,,,1610612765,6,6,2022-12-21T00:12:54Z,200000,False,,,0,,I. Stewart Free Throw 1 of 1 (3 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
21,PT10M28.00S,2022-12-21T00:13:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,80.1084099868594,53.431372549019606,1610612762,6,8,2022-12-21T00:13:21Z,210000,False,17.0,134.0,1,right,J. Clarkson 13' pullup Jump Shot (2 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,13.56,Made,2.0,,,,,,,,,,,,,,,,,
22,PT10M14.00S,2022-12-21T00:13:28.9Z,1,REGULAR,3pt,Jump Shot,[],1630165,29.122864651773984,24.264705882352942,1610612765,6,8,2022-12-21T00:13:34Z,220000,False,129.0,221.0,1,left,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
23,PT10M11.00S,2022-12-21T00:13:31.9Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,6,8,2022-12-21T00:13:34Z,230000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,
24,PT09M59.00S,2022-12-21T00:13:45.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203903,89.83245729303549,50.73529411764706,1610612762,6,8,2022-12-21T00:13:49Z,240000,False,4.0,43.0,1,right,MISS J. Clarkson driving Hook,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,,,,,,,,,,,,,,
25,PT09M57.00S,2022-12-21T00:13:47.2Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,6,8,2022-12-21T00:13:49Z,250000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,
26,PT09M53.00S,2022-12-21T00:13:50.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202711,5.863994743758213,48.77450980392157,1610612765,8,8,2022-12-21T00:13:57Z,260000,False,6.0,3.0,1,left,B. Bogdanovic running DUNK (2 PTS) (J. Ivey 1 AST),"[202711, 1631093]",1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,0.66,Made,2.0,J. Ivey,1631093.0,1.0,,,,,,,,,,,,,,
28,PT09M39.00S,2022-12-21T00:14:04.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,93.24901445466492,49.754901960784316,1610612762,8,10,2022-12-21T00:14:12Z,280000,False,-1.0,11.0,1,right,W. Kessler cutting DUNK (2 PTS) (M. Conley 1 AST),"[1631117, 201144]",1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.11,Made,2.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
30,PT09M24.00S,2022-12-21T00:14:27.9Z,1,REGULAR,foul,personal,[],201144,,,1610612765,8,10,2022-12-21T00:14:38Z,300000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1631093]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1201.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,
32,PT09M10.00S,2022-12-21T00:14:57.5Z,1,REGULAR,3pt,Jump Shot,[],1630191,7.046649145860711,95.34313725490196,1610612765,8,10,2022-12-21T00:15:02Z,320000,False,-227.0,14.0,1,left,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,22.71,Missed,,,,,,,,,,,,,,,,,,
33,PT09M08.00S,2022-12-21T00:14:59.5Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,8,10,2022-12-21T00:15:02Z,330000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,
34,PT08M53.00S,2022-12-21T00:15:15.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,94.56307490144546,54.65686274509803,1610612762,8,10,2022-12-21T00:17:33Z,340000,False,23.0,-1.0,1,right,MISS L. Markkanen driving Layup,[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
35,PT08M53.00S,2022-12-21T00:15:15.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,8,10,2022-12-21T00:15:40Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,34.0,,,,,,,,
37,PT08M46.00S,2022-12-21T00:15:44.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201144,93.24901445466492,96.81372549019608,1610612762,8,10,2022-12-21T00:18:24Z,370000,False,234.0,11.0,1,right,MISS M. Conley step back 3PT,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
38,PT08M43.00S,2022-12-21T00:15:47.5Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,8,10,2022-12-21T00:15:52Z,380000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,
39,PT08M43.00S,2022-12-21T00:15:52.3Z,1,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,8,10,2022-12-21T00:15:59Z,390000,False,,,0,,J. Ivey lost ball out-of-bounds TURNOVER (1 TO),[1631093],1610612765.0,DET,lost ball,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right,,,,,,,1201.0,,,,,,,,,1.0,,,,
40,PT08M28.00S,2022-12-21T00:16:26.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203903,89.30683311432325,44.11764705882353,1610612762,8,10,2022-12-21T00:16:33Z,400000,False,-29.0,48.0,1,right,MISS J. Clarkson fadeaway Shot,[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,5.63,Missed,,,,,,,,,,,,,,,,,,
41,PT08M25.00S,2022-12-21T00:16:29.8Z,1,REGULAR,rebound,defensive,[],202711,,,1610612765,8,10,2022-12-21T00:16:33Z,410000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,
42,PT08M16.00S,2022-12-21T00:16:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.389618922470433,43.13725490196079,1610612765,10,10,2022-12-21T00:16:42Z,420000,False,34.0,8.0,1,left,J. Duren Layup (2 PTS) (B. Bogdanovic 1 AST),"[1631105, 202711]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.51,Made,2.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,
44,PT07M57.00S,2022-12-21T00:16:56.6Z,1,REGULAR,3pt,Jump Shot,[],1628374,66.96780551905388,37.00980392156863,1610612762,10,13,2022-12-21T00:17:29Z,440000,False,-65.0,258.0,1,right,L. Markkanen 26' 3PT step back (6 PTS),[1628374],1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,26.61,Made,6.0,,,,,,,,,,,,,,,,,
45,PT07M43.00S,2022-12-21T00:17:13.2Z,1,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,10,13,2022-12-21T00:17:22Z,450000,False,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (1 TO),[1630165],1610612765.0,DET,bad pass,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right,,,,,,,1627529.0,,,,,,,,,1.0,,,,
46,PT07M28.00S,2022-12-21T00:17:41.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631117,90.48948751642575,47.794117647058826,1610612762,10,13,2022-12-21T00:17:47Z,460000,False,-11.0,37.0,1,right,MISS W. Kessler DUNK - blocked,"[1631117, 1630191]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,Stewart,1630191.0,,
47,PT07M28.00S,2022-12-21T00:17:41.1Z,1,REGULAR,block,,[],1630191,,,1610612762,10,13,2022-12-21T00:17:43Z,470000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M25.00S,2022-12-21T00:17:44.1Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,10,13,2022-12-21T00:17:47Z,480000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,
49,PT07M18.00S,2022-12-21T00:17:50.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,9.543363994743759,49.50980392156863,1610612765,10,13,2022-12-21T00:17:57Z,490000,False,2.0,37.0,1,left,MISS J. Duren Layup,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
50,PT07M14.00S,2022-12-21T00:17:54.2Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,10,13,2022-12-21T00:17:54Z,500000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,49.0,1.0,0.0,1.0,,,,,
51,PT07M14.00S,2022-12-21T00:17:54.2Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631105,5.590000152587891,50.0,1610612765,12,13,2022-12-21T00:22:08Z,510000,False,0.0,0.0,1,left,J. Duren tip DUNK (4 PTS),[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
52,PT07M01.00S,2022-12-21T00:18:08.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,65.91655716162943,55.88235294117647,1610612762,12,13,2022-12-21T00:18:13Z,520000,False,29.0,268.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,26.95,Missed,,,,,,,,,,,,,,,,,,
53,PT06M57.00S,2022-12-21T00:18:12.0Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,12,13,2022-12-21T00:18:13Z,530000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:0),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,52.0,1.0,0.0,1.0,,,,,
54,PT06M55.00S,2022-12-21T00:18:14.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,75.77201051248358,12.990196078431374,1610612762,12,16,2022-12-21T00:18:19Z,540000,False,-185.0,175.0,1,right,L. Markkanen 25' 3PT  (9 PTS) (J. Clarkson 2 AST),"[1628374, 203903]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.48,Made,9.0,J. Clarkson,203903.0,2.0,,,,,,,,,,,,,,
56,PT06M32.00S,2022-12-21T00:18:36.9Z,1,REGULAR,3pt,Jump Shot,[],202711,6.258212877792378,96.07843137254902,1610612765,15,16,2022-12-21T00:18:41Z,560000,False,-230.0,6.0,1,left,B. Bogdanovic 3PT  (5 PTS) (J. Ivey 2 AST),"[202711, 1631093]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,23.05,Made,5.0,J. Ivey,1631093.0,2.0,,,,,,,,,,,,,,
58,PT06M12.00S,2022-12-21T00:18:56.7Z,1,REGULAR,3pt,Jump Shot,[],203903,74.32654402102497,12.5,1610612762,15,16,2022-12-21T00:19:03Z,580000,False,-188.0,189.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.61,Missed,,,,,,,,,,,,,,,,,,
59,PT06M08.00S,2022-12-21T00:19:00.7Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,15,16,2022-12-21T00:19:03Z,590000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,58.0,2.0,1.0,1.0,,,,,
60,PT06M01.00S,2022-12-21T00:19:08.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,5.863994743758213,46.32352941176471,1610612765,17,16,2022-12-21T00:19:14Z,600000,False,18.0,3.0,1,left,I. Stewart cutting DUNK (5 PTS) (J. Ivey 3 AST),"[1630191, 1631093]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,1.86,Made,5.0,J. Ivey,1631093.0,3.0,,,,,,,,,,,,,,
62,PT06M01.00S,2022-12-21T00:19:16.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,17,16,2022-12-21T00:19:16Z,620000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M01.00S,2022-12-21T00:21:31.0Z,1,REGULAR,substitution,out,[],203903,,,1610612762,17,16,2022-12-21T00:22:12Z,630000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M01.00S,2022-12-21T00:21:31.0Z,1,REGULAR,substitution,out,[],1629020,,,1610612762,17,16,2022-12-21T00:22:12Z,640000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M01.00S,2022-12-21T00:21:31.0Z,1,REGULAR,substitution,in,[],1627736,,,1610612762,17,16,2022-12-21T00:22:12Z,650000,False,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M01.00S,2022-12-21T00:21:31.0Z,1,REGULAR,substitution,in,[],200752,,,1610612762,17,16,2022-12-21T00:22:12Z,660000,False,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M46.00S,2022-12-21T00:22:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,92.9862023653088,46.07843137254902,1610612762,17,18,2022-12-21T00:22:43Z,670000,False,-20.0,13.0,1,right,W. Kessler alley-oop Layup (4 PTS) (M. Conley 2 AST),"[1631117, 201144]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.37,Made,4.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,,
69,PT05M27.00S,2022-12-21T00:22:50.3Z,1,REGULAR,turnover,bad pass,[],1631093,,,1610612765,17,18,2022-12-21T00:22:59Z,690000,False,,,0,,J. Ivey bad pass TURNOVER (2 TO),"[1631093, 200752]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Gay,200752.0
70,PT05M27.00S,2022-12-21T00:22:50.3Z,1,REGULAR,steal,,[],200752,,,1610612762,17,18,2022-12-21T00:22:52Z,700000,False,,,0,,R. Gay STEAL (1 STL),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT05M15.00S,2022-12-21T00:23:07.3Z,1,REGULAR,foul,personal,[],1631093,,,1610612762,17,18,2022-12-21T00:23:36Z,710000,False,,,0,,J. Ivey personal FOUL (1 PF),"[1631093, 201144]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,,,,,,,1201.0,1.0,0.0,Conley,201144.0,,,,,,,,,
73,PT05M01.00S,2022-12-21T00:23:36.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628374,83.52496714848883,12.5,1610612762,17,20,2022-12-21T00:23:42Z,730000,False,-188.0,102.0,1,right,L. Markkanen 21' Jump Shot (11 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left,21.36,Made,11.0,,,,,,,,,,,,,,,,,
74,PT04M46.00S,2022-12-21T00:23:51.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,19.530223390275953,40.68627450980392,1610612765,17,20,2022-12-21T00:23:59Z,740000,False,47.0,131.0,1,left,MISS K. Hayes 13' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,13.91,Missed,,,,,,,,,,,,,,,,,,
75,PT04M43.00S,2022-12-21T00:23:54.6Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,17,20,2022-12-21T00:23:59Z,750000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,
76,PT04M34.00S,2022-12-21T00:24:03.3Z,1,REGULAR,3pt,Jump Shot,[],1627736,87.72996057818659,4.166666666666666,1610612762,17,23,2022-12-21T00:24:59Z,760000,False,-229.0,63.0,1,right,M. Beasley 3PT step back (3 PTS),[1627736],1610612762.0,UTA,step back,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,23.76,Made,3.0,,,,,,,,,,,,,,,,,
77,PT04M25.00S,2022-12-21T00:24:12.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,9.017739816031538,43.872549019607845,1610612765,17,23,2022-12-21T00:24:18Z,770000,False,31.0,32.0,1,left,MISS B. Bogdanovic driving floating Shot,[202711],1610612765.0,DET,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
78,PT04M24.00S,2022-12-21T00:24:13.4Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,17,23,2022-12-21T00:24:18Z,780000,False,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,77.0,1.0,1.0,0.0,,,,,
79,PT04M20.00S,2022-12-21T00:24:18.0Z,1,REGULAR,turnover,bad pass,[],200752,,,1610612762,17,23,2022-12-21T00:24:22Z,790000,False,,,0,,R. Gay bad pass TURNOVER (1 TO),"[200752, 202711]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Bogdanovic,202711.0
80,PT04M20.00S,2022-12-21T00:24:18.0Z,1,REGULAR,steal,,[],202711,,,1610612765,17,23,2022-12-21T00:24:19Z,800000,False,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
81,PT04M16.00S,2022-12-21T00:24:21.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,5.732588699080158,49.01960784313725,1610612765,19,23,2022-12-21T00:24:27Z,810000,False,5.0,1.0,1,left,B. Bogdanovic running DUNK (7 PTS),[202711],1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,0.51,Made,7.0,,,,,,,,,,,,,,,,,
82,PT03M58.00S,2022-12-21T00:24:39.9Z,1,REGULAR,2pt,Jump Shot,[],200752,86.28449408672799,71.56862745098039,1610612762,19,23,2022-12-21T00:24:44Z,820000,False,108.0,76.0,1,right,MISS R. Gay 13' pullup Shot,[200752],1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,Mid-Range,8-16 Right,13.21,Missed,,,,,,,,,,,,,,,,,,
83,PT03M55.00S,2022-12-21T00:24:42.9Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,19,23,2022-12-21T00:24:44Z,830000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,82.0,3.0,2.0,1.0,,,,,
84,PT03M51.00S,2022-12-21T00:24:48.9Z,1,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612765,19,23,2022-12-21T00:24:58Z,840000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Ivey 2 FT),"[1631117, 1631093]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,
