actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M19.00S,2022-10-30T22:12:32.5Z,1,REGULAR,3pt,Jump Shot,[],1629673,90.8508541392904,96.56862745098039,1610612744,5,4,2022-10-30T22:25:13Z,180000,233.0,34.0,1,right,MISS J. Poole step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,23.52,Missed,,,,,,,,,,,,,,,,,,
19,PT10M16.00S,2022-10-30T22:12:35.2Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,5,4,2022-10-30T22:12:35Z,190000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M12.00S,2022-10-30T22:12:40.0Z,1,REGULAR,foul,personal,['2freethrow'],203110,,,1610612765,5,4,2022-10-30T22:12:54Z,200000,,,0,,D. Green shooting personal FOUL (1 PF) (Bey 2 FT),"[203110, 1630180]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Bey,1630180.0,,,,,
22,PT10M12.00S,2022-10-30T22:13:08.3Z,1,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,6,4,2022-10-30T22:13:08Z,220000,,,0,,S. Bey Free Throw 1 of 2 (3 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
23,PT10M12.00S,2022-10-30T22:13:22.5Z,1,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,7,4,2022-10-30T22:13:22Z,230000,,,0,,S. Bey Free Throw 2 of 2 (4 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2022-10-30T22:13:39.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,93.2161629434954,48.28431372549019,1610612744,7,6,2022-10-30T22:27:55Z,240000,-9.0,11.0,1,right,A. Wiggins Layup (2 PTS) (D. Green 2 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.42,Made,2.0,D. Green,203110.0,2.0,,,,,,,,,,,,,,
26,PT10M01.00S,2022-10-30T22:13:44.7Z,1,REGULAR,foul,personal,['1freethrow'],202711,,,1610612744,7,6,2022-10-30T22:28:10Z,260000,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Wiggins 1 FT),"[202711, 203952]",1610612765.0,DET,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,1.0,0.0,Wiggins,203952.0,,,,,
28,PT10M01.00S,2022-10-30T22:14:07.2Z,1,REGULAR,freethrow,1 of 1,[],203952,,,1610612744,7,7,2022-10-30T22:28:27Z,280000,,,0,,A. Wiggins Free Throw 1 of 1 (3 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
29,PT09M47.00S,2022-10-30T22:14:24.4Z,1,REGULAR,3pt,Jump Shot,[],1630180,7.145203679369246,97.79411764705883,1610612765,7,7,2022-10-30T22:30:21Z,290000,-239.0,15.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.95,Missed,,,,,,,,,,,,,,,,,,
30,PT09M45.00S,2022-10-30T22:14:26.4Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,7,7,2022-10-30T22:30:21Z,300000,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Left Corner 3,24+ Left,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,
31,PT09M38.00S,2022-10-30T22:14:35.8Z,1,REGULAR,turnover,traveling,[],203110,,,1610612744,7,7,2022-10-30T22:30:56Z,310000,,,0,,D. Green traveling TURNOVER (1 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,,,,
32,PT09M29.00S,2022-10-30T22:14:54.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630595,6.093955321944804,72.54901960784314,1610612765,9,7,2022-10-30T22:31:35Z,320000,-113.0,5.0,1,left,C. Cunningham 11' step back Jump Shot (2 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,11.28,Made,2.0,,,,,,,,,,,,,,,,,
33,PT09M15.00S,2022-10-30T22:15:10.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,88.61695137976346,50.0,1610612744,9,9,2022-10-30T22:32:16Z,330000,0.0,55.0,1,right,J. Poole driving floating bank Jump Shot (4 PTS),[1629673],1610612744.0,GSW,driving floating bank,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,5.45,Made,4.0,,,,,,,,,,,,,,,,,
34,PT09M15.00S,2022-10-30T22:15:15.0Z,1,REGULAR,foul,personal,['1freethrow'],1630595,,,1610612744,9,9,2022-10-30T22:32:48Z,340000,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Poole 1 FT),"[1630595, 1629673]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,1.0,0.0,Poole,1629673.0,,,,,
36,PT09M15.00S,2022-10-30T22:15:34.4Z,1,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,9,10,2022-10-30T22:33:15Z,360000,,,0,,J. Poole Free Throw 1 of 1 (5 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
37,PT09M08.00S,2022-10-30T22:15:44.7Z,1,REGULAR,2pt,Jump Shot,[],1630595,19.23455978975032,67.40196078431373,1610612765,9,10,2022-10-30T22:33:49Z,370000,-87.0,128.0,1,left,MISS C. Cunningham 15' pullup Shot - blocked,"[1630595, 203952]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,15.5,Missed,,,,,,,,,,,,,,,Wiggins,203952.0,,
38,PT09M08.00S,2022-10-30T22:15:44.7Z,1,REGULAR,block,,[],203952,,,1610612765,9,10,2022-10-30T22:15:48Z,380000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
39,PT09M07.00S,2022-10-30T22:15:45.7Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,9,10,2022-10-30T22:33:49Z,390000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,
40,PT08M53.00S,2022-10-30T22:16:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,93.74178712220763,54.411764705882355,1610612744,9,10,2022-10-30T22:34:56Z,400000,22.0,6.0,1,right,MISS A. Wiggins driving Layup,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,,
41,PT08M52.00S,2022-10-30T22:16:02.2Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,9,10,2022-10-30T22:34:56Z,410000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,40.0,3.0,2.0,1.0,,,,,,,,,,
42,PT08M50.00S,2022-10-30T22:16:04.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612744,9,10,2022-10-30T22:35:47Z,420000,0.0,0.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
43,PT08M49.00S,2022-10-30T22:16:05.9Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,9,10,2022-10-30T22:35:47Z,430000,,,0,,K. Looney REBOUND (Off:2 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,42.0,4.0,2.0,2.0,,,,,,,,,,
44,PT08M48.00S,2022-10-30T22:16:08.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612744,9,12,2022-10-30T22:36:09Z,440000,0.0,0.0,1,right,K. Looney putback Layup (2 PTS),[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
45,PT08M34.00S,2022-10-30T22:16:18.4Z,1,REGULAR,2pt,Jump Shot,[],1631093,14.109724047306173,66.17647058823529,1610612765,9,12,2022-10-30T22:38:13Z,450000,-81.0,80.0,1,left,MISS J. Ivey 11' Jump Shot - blocked,"[1631093, 203110]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,11.38,Missed,,,,,,,,,,,,,,,Green,203110.0,,
46,PT08M34.00S,2022-10-30T22:16:18.4Z,1,REGULAR,block,,[],203110,,,1610612765,9,12,2022-10-30T22:42:26Z,460000,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
47,PT08M33.00S,2022-10-30T22:16:19.4Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,9,12,2022-10-30T22:42:26Z,470000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,
48,PT08M16.00S,2022-10-30T22:16:34.3Z,1,REGULAR,2pt,Jump Shot,[],1629673,82.57227332457293,74.26470588235294,1610612744,9,14,2022-10-30T22:42:58Z,480000,121.0,111.0,1,right,J. Poole 16' step back Jump Shot (7 PTS) (D. Green 3 AST),"[1629673, 203110]",1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,16.46,Made,7.0,D. Green,203110.0,3.0,,,,,,,,,,,,,,
50,PT07M55.00S,2022-10-30T22:16:56.2Z,1,REGULAR,3pt,Jump Shot,[],1630180,29.09001314060447,19.85294117647058,1610612765,9,14,2022-10-30T22:43:52Z,500000,151.0,221.0,1,left,MISS S. Bey 26' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,26.74,Missed,,,,,,,,,,,,,,,,,,
51,PT07M53.00S,2022-10-30T22:16:58.5Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,9,14,2022-10-30T22:16:58Z,510000,,,0,,I. Stewart REBOUND (Off:1 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,
52,PT07M44.00S,2022-10-30T22:17:09.2Z,1,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,9,14,2022-10-30T22:17:31Z,520000,,,0,,J. Ivey step out-of-bounds TURNOVER (1 TO),[1631093],1610612765.0,DET,step,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,202901.0,,,,,1.0,,,,
53,PT07M34.00S,2022-10-30T22:17:41.8Z,1,REGULAR,foul,personal,[],1630191,,,1610612744,9,14,2022-10-30T22:17:47Z,530000,,,0,,I. Stewart personal FOUL (1 PF),"[1630191, 1626172]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202901.0,1.0,0.0,Looney,1626172.0,,,,,
55,PT07M26.00S,2022-10-30T22:18:09.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201939,83.09789750328515,29.90196078431373,1610612744,9,16,2022-10-30T22:18:18Z,550000,-100.0,106.0,1,right,S. Curry 14' step back Jump Shot (2 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,14.64,Made,2.0,,,,,,,,,,,,,,,,,
56,PT07M14.00S,2022-10-30T22:18:23.2Z,1,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612765,9,16,2022-10-30T22:18:32Z,560000,,,0,,K. Looney shooting personal FOUL (1 PF) (Stewart 2 FT),"[1626172, 1630191]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Stewart,1630191.0,,,,,
58,PT07M14.00S,2022-10-30T22:18:46.4Z,1,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,10,16,2022-10-30T22:18:46Z,580000,,,0,,I. Stewart Free Throw 1 of 2 (1 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
59,PT07M14.00S,2022-10-30T22:19:00.9Z,1,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,11,16,2022-10-30T22:19:00Z,590000,,,0,,I. Stewart Free Throw 2 of 2 (2 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
60,PT07M03.00S,2022-10-30T22:19:13.7Z,1,REGULAR,3pt,Jump Shot,[],201939,66.14651773981603,51.71568627450981,1610612744,11,16,2022-10-30T22:19:22Z,600000,9.0,266.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
61,PT06M59.00S,2022-10-30T22:19:17.7Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,11,16,2022-10-30T22:19:22Z,610000,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,60.0,2.0,1.0,1.0,,,,,,,,,,
62,PT06M55.00S,2022-10-30T22:19:31.9Z,1,REGULAR,foul,personal,[],1629673,,,1610612765,11,16,2022-10-30T22:19:57Z,620000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1631093]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,202901.0,1.0,0.0,Ivey,1631093.0,,,,,
64,PT06M55.00S,2022-10-30T22:19:52.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,11,16,2022-10-30T22:19:52Z,640000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M38.00S,2022-10-30T22:22:35.2Z,1,REGULAR,3pt,Jump Shot,[],1631093,30.404073587385014,78.18627450980392,1610612765,11,16,2022-10-30T22:22:40Z,650000,-141.0,233.0,1,left,MISS J. Ivey 27' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,27.25,Missed,,,,,,,,,,,,,,,,,,
66,PT06M36.00S,2022-10-30T22:22:37.2Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,11,16,2022-10-30T22:22:40Z,660000,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,
67,PT06M30.00S,2022-10-30T22:22:43.7Z,1,REGULAR,3pt,Jump Shot,[],203952,73.242444152431,81.61764705882354,1610612744,11,19,2022-10-30T22:22:56Z,670000,158.0,199.0,1,right,A. Wiggins 25' 3PT  (6 PTS) (K. Looney 1 AST),"[203952, 1626172]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.42,Made,6.0,K. Looney,1626172.0,1.0,,,,,,,,,,,,,,
69,PT06M14.00S,2022-10-30T22:22:58.6Z,1,REGULAR,turnover,bad pass,[],1630180,,,1610612765,11,19,2022-10-30T22:23:05Z,690000,,,0,,S. Bey bad pass TURNOVER (1 TO),"[1630180, 201939]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,,,Curry,201939.0
70,PT06M14.00S,2022-10-30T22:22:58.6Z,1,REGULAR,steal,,[],201939,,,1610612744,11,19,2022-10-30T22:23:00Z,700000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
71,PT06M09.00S,2022-10-30T22:23:03.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,91.50788436268068,2.941176470588232,1610612744,11,19,2022-10-30T22:47:59Z,710000,-235.0,27.0,1,right,MISS J. Poole running 3PT,[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,23.69,Missed,,,,,,,,,,,,,,,,,,
72,PT06M06.00S,2022-10-30T22:23:06.7Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,11,19,2022-10-30T22:23:10Z,720000,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,
73,PT06M02.00S,2022-10-30T22:23:14.5Z,1,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612765,11,19,2022-10-30T22:23:24Z,730000,,,0,,J. Poole shooting personal FOUL (2 PF) (Ivey 2 FT),"[1629673, 1631093]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,2.0,0.0,Ivey,1631093.0,,,,,
75,PT06M02.00S,2022-10-30T22:23:37.9Z,1,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,12,19,2022-10-30T22:23:37Z,750000,,,0,,J. Ivey Free Throw 1 of 2 (1 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
76,PT06M02.00S,2022-10-30T22:23:39.5Z,1,REGULAR,substitution,out,[],1629673,,,1610612765,12,19,2022-10-30T22:23:48Z,760000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M02.00S,2022-10-30T22:23:39.5Z,1,REGULAR,substitution,out,[],1626172,,,1610612765,12,19,2022-10-30T22:23:48Z,770000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M02.00S,2022-10-30T22:23:39.5Z,1,REGULAR,substitution,in,[],1629660,,,1610612765,12,19,2022-10-30T22:23:48Z,780000,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M02.00S,2022-10-30T22:23:39.5Z,1,REGULAR,substitution,in,[],1630164,,,1610612765,12,19,2022-10-30T22:23:48Z,790000,,,0,,SUB in: J. Wiseman,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M02.00S,2022-10-30T22:24:00.0Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,13,19,2022-10-30T22:24:00Z,800000,,,0,,J. Ivey Free Throw 2 of 2 (2 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
81,PT05M49.00S,2022-10-30T22:24:16.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,83.22930354796321,56.127450980392155,1610612744,13,19,2022-10-30T22:24:25Z,810000,31.0,105.0,1,right,MISS S. Curry 10' floating Shot,[201939],1610612744.0,GSW,floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,10.95,Missed,,,,,,,,,,,,,,,,,,
82,PT05M46.00S,2022-10-30T22:24:19.1Z,1,REGULAR,rebound,defensive,[],202711,,,1610612765,13,19,2022-10-30T22:24:25Z,820000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,
83,PT05M38.00S,2022-10-30T22:24:26.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,10.693166885676746,50.73529411764706,1610612765,15,19,2022-10-30T22:24:31Z,830000,-4.0,48.0,1,left,I. Stewart Hook (4 PTS) (C. Cunningham 1 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,4.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
85,PT05M26.00S,2022-10-30T22:24:39.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203952,92.0335085413929,50.49019607843137,1610612744,15,19,2022-10-30T22:24:49Z,850000,2.0,22.0,1,right,MISS A. Wiggins Hook,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
86,PT05M23.00S,2022-10-30T22:24:42.2Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,15,19,2022-10-30T22:24:49Z,860000,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,85.0,3.0,2.0,1.0,,,,,,,,,,
