actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-13T23:10:23.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-13T23:10:23Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-13T23:10:26.5Z,1,REGULAR,jumpball,recovered,[],203585,,,1610612765,0,0,2023-03-13T23:10:26Z,40000,False,,,0,,Jump Ball J. Wiseman vs. I. Jackson: Tip to R. McGruder,"[203585, 1630164, 1630543]",1610612765.0,DET,startperiod,R. McGruder,203585.0,McGruder,R. McGruder,Wiseman,1630164.0,Jackson,1630543.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-03-13T23:10:45.9Z,1,REGULAR,2pt,Jump Shot,[],1630165,82.9993429697766,75.49019607843137,1610612765,2,0,2023-03-13T23:10:52Z,70000,False,127.0,107.0,1,right,K. Hayes 16' pullup Jump Shot (2 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,16.66,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M15.00S,2023-03-13T23:11:07.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,10.726018396846255,59.31372549019608,1610612754,2,0,2023-03-13T23:11:13Z,80000,False,-47.0,48.0,1,left,MISS B. Hield 6' driving floating bank Shot,[1627741],1610612754.0,IND,driving floating bank,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,6.71,Missed,,,,,,,,,,,,,,,,,,
9,PT11M11.00S,2023-03-13T23:11:10.5Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,2,0,2023-03-13T23:11:10Z,90000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,
11,PT10M57.00S,2023-03-13T23:11:38.1Z,1,REGULAR,3pt,Jump Shot,[],1630164,74.45795006570303,13.725490196078432,1610612765,2,0,2023-03-13T23:11:41Z,110000,False,-181.0,188.0,1,right,MISS J. Wiseman 26' 3PT,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
12,PT10M55.00S,2023-03-13T23:11:40.1Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,2,0,2023-03-13T23:11:41Z,120000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,
13,PT10M51.00S,2023-03-13T23:11:43.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,23.209592641261498,13.23529411764706,1610612754,2,3,2023-03-13T23:12:02Z,130000,False,184.0,166.0,1,left,A. Nesmith 24' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1630174, 1629614]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,24.75,Made,3.0,,,,,A. Nembhard,1629614.0,1.0,,,,,,,,,,
15,PT10M37.00S,2023-03-13T23:12:01.3Z,1,REGULAR,foul,personal,[],1630543,,,1610612765,2,3,2023-03-13T23:12:42Z,150000,False,,,0,,I. Jackson personal FOUL (1 PF),"[1630543, 1630164]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1627529.0,1.0,0.0,Wiseman,1630164.0,,,,,
17,PT10M28.00S,2023-03-13T23:12:27.1Z,1,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612765,2,3,2023-03-13T23:16:05Z,170000,False,,,0,,I. Jackson shooting personal FOUL (2 PF) (Hayes 2 FT),"[1630543, 1630165]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,2.0,0.0,Hayes,1630165.0,,,,,
