actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
96,PT04M06.00S,2023-03-02T00:25:31.8Z,1,REGULAR,steal,,[],1630165,,,1610612765,16,29,2023-03-02T00:25:33Z,893750,False,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT04M03.00S,2023-03-02T00:25:36.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628977,6.783837056504599,50.49019607843137,1610612765,18,29,2023-03-02T00:27:36Z,895000,False,-2.0,11.0,1,left,H. Diallo Layup (4 PTS) (K. Hayes 1 AST),"[1628977, 1630165]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,1.16,Made,4.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
99,PT04M03.00S,2023-03-02T00:25:40.8Z,1,REGULAR,foul,personal,['1freethrow'],203897,,,1610612765,18,29,2023-03-02T00:25:49Z,940000,False,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Diallo 1 FT),"[203897, 1628977]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,1628953.0,,,,,,,,2.0,0.0,Diallo,1628977.0,,
101,PT04M03.00S,2023-03-02T00:26:07.9Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1628977,,,1610612765,19,29,2023-03-02T00:26:07Z,960000,False,,,0,,H. Diallo Free Throw 1 of 1 (5 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
102,PT03M44.00S,2023-03-02T00:26:28.8Z,1,REGULAR,3pt,Jump Shot,[],1629632,66.04796320630749,58.333333333333336,1610612741,19,29,2023-03-02T00:26:33Z,970000,False,42.0,267.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,26.98,Missed,,,,,,,,,,,,,,,,,,
103,PT03M41.00S,2023-03-02T00:26:31.8Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,19,29,2023-03-02T00:26:33Z,980000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,102.0,2.0,2.0,0.0,,,,,,
104,PT03M36.00S,2023-03-02T00:26:37.5Z,1,REGULAR,turnover,bad pass,[],1631093,,,1610612765,19,29,2023-03-02T00:26:41Z,990000,False,,,0,,J. Ivey bad pass TURNOVER (1 TO),"[1631093, 1629632]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,,,,,,,,,White,1629632.0
105,PT03M36.00S,2023-03-02T00:26:37.5Z,1,REGULAR,steal,,[],1629632,,,1610612741,19,29,2023-03-02T00:26:39Z,1000000,False,,,0,,C. White STEAL (2 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
106,PT03M31.00S,2023-03-02T00:26:42.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,94.82588699080158,53.431372549019606,1610612741,19,29,2023-03-02T00:26:48Z,1010000,False,17.0,-4.0,1,right,MISS A. Dosunmu running Layup,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
107,PT03M29.00S,2023-03-02T00:26:44.4Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,19,29,2023-03-02T00:26:44Z,1020000,False,,,0,,J. Ivey REBOUND (Off:0 Def:3),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,106.0,3.0,3.0,0.0,,,,,,
108,PT03M27.00S,2023-03-02T00:26:46.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628963,5.338370565045992,51.71568627450981,1610612765,21,29,2023-03-02T00:26:53Z,1030000,False,-9.0,-2.0,1,left,M. Bagley III running DUNK (2 PTS) (J. Ivey 1 AST),"[1628963, 1631093]",1610612765.0,DET,running,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.89,Made,2.0,J. Ivey,1631093.0,1.0,,,,,,,,,,,,,,
110,PT03M27.00S,2023-03-02T00:26:53.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,21,29,2023-03-02T00:26:54Z,1050000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M27.00S,2023-03-02T00:29:01.1Z,1,REGULAR,substitution,out,[],1630165,,,1610612741,21,29,2023-03-02T00:29:25Z,1060000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M27.00S,2023-03-02T00:29:01.1Z,1,REGULAR,substitution,in,[],202692,,,1610612741,21,29,2023-03-02T00:29:25Z,1070000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M16.00S,2023-03-02T00:29:59.9Z,1,REGULAR,substitution,out,[],202696,,,1610612741,21,29,2023-03-02T00:30:02Z,1090000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M16.00S,2023-03-02T00:29:59.9Z,1,REGULAR,substitution,in,[],203083,,,1610612741,21,29,2023-03-02T00:30:02Z,1100000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M08.00S,2023-03-02T00:30:24.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612741,21,29,2023-03-02T00:30:29Z,1110000,False,,,0,,M. Bagley III shooting personal FOUL (2 PF) (Williams 2 FT),"[1628963, 1630172]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,1628953.0,,,,,,,,2.0,0.0,Williams,1630172.0,,
118,PT03M08.00S,2023-03-02T00:30:48.0Z,1,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,21,30,2023-03-02T00:30:48Z,1130000,False,,,0,,P. Williams Free Throw 1 of 2 (1 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
119,PT03M08.00S,2023-03-02T00:31:01.9Z,1,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,21,31,2023-03-02T00:31:01Z,1140000,False,,,0,,P. Williams Free Throw 2 of 2 (2 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
120,PT02M48.00S,2023-03-02T00:31:22.4Z,1,REGULAR,3pt,Jump Shot,[],202711,30.56833114323259,68.38235294117648,1610612765,24,31,2023-03-02T00:31:27Z,1150000,False,-92.0,235.0,1,left,B. Bogdanovic 25' 3PT  (3 PTS) (H. Diallo 1 AST),"[202711, 1628977]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.21,Made,3.0,H. Diallo,1628977.0,1.0,,,,,,,,,,,,,,
122,PT02M37.00S,2023-03-02T00:31:33.2Z,1,REGULAR,3pt,Jump Shot,[],203897,68.01905387647832,68.38235294117648,1610612741,24,31,2023-03-02T00:31:38Z,1170000,False,92.0,248.0,1,right,MISS Z. LaVine 26' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
123,PT02M33.00S,2023-03-02T00:31:37.2Z,1,REGULAR,rebound,defensive,[],202711,,,1610612765,24,31,2023-03-02T00:31:38Z,1180000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,
124,PT02M28.00S,2023-03-02T00:31:42.5Z,1,REGULAR,3pt,Jump Shot,[],202711,31.35676741130092,32.84313725490196,1610612765,27,31,2023-03-02T00:39:32Z,1190000,False,86.0,242.0,1,left,B. Bogdanovic 25' 3PT pullup (6 PTS),[202711],1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,25.7,Made,6.0,,,,,,,,,,,,,,,,,
125,PT02M15.00S,2023-03-02T00:31:56.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630172,93.51182654402102,50.245098039215684,1610612741,27,33,2023-03-02T00:41:29Z,1200000,False,1.0,8.0,1,right,P. Williams driving Layup (4 PTS),[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,0.86,Made,4.0,,,,,,,,,,,,,,,,,
181,PT02M15.00S,2023-03-02T00:32:11.5Z,1,REGULAR,violation,defensive goaltending,[],1628963,,,1610612741,27,33,2023-03-02T00:41:29Z,1210000,False,,,0,,M. Bagley III defensive goaltending VIOLATION,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M58.00S,2023-03-02T00:32:26.8Z,1,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612765,27,33,2023-03-02T00:32:33Z,1220000,False,,,0,,C. White shooting personal FOUL (2 PF) (Ivey 2 FT),"[1629632, 1631093]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628953.0,,,,,,,,2.0,0.0,Ivey,1631093.0,,
129,PT01M58.00S,2023-03-02T00:32:50.5Z,1,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,28,33,2023-03-02T00:32:50Z,1240000,False,,,0,,J. Ivey Free Throw 1 of 2 (7 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
130,PT01M58.00S,2023-03-02T00:33:04.8Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,29,33,2023-03-02T00:33:04Z,1250000,False,,,0,,J. Ivey Free Throw 2 of 2 (8 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
131,PT01M41.00S,2023-03-02T00:33:24.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.85479632063075,45.09803921568628,1610612741,29,35,2023-03-02T00:33:29Z,1260000,False,-25.0,15.0,1,right,Z. LaVine driving Layup (14 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.86,Made,14.0,,,,,,,,,,,,,,,,,
132,PT01M32.00S,2023-03-02T00:33:38.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612765,29,35,2023-03-02T00:33:45Z,1270000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Bagley III 2 FT),"[203083, 1628963]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1204.0,,,,,,,,1.0,0.0,Bagley III,1628963.0,,
134,PT01M32.00S,2023-03-02T00:34:09.1Z,1,REGULAR,freethrow,1 of 2,[],1628963,,,1610612765,30,35,2023-03-02T00:34:09Z,1290000,False,,,0,,M. Bagley III Free Throw 1 of 2 (3 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
135,PT01M32.00S,2023-03-02T00:34:09.6Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,30,35,2023-03-02T00:34:32Z,1300000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M32.00S,2023-03-02T00:34:09.6Z,1,REGULAR,substitution,out,[],203897,,,1610612765,30,35,2023-03-02T00:34:32Z,1310000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M32.00S,2023-03-02T00:34:09.6Z,1,REGULAR,substitution,in,[],202709,,,1610612765,30,35,2023-03-02T00:34:32Z,1320000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M32.00S,2023-03-02T00:34:09.6Z,1,REGULAR,substitution,in,[],201942,,,1610612765,30,35,2023-03-02T00:34:32Z,1330000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M32.00S,2023-03-02T00:34:32.9Z,1,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,31,35,2023-03-02T00:34:32Z,1340000,False,,,0,,M. Bagley III Free Throw 2 of 2 (4 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
140,PT01M23.00S,2023-03-02T00:34:44.1Z,1,REGULAR,foul,offensive,['inpenalty'],203083,,,1610612741,31,35,2023-03-02T00:35:05Z,1350000,False,,,0,,A. Drummond offensive FOUL (2 PF),"[203083, 202692]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,2714.0,,,,,,,,2.0,0.0,Burks,202692.0,,
142,PT01M23.00S,2023-03-02T00:34:44.1Z,1,REGULAR,turnover,offensive foul,[],203083,,,1610612741,31,35,2023-03-02T00:34:44Z,1370000,False,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,2714.0,1.0,,,,,,,,,,,,
143,PT01M15.00S,2023-03-02T00:35:02.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202711,30.17411300919842,68.62745098039215,1610612765,34,35,2023-03-02T00:35:08Z,1380000,False,-93.0,231.0,1,left,B. Bogdanovic 24' 3PT  (9 PTS) (C. Joseph 1 AST),"[202711, 202709]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.91,Made,9.0,C. Joseph,202709.0,1.0,,,,,,,,,,,,,,
145,PT01M05.00S,2023-03-02T00:35:13.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,88.12417871222075,51.470588235294116,1610612741,34,35,2023-03-02T00:43:42Z,1400000,False,7.0,59.0,1,right,MISS P. Williams driving floating Shot,[1630172],1610612741.0,CHI,driving floating,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.96,Missed,,,,,,,,,,,,,,,,,,
146,PT01M01.00S,2023-03-02T00:35:17.4Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,34,35,2023-03-02T00:35:56Z,1410000,False,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,145.0,1.0,0.0,1.0,,,,,,
147,PT00M59.30S,2023-03-02T00:35:18.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612741,34,35,2023-03-02T00:37:15Z,1420000,False,0.0,0.0,1,right,MISS A. Drummond tip Layup,[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
148,PT00M59.20S,2023-03-02T00:35:18.9Z,1,REGULAR,rebound,defensive,[],202709,,,1610612765,34,35,2023-03-02T00:37:15Z,1430000,False,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,
149,PT00M51.60S,2023-03-02T00:35:27.6Z,1,REGULAR,3pt,Jump Shot,[],202692,32.14520367936925,53.18627450980392,1610612765,34,35,2023-03-02T00:44:44Z,1440000,False,-16.0,250.0,1,left,MISS A. Burks 25' pullup 3PT,[202692],1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,25.02,Missed,,,,,,,,,,,,,,,,,,
150,PT00M51.60S,2023-03-02T00:35:27.6Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,34,35,2023-03-02T00:35:32Z,1450000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,149.0,1.0,1.0,0.0,,,,,,
151,PT00M39.00S,2023-03-02T00:35:40.0Z,1,REGULAR,2pt,Jump Shot,[],201942,94.61235216819973,20.075061274509807,1610612741,34,35,2023-03-02T00:45:31Z,1460000,False,-150.0,-2.0,1,right,MISS D. DeRozan 14' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,14.96,Missed,,,,,,,,,,,,,,,,,,
152,PT00M37.40S,2023-03-02T00:35:41.6Z,1,REGULAR,rebound,defensive,[],202692,,,1610612765,34,35,2023-03-02T00:35:44Z,1470000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,
153,PT00M36.80S,2023-03-02T00:35:44.7Z,1,REGULAR,turnover,out-of-bounds,[],202692,,,1610612765,34,35,2023-03-02T00:47:38Z,1480000,False,,,0,,A. Burks bad pass out-of-bounds TURNOVER (1 TO),[202692],1610612765.0,DET,bad pass,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,,,,,1628953.0,1.0,,,,,,,,,,,,
154,PT00M29.30S,2023-03-02T00:36:05.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,85.89027595269383,95.09803921568627,1610612741,34,38,2023-03-02T00:36:16Z,1490000,False,225.0,80.0,1,right,P. Williams 3PT  (7 PTS) (C. White 1 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.93,Made,7.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
156,PT00M13.60S,2023-03-02T00:36:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,7.835085413929041,51.71568627450981,1610612765,34,38,2023-03-02T00:48:12Z,1510000,False,-9.0,21.0,1,left,MISS B. Bogdanovic driving floating bank Shot,[202711],1610612765.0,DET,driving floating bank,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
157,PT00M13.60S,2023-03-02T00:36:26.3Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,34,38,2023-03-02T00:48:12Z,1520000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,156.0,1.0,0.0,1.0,,,,,,
158,PT00M13.60S,2023-03-02T00:36:29.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628963,5.590000152587891,50.0,1610612765,36,38,2023-03-02T00:48:31Z,1530000,False,0.0,0.0,1,left,M. Bagley III tip DUNK (6 PTS),[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
159,PT00M00.70S,2023-03-02T00:36:46.3Z,1,REGULAR,2pt,Jump Shot,[],1629632,81.42247043363994,73.77450980392157,1610612741,36,38,2023-03-02T00:48:54Z,1540000,False,119.0,122.0,1,right,MISS C. White 17' driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,Mid-Range,16-24 Right Center,17.04,Missed,,,,,,,,,,,,,,,,,,
160,PT00M00.10S,2023-03-02T00:36:46.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,36,38,2023-03-02T00:48:54Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,159.0,,,,,,,,,
161,PT00M00.00S,2023-03-02T00:36:51.4Z,1,REGULAR,period,end,[],0,,,1610612741,36,38,2023-03-02T00:36:51Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-03-02T00:38:48.3Z,2,REGULAR,substitution,out,['startperiod'],1628963,,,1610612741,36,38,2023-03-02T00:39:12Z,1570000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-03-02T00:38:48.3Z,2,REGULAR,substitution,out,['startperiod'],202711,,,1610612741,36,38,2023-03-02T00:39:12Z,1580000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-03-02T00:38:48.3Z,2,REGULAR,substitution,in,['startperiod'],1630181,,,1610612741,36,38,2023-03-02T00:39:12Z,1590000,False,,,0,,SUB in: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-03-02T00:38:48.3Z,2,REGULAR,substitution,in,['startperiod'],1630164,,,1610612741,36,38,2023-03-02T00:39:12Z,1600000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-03-02T00:39:26.6Z,2,REGULAR,period,start,[],0,,,1610612741,36,38,2023-03-02T00:39:26Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M45.00S,2023-03-02T00:39:40.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,85.62746386333771,45.09803921568628,1610612741,36,38,2023-03-02T00:39:47Z,1620000,False,-25.0,83.0,1,right,MISS D. DeRozan 8' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,8.62,Missed,,,,,,,,,,,,,,,,,,
168,PT11M43.00S,2023-03-02T00:39:42.8Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,36,38,2023-03-02T00:39:47Z,1630000,False,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,167.0,1.0,1.0,0.0,,,,,,
169,PT11M33.00S,2023-03-02T00:39:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,5.469776609724048,54.90196078431373,1610612765,36,38,2023-03-02T00:39:57Z,1640000,False,-25.0,-1.0,1,left,MISS H. Diallo driving reverse Layup,[1628977],1610612765.0,DET,driving reverse,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
170,PT11M31.00S,2023-03-02T00:39:54.7Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,36,38,2023-03-02T00:39:57Z,1650000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,169.0,2.0,2.0,0.0,,,,,,
171,PT11M18.00S,2023-03-02T00:40:07.5Z,2,REGULAR,2pt,Jump Shot,[],1630245,82.9993429697766,69.11764705882352,1610612741,36,40,2023-03-02T00:40:13Z,1660000,False,96.0,107.0,1,right,A. Dosunmu 14' pullup Jump Shot (2 PTS) (C. White 2 AST),"[1630245, 1629632]",1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,14.37,Made,2.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
173,PT10M54.00S,2023-03-02T00:40:30.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,8.09789750328515,46.568627450980394,1610612765,36,40,2023-03-02T00:40:47Z,1680000,False,17.0,24.0,1,left,MISS H. Diallo driving finger roll Layup,[1628977],1610612765.0,DET,driving finger roll,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
174,PT10M51.00S,2023-03-02T00:40:33.8Z,2,REGULAR,rebound,offensive,[],1630164,,,1610612765,36,40,2023-03-02T00:40:47Z,1690000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:0),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,173.0,1.0,0.0,1.0,,,,,,
175,PT10M50.00S,2023-03-02T00:40:35.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202692,22.158344283837057,60.78431372549019,1610612765,38,40,2023-03-02T00:40:42Z,1700000,False,-54.0,156.0,1,left,A. Burks 16' Jump Shot (2 PTS) (J. Wiseman 1 AST),"[202692, 1630164]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left Center,16.49,Made,2.0,J. Wiseman,1630164.0,1.0,,,,,,,,,,,,,,
177,PT10M27.00S,2023-03-02T00:40:58.6Z,2,REGULAR,3pt,Jump Shot,[],1629632,68.9388961892247,23.03921568627451,1610612741,38,43,2023-03-02T00:41:03Z,1720000,False,-135.0,239.0,1,right,C. White 27' 3PT  (6 PTS) (A. Dosunmu 1 AST),"[1629632, 1630245]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.48,Made,6.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,
179,PT10M10.00S,2023-03-02T00:41:15.6Z,2,REGULAR,3pt,Jump Shot,[],1630164,30.042706964520367,73.2843137254902,1610612765,38,43,2023-03-02T00:41:19Z,1740000,False,-116.0,230.0,1,left,MISS J. Wiseman 25' 3PT,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
