actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT10M58.00S,2023-03-08T00:12:27.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],204001,,,1610612764,0,2,2023-03-08T00:12:27Z,160000,False,,,0,,MISS K. Porzingis Free Throw 1 of 2,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT10M58.00S,2023-03-08T00:12:27.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,0,2,2023-03-08T00:12:27Z,170000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,
18,PT10M58.00S,2023-03-08T00:12:41.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],204001,,,1610612764,0,3,2023-03-08T00:12:41Z,180000,False,,,0,,K. Porzingis Free Throw 2 of 2 (1 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
19,PT10M41.00S,2023-03-08T00:12:59.1Z,1,REGULAR,2pt,Jump Shot,[],1631093,82.83508541392904,66.66666666666667,1610612765,2,3,2023-03-08T00:13:04Z,190000,False,83.0,109.0,1,right,J. Ivey 13' step back Jump Shot (2 PTS),[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,13.71,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M26.00S,2023-03-08T00:13:16.1Z,1,REGULAR,foul,personal,[],1628963,,,1610612764,2,3,2023-03-08T00:14:07Z,200000,False,,,0,,M. Bagley III personal FOUL (1 PF),"[1628963, 204001]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,200832.0,1.0,0.0,Porzingis,204001.0,,,,,
22,PT10M18.00S,2023-03-08T00:13:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,9.72404730617609,62.12086397058824,1610612764,2,3,2023-03-08T00:14:49Z,220000,False,-61.0,39.0,1,left,MISS B. Beal 7' driving floating bank Shot,[203078],1610612764.0,WAS,driving floating bank,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,7.2,Missed,,,,,,,,,,,,,,,,,,
23,PT10M16.00S,2023-03-08T00:13:44.8Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,2,3,2023-03-08T00:14:49Z,230000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M12.00S,2023-03-08T00:13:49.5Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631093,77.31603153745073,42.892156862745104,1610612765,4,3,2023-03-08T00:15:08Z,240000,False,-36.0,161.0,1,right,J. Ivey 16' running pullup Jump Shot (4 PTS),[1631093],1610612765.0,DET,running pullup,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,16.46,Made,,,,,4.0,,,,,,,,,,,,,
25,PT09M51.00S,2023-03-08T00:14:09.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,12.401445466491452,61.029411764705884,1610612764,4,5,2023-03-08T00:14:14Z,250000,False,-55.0,64.0,1,left,K. Porzingis 8' turnaround fadeaway Jump Shot (3 PTS),[204001],1610612764.0,WAS,turnaround fadeaway,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Left,8.45,Made,,,,,3.0,,,,,,,,,,,,,
26,PT09M31.00S,2023-03-08T00:14:31.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,82.17805519053877,64.95098039215686,1610612765,6,5,2023-03-08T00:14:34Z,260000,False,75.0,115.0,1,right,J. Wiseman 13' Jump Shot (2 PTS) (I. Livers 1 AST),"[1630164, 1630587]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Right,13.72,Made,,,,,2.0,,,,,,,,,I. Livers,1630587.0,1.0,,
28,PT09M15.00S,2023-03-08T00:14:47.1Z,1,REGULAR,3pt,Jump Shot,[],204001,31.718134034165573,27.696078431372555,1610612764,6,8,2023-03-08T00:14:50Z,280000,False,112.0,246.0,1,left,K. Porzingis 26' 3PT  (6 PTS) (D. Wright 1 AST),"[204001, 1626153]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,26.98,Made,,,,,6.0,,,,,,,,,D. Wright,1626153.0,1.0,,
30,PT09M00.00S,2023-03-08T00:15:01.4Z,1,REGULAR,turnover,bad pass,[],1631093,,,1610612765,6,8,2023-03-08T00:15:05Z,300000,False,,,0,,J. Ivey bad pass TURNOVER (1 TO),"[1631093, 1626153]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Wright,1626153.0,,,,,,,,,,
31,PT09M00.00S,2023-03-08T00:15:01.4Z,1,REGULAR,steal,,[],1626153,,,1610612764,6,8,2023-03-08T00:15:03Z,310000,False,,,0,,D. Wright STEAL (2 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT08M45.00S,2023-03-08T00:15:16.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204001,32.637976346911955,72.30392156862744,1610612764,6,8,2023-03-08T00:15:21Z,320000,False,-112.0,254.0,1,left,MISS K. Porzingis 27' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,27.77,Missed,,,,,,,,,,,,,,,,,,
33,PT08M42.00S,2023-03-08T00:15:19.8Z,1,REGULAR,rebound,defensive,[],1630587,,,1610612765,6,8,2023-03-08T00:15:21Z,330000,False,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Left Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M32.00S,2023-03-08T00:15:29.4Z,1,REGULAR,3pt,Jump Shot,[],203585,73.242444152431,14.705882352941174,1610612765,9,8,2023-03-08T00:15:33Z,340000,False,-176.0,199.0,1,right,R. McGruder 26' 3PT  (3 PTS) (J. Wiseman 1 AST),"[203585, 1630164]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Left Center,26.6,Made,,,,,3.0,,,,,,,,,J. Wiseman,1630164.0,1.0,,
36,PT08M09.00S,2023-03-08T00:15:51.7Z,1,REGULAR,2pt,Jump Shot,[],203078,18.183311432325894,25.980392156862735,1610612764,9,8,2023-03-08T00:15:57Z,360000,False,120.0,118.0,1,left,MISS B. Beal 16' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right Center,16.86,Missed,,,,,,,,,,,,,,,,,,
37,PT08M07.00S,2023-03-08T00:15:53.7Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612765,9,8,2023-03-08T00:15:57Z,370000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Right Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT07M56.00S,2023-03-08T00:16:24.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,81.38961892247043,37.00980392156863,1610612765,11,8,2023-03-08T00:16:29Z,390000,False,-65.0,122.0,1,right,J. Wiseman 13' Jump Shot (4 PTS) (J. Ivey 1 AST),"[1630164, 1631093]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,13.86,Made,,,,,4.0,,,,,,,,,J. Ivey,1631093.0,1.0,,
41,PT07M35.00S,2023-03-08T00:16:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,11.350197109067011,61.51960784313725,1610612764,11,10,2023-03-08T00:16:51Z,410000,False,-58.0,54.0,1,left,K. Kuzma 7' driving floating Jump Shot (2 PTS) (B. Beal 1 AST),"[1628398, 203078]",1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.91,Made,,,,,2.0,,,,,,,,,B. Beal,203078.0,1.0,,
43,PT07M10.00S,2023-03-08T00:17:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630164,91.11366622864652,47.549019607843135,1610612765,13,10,2023-03-08T00:17:36Z,430000,False,-12.0,31.0,1,right,J. Wiseman driving Layup (6 PTS) (J. Ivey 2 AST),"[1630164, 1631093]",1610612765.0,DET,driving,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,6.0,,,,,,,,,J. Ivey,1631093.0,2.0,,
45,PT06M54.00S,2023-03-08T00:17:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.013797634691201,42.40196078431373,1610612764,13,10,2023-03-08T00:20:16Z,450000,False,38.0,13.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,,
46,PT06M51.00S,2023-03-08T00:17:45.6Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,13,10,2023-03-08T00:17:45Z,460000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,45.0,2.0,1.0,1.0,,,,,,,,,,,,,,
47,PT06M47.00S,2023-03-08T00:17:50.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626153,9.904730617608408,45.58823529411765,1610612764,13,10,2023-03-08T00:17:55Z,470000,False,22.0,41.0,1,left,MISS D. Wright driving floating Shot,[1626153],1610612764.0,WAS,driving floating,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
48,PT06M44.00S,2023-03-08T00:17:53.6Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,13,10,2023-03-08T00:17:55Z,480000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT06M41.00S,2023-03-08T00:17:57.9Z,1,REGULAR,turnover,out-of-bounds,[],1628963,,,1610612765,13,10,2023-03-08T00:18:04Z,490000,False,,,0,,M. Bagley III lost ball out-of-bounds TURNOVER (1 TO),[1628963],1610612765.0,DET,lost ball,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,200832.0,,,,,,,,,
50,PT06M41.00S,2023-03-08T00:18:06.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,13,10,2023-03-08T00:18:07Z,500000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M41.00S,2023-03-08T00:18:11.3Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,13,10,2023-03-08T00:20:59Z,510000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M41.00S,2023-03-08T00:18:11.3Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,13,10,2023-03-08T00:20:59Z,520000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M41.00S,2023-03-08T00:18:11.3Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,13,10,2023-03-08T00:20:59Z,530000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M41.00S,2023-03-08T00:18:11.3Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,13,10,2023-03-08T00:20:59Z,540000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M24.00S,2023-03-08T00:21:22.8Z,1,REGULAR,foul,personal,['2freethrow'],1630587,,,1610612764,13,10,2023-03-08T00:21:30Z,550000,False,,,0,,I. Livers shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1630587, 204001]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,204059.0,1.0,0.0,Porzingis,204001.0,,,,,
58,PT06M24.00S,2023-03-08T00:21:51.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],204001,,,1610612764,13,11,2023-03-08T00:21:51Z,570000,False,,,0,,K. Porzingis Free Throw 1 of 2 (7 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
59,PT06M24.00S,2023-03-08T00:22:09.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],204001,,,1610612764,13,12,2023-03-08T00:22:09Z,580000,False,,,0,,K. Porzingis Free Throw 2 of 2 (8 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
60,PT06M04.00S,2023-03-08T00:22:29.1Z,1,REGULAR,turnover,bad pass,[],1631093,,,1610612765,13,12,2023-03-08T00:22:35Z,590000,False,,,0,,J. Ivey bad pass TURNOVER (2 TO),"[1631093, 1626153]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,,,,,,,,2.0,Wright,1626153.0,,,,,,,,,,
61,PT06M04.00S,2023-03-08T00:22:29.1Z,1,REGULAR,steal,,[],1626153,,,1610612764,13,12,2023-03-08T00:22:31Z,600000,False,,,0,,D. Wright STEAL (3 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
62,PT05M58.00S,2023-03-08T00:22:35.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630557,24.885019710906704,90.19607843137254,1610612764,13,12,2023-03-08T00:23:15Z,610000,False,-201.0,181.0,1,left,MISS C. Kispert 27' running 3PT,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,27.08,Missed,,,,,,,,,,,,,,,,,,
63,PT05M55.00S,2023-03-08T00:22:38.8Z,1,REGULAR,rebound,offensive,[],204001,,,1610612764,13,12,2023-03-08T00:22:38Z,620000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:0),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,62.0,1.0,0.0,1.0,,,,,,,,,,,,,,
64,PT05M46.00S,2023-03-08T00:22:50.3Z,1,REGULAR,foul,personal,[],203585,,,1610612764,13,12,2023-03-08T00:23:10Z,630000,False,,,0,,R. McGruder personal FOUL (1 PF),"[203585, 1630557]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,1.0,0.0,Kispert,1630557.0,,,,,
288,PT05M45.00S,2023-03-08T00:23:03.8Z,1,REGULAR,violation,kicked ball,[],1630587,,,1610612764,13,12,2023-03-08T01:00:35Z,645000,False,,,0,,I. Livers kicked ball VIOLATION,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M38.00S,2023-03-08T00:23:44.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",204001,7.802233902759525,37.254901960784316,1610612764,13,12,2023-03-08T00:24:49Z,660000,False,64.0,21.0,1,left,MISS K. Porzingis 6' driving Hook - blocked,"[204001, 1630587]",1610612764.0,WAS,driving,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,Livers,1630587.0
68,PT05M38.00S,2023-03-08T00:23:44.2Z,1,REGULAR,block,,[],1630587,,,1610612764,13,12,2023-03-08T00:23:47Z,670000,False,,,0,,I. Livers BLOCK (1 BLK),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT05M33.00S,2023-03-08T00:23:49.2Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,13,12,2023-03-08T00:23:50Z,680000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:2),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,67.0,2.0,2.0,0.0,,,,,,,,,,,,,,
70,PT05M29.00S,2023-03-08T00:23:53.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,91.63929040735874,45.34313725490197,1610612765,15,12,2023-03-08T00:25:08Z,690000,False,-23.0,26.0,1,right,J. Wiseman cutting DUNK (8 PTS) (J. Ivey 3 AST),"[1630164, 1631093]",1610612765.0,DET,cutting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,3.5,Made,,,,,8.0,,,,,,,,,J. Ivey,1631093.0,3.0,,
72,PT05M13.00S,2023-03-08T00:24:12.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630587,,,1610612764,15,12,2023-03-08T00:24:22Z,710000,False,,,0,,I. Livers shooting personal FOUL (2 PF) (Beal 2 FT),"[1630587, 203078]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1198.0,2.0,0.0,Beal,203078.0,,,,,
74,PT05M13.00S,2023-03-08T00:24:35.6Z,1,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,15,13,2023-03-08T00:24:35Z,730000,False,,,0,,B. Beal Free Throw 1 of 2 (3 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
75,PT05M13.00S,2023-03-08T00:24:37.3Z,1,REGULAR,substitution,out,[],1630587,,,1610612764,15,13,2023-03-08T00:24:43Z,740000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M13.00S,2023-03-08T00:24:37.3Z,1,REGULAR,substitution,in,[],202709,,,1610612764,15,13,2023-03-08T00:24:43Z,750000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M13.00S,2023-03-08T00:24:55.9Z,1,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,15,14,2023-03-08T00:24:55Z,760000,False,,,0,,B. Beal Free Throw 2 of 2 (4 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
78,PT04M57.00S,2023-03-08T00:25:12.1Z,1,REGULAR,3pt,Jump Shot,[],1628963,71.13994743758212,83.57843137254902,1610612765,15,14,2023-03-08T00:25:16Z,770000,False,168.0,219.0,1,right,MISS M. Bagley III 27' 3PT,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,27.58,Missed,,,,,,,,,,,,,,,,,,
79,PT04M55.00S,2023-03-08T00:25:14.1Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,15,14,2023-03-08T00:25:16Z,780000,False,,,0,,B. Beal REBOUND (Off:1 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,78.0,2.0,1.0,1.0,,,,,,,,,,,,,,
80,PT04M46.00S,2023-03-08T00:25:22.8Z,1,REGULAR,3pt,Jump Shot,[],1630557,16.869250985545335,96.81372549019608,1610612764,15,17,2023-03-08T00:25:26Z,790000,False,-234.0,106.0,1,left,C. Kispert 25' 3PT  (3 PTS) (B. Beal 2 AST),"[1630557, 203078]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,25.7,Made,,,,,3.0,,,,,,,,,B. Beal,203078.0,2.0,,
82,PT04M31.00S,2023-03-08T00:25:38.8Z,1,REGULAR,3pt,Jump Shot,[],203585,77.71024967148489,6.862745098039213,1610612765,18,17,2023-03-08T00:25:44Z,810000,False,-216.0,157.0,1,right,R. McGruder 26' 3PT  (6 PTS) (J. Ivey 4 AST),"[203585, 1631093]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Left Center,26.68,Made,,,,,6.0,,,,,,,,,J. Ivey,1631093.0,4.0,,
84,PT04M16.00S,2023-03-08T00:25:53.8Z,1,REGULAR,3pt,Jump Shot,[],203078,32.90078843626807,36.51960784313726,1610612764,18,17,2023-03-08T00:26:37Z,830000,False,67.0,257.0,1,left,MISS B. Beal 26' pullup 3PT,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
85,PT04M13.00S,2023-03-08T00:25:55.9Z,1,REGULAR,rebound,offensive,[],204001,,,1610612764,18,17,2023-03-08T00:25:55Z,840000,False,,,0,,K. Porzingis REBOUND (Off:2 Def:0),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,84.0,2.0,0.0,2.0,,,,,,,,,,,,,,
86,PT04M11.00S,2023-03-08T00:25:58.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,25.54204993429697,89.2156862745098,1610612764,18,20,2023-03-08T00:26:05Z,850000,False,-196.0,188.0,1,left,C. Kispert 27' 3PT  (6 PTS) (B. Beal 3 AST),"[1630557, 203078]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,27.14,Made,,,,,6.0,,,,,,,,,B. Beal,203078.0,3.0,,
