actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
86,PT05M06.00S,2023-03-16T23:23:16.0Z,1,REGULAR,rebound,offensive,[],203585,,,1610612765,15,17,2023-03-16T23:23:16Z,830000,False,,,0,,R. McGruder REBOUND (Off:1 Def:3),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),8-16 Left,,,,,85.0,4.0,3.0,1.0,,,,,,,,,,,,
87,PT05M04.00S,2023-03-16T23:23:18.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203585,8.459264126149804,2.4509803921568647,1610612765,18,17,2023-03-16T23:29:51Z,840000,False,238.0,27.0,1,left,R. McGruder 3PT step back (3 PTS),[203585],1610612765.0,DET,step back,,,McGruder,R. McGruder,,,,,Right Corner 3,24+ Right,23.92,Made,,,,,,,3.0,,,,,,,,,,,
88,PT04M50.00S,2023-03-16T23:23:35.3Z,1,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,18,17,2023-03-16T23:37:10Z,850000,False,,,0,,J. Murray bad pass out-of-bounds TURNOVER (1 TO),[1627750],1610612743.0,DEN,bad pass,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627534.0,1.0,,,,,,
89,PT04M50.00S,2023-03-16T23:23:38.7Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,18,17,2023-03-16T23:23:49Z,860000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M50.00S,2023-03-16T23:23:38.7Z,1,REGULAR,substitution,in,[],202709,,,1610612765,18,17,2023-03-16T23:23:49Z,870000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M32.00S,2023-03-16T23:24:05.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203585,26.856110381077528,87.25490196078431,1610612765,21,17,2023-03-16T23:24:12Z,880000,False,-186.0,200.0,1,left,R. McGruder 27' 3PT  (6 PTS) (K. Hayes 3 AST),"[203585, 1630165]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Left Center,27.33,Made,,,,,,,6.0,K. Hayes,1630165.0,3.0,,,,,,,,
93,PT04M12.00S,2023-03-16T23:24:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.2161629434954,53.92156862745098,1610612743,21,19,2023-03-16T23:24:29Z,900000,False,20.0,11.0,1,right,N. Jokic driving Layup (2 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,,,2.0,,,,,,,,,,,
94,PT03M47.00S,2023-03-16T23:24:49.2Z,1,REGULAR,3pt,Jump Shot,[],203585,11.087385019710908,3.9215686274509807,1610612765,21,19,2023-03-16T23:31:37Z,910000,False,230.0,52.0,1,left,MISS R. McGruder step back 3PT,[203585],1610612765.0,DET,step back,,,McGruder,R. McGruder,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
95,PT03M45.00S,2023-03-16T23:24:51.4Z,1,REGULAR,rebound,offensive,[],1630647,,,1610612765,21,19,2023-03-16T23:24:51Z,920000,False,,,0,,E. Omoruyi REBOUND (Off:1 Def:1),[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,Right Corner 3,24+ Right,,,,,94.0,2.0,1.0,1.0,,,,,,,,,,,,
96,PT03M35.00S,2023-03-16T23:25:02.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630164,6.356767411300922,40.19607843137255,1610612765,21,19,2023-03-16T23:25:18Z,930000,False,49.0,7.0,1,left,MISS J. Wiseman Hook,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
97,PT03M35.00S,2023-03-16T23:25:09.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,21,19,2023-03-16T23:25:10Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,96.0,,,,,,,,,,,,,,,
98,PT03M35.00S,2023-03-16T23:25:10.6Z,1,REGULAR,foul,personal,[],1628971,,,1610612765,21,19,2023-03-16T23:25:16Z,950000,False,,,0,,B. Brown loose ball personal FOUL (1 PF),"[1628971, 203585]",1610612743.0,DEN,loose ball,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2882.0,,1.0,0.0,McGruder,203585.0,,
100,PT03M35.00S,2023-03-16T23:25:18.1Z,1,REGULAR,substitution,out,[],1629008,,,1610612765,21,19,2023-03-16T23:25:27Z,970000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M35.00S,2023-03-16T23:25:18.1Z,1,REGULAR,substitution,out,[],203932,,,1610612765,21,19,2023-03-16T23:25:27Z,980000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M35.00S,2023-03-16T23:25:18.1Z,1,REGULAR,substitution,in,[],201145,,,1610612765,21,19,2023-03-16T23:25:27Z,990000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M35.00S,2023-03-16T23:25:18.1Z,1,REGULAR,substitution,in,[],1631128,,,1610612765,21,19,2023-03-16T23:25:27Z,1000000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M25.00S,2023-03-16T23:25:36.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630165,15.949408672798953,25.980392156862735,1610612765,23,19,2023-03-16T23:25:42Z,1010000,False,120.0,97.0,1,left,K. Hayes 15' pullup Jump Shot (2 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,15.46,Made,,,,,,,2.0,,,,,,,,,,,
105,PT03M06.00S,2023-03-16T23:25:55.9Z,1,REGULAR,2pt,Jump Shot,[],1627750,88.48554533508542,82.59803921568627,1610612743,23,19,2023-03-16T23:38:42Z,1020000,False,163.0,56.0,1,right,MISS J. Murray 17' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right,17.23,Missed,,,,,,,,,,,,,,,,,,
106,PT03M03.00S,2023-03-16T23:25:58.9Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,23,19,2023-03-16T23:38:42Z,1030000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:2),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Right,,,,,105.0,4.0,2.0,2.0,,,,,,,,,,,,
107,PT02M57.00S,2023-03-16T23:26:03.9Z,1,REGULAR,turnover,bad pass,[],1630165,,,1610612765,23,19,2023-03-16T23:26:07Z,1040000,False,,,0,,K. Hayes bad pass TURNOVER (2 TO),"[1630165, 1628971]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2.0,,,,,Brown,1628971.0
108,PT02M57.00S,2023-03-16T23:26:03.9Z,1,REGULAR,steal,,[],1628971,,,1610612743,23,19,2023-03-16T23:26:05Z,1050000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
109,PT02M51.00S,2023-03-16T23:26:09.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201145,91.50788436268068,57.59803921568628,1610612743,23,21,2023-03-16T23:26:15Z,1060000,False,38.0,27.0,1,right,J. Green running DUNK (2 PTS) (B. Brown 1 AST),"[201145, 1628971]",1610612743.0,DEN,running,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.68,Made,,,,,,,2.0,B. Brown,1628971.0,1.0,,,,,,,,
111,PT02M47.00S,2023-03-16T23:26:14.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,6.4881734559789805,42.15686274509803,1610612765,25,21,2023-03-16T23:39:20Z,1080000,False,39.0,8.0,1,left,J. Wiseman alley-oop DUNK (8 PTS) (E. Omoruyi 1 AST),"[1630164, 1630647]",1610612765.0,DET,alley-oop,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,4.01,Made,,,,,,,8.0,E. Omoruyi,1630647.0,1.0,,,,,,,,
113,PT02M37.00S,2023-03-16T23:26:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.24507227332458,49.50980392156863,1610612743,25,23,2023-03-16T23:39:38Z,1100000,False,-2.0,30.0,1,right,N. Jokic driving finger roll Layup (4 PTS),[203999],1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,,,4.0,,,,,,,,,,,
114,PT02M12.00S,2023-03-16T23:26:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630647,8.327858081471746,46.568627450980394,1610612765,25,23,2023-03-16T23:26:55Z,1110000,False,17.0,26.0,1,left,MISS E. Omoruyi driving Layup - blocked,"[1630647, 203999]",1610612765.0,DET,driving,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,3.1,Missed,Jokic,203999.0,,,,,,,,,,,,,,,,
115,PT02M12.00S,2023-03-16T23:26:48.4Z,1,REGULAR,block,,[],203999,,,1610612765,25,23,2023-03-16T23:26:51Z,1120000,False,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT02M09.00S,2023-03-16T23:26:51.4Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,25,23,2023-03-16T23:26:55Z,1130000,False,,,0,,J. Murray REBOUND (Off:1 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,114.0,2.0,1.0,1.0,,,,,,,,,,,,
117,PT02M07.00S,2023-03-16T23:26:55.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627750,92.95335085413929,45.58823529411765,1610612743,25,25,2023-03-16T23:27:08Z,1140000,False,-22.0,14.0,1,right,J. Murray running Layup (11 PTS),[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,11.0,,,,,,,,,,,
118,PT01M45.00S,2023-03-16T23:27:16.2Z,1,REGULAR,3pt,Jump Shot,[],1630647,8.065045992115643,2.6960784313725554,1610612765,25,25,2023-03-16T23:27:20Z,1150000,False,237.0,23.0,1,left,MISS E. Omoruyi 3PT,[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,Right Corner 3,24+ Right,23.76,Missed,,,,,,,,,,,,,,,,,,
119,PT01M42.00S,2023-03-16T23:27:18.7Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,25,25,2023-03-16T23:27:18Z,1160000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,
120,PT01M39.00S,2023-03-16T23:27:24.3Z,1,REGULAR,foul,personal,['2freethrow'],1630647,,,1610612743,25,25,2023-03-16T23:27:39Z,1170000,False,,,0,,E. Omoruyi shooting personal FOUL (2 PF) (Jokic 2 FT),"[1630647, 203999]",1610612765.0,DET,shooting,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,,2.0,0.0,Jokic,203999.0,,
122,PT01M39.00S,2023-03-16T23:27:42.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,25,25,2023-03-16T23:27:42Z,1190000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M39.00S,2023-03-16T23:27:45.1Z,1,REGULAR,substitution,out,[],1630165,,,1610612743,25,25,2023-03-16T23:30:20Z,1200000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M39.00S,2023-03-16T23:27:45.1Z,1,REGULAR,substitution,out,[],1630164,,,1610612743,25,25,2023-03-16T23:30:20Z,1210000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M39.00S,2023-03-16T23:27:45.1Z,1,REGULAR,substitution,out,[],1630647,,,1610612743,25,25,2023-03-16T23:30:20Z,1220000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M39.00S,2023-03-16T23:27:45.1Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,25,25,2023-03-16T23:30:20Z,1230000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M39.00S,2023-03-16T23:27:45.1Z,1,REGULAR,substitution,in,[],1631205,,,1610612743,25,25,2023-03-16T23:30:20Z,1240000,False,,,0,,SUB in: B. Boeheim,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M39.00S,2023-03-16T23:27:45.1Z,1,REGULAR,substitution,in,[],1631105,,,1610612743,25,25,2023-03-16T23:30:20Z,1250000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M39.00S,2023-03-16T23:27:45.1Z,1,REGULAR,substitution,in,[],1630181,,,1610612743,25,25,2023-03-16T23:30:20Z,1260000,False,,,0,,SUB in: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M39.00S,2023-03-16T23:27:45.1Z,1,REGULAR,substitution,in,[],203484,,,1610612743,25,25,2023-03-16T23:30:20Z,1270000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M39.00S,2023-03-16T23:30:35.9Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,25,25,2023-03-16T23:30:35Z,1280000,False,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT01M39.00S,2023-03-16T23:30:35.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,25,25,2023-03-16T23:30:35Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,
133,PT01M39.00S,2023-03-16T23:30:50.2Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,25,26,2023-03-16T23:30:50Z,1300000,False,,,0,,N. Jokic Free Throw 2 of 2 (5 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
134,PT01M28.00S,2023-03-16T23:31:25.2Z,1,REGULAR,turnover,lost ball,[],202709,,,1610612765,25,26,2023-03-16T23:31:30Z,1310000,False,,,0,,C. Joseph lost ball TURNOVER (1 TO),"[202709, 1628971]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,,,,,Brown,1628971.0
135,PT01M28.00S,2023-03-16T23:31:25.2Z,1,REGULAR,steal,,[],1628971,,,1610612743,25,26,2023-03-16T23:31:27Z,1320000,False,,,0,,B. Brown STEAL (2 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
136,PT01M25.00S,2023-03-16T23:31:29.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203999,93.61038107752957,44.85294117647059,1610612743,25,28,2023-03-16T23:41:56Z,1330000,False,-26.0,8.0,1,right,N. Jokic running finger roll Layup (7 PTS) (B. Brown 2 AST),"[203999, 1628971]",1610612743.0,DEN,running finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.68,Made,,,,,,,7.0,B. Brown,1628971.0,2.0,,,,,,,,
138,PT01M25.00S,2023-03-16T23:31:34.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631105,,,1610612743,25,28,2023-03-16T23:31:43Z,1350000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Jokic 1 FT),"[1631105, 203999]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2882.0,,1.0,0.0,Jokic,203999.0,,
140,PT01M25.00S,2023-03-16T23:31:58.5Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203999,,,1610612743,25,29,2023-03-16T23:31:58Z,1370000,False,,,0,,N. Jokic Free Throw 1 of 1 (8 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
141,PT01M14.00S,2023-03-16T23:32:13.0Z,1,REGULAR,3pt,Jump Shot,[],203585,28.170170827858072,19.362745098039213,1610612765,28,29,2023-03-16T23:32:19Z,1380000,False,153.0,212.0,1,left,R. McGruder 26' 3PT  (9 PTS) (C. Joseph 1 AST),"[203585, 202709]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Right Center,26.18,Made,,,,,,,9.0,C. Joseph,202709.0,1.0,,,,,,,,
146,PT00M50.00S,2023-03-16T23:33:44.2Z,1,REGULAR,2pt,Jump Shot,[],1631128,92.95335085413929,11.764705882352942,1610612743,28,29,2023-03-16T23:36:21Z,1430000,False,-191.0,14.0,1,right,MISS C. Braun 19' Jump Shot,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left,19.17,Missed,,,,,,,,,,,,,,,,,,
147,PT00M47.50S,2023-03-16T23:33:46.7Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612765,28,29,2023-03-16T23:33:51Z,1440000,False,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Mid-Range,16-24 Left,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,
148,PT00M27.50S,2023-03-16T23:34:06.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203585,9.904730617608408,44.11764705882353,1610612765,28,29,2023-03-16T23:34:12Z,1450000,False,29.0,41.0,1,left,MISS R. McGruder floating Shot - blocked,"[203585, 1631128]",1610612765.0,DET,floating,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,Braun,1631128.0,,,,,,,,,,,,,,,,
149,PT00M27.50S,2023-03-16T23:34:06.6Z,1,REGULAR,block,,[],1631128,,,1610612765,28,29,2023-03-16T23:34:09Z,1460000,False,,,0,,C. Braun BLOCK (1 BLK),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT00M24.30S,2023-03-16T23:34:09.8Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,28,29,2023-03-16T23:34:12Z,1470000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,
151,PT00M21.80S,2023-03-16T23:34:12.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,89.27398160315374,53.18627450980392,1610612743,28,29,2023-03-16T23:44:30Z,1480000,False,16.0,48.0,1,right,MISS B. Brown running Layup,[1628971],1610612743.0,DEN,running,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
152,PT00M20.20S,2023-03-16T23:34:26.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,28,29,2023-03-16T23:34:26Z,1490000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,151.0,,,,,,,,,,,,,,,
154,PT00M00.00S,2023-03-16T23:34:47.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,7.145203679369246,60.53921568627451,1610612765,28,29,2023-03-16T23:34:52Z,1510000,False,-53.0,15.0,1,left,MISS C. Joseph driving floating Shot,[202709],1610612765.0,DET,driving floating,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2023-03-16T23:34:49.5Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,28,29,2023-03-16T23:34:49Z,1520000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,
156,PT00M00.00S,2023-03-16T23:34:53.9Z,1,REGULAR,period,end,[],0,,,1610612743,28,29,2023-03-16T23:34:53Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-03-16T23:36:51.0Z,2,REGULAR,substitution,out,['startperiod'],203585,,,1610612743,28,29,2023-03-16T23:37:28Z,1540000,False,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-03-16T23:36:51.0Z,2,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,28,29,2023-03-16T23:37:28Z,1550000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-03-16T23:36:51.0Z,2,REGULAR,substitution,in,['startperiod'],1631093,,,1610612743,28,29,2023-03-16T23:37:28Z,1560000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-03-16T23:36:51.0Z,2,REGULAR,substitution,in,['startperiod'],1628418,,,1610612743,28,29,2023-03-16T23:37:28Z,1570000,False,,,0,,SUB in: T. Bryant,[1628418],1610612743.0,DEN,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-03-16T23:37:32.3Z,2,REGULAR,period,start,[],0,,,1610612743,28,29,2023-03-16T23:37:32Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M44.00S,2023-03-16T23:37:47.7Z,2,REGULAR,3pt,Jump Shot,[],203484,71.13994743758212,17.15686274509804,1610612743,28,29,2023-03-16T23:37:51Z,1590000,False,-164.0,219.0,1,right,MISS K. Caldwell-Pope 27' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,27.36,Missed,,,,,,,,,,,,,,,,,,
166,PT11M42.00S,2023-03-16T23:37:49.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,28,29,2023-03-16T23:37:51Z,1600000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,
167,PT11M31.00S,2023-03-16T23:38:04.8Z,2,REGULAR,violation,kicked ball,[],1628971,,,1610612765,28,29,2023-03-16T23:38:11Z,1610000,False,,,0,,B. Brown kicked ball VIOLATION,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,
168,PT11M18.00S,2023-03-16T23:38:29.2Z,2,REGULAR,3pt,Jump Shot,[],202709,18.31471747700394,97.05882352941177,1610612765,31,29,2023-03-16T23:38:33Z,1620000,False,-235.0,120.0,1,left,C. Joseph 26' 3PT  (3 PTS) (J. Ivey 2 AST),"[202709, 1631093]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,26.4,Made,,,,,,,3.0,J. Ivey,1631093.0,2.0,,,,,,,,
170,PT10M57.00S,2023-03-16T23:38:49.9Z,2,REGULAR,2pt,Jump Shot,[],203484,75.73915900131406,63.23529411764706,1610612743,31,31,2023-03-16T23:38:53Z,1640000,False,66.0,176.0,1,right,K. Caldwell-Pope 18' pullup Jump Shot (2 PTS) (J. Green 1 AST),"[203484, 201145]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,18.77,Made,,,,,,,2.0,J. Green,201145.0,1.0,,,,,,,,
172,PT10M43.00S,2023-03-16T23:39:05.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,16.606438896189218,40.68627450980392,1610612765,31,31,2023-03-16T23:39:08Z,1660000,False,47.0,104.0,1,left,MISS J. Ivey 11' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,11.36,Missed,,,,,,,,,,,,,,,,,,
173,PT10M40.00S,2023-03-16T23:39:08.0Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,31,31,2023-03-16T23:39:08Z,1670000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,172.0,3.0,3.0,0.0,,,,,,,,,,,,
