actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-07T00:10:26.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-07T00:10:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-07T00:10:28.6Z,1,REGULAR,jumpball,recovered,[],1630573,,,1610612738,0,0,2023-02-07T00:10:28Z,40000,False,,,0,,Jump Ball R. Williams III vs. J. Duren: Tip to S. Hauser,"[1630573, 1629057, 1631105]",1610612738.0,BOS,startperiod,S. Hauser,1630573.0,Hauser,S. Hauser,Williams III,1629057.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-02-07T00:10:43.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201143,87.9599211563732,50.98039215686275,1610612738,0,0,2023-02-07T00:11:23Z,70000,False,5.0,61.0,1,right,MISS A. Horford 6' driving Hook,[201143],1610612738.0,BOS,driving,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,6.09,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2023-02-07T00:10:45.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,0,0,2023-02-07T00:10:47Z,80000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2023-02-07T00:11:00.7Z,1,REGULAR,2pt,Jump Shot,[],202692,23.176741130091983,73.2843137254902,1610612765,2,0,2023-02-07T00:11:05Z,90000,False,-116.0,165.0,1,left,A. Burks 20' pullup Jump Shot (2 PTS),[202692],1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left Center,20.23,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M09.00S,2023-02-07T00:11:15.4Z,1,REGULAR,3pt,Jump Shot,[],1628369,74.81931668856767,87.99019607843137,1610612738,2,0,2023-02-07T00:11:22Z,100000,False,190.0,184.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
11,PT11M05.00S,2023-02-07T00:11:19.4Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,2,0,2023-02-07T00:11:22Z,110000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,10.0,2.0,2.0,0.0,,,,,,,,,,,,,,
12,PT10M58.00S,2023-02-07T00:11:27.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,10.167542706964511,43.627450980392155,1610612765,2,0,2023-02-07T00:11:35Z,120000,False,32.0,43.0,1,left,MISS J. Ivey driving Layup,[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,,,,,,,,,,,,,,
13,PT10M53.00S,2023-02-07T00:11:31.9Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,2,0,2023-02-07T00:11:32Z,130000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M51.00S,2023-02-07T00:11:33.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629057,91.77069645203679,52.94117647058824,1610612738,2,2,2023-02-07T00:11:44Z,140000,False,15.0,25.0,1,right,R. Williams III alley-oop DUNK (2 PTS) (D. White 1 AST),"[1629057, 1628401]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,2.0,D. White,1628401.0,1.0,,,,,,,,,,
