actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-12-02T00:10:15.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-02T00:10:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-12-02T00:10:18.0Z,1,REGULAR,jumpball,recovered,[],1629029,,,1610612742,0,0,2022-12-02T00:10:18Z,40000,False,,,0,,Jump Ball D. Powell vs. M. Bagley III: Tip to L. Doncic,"[1629029, 203939, 1628963]",1610612742.0,DAL,startperiod,L. Doncic,1629029.0,Doncic,L. Doncic,Powell,203939.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2022-12-02T00:10:31.5Z,1,REGULAR,3pt,Jump Shot,[],203501,67.46057818659658,78.67647058823529,1610612742,0,3,2022-12-02T00:10:40Z,70000,False,143.0,253.0,1,right,T. Hardaway Jr. 29' 3PT  (3 PTS) (L. Doncic 1 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,29.12,Made,3.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2022-12-02T00:10:55.1Z,1,REGULAR,3pt,Jump Shot,[],1630191,28.038764783180028,19.85294117647058,1610612765,3,3,2022-12-02T00:10:59Z,90000,False,151.0,211.0,1,left,I. Stewart 25' 3PT  (3 PTS) (B. Bogdanovic 1 AST),"[1630191, 202711]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,25.94,Made,3.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,
11,PT11M03.00S,2022-12-02T00:11:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,90.98226018396846,54.16666666666667,1610612742,3,5,2022-12-02T00:11:15Z,110000,False,21.0,32.0,1,right,D. Powell cutting Layup (2 PTS) (T. Hardaway Jr. 1 AST),"[203939, 203501]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,3.84,Made,2.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
13,PT10M51.00S,2022-12-02T00:11:25.7Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612765,3,5,2022-12-02T00:11:36Z,130000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Bagley III 2 FT),"[203939, 1628963]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,
15,PT10M51.00S,2022-12-02T00:11:59.7Z,1,REGULAR,freethrow,1 of 2,[],1628963,,,1610612765,4,5,2022-12-02T00:11:59Z,150000,False,,,0,,M. Bagley III Free Throw 1 of 2 (1 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
16,PT10M51.00S,2022-12-02T00:12:17.5Z,1,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,4,5,2022-12-02T00:12:17Z,160000,False,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT10M48.00S,2022-12-02T00:12:19.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,4,5,2022-12-02T00:12:19Z,170000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,
18,PT10M30.00S,2022-12-02T00:12:36.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.47897503285151,53.431372549019606,1610612742,4,7,2022-12-02T00:12:41Z,180000,False,17.0,9.0,1,right,L. Doncic driving Layup (2 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.93,Made,2.0,,,,,,,,,,,,,,,,,
