actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-12T00:10:32.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-12T00:10:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-01-12T00:10:35.8Z,1,REGULAR,jumpball,recovered,[],202711,,,1610612765,0,0,2023-01-12T00:10:35Z,40000,False,,,0,,Jump Ball N. Noel vs. R. Gobert: Tip to B. Bogdanovic,"[202711, 203457, 203497]",1610612765.0,DET,startperiod,B. Bogdanovic,202711.0,Bogdanovic,B. Bogdanovic,Noel,203457.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-01-12T00:10:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,94.56307490144546,45.83333333333333,1610612765,0,0,2023-01-12T00:10:54Z,70000,False,-21.0,-1.0,1,right,MISS B. Bogdanovic driving Layup,[202711],1610612765.0,DET,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2023-01-12T00:10:51.4Z,1,REGULAR,rebound,offensive,[],202711,,,1610612765,0,0,2023-01-12T00:10:51Z,80000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:0),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M34.00S,2023-01-12T00:10:56.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630180,85.89027595269383,16.911764705882355,1610612765,0,0,2023-01-12T00:11:01Z,90000,False,-165.0,80.0,1,right,MISS S. Bey 18' pullup Shot,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left,18.38,Missed,,,,,,,,,,,,,,,,,,
10,PT11M32.00S,2023-01-12T00:10:58.8Z,1,REGULAR,rebound,defensive,[],203085,,,1610612750,0,0,2023-01-12T00:11:01Z,100000,False,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Mid-Range,16-24 Left,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M12.00S,2023-01-12T00:11:18.8Z,1,REGULAR,2pt,Jump Shot,[],1630162,25.837713534822605,31.61764705882353,1610612750,0,2,2023-01-12T00:11:22Z,110000,False,92.0,190.0,1,left,A. Edwards 21' pullup Jump Shot (2 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,21.14,Made,,,,,2.0,,,,,,,,,,,,,
12,PT10M54.00S,2023-01-12T00:11:37.2Z,1,REGULAR,3pt,Jump Shot,[],1630165,71.56701708278581,15.196078431372548,1610612765,0,2,2023-01-12T00:11:40Z,120000,False,-174.0,215.0,1,right,MISS K. Hayes 27' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,27.64,Missed,,,,,,,,,,,,,,,,,,
13,PT10M51.00S,2023-01-12T00:11:40.2Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,0,2,2023-01-12T00:11:40Z,130000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M51.00S,2023-01-12T00:11:42.8Z,1,REGULAR,foul,personal,[],1630180,,,1610612750,0,2,2023-01-12T00:11:58Z,140000,False,,,0,,S. Bey personal FOUL (1 PF),"[1630180, 1626156]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,1151.0,1.0,0.0,Russell,1626156.0,,,,,,,,
