actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
28,PT09M31.00S,2023-03-19T22:14:03.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203585,6.619579500657039,36.51960784313726,1610612765,4,4,2023-03-19T22:14:09Z,280000,False,67.0,10.0,1,left,R. McGruder 6' driving floating Jump Shot (2 PTS) (J. Ivey 1 AST),"[203585, 1631093]",1610612765.0,DET,driving floating,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),0-8 Center,,,,6.81,Made,2.0,J. Ivey,1631093.0,1.0,,,,,,,,,,,
30,PT09M16.00S,2023-03-19T22:14:17.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,93.74178712220763,60.53921568627451,1610612748,4,6,2023-03-19T22:14:23Z,300000,False,53.0,6.0,1,right,T. Herro driving floating bank Jump Shot (4 PTS) (B. Adebayo 2 AST),"[1629639, 1628389]",1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,5.31,Made,4.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,
31,PT08M58.00S,2023-03-19T22:14:35.6Z,1,REGULAR,3pt,Jump Shot,[],1631093,7.933639947437584,2.6960784313725554,1610612765,7,6,2023-03-19T22:14:42Z,310000,False,237.0,22.0,1,left,J. Ivey 3PT  (3 PTS) (K. Hayes 1 AST),"[1631093, 1630165]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,,,,23.75,Made,3.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,
33,PT08M44.00S,2023-03-19T22:14:50.6Z,1,REGULAR,3pt,Jump Shot,[],201567,67.9862023653088,26.470588235294116,1610612748,7,9,2023-03-19T22:14:54Z,330000,False,-118.0,248.0,1,right,K. Love 27' 3PT  (3 PTS) (T. Herro 2 AST),"[201567, 1629639]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,27.48,Made,3.0,T. Herro,1629639.0,2.0,,,,,,,,,,,
35,PT08M26.00S,2023-03-19T22:15:07.6Z,1,REGULAR,3pt,Jump Shot,[],1631093,30.66688567674113,22.794117647058826,1610612765,10,9,2023-03-19T22:15:26Z,350000,False,136.0,236.0,1,left,J. Ivey 27' 3PT  (6 PTS) (M. Bagley III 1 AST),"[1631093, 1628963]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,27.22,Made,6.0,M. Bagley III,1628963.0,1.0,,,,,,,,,,,
37,PT08M08.00S,2023-03-19T22:15:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.61038107752957,45.34313725490197,1610612748,10,11,2023-03-19T22:15:32Z,370000,False,-23.0,8.0,1,right,J. Butler cutting Layup (2 PTS) (K. Love 1 AST),"[202710, 201567]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,2.45,Made,2.0,K. Love,201567.0,1.0,,,,,,,,,,,
40,PT07M47.00S,2023-03-19T22:15:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203585,5.436925098554539,42.892156862745104,1610612765,10,11,2023-03-19T22:15:51Z,390000,False,36.0,-1.0,1,left,MISS R. McGruder cutting Layup,[203585],1610612765.0,DET,cutting,,,McGruder,R. McGruder,,,,,Restricted Area,0-8 Center,,,,3.55,Missed,,,,,,,,,,,,,,,
41,PT07M45.00S,2023-03-19T22:15:48.9Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,10,11,2023-03-19T22:15:51Z,400000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,40.0,3.0,3.0,0.0,,,,,,,
42,PT07M42.00S,2023-03-19T22:15:55.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629639,94.66162943495401,43.13725490196079,1610612748,10,11,2023-03-19T22:25:19Z,410000,False,-34.0,-2.0,1,right,MISS T. Herro running Layup - blocked,"[1629639, 1628963]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,3.44,Missed,,,,,,,,,,,,,,Bagley III,1628963.0
43,PT07M42.00S,2023-03-19T22:15:55.0Z,1,REGULAR,block,,[],1628963,,,1610612748,10,11,2023-03-19T22:15:57Z,420000,False,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT07M42.00S,2023-03-19T22:15:55.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,10,11,2023-03-19T22:16:00Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,42.0,,,,,,,,,,
46,PT07M41.00S,2023-03-19T22:16:15.1Z,1,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612748,10,11,2023-03-19T22:16:32Z,450000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Love 2 FT),"[1628963, 201567]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,1628172.0,1.0,0.0,Love,201567.0,,
48,PT07M41.00S,2023-03-19T22:16:50.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201567,,,1610612748,10,12,2023-03-19T22:16:50Z,470000,False,,,0,,K. Love Free Throw 1 of 2 (4 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
49,PT07M41.00S,2023-03-19T22:16:57.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201567,,,1610612748,10,13,2023-03-19T22:16:57Z,480000,False,,,0,,K. Love Free Throw 2 of 2 (5 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
50,PT07M25.00S,2023-03-19T22:17:14.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,10.036136662286467,49.754901960784316,1610612765,12,13,2023-03-19T22:17:18Z,490000,False,1.0,42.0,1,left,M. Bagley III driving Hook (4 PTS) (K. Hayes 2 AST),"[1628963, 1630165]",1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,4.18,Made,4.0,K. Hayes,1630165.0,2.0,,,,,,,,,,,
52,PT07M12.00S,2023-03-19T22:17:27.8Z,1,REGULAR,3pt,Jump Shot,[],1629639,66.80354796320631,31.127450980392155,1610612748,12,13,2023-03-19T22:17:31Z,510000,False,-94.0,260.0,1,right,MISS T. Herro 27' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,27.61,Missed,,,,,,,,,,,,,,,
53,PT07M09.00S,2023-03-19T22:17:30.8Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,12,13,2023-03-19T22:17:31Z,520000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,52.0,2.0,2.0,0.0,,,,,,,
54,PT07M02.00S,2023-03-19T22:17:36.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203585,10.82457293035479,4.166666666666657,1610612765,12,13,2023-03-19T22:27:50Z,530000,False,229.0,49.0,1,left,MISS R. McGruder running 3PT,[203585],1610612765.0,DET,running,,,McGruder,R. McGruder,,,,,Right Corner 3,24+ Right,,,,23.44,Missed,,,,,,,,,,,,,,,
55,PT07M00.00S,2023-03-19T22:17:38.9Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,12,13,2023-03-19T22:17:38Z,540000,False,,,0,,J. Ivey REBOUND (Off:1 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,,,,,,,,,,54.0,3.0,2.0,1.0,,,,,,,
56,PT06M59.00S,2023-03-19T22:17:39.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,6.4881734559789805,45.833333333333336,1610612765,14,13,2023-03-19T22:28:29Z,550000,False,21.0,8.0,1,left,J. Ivey putback Layup (8 PTS),[1631093],1610612765.0,DET,putback,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,2.25,Made,8.0,,,,,,,,,,,,,,
57,PT06M42.00S,2023-03-19T22:17:56.1Z,1,REGULAR,3pt,Jump Shot,[],201567,68.64323258869908,31.617647058823522,1610612748,14,13,2023-03-19T22:18:02Z,560000,False,-92.0,242.0,1,right,MISS K. Love 25' step back 3PT,[201567],1610612748.0,MIA,step back,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,25.91,Missed,,,,,,,,,,,,,,,
58,PT06M40.00S,2023-03-19T22:17:58.5Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,14,13,2023-03-19T22:17:58Z,570000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,57.0,1.0,0.0,1.0,,,,,,,
59,PT06M38.00S,2023-03-19T22:18:01.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,94.13600525624179,45.833333333333336,1610612748,14,15,2023-03-19T22:18:05Z,580000,False,-21.0,3.0,1,right,J. Butler Layup (4 PTS) (K. Love 2 AST),"[202710, 201567]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,2.1,Made,4.0,K. Love,201567.0,2.0,,,,,,,,,,,
61,PT06M30.00S,2023-03-19T22:18:14.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,14,15,2023-03-19T22:18:14Z,600000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M10.00S,2023-03-19T22:21:30.3Z,1,REGULAR,2pt,Jump Shot,[],1628963,5.568331143232584,29.90196078431373,1610612765,16,15,2023-03-19T22:21:37Z,610000,False,100.0,0.0,1,left,M. Bagley III 10' turnaround fadeaway Jump Shot (6 PTS),[1628963],1610612765.0,DET,turnaround fadeaway,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Right,,,,10.05,Made,6.0,,,,,,,,,,,,,,
64,PT05M52.00S,2023-03-19T22:21:48.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,93.74178712220763,63.970588235294116,1610612748,16,17,2023-03-19T22:21:52Z,620000,False,70.0,6.0,1,right,B. Adebayo 7' Hook (4 PTS) (J. Butler 1 AST),"[1628389, 202710]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,7.02,Made,4.0,J. Butler,202710.0,1.0,,,,,,,,,,,
66,PT05M30.00S,2023-03-19T22:22:10.6Z,1,REGULAR,2pt,Jump Shot,[],1630165,2.9402102496714804,31.617647058823522,1610612765,18,17,2023-03-19T22:22:15Z,640000,False,92.0,-25.0,1,left,K. Hayes 9' pullup Jump Shot (2 PTS) (M. Bagley III 2 AST),"[1630165, 1628963]",1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,,,,9.52,Made,2.0,M. Bagley III,1628963.0,2.0,,,,,,,,,,,
67,PT05M06.00S,2023-03-19T22:22:34.0Z,1,REGULAR,3pt,Jump Shot,[],1629639,71.40275952693824,19.117647058823522,1610612748,18,17,2023-03-19T22:22:39Z,650000,False,-154.0,216.0,1,right,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,26.58,Missed,,,,,,,,,,,,,,,
68,PT05M04.00S,2023-03-19T22:22:36.0Z,1,REGULAR,rebound,defensive,[],203585,,,1610612765,18,17,2023-03-19T22:22:39Z,660000,False,,,0,,R. McGruder REBOUND (Off:0 Def:2),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,67.0,2.0,2.0,0.0,,,,,,,
69,PT04M56.00S,2023-03-19T22:22:44.7Z,1,REGULAR,turnover,bad pass,[],1630165,,,1610612765,18,17,2023-03-19T22:22:48Z,670000,False,,,0,,K. Hayes bad pass TURNOVER (1 TO),"[1630165, 1629216]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,1.0,Vincent,1629216.0,,,,,,,,,,,,,,,,,
70,PT04M56.00S,2023-03-19T22:22:44.7Z,1,REGULAR,steal,,[],1629216,,,1610612748,18,17,2023-03-19T22:22:46Z,680000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
71,PT04M48.00S,2023-03-19T22:22:52.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,67.06636005256242,24.75490196078431,1610612748,18,17,2023-03-19T22:33:36Z,690000,False,-126.0,257.0,1,right,MISS G. Vincent 28' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,28.64,Missed,,,,,,,,,,,,,,,
72,PT04M46.00S,2023-03-19T22:22:54.5Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,18,17,2023-03-19T22:22:57Z,700000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,71.0,1.0,1.0,0.0,,,,,,,
73,PT04M35.00S,2023-03-19T22:23:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203585,6.619579500657039,43.872549019607845,1610612765,20,17,2023-03-19T22:34:06Z,710000,False,31.0,10.0,1,left,R. McGruder cutting Layup (4 PTS) (K. Hayes 3 AST),"[203585, 1630165]",1610612765.0,DET,cutting,,,McGruder,R. McGruder,,,,,Restricted Area,0-8 Center,,,,3.21,Made,4.0,K. Hayes,1630165.0,3.0,,,,,,,,,,,
75,PT04M35.00S,2023-03-19T22:23:11.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,20,17,2023-03-19T22:23:11Z,730000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M35.00S,2023-03-19T22:23:11.9Z,1,REGULAR,substitution,out,[],1628963,,,1610612748,20,17,2023-03-19T22:25:47Z,740000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M35.00S,2023-03-19T22:23:11.9Z,1,REGULAR,substitution,out,[],1630164,,,1610612748,20,17,2023-03-19T22:25:47Z,750000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M35.00S,2023-03-19T22:23:11.9Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,20,17,2023-03-19T22:25:47Z,760000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M35.00S,2023-03-19T22:23:11.9Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,20,17,2023-03-19T22:25:47Z,770000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M35.00S,2023-03-19T22:23:11.9Z,1,REGULAR,substitution,in,[],1630647,,,1610612748,20,17,2023-03-19T22:25:47Z,780000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M35.00S,2023-03-19T22:23:11.9Z,1,REGULAR,substitution,in,[],1631105,,,1610612748,20,17,2023-03-19T22:25:47Z,790000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M35.00S,2023-03-19T22:23:11.9Z,1,REGULAR,substitution,in,[],1629622,,,1610612748,20,17,2023-03-19T22:25:47Z,800000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M35.00S,2023-03-19T22:23:11.9Z,1,REGULAR,substitution,in,[],1630209,,,1610612748,20,17,2023-03-19T22:25:47Z,810000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M21.00S,2023-03-19T22:26:17.1Z,1,REGULAR,foul,personal,['2freethrow'],203585,,,1610612748,20,17,2023-03-19T22:26:25Z,820000,False,,,0,,R. McGruder shooting personal FOUL (1 PF) (Butler 2 FT),"[203585, 202710]",1610612765.0,DET,shooting,,,McGruder,R. McGruder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,1.0,0.0,Butler,202710.0,,
87,PT04M21.00S,2023-03-19T22:26:42.9Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,20,18,2023-03-19T22:26:42Z,840000,False,,,0,,J. Butler Free Throw 1 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
88,PT04M21.00S,2023-03-19T22:26:57.0Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,20,19,2023-03-19T22:26:57Z,850000,False,,,0,,J. Butler Free Throw 2 of 2 (6 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
