actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M29.00S,2022-12-04T23:12:59.7Z,1,REGULAR,2pt,Jump Shot,[],1630165,24.655059132720105,34.068627450980394,1610612765,0,4,2022-12-04T23:13:41Z,190000,False,80.0,179.0,1,left,MISS K. Hayes 19' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,19.62,Missed,,,,,,,,,,,,,,,,,,
20,PT10M28.00S,2022-12-04T23:13:00.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,0,4,2022-12-04T23:13:41Z,200000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Right Center,,,19.0,,,,,,,,,,,,,,,,,
22,PT10M14.00S,2022-12-04T23:13:25.9Z,1,REGULAR,3pt,Jump Shot,[],1628415,95.48291721419186,3.431372549019608,1610612763,0,7,2022-12-04T23:13:32Z,220000,False,-233.0,-10.0,1,right,D. Brooks 3PT  (3 PTS) (J. Morant 2 AST),"[1628415, 1629630]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,,,,,,3.0,J. Morant,1629630.0,2.0,,,,,
24,PT10M13.00S,2022-12-04T23:13:37.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,0,7,2022-12-04T23:13:37Z,240000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M02.00S,2022-12-04T23:16:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,6.783837056504599,46.07843137254902,1610612765,2,7,2022-12-04T23:16:35Z,250000,False,20.0,11.0,1,left,M. Bagley III reverse Layup (2 PTS) (J. Ivey 1 AST),"[1628963, 1631093]",1610612765.0,DET,reverse,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,,,,,,2.0,J. Ivey,1631093.0,1.0,,,,,
27,PT09M49.00S,2022-12-04T23:16:43.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,92.9862023653088,46.32352941176471,1610612763,2,9,2022-12-04T23:16:46Z,270000,False,-18.0,13.0,1,right,B. Clarke Layup (4 PTS) (J. Morant 3 AST),"[1629634, 1629630]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,,,,4.0,J. Morant,1629630.0,3.0,,,,,
29,PT09M35.00S,2022-12-04T23:16:57.7Z,1,REGULAR,3pt,Jump Shot,[],1631093,31.09395532194481,21.07843137254902,1610612765,5,9,2022-12-04T23:17:03Z,290000,False,145.0,240.0,1,left,J. Ivey 28' 3PT  (3 PTS) (K. Hayes 1 AST),"[1631093, 1630165]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,28.0,Made,,,,,,,,,,3.0,K. Hayes,1630165.0,1.0,,,,,
31,PT09M21.00S,2022-12-04T23:17:11.5Z,1,REGULAR,3pt,Jump Shot,[],1628991,77.87450722733246,8.57843137254902,1610612763,5,9,2022-12-04T23:17:15Z,310000,False,-207.0,155.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
32,PT09M19.00S,2022-12-04T23:17:13.5Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,5,9,2022-12-04T23:17:15Z,320000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M16.00S,2022-12-04T23:17:19.5Z,1,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612765,5,9,2022-12-04T23:17:37Z,330000,False,,,0,,B. Clarke shooting personal FOUL (1 PF) (Ivey 2 FT),"[1629634, 1631093]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,
35,PT09M16.00S,2022-12-04T23:17:41.7Z,1,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,5,9,2022-12-04T23:17:41Z,350000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
36,PT09M16.00S,2022-12-04T23:17:41.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,5,9,2022-12-04T23:17:41Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,
37,PT09M16.00S,2022-12-04T23:17:56.6Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,6,9,2022-12-04T23:17:56Z,370000,False,,,0,,J. Ivey Free Throw 2 of 2 (4 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
38,PT09M04.00S,2022-12-04T23:18:10.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628415,83.52496714848883,44.6078431372549,1610612763,6,9,2022-12-04T23:18:15Z,380000,False,-27.0,102.0,1,right,MISS D. Brooks 10' driving Hook,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,10.59,Missed,,,,,,,,,,,,,,,,,,
39,PT09M02.00S,2022-12-04T23:18:12.9Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612765,6,9,2022-12-04T23:18:15Z,390000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT08M56.00S,2022-12-04T23:18:18.8Z,1,REGULAR,3pt,Jump Shot,[],1630191,31.35676741130092,32.84313725490196,1610612765,6,9,2022-12-04T23:18:23Z,400000,False,86.0,242.0,1,left,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
41,PT08M53.00S,2022-12-04T23:18:21.8Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,6,9,2022-12-04T23:18:23Z,410000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M45.00S,2022-12-04T23:18:30.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,93.24901445466492,63.23529411764706,1610612763,6,11,2022-12-04T23:18:37Z,420000,False,66.0,11.0,1,right,B. Clarke 6' Jump Shot (6 PTS) (J. Morant 4 AST),"[1629634, 1629630]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,6.71,Made,,,,,,,,,,6.0,J. Morant,1629630.0,4.0,,,,,
44,PT08M30.00S,2022-12-04T23:18:44.7Z,1,REGULAR,3pt,Jump Shot,[],1630165,28.07161629434954,21.568627450980394,1610612765,9,11,2022-12-04T23:18:51Z,440000,False,142.0,211.0,1,left,K. Hayes 25' 3PT  (3 PTS) (I. Stewart 1 AST),"[1630165, 1630191]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,25.48,Made,,,,,,,,,,3.0,I. Stewart,1630191.0,1.0,,,,,
46,PT08M06.00S,2022-12-04T23:19:09.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,88.25558475689881,48.03921568627451,1610612763,9,13,2022-12-04T23:19:15Z,460000,False,-10.0,58.0,1,right,J. Jackson Jr. floating Jump Shot (4 PTS),[1628991],1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,,,,,,,,,,4.0,,,,,,,,
47,PT07M40.00S,2022-12-04T23:19:35.3Z,1,REGULAR,3pt,Jump Shot,[],1630191,6.783837056504599,5.392156862745098,1610612765,9,13,2022-12-04T23:19:39Z,470000,False,223.0,11.0,1,left,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,22.33,Missed,,,,,,,,,,,,,,,,,,
48,PT07M37.00S,2022-12-04T23:19:38.5Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,9,13,2022-12-04T23:19:38Z,480000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT07M29.00S,2022-12-04T23:19:52.3Z,1,REGULAR,foul,technical,['1freethrow'],1630191,,,1610612763,9,13,2022-12-04T23:20:00Z,500000,False,,,0,,I. Stewart defensive-3-second technical FOUL (1 Tech),[1630191],1610612765.0,DET,defensive-3-second,,,Stewart,I. Stewart,,,,,,,,,,,,,202901.0,0.0,1.0,,,,,,,,,,,
51,PT07M29.00S,2022-12-04T23:20:06.6Z,1,REGULAR,freethrow,1 of 1,[],1628415,,,1610612763,9,14,2022-12-04T23:20:06Z,510000,False,,,0,,D. Brooks technical Free Throw 1 of 1 (4 PTS),[1628415],1610612763.0,MEM,technical,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
52,PT07M21.00S,2022-12-04T23:20:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.51182654402102,45.588235294117645,1610612763,9,16,2022-12-04T23:20:53Z,520000,False,-22.0,8.0,1,right,J. Morant driving Layup (2 PTS) (B. Clarke 1 AST),"[1629630, 1629634]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,,,,2.0,B. Clarke,1629634.0,1.0,,,,,
54,PT07M05.00S,2022-12-04T23:20:40.2Z,1,REGULAR,2pt,Jump Shot,[],1628963,10.988830486202366,18.627450980392158,1610612765,9,16,2022-12-04T23:20:51Z,540000,False,157.0,51.0,1,left,MISS M. Bagley III 16' Jump Shot,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Right,16.49,Missed,,,,,,,,,,,,,,,,,,
55,PT07M05.00S,2022-12-04T23:20:40.2Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,9,16,2022-12-04T23:20:51Z,550000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Right,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
56,PT06M55.00S,2022-12-04T23:20:50.9Z,1,REGULAR,3pt,Jump Shot,[],1629723,94.1688567674113,3.431372549019608,1610612763,9,16,2022-12-04T23:21:00Z,560000,False,-233.0,2.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
57,PT06M49.00S,2022-12-04T23:20:56.9Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,9,16,2022-12-04T23:21:00Z,570000,False,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Left Corner 3,24+ Left,,,56.0,3.0,2.0,1.0,,,,,,,,,,,,,,
58,PT06M49.00S,2022-12-04T23:20:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,94.40999984741211,50.0,1610612763,9,18,2022-12-04T23:20:56Z,580000,False,0.0,0.0,1,right,B. Clarke tip Layup (8 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,8.0,,,,,,,,
59,PT06M41.00S,2022-12-04T23:21:05.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,6.389618922470433,62.254901960784316,1610612765,9,18,2022-12-04T23:21:11Z,590000,False,-61.0,8.0,1,left,MISS M. Bagley III 6' pullup Shot,[1628963],1610612765.0,DET,pullup,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
60,PT06M38.00S,2022-12-04T23:21:08.9Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,9,18,2022-12-04T23:21:11Z,600000,False,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,59.0,4.0,3.0,1.0,,,,,,,,,,,,,,
61,PT06M29.00S,2022-12-04T23:21:17.4Z,1,REGULAR,3pt,Jump Shot,[],1629630,70.77858081471747,72.30392156862744,1610612763,9,21,2022-12-04T23:21:26Z,610000,False,112.0,222.0,1,right,J. Morant 24' 3PT  (5 PTS) (D. Brooks 1 AST),"[1629630, 1628415]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,24.86,Made,,,,,,,,,,5.0,D. Brooks,1628415.0,1.0,,,,,
63,PT06M13.00S,2022-12-04T23:21:36.1Z,1,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612765,9,21,2022-12-04T23:21:57Z,630000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1628415, 202711]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,2530.0,1.0,0.0,Bogdanovic,202711.0,,,,,,,,,
65,PT06M13.00S,2022-12-04T23:22:07.8Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,10,21,2022-12-04T23:22:07Z,650000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (1 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
66,PT06M13.00S,2022-12-04T23:22:08.9Z,1,REGULAR,substitution,out,[],1628963,,,1610612765,10,21,2022-12-04T23:22:34Z,660000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M13.00S,2022-12-04T23:22:08.9Z,1,REGULAR,substitution,out,[],1630165,,,1610612765,10,21,2022-12-04T23:22:34Z,670000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M13.00S,2022-12-04T23:22:08.9Z,1,REGULAR,substitution,out,[],1629634,,,1610612765,10,21,2022-12-04T23:22:34Z,680000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M13.00S,2022-12-04T23:22:08.9Z,1,REGULAR,substitution,out,[],1628991,,,1610612765,10,21,2022-12-04T23:22:34Z,690000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M13.00S,2022-12-04T23:22:08.9Z,1,REGULAR,substitution,in,[],1631105,,,1610612765,10,21,2022-12-04T23:22:34Z,700000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M13.00S,2022-12-04T23:22:08.9Z,1,REGULAR,substitution,in,[],202692,,,1610612765,10,21,2022-12-04T23:22:34Z,710000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M13.00S,2022-12-04T23:22:08.9Z,1,REGULAR,substitution,in,[],1630214,,,1610612765,10,21,2022-12-04T23:22:34Z,720000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M13.00S,2022-12-04T23:22:08.9Z,1,REGULAR,substitution,in,[],1630583,,,1610612765,10,21,2022-12-04T23:22:34Z,730000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M13.00S,2022-12-04T23:22:35.2Z,1,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,11,21,2022-12-04T23:22:35Z,740000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (2 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
75,PT05M57.00S,2022-12-04T23:22:56.0Z,1,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612763,11,21,2022-12-04T23:23:03Z,750000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Brooks 2 FT),"[1630191, 1628415]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,1.0,1.0,Brooks,1628415.0,,,,,,,,,
77,PT05M57.00S,2022-12-04T23:23:18.2Z,1,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,11,22,2022-12-04T23:23:18Z,770000,False,,,0,,D. Brooks Free Throw 1 of 2 (5 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
78,PT05M57.00S,2022-12-04T23:23:19.1Z,1,REGULAR,substitution,out,[],1630191,,,1610612763,11,22,2022-12-04T23:23:22Z,780000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M57.00S,2022-12-04T23:23:19.1Z,1,REGULAR,substitution,in,[],1630180,,,1610612763,11,22,2022-12-04T23:23:22Z,790000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M57.00S,2022-12-04T23:23:35.8Z,1,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,11,23,2022-12-04T23:23:35Z,800000,False,,,0,,D. Brooks Free Throw 2 of 2 (6 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
81,PT05M39.00S,2022-12-04T23:23:59.0Z,1,REGULAR,2pt,Jump Shot,[],202711,12.828515111695138,21.568627450980394,1610612765,13,23,2022-12-04T23:24:03Z,810000,False,142.0,68.0,1,left,B. Bogdanovic 15' Jump Shot (4 PTS) (A. Burks 1 AST),"[202711, 202692]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,15.77,Made,,,,,,,,,,4.0,A. Burks,202692.0,1.0,,,,,
83,PT05M29.00S,2022-12-04T23:24:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.06636005256242,49.50980392156863,1610612763,13,23,2022-12-04T23:24:19Z,830000,False,-2.0,22.0,1,right,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
84,PT05M29.00S,2022-12-04T23:24:18.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,13,23,2022-12-04T23:24:18Z,840000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,83.0,,,,,,,,,,,,,,,,,
85,PT05M29.00S,2022-12-04T23:24:18.9Z,1,REGULAR,foul,personal,[],1631093,,,1610612763,13,23,2022-12-05T02:33:40Z,850000,False,,,0,,J. Ivey loose ball personal FOUL (1 PF),"[1631093, 1630214]",1610612765.0,DET,loose ball,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,1.0,0.0,Tillman,1630214.0,,,,,,,,,
87,PT05M29.00S,2022-12-04T23:24:31.5Z,1,REGULAR,substitution,out,[],1628415,,,1610612763,13,23,2022-12-04T23:24:35Z,870000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M29.00S,2022-12-04T23:24:31.5Z,1,REGULAR,substitution,in,[],1626145,,,1610612763,13,23,2022-12-04T23:24:35Z,880000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
