shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
11:01,15,PT11M01.00S,2022-12-11T23:12:51.1Z,1,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612765,0,0,2022-12-11T23:13:01Z,150000,False,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Duren 2 FT),"[1629022, 1631105]",4,1610612747.0,LAL,shooting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,1.0,0.0,Duren,1631105.0,,,,,,
11:01,17,PT11M01.00S,2022-12-11T23:13:23.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631105,,,1610612765,0,0,2022-12-11T23:13:23Z,170000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
11:01,18,PT11M01.00S,2022-12-11T23:13:23.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,0,0,2022-12-11T23:13:23Z,180000,False,,,0,,TEAM offensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,
11:01,19,PT11M01.00S,2022-12-11T23:13:49.2Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631105,,,1610612765,1,0,2022-12-11T23:13:49Z,190000,False,,,0,,J. Duren Free Throw 2 of 2 (1 PTS),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
10:50,20,PT10M50.00S,2022-12-11T23:14:02.4Z,1,REGULAR,3pt,Jump Shot,[],201976,30.66688567674113,27.450980392156865,1610612747,1,0,2022-12-11T23:14:06Z,200000,False,113.0,236.0,1,left,MISS P. Beverley 26' 3PT,[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
10:45,21,PT10M45.00S,2022-12-11T23:14:07.4Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,1,0,2022-12-11T23:14:06Z,210000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10:37,22,PT10M37.00S,2022-12-11T23:14:14.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,80.6011826544021,39.4607843137255,1610612765,1,0,2022-12-11T23:14:17Z,220000,False,-53.0,130.0,1,right,MISS K. Hayes 14' pullup Shot,[1630165],7,1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,14.01,Missed,,,,,,,,,,,,,,,,,,
10:35,23,PT10M35.00S,2022-12-11T23:14:16.1Z,1,REGULAR,rebound,defensive,[],201976,,,1610612747,1,0,2022-12-11T23:14:17Z,230000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10:31,24,PT10M31.00S,2022-12-11T23:14:22.9Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612747,1,0,2022-12-11T23:14:37Z,240000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Beverley 2 FT),"[1631105, 201976]",0,1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,1.0,0.0,Beverley,201976.0,,,,,,
10:31,26,PT10M31.00S,2022-12-11T23:14:50.9Z,1,REGULAR,freethrow,1 of 2,[],201976,,,1610612747,1,1,2022-12-11T23:14:50Z,260000,False,,,0,,P. Beverley Free Throw 1 of 2 (1 PTS),[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
10:31,27,PT10M31.00S,2022-12-11T23:15:08.6Z,1,REGULAR,freethrow,2 of 2,[],201976,,,1610612747,1,1,2022-12-11T23:15:08Z,270000,False,,,0,,MISS P. Beverley Free Throw 2 of 2,[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
10:28,28,PT10M28.00S,2022-12-11T23:15:09.8Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,1,1,2022-12-11T23:15:09Z,280000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10:24,29,PT10M24.00S,2022-12-11T23:15:18.0Z,1,REGULAR,turnover,traveling,[],1630191,,,1610612765,1,1,2022-12-11T23:15:23Z,290000,False,,,0,,I. Stewart traveling TURNOVER (1 TO),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,1627539.0,,,,,,,,,,
10:13,30,PT10M13.00S,2022-12-11T23:15:40.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,25.936268068331145,85.5392156862745,1610612747,1,4,2022-12-11T23:15:44Z,300000,False,-178.0,191.0,1,left,L. Walker IV 26' 3PT  (3 PTS) (A. Davis 1 AST),"[1629022, 203076]",4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,26.11,Made,,,,,,,,,,,,,3.0,A. Davis,203076.0,1.0,,
09:52,32,PT09M52.00S,2022-12-11T23:16:00.5Z,1,REGULAR,3pt,Jump Shot,[],1630165,68.64323258869908,77.94117647058823,1610612765,4,4,2022-12-11T23:16:04Z,320000,False,140.0,242.0,1,right,K. Hayes 27' 3PT  (3 PTS) (J. Ivey 1 AST),"[1630165, 1631093]",7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,27.97,Made,,,,,,,,,,,,,3.0,J. Ivey,1631093.0,1.0,,
09:35,34,PT09M35.00S,2022-12-11T23:16:17.3Z,1,REGULAR,2pt,Jump Shot,[],2544,7.276609724047319,27.450980392156865,1610612747,4,4,2022-12-11T23:16:23Z,340000,False,113.0,16.0,1,left,MISS L. James 11' fadeaway Shot,[2544],6,1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Right,11.38,Missed,,,,,,,,,,,,,,,,,,
09:33,35,PT09M33.00S,2022-12-11T23:16:19.3Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,4,4,2022-12-11T23:16:23Z,350000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Right,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,
09:21,36,PT09M21.00S,2022-12-11T23:16:33.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,90.5880420499343,44.85294117647059,1610612765,4,4,2022-12-11T23:16:38Z,360000,False,-26.0,36.0,1,right,MISS I. Stewart Hook,[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,4.42,Missed,,,,,,,,,,,,,,,,,,
09:21,37,PT09M21.00S,2022-12-11T23:16:33.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,4,4,2022-12-11T23:16:38Z,370000,False,,,0,,TEAM offensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,36.0,,,,,,,,,,,,,,,,,
09:21,38,PT09M21.00S,2022-12-11T23:16:39.9Z,1,REGULAR,foul,personal,[],201976,,,1610612765,4,4,2022-12-11T23:16:48Z,380000,False,,,0,,P. Beverley loose ball personal FOUL (1 PF),"[201976, 1631105]",21,1610612747.0,LAL,loose ball,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627539.0,1.0,0.0,Duren,1631105.0,,,,,,
09:11,40,PT09M11.00S,2022-12-11T23:17:01.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630191,94.3988173455979,3.67647058823529,1610612765,4,4,2022-12-11T23:17:04Z,400000,False,-232.0,0.0,1,right,MISS I. Stewart 3PT,[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
09:09,41,PT09M09.00S,2022-12-11T23:17:03.4Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,4,4,2022-12-11T23:17:04Z,410000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
08:59,42,PT08M59.00S,2022-12-11T23:17:13.1Z,1,REGULAR,3pt,Jump Shot,[],1629022,9.247700394218143,97.05882352941177,1610612747,4,7,2022-12-11T23:17:17Z,420000,False,-235.0,34.0,1,left,L. Walker IV 3PT  (6 PTS) (D. Schroder 1 AST),"[1629022, 203471]",4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Left Corner 3,24+ Left,23.78,Made,,,,,,,,,,,,,6.0,D. Schroder,203471.0,1.0,,
08:46,44,PT08M46.00S,2022-12-11T23:17:26.3Z,1,REGULAR,3pt,Jump Shot,[],1631093,69.03745072273324,68.62745098039215,1610612765,4,7,2022-12-11T23:18:46Z,440000,False,93.0,239.0,1,right,MISS J. Ivey 25' pullup 3PT,[1631093],23,1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
08:43,45,PT08M43.00S,2022-12-11T23:17:29.3Z,1,REGULAR,rebound,defensive,[],201976,,,1610612747,4,7,2022-12-11T23:17:31Z,450000,False,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],21,1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
08:28,46,PT08M28.00S,2022-12-11T23:17:43.2Z,1,REGULAR,3pt,Jump Shot,[],2544,33.952036793692514,54.65686274509804,1610612747,4,10,2022-12-11T23:17:48Z,460000,False,-23.0,267.0,1,left,L. James 26' 3PT  (3 PTS) (A. Davis 2 AST),"[2544, 203076]",6,1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,26.76,Made,,,,,,,,,,,,,3.0,A. Davis,203076.0,2.0,,
08:05,48,PT08M05.00S,2022-12-11T23:18:08.1Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612765,4,10,2022-12-11T23:18:19Z,480000,False,,,0,,A. Davis shooting personal FOUL (1 PF) (Ivey 2 FT),"[203076, 1631093]",3,1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,101283.0,1.0,0.0,Ivey,1631093.0,,,,,,
08:05,50,PT08M05.00S,2022-12-11T23:18:37.5Z,1,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,4,10,2022-12-11T23:18:37Z,500000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
08:05,51,PT08M05.00S,2022-12-11T23:18:37.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,4,10,2022-12-11T23:18:37Z,510000,False,,,0,,TEAM offensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
08:05,52,PT08M05.00S,2022-12-11T23:18:51.4Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,5,10,2022-12-11T23:18:51Z,520000,False,,,0,,J. Ivey Free Throw 2 of 2 (1 PTS),[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
07:51,53,PT07M51.00S,2022-12-11T23:19:12.4Z,1,REGULAR,foul,technical,['1freethrow'],1631093,,,1610612747,5,10,2022-12-11T23:19:27Z,530000,False,,,0,,J. Ivey defensive-3-second technical FOUL (1 Tech),[1631093],23,1610612765.0,DET,defensive-3-second,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,101283.0,0.0,1.0,,,,,,,,
07:51,54,PT07M51.00S,2022-12-11T23:19:39.7Z,1,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,5,11,2022-12-11T23:19:39Z,540000,False,,,0,,A. Davis technical Free Throw 1 of 1 (1 PTS),[203076],3,1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
07:43,55,PT07M43.00S,2022-12-11T23:19:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,7.670827858081481,44.85294117647059,1610612747,5,11,2022-12-11T23:20:00Z,550000,False,26.0,20.0,1,left,MISS D. Schroder driving Layup,[203471],17,1610612747.0,LAL,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
07:40,56,PT07M40.00S,2022-12-11T23:19:59.7Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,5,11,2022-12-11T23:20:00Z,560000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,55.0,3.0,3.0,0.0,,,,,,,,,,,,,,
07:25,58,PT07M25.00S,2022-12-11T23:20:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,85.98883048620237,64.4607843137255,1610612765,5,11,2022-12-11T23:20:35Z,580000,False,72.0,79.0,1,right,MISS B. Bogdanovic 10' pullup Shot,[202711],44,1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Right,10.72,Missed,,,,,,,,,,,,,,,,,,
07:22,59,PT07M22.00S,2022-12-11T23:20:34.6Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,5,11,2022-12-11T23:20:35Z,590000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Right,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
07:21,60,PT07M21.00S,2022-12-11T23:20:37.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629022,7.276609724047319,46.07843137254902,1610612747,5,13,2022-12-11T23:21:31Z,600000,False,20.0,16.0,1,left,L. Walker IV running finger roll Layup (8 PTS) (L. James 1 AST),"[1629022, 2544]",4,1610612747.0,LAL,running finger roll,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,,,,,,,8.0,L. James,2544.0,1.0,,
07:21,62,PT07M21.00S,2022-12-11T23:20:43.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,5,13,2022-12-11T23:20:43Z,620000,False,,,0,,DET Timeout,[],,1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:00,63,PT07M00.00S,2022-12-11T23:23:52.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,82.3915900131406,50.5093443627451,1610612765,5,13,2022-12-11T23:23:58Z,630000,False,3.0,113.0,1,right,MISS J. Ivey 11' driving floating Shot - blocked,"[1631093, 203076]",23,1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,11.3,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
07:00,64,PT07M00.00S,2022-12-11T23:23:52.1Z,1,REGULAR,block,,[],203076,,,1610612765,5,13,2022-12-11T23:23:55Z,640000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
06:56,65,PT06M56.00S,2022-12-11T23:23:56.1Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,5,13,2022-12-11T23:23:58Z,650000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
06:50,66,PT06M50.00S,2022-12-11T23:24:03.2Z,1,REGULAR,3pt,Jump Shot,[],2544,8.853482260183966,2.6960784313725554,1610612747,5,13,2022-12-11T23:29:05Z,660000,False,237.0,31.0,1,left,MISS L. James pullup 3PT,[2544],6,1610612747.0,LAL,pullup,,,James,L. James,,,,,Right Corner 3,24+ Right,23.85,Missed,,,,,,,,,,,,,,,,,,
06:49,67,PT06M49.00S,2022-12-11T23:24:04.2Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,5,13,2022-12-11T23:29:05Z,670000,False,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,66.0,3.0,2.0,1.0,,,,,,,,,,,,,,
06:47,107,PT06M47.00S,2022-12-11T23:24:13.5Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,5,13,2022-12-11T23:29:43Z,695000,False,,,0,,A. Davis bad pass TURNOVER (1 TO),"[203076, 1631093]",3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Ivey,1631093.0,,,,,,,,,,,
06:47,108,PT06M47.00S,2022-12-11T23:24:13.5Z,1,REGULAR,steal,,[],1631093,,,1610612765,5,13,2022-12-11T23:28:09Z,697500,False,,,0,,J. Ivey STEAL (1 STL),[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
06:42,68,PT06M42.00S,2022-12-11T23:24:13.9Z,1,REGULAR,turnover,bad pass,[],1631105,,,1610612765,5,13,2022-12-12T00:10:06Z,698750,False,,,0,,J. Duren bad pass TURNOVER (1 TO),"[1631105, 2544]",0,1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,James,2544.0,,,,,,,,,,,
06:42,69,PT06M42.00S,2022-12-11T23:24:13.9Z,1,REGULAR,steal,,[],2544,,,1610612747,5,13,2022-12-11T23:26:54Z,699375,False,,,0,,L. James STEAL (1 STL),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
06:35,70,PT06M35.00S,2022-12-11T23:24:17.1Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629022,7.933639947437584,1.9607843137254974,1610612747,5,13,2022-12-11T23:30:30Z,700000,False,240.0,22.0,1,left,MISS L. Walker IV 24' running 3PT,[1629022],4,1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,24.12,Missed,,,,,,,,,,,,,,,,,,
06:31,71,PT06M31.00S,2022-12-11T23:24:21.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,5,13,2022-12-11T23:24:24Z,710000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,70.0,3.0,2.0,1.0,,,,,,,,,,,,,,
06:19,72,PT06M19.00S,2022-12-11T23:24:33.7Z,1,REGULAR,3pt,Jump Shot,[],1630191,76.39618922470433,91.66666666666667,1610612765,5,13,2022-12-11T23:24:40Z,720000,False,208.0,169.0,1,right,MISS I. Stewart 26' 3PT,[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,26.85,Missed,,,,,,,,,,,,,,,,,,
06:16,73,PT06M16.00S,2022-12-11T23:24:36.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,5,13,2022-12-11T23:24:40Z,730000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,72.0,4.0,3.0,1.0,,,,,,,,,,,,,,
06:13,74,PT06M13.00S,2022-12-11T23:24:39.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],2544,5.699737187910642,83.57843137254902,1610612747,5,15,2022-12-11T23:27:59Z,740000,False,-168.0,1.0,1,left,L. James 16' running Jump Shot (5 PTS) (D. Schroder 2 AST),"[2544, 203471]",6,1610612747.0,LAL,running,,,James,L. James,,,,,Mid-Range,16-24 Left,16.79,Made,,,,,,,,,,,,,5.0,D. Schroder,203471.0,2.0,,
05:54,76,PT05M54.00S,2022-12-11T23:24:59.7Z,1,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,5,15,2022-12-11T23:25:06Z,760000,False,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (1 TO),[1630165],7,1610612765.0,DET,bad pass,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,101283.0,,,,,,,,,,
05:54,77,PT05M54.00S,2022-12-11T23:25:03.5Z,1,REGULAR,substitution,out,[],1631093,,,1610612747,5,15,2022-12-11T23:25:34Z,770000,False,,,0,,SUB out: J. Ivey,[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
05:54,78,PT05M54.00S,2022-12-11T23:25:03.5Z,1,REGULAR,substitution,out,[],1630165,,,1610612747,5,15,2022-12-11T23:25:34Z,780000,False,,,0,,SUB out: K. Hayes,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
05:54,79,PT05M54.00S,2022-12-11T23:25:03.5Z,1,REGULAR,substitution,out,[],1631105,,,1610612747,5,15,2022-12-11T23:25:34Z,790000,False,,,0,,SUB out: J. Duren,[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
