actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-02-26T00:43:16.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-26T00:43:16Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-02-26T00:43:19.4Z,1,REGULAR,jumpball,recovered,[],1629130,,,1610612765,0,0,2026-02-26T00:43:19Z,40000,False,,,0,,Jump Ball J. Duren vs. J. Williams: Tip to D. Robinson,"[1629130, 1631105, 1631119]",1610612765.0,DET,startperiod,D. Robinson,1629130.0,Robinson,D. Robinson,Duren,1631105.0,Williams,1631119.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-02-26T00:43:32.0Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,0,0,2026-02-26T00:43:36Z,70000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1630198]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,1.0,Joe,1630198.0,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2026-02-26T00:43:32.0Z,1,REGULAR,steal,,[],1630198,,,1610612760,0,0,2026-02-26T00:43:34Z,80000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
9,PT11M25.00S,2026-02-26T00:43:50.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631119,67.62483574244416,61.76470588235294,1610612760,0,3,2026-02-26T00:43:56Z,90000,False,59.0,252.0,1,right,J. Williams 25' 3PT  (3 PTS) (L. Dort 1 AST),"[1631119, 1629652]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,25.86,Made,3.0,L. Dort,1629652.0,1.0,,,,,,,,,,,
11,PT11M08.00S,2026-02-26T00:44:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,13.748357424441524,49.01960784313725,1610612765,2,3,2026-02-26T00:44:14Z,110000,False,5.0,77.0,1,left,T. Harris 7' turnaround fadeaway Jump Shot (2 PTS),[202699],1610612765.0,DET,turnaround fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,7.69,Made,2.0,,,,,,,,,,,,,,
12,PT10M51.00S,2026-02-26T00:44:24.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,84.31340341655716,39.705882352941174,1610612760,2,5,2026-02-26T00:44:28Z,120000,False,-51.0,95.0,1,right,A. Wiggins 10' pullup Jump Shot (2 PTS),[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,10.81,Made,2.0,,,,,,,,,,,,,,
13,PT10M38.00S,2026-02-26T00:44:37.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,10.85742444152431,49.754901960784316,1610612765,4,5,2026-02-26T00:44:45Z,130000,False,1.0,50.0,1,left,J. Duren driving floating Jump Shot (2 PTS) (T. Harris 1 AST),"[1631105, 202699]",1610612765.0,DET,driving floating,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,4.96,Made,2.0,T. Harris,202699.0,1.0,,,,,,,,,,,
15,PT10M27.00S,2026-02-26T00:44:48.4Z,1,REGULAR,turnover,bad pass,[],1630598,,,1610612760,4,5,2026-02-26T00:44:53Z,150000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1641709]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right Center,1.0,Thompson,1641709.0,,,,,,,,,,,,,,,,,
16,PT10M27.00S,2026-02-26T00:44:48.4Z,1,REGULAR,steal,,[],1641709,,,1610612765,4,5,2026-02-26T00:44:50Z,160000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
17,PT10M19.00S,2026-02-26T00:44:55.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630595,7.440867279894875,42.64705882352941,1610612765,6,5,2026-02-26T00:45:47Z,170000,False,37.0,17.0,1,left,C. Cunningham running Layup (2 PTS) (A. Thompson 1 AST),"[1630595, 1641709]",1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,4.07,Made,2.0,A. Thompson,1641709.0,1.0,,,,,,,,,,,
19,PT10M08.00S,2026-02-26T00:45:07.2Z,1,REGULAR,3pt,Jump Shot,[],1631119,70.38436268068331,18.872549019607842,1610612760,6,5,2026-02-26T00:45:12Z,190000,False,-156.0,226.0,1,right,MISS J. Williams 27' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,27.43,Missed,,,,,,,,,,,,,,,
20,PT10M04.00S,2026-02-26T00:45:11.2Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,6,5,2026-02-26T00:45:12Z,200000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
21,PT09M57.00S,2026-02-26T00:45:17.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,7.046649145860711,37.254901960784316,1610612765,8,5,2026-02-26T00:47:20Z,210000,False,64.0,14.0,1,left,T. Harris 6' running Layup (4 PTS) (A. Thompson 2 AST),"[202699, 1641709]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,6.52,Made,4.0,A. Thompson,1641709.0,2.0,,,,,,,,,,,
23,PT09M41.00S,2026-02-26T00:45:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,89.43823915900131,55.88235294117647,1610612760,8,5,2026-02-26T00:45:45Z,230000,False,29.0,47.0,1,right,MISS C. Wallace driving finger roll Layup,[1641717],1610612760.0,OKC,driving finger roll,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,5.53,Missed,,,,,,,,,,,,,,,
24,PT09M38.00S,2026-02-26T00:45:37.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,8,5,2026-02-26T00:45:45Z,240000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,
25,PT09M30.00S,2026-02-26T00:45:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,9.280551905387648,52.69607843137255,1610612765,8,5,2026-02-26T00:45:49Z,250000,False,-13.0,35.0,1,left,MISS J. Duren Layup - blocked,"[1631105, 1631119]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,3.72,Missed,,,,,,,,,Williams,1631119.0,,,,,
26,PT09M30.00S,2026-02-26T00:45:44.7Z,1,REGULAR,block,,[],1631119,,,1610612765,8,5,2026-02-26T00:52:01Z,260000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
