actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-07T23:11:20.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-07T23:11:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2026-03-07T23:11:22.5Z,1,REGULAR,jumpball,recovered,[],1629611,,,1610612751,0,0,2026-03-07T23:11:22Z,40000,False,,,0,,Jump Ball N. Claxton vs. J. Duren: Tip to T. Mann,"[1629611, 1629651, 1631105]",1610612751.0,BKN,startperiod,T. Mann,1629611.0,Mann,T. Mann,Claxton,1629651.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2026-03-07T23:11:35.7Z,1,REGULAR,3pt,Jump Shot,[],1641730,31.488173455978973,28.186274509803923,1610612751,0,0,2026-03-07T23:13:32Z,70000,False,109.0,243.0,1,left,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2026-03-07T23:11:38.7Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,0,0,2026-03-07T23:13:32Z,80000,False,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M34.00S,2026-03-07T23:11:45.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,33.85348226018397,48.77450980392157,1610612751,0,0,2026-03-07T23:11:48Z,90000,False,6.0,266.0,1,left,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
10,PT11M32.00S,2026-03-07T23:11:47.4Z,1,REGULAR,rebound,defensive,[],1631204,,,1610612765,0,0,2026-03-07T23:11:48Z,100000,False,,,0,,M. Sasser REBOUND (Off:0 Def:1),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M16.00S,2026-03-07T23:12:04.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642450,92.85479632063075,53.431372549019606,1610612765,0,0,2026-03-07T23:12:20Z,110000,False,17.0,15.0,1,right,MISS D. Jenkins driving finger roll Layup,[1642450],1610612765.0,DET,driving finger roll,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
12,PT11M14.00S,2026-03-07T23:12:06.3Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,0,0,2026-03-07T23:12:08Z,120000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,
13,PT10M59.00S,2026-03-07T23:12:20.8Z,1,REGULAR,turnover,bad pass,[],1642849,,,1610612751,0,0,2026-03-08T00:32:35Z,130000,False,,,0,,N. Traore bad pass TURNOVER (1 TO),"[1642849, 1642450]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Jenkins,1642450.0,,,,,,,,,,,
14,PT10M59.00S,2026-03-07T23:12:20.8Z,1,REGULAR,steal,,[],1642450,,,1610612765,0,0,2026-03-07T23:12:23Z,140000,False,,,0,,D. Jenkins STEAL (1 STL),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
