actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-07T00:43:19.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-07T00:43:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-02-07T00:43:22.4Z,1,REGULAR,jumpball,recovered,[],1630595,,,1610612765,0,0,2026-02-07T00:43:22Z,40000,False,,,0,,Jump Ball I. Stewart vs. M. Robinson: Tip to C. Cunningham,"[1630595, 1630191, 1629011]",1610612765.0,DET,startperiod,C. Cunningham,1630595.0,Cunningham,C. Cunningham,Stewart,1630191.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-02-07T00:43:33.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,91.27792378449409,50.98039215686274,1610612765,2,0,2026-02-07T00:45:34Z,70000,False,5.0,29.0,1,right,I. Stewart driving DUNK (2 PTS) (C. Cunningham 1 AST),"[1630191, 1630595]",1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2.99,Made,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2026-02-07T00:43:54.1Z,1,REGULAR,3pt,Jump Shot,[],1628969,12.040078843626807,3.9215686274509802,1610612752,2,3,2026-02-07T00:43:59Z,90000,False,230.0,61.0,1,left,M. Bridges 3PT  (3 PTS) (J. Brunson 1 AST),"[1628969, 1628973]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.83,Made,3.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
11,PT11M03.00S,2026-02-07T00:44:15.2Z,1,REGULAR,turnover,lost ball,[],1630595,,,1610612765,2,3,2026-02-07T00:44:23Z,110000,False,,,0,,C. Cunningham lost ball TURNOVER (1 TO),"[1630595, 1628973]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Brunson,1628973.0,,,,,,,,,,,
12,PT11M03.00S,2026-02-07T00:44:15.2Z,1,REGULAR,steal,,[],1628973,,,1610612752,2,3,2026-02-07T00:44:23Z,120000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
13,PT10M58.00S,2026-02-07T00:44:20.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628969,22.946780551905388,11.519607843137255,1610612752,2,6,2026-02-07T00:46:06Z,130000,False,192.0,163.0,1,left,M. Bridges 25' 3PT running (6 PTS) (J. Brunson 2 AST),"[1628969, 1628973]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.23,Made,6.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
16,PT10M40.00S,2026-02-07T00:44:38.3Z,1,REGULAR,2pt,Jump Shot,[],202699,90.48948751642575,69.85294117647058,1610612765,2,6,2026-02-07T00:46:38Z,160000,False,99.0,37.0,1,right,MISS T. Harris 10' step back Shot,[202699],1610612765.0,DET,step back,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,10.59,Missed,,,,,,,,,,,,,,,,,,
17,PT10M35.00S,2026-02-07T00:44:43.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,2,6,2026-02-07T00:44:43Z,170000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,
18,PT10M29.00S,2026-02-07T00:44:49.3Z,1,REGULAR,3pt,Jump Shot,[],1628973,22.815374507227332,90.44117647058823,1610612752,2,6,2026-02-07T00:51:18Z,180000,False,-202.0,162.0,1,left,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
