actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M28.00S,2026-04-02T23:15:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,8.360709592641262,44.6078431372549,1610612765,6,1,2026-04-02T23:15:23Z,170000,False,27.0,26.0,1,left,J. Duren Layup (2 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.76,Made,2.0,,,,,,,,,,,,,,,,,
18,PT10M12.00S,2026-04-02T23:15:34.9Z,1,REGULAR,3pt,Jump Shot,[],203944,69.85873850197109,26.96078431372549,1610612750,6,4,2026-04-02T23:15:39Z,180000,False,-115.0,231.0,1,right,J. Randle 25' 3PT  (3 PTS) (A. Dosunmu 1 AST),"[203944, 1630245]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.8,Made,3.0,,,,,A. Dosunmu,1630245.0,1.0,,,,,,,,,,
21,PT09M59.00S,2026-04-02T23:15:48.2Z,1,REGULAR,3pt,Jump Shot,[],1642450,30.962549277266753,64.95098039215686,1610612765,9,4,2026-04-02T23:16:28Z,210000,False,-75.0,239.0,1,left,D. Jenkins 25' 3PT pullup (5 PTS) (D. Robinson 1 AST),"[1642450, 1629130]",1610612765.0,DET,pullup,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Center,25.0,Made,5.0,,,,,D. Robinson,1629130.0,1.0,,,,,,,,,,
23,PT09M49.00S,2026-04-02T23:15:58.0Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612750,9,4,2026-04-02T23:16:04Z,230000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1641709]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Thompson,1641709.0,,
24,PT09M49.00S,2026-04-02T23:15:58.0Z,1,REGULAR,steal,,[],1641709,,,1610612765,9,4,2026-04-02T23:15:59Z,240000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
25,PT09M48.00S,2026-04-02T23:16:01.3Z,1,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612765,9,4,2026-04-02T23:16:16Z,250000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Thompson 2 FT),"[1630245, 1641709]",1610612750.0,MIN,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,1.0,0.0,Thompson,1641709.0,,,,,
27,PT09M48.00S,2026-04-02T23:16:35.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641709,,,1610612765,9,4,2026-04-02T23:16:35Z,270000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
28,PT09M48.00S,2026-04-02T23:16:35.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,9,4,2026-04-02T23:16:35Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,
29,PT09M48.00S,2026-04-02T23:16:50.4Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641709,,,1610612765,10,4,2026-04-02T23:16:50Z,290000,False,,,0,,A. Thompson Free Throw 2 of 2 (1 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
30,PT09M38.00S,2026-04-02T23:17:02.0Z,1,REGULAR,3pt,Jump Shot,[],201144,66.3107752956636,67.64705882352942,1610612750,10,4,2026-04-02T23:17:16Z,300000,False,88.0,264.0,1,right,MISS M. Conley 27' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,27.85,Missed,,,,,,,,,,,,,,,,,,
31,PT09M36.00S,2026-04-02T23:17:04.5Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,10,4,2026-04-02T23:17:04Z,310000,False,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,
32,PT09M27.00S,2026-04-02T23:17:14.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,86.5473061760841,96.56862745098039,1610612750,10,4,2026-04-02T23:17:35Z,320000,False,233.0,74.0,1,right,MISS J. Randle 24' step back 3PT,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
33,PT09M23.00S,2026-04-02T23:17:18.1Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,10,4,2026-04-02T23:17:20Z,330000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,
34,PT09M15.00S,2026-04-02T23:17:25.8Z,1,REGULAR,turnover,lost ball,[],1631105,,,1610612765,10,4,2026-04-02T23:17:29Z,340000,False,,,0,,J. Duren lost ball TURNOVER (1 TO),"[1631105, 201144]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Conley,201144.0,,
35,PT09M15.00S,2026-04-02T23:17:25.8Z,1,REGULAR,steal,,[],201144,,,1610612750,10,4,2026-04-02T23:17:27Z,350000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
36,PT09M10.00S,2026-04-02T23:17:31.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630245,70.51576872536137,20.833333333333336,1610612750,10,7,2026-04-02T23:17:37Z,360000,False,-146.0,225.0,1,right,A. Dosunmu 26' 3PT running (3 PTS) (M. Conley 1 AST),"[1630245, 201144]",1610612750.0,MIN,running,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,26.79,Made,3.0,,,,,M. Conley,201144.0,1.0,,,,,,,,,,
38,PT08M42.00S,2026-04-02T23:17:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,9.149145860709593,48.28431372549019,1610612765,12,7,2026-04-02T23:19:08Z,380000,False,9.0,34.0,1,left,J. Duren driving Layup (4 PTS) (A. Thompson 1 AST),"[1631105, 1641709]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.46,Made,4.0,,,,,A. Thompson,1641709.0,1.0,,,,,,,,,,
40,PT08M28.00S,2026-04-02T23:18:12.2Z,1,REGULAR,3pt,Jump Shot,[],1630245,66.5735873850197,50.98039215686274,1610612750,12,7,2026-04-02T23:18:18Z,400000,False,5.0,262.0,1,right,MISS A. Dosunmu 26' 3PT,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
41,PT08M25.00S,2026-04-02T23:18:15.2Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,12,7,2026-04-02T23:18:18Z,410000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,
42,PT08M17.00S,2026-04-02T23:18:27.7Z,1,REGULAR,foul,personal,[],201144,,,1610612765,12,7,2026-04-02T23:18:47Z,420000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1641709]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,201246.0,1.0,0.0,Thompson,1641709.0,,,,,
44,PT08M10.00S,2026-04-02T23:18:53.0Z,1,REGULAR,2pt,Jump Shot,[],1642450,22.683968462549277,26.47058823529412,1610612765,12,7,2026-04-02T23:18:56Z,440000,False,118.0,161.0,1,left,MISS D. Jenkins 19' pullup Shot,[1642450],1610612765.0,DET,pullup,,,Jenkins,D. Jenkins,,,,,Mid-Range,16-24 Right Center,19.91,Missed,,,,,,,,,,,,,,,,,,
45,PT08M08.00S,2026-04-02T23:18:55.0Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612750,12,7,2026-04-02T23:18:56Z,450000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right Center,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,
46,PT07M49.00S,2026-04-02T23:19:13.9Z,1,REGULAR,3pt,Jump Shot,[],201144,67.62483574244416,60.049019607843135,1610612750,12,10,2026-04-02T23:21:35Z,460000,False,50.0,252.0,1,right,M. Conley 25' 3PT step back (3 PTS),[201144],1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,25.68,Made,3.0,,,,,,,,,,,,,,,,,
47,PT07M32.00S,2026-04-02T23:19:30.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,8.754927726675426,54.166666666666664,1610612765,14,10,2026-04-02T23:19:33Z,470000,False,-21.0,30.0,1,left,J. Duren driving Layup (6 PTS) (A. Thompson 2 AST),"[1631105, 1641709]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.63,Made,6.0,,,,,A. Thompson,1641709.0,2.0,,,,,,,,,,
49,PT07M19.00S,2026-04-02T23:19:47.1Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612750,14,10,2026-04-02T23:19:53Z,490000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Conley 2 FT),"[1631105, 201144]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1148.0,1.0,0.0,Conley,201144.0,,,,,
51,PT07M19.00S,2026-04-02T23:20:18.3Z,1,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,14,11,2026-04-02T23:20:18Z,510000,False,,,0,,M. Conley Free Throw 1 of 2 (4 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
52,PT07M19.00S,2026-04-02T23:20:36.8Z,1,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,14,12,2026-04-02T23:20:36Z,520000,False,,,0,,M. Conley Free Throw 2 of 2 (5 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
53,PT07M07.00S,2026-04-02T23:20:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,7.440867279894875,46.07843137254902,1610612765,14,12,2026-04-02T23:20:53Z,530000,False,20.0,17.0,1,left,MISS J. Duren Layup,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
54,PT07M06.00S,2026-04-02T23:20:50.4Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,14,12,2026-04-02T23:21:08Z,540000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,53.0,1.0,0.0,1.0,,,,,,,,,,,,,
55,PT07M05.00S,2026-04-02T23:20:52.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,5.590000152587891,50.0,1610612765,16,12,2026-04-02T23:22:32Z,550000,False,0.0,0.0,1,left,J. Duren tip Layup (8 PTS),[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
56,PT06M55.00S,2026-04-02T23:21:01.0Z,1,REGULAR,2pt,Jump Shot,[],203944,90.48948751642575,80.14705882352942,1610612750,16,12,2026-04-02T23:21:08Z,560000,False,151.0,37.0,1,right,MISS J. Randle 15' Jump Shot,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,15.52,Missed,,,,,,,,,,,,,,,,,,
57,PT06M53.00S,2026-04-02T23:21:03.0Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,16,12,2026-04-02T23:21:08Z,570000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,56.0,3.0,3.0,0.0,,,,,,,,,,,,,
58,PT06M38.00S,2026-04-02T23:21:18.4Z,1,REGULAR,2pt,Jump Shot,[],1642450,5.206964520367937,20.098039215686274,1610612765,18,12,2026-04-02T23:21:23Z,580000,False,150.0,-4.0,1,left,D. Jenkins 14' Jump Shot (7 PTS) (T. Harris 1 AST),"[1642450, 202699]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Mid-Range,8-16 Right,14.95,Made,7.0,,,,,T. Harris,202699.0,1.0,,,,,,,,,,
60,PT06M20.00S,2026-04-02T23:21:39.4Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612750,18,12,2026-04-02T23:25:33Z,600000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Randle 2 FT),"[202699, 203944]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201246.0,1.0,0.0,Randle,203944.0,,,,,
62,PT06M20.00S,2026-04-02T23:21:51.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,18,12,2026-04-02T23:21:51Z,620000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M20.00S,2026-04-02T23:23:29.9Z,1,REGULAR,substitution,out,[],201144,,,1610612750,18,12,2026-04-02T23:25:32Z,630000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M20.00S,2026-04-02T23:23:29.9Z,1,REGULAR,substitution,in,[],1630538,,,1610612750,18,12,2026-04-02T23:25:32Z,640000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M20.00S,2026-04-02T23:25:34.0Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,18,13,2026-04-02T23:25:34Z,650000,False,,,0,,J. Randle Free Throw 1 of 2 (4 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
66,PT06M20.00S,2026-04-02T23:25:48.8Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,18,14,2026-04-02T23:25:48Z,660000,False,,,0,,J. Randle Free Throw 2 of 2 (5 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
67,PT06M08.00S,2026-04-02T23:26:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.783837056504599,47.05882352941176,1610612765,20,14,2026-04-02T23:26:09Z,670000,False,15.0,11.0,1,left,T. Harris cutting Layup (2 PTS) (D. Jenkins 1 AST),"[202699, 1642450]",1610612765.0,DET,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.85,Made,2.0,,,,,D. Jenkins,1642450.0,1.0,,,,,,,,,,
69,PT05M59.00S,2026-04-02T23:26:11.5Z,1,REGULAR,3pt,Jump Shot,[],1630245,82.9993429697766,95.34313725490196,1610612750,20,17,2026-04-02T23:26:20Z,690000,False,227.0,107.0,1,right,A. Dosunmu 25' 3PT  (6 PTS) (B. Hyland 1 AST),"[1630245, 1630538]",1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,25.08,Made,6.0,,,,,B. Hyland,1630538.0,1.0,,,,,,,,,,
71,PT05M53.00S,2026-04-02T23:26:23.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,20,17,2026-04-02T23:26:23Z,710000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M53.00S,2026-04-02T23:28:28.1Z,1,REGULAR,substitution,out,[],202699,,,1610612765,20,17,2026-04-02T23:29:26Z,720000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M53.00S,2026-04-02T23:28:28.1Z,1,REGULAR,substitution,out,[],203944,,,1610612765,20,17,2026-04-02T23:29:26Z,730000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M53.00S,2026-04-02T23:28:28.1Z,1,REGULAR,substitution,in,[],1629750,,,1610612765,20,17,2026-04-02T23:29:26Z,740000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M53.00S,2026-04-02T23:28:28.1Z,1,REGULAR,substitution,in,[],1629675,,,1610612765,20,17,2026-04-02T23:29:26Z,750000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M46.00S,2026-04-02T23:29:59.9Z,1,REGULAR,3pt,Jump Shot,[],1629130,31.35676741130092,68.87254901960785,1610612765,23,17,2026-04-02T23:30:04Z,760000,False,-94.0,242.0,1,left,D. Robinson 26' 3PT  (5 PTS) (D. Jenkins 2 AST),"[1629130, 1642450]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.0,Made,5.0,,,,,D. Jenkins,1642450.0,2.0,,,,,,,,,,
78,PT05M18.00S,2026-04-02T23:30:27.3Z,1,REGULAR,2pt,Jump Shot,[],1630538,86.15308804204993,24.509803921568626,1610612750,23,19,2026-04-02T23:30:32Z,780000,False,-127.0,78.0,1,right,B. Hyland 14' step back Jump Shot (2 PTS),[1630538],1610612750.0,MIN,step back,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Left,14.93,Made,2.0,,,,,,,,,,,,,,,,,
79,PT05M07.00S,2026-04-02T23:30:41.3Z,1,REGULAR,turnover,bad pass,[],1631105,,,1610612765,23,19,2026-04-02T23:30:47Z,790000,False,,,0,,J. Duren bad pass TURNOVER (2 TO),"[1631105, 1630245]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Dosunmu,1630245.0,,
80,PT05M07.00S,2026-04-02T23:30:41.3Z,1,REGULAR,steal,,[],1630245,,,1610612750,23,19,2026-04-02T23:32:46Z,800000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M07.00S,2026-04-02T23:30:43.7Z,1,REGULAR,foul,personal,[],1629130,,,1610612750,23,19,2026-04-02T23:30:46Z,810000,False,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 1630538]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201246.0,1.0,0.0,Hyland,1630538.0,,,,,
83,PT05M00.00S,2026-04-02T23:30:58.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,62.5,41.911764705882355,1610612750,23,19,2026-04-02T23:31:03Z,830000,False,-40.0,300.0,1,right,MISS N. Reid 30' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,30.27,Missed,,,,,,,,,,,,,,,,,,
84,PT04M57.00S,2026-04-02T23:31:01.8Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,23,19,2026-04-02T23:31:03Z,840000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,83.0,2.0,1.0,1.0,,,,,,,,,,,,,
85,PT04M50.00S,2026-04-02T23:31:11.7Z,1,REGULAR,turnover,out-of-bounds,[],1631105,,,1610612765,23,19,2026-04-02T23:31:17Z,850000,False,,,0,,J. Duren bad pass out-of-bounds TURNOVER (3 TO),[1631105],1610612765.0,DET,bad pass,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1148.0,,,,,3.0,,,,
86,PT04M50.00S,2026-04-02T23:31:14.5Z,1,REGULAR,substitution,out,[],1641709,,,1610612750,23,19,2026-04-02T23:31:27Z,860000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M50.00S,2026-04-02T23:31:14.5Z,1,REGULAR,substitution,out,[],1629130,,,1610612750,23,19,2026-04-02T23:31:27Z,870000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M50.00S,2026-04-02T23:31:14.5Z,1,REGULAR,substitution,out,[],1628978,,,1610612750,23,19,2026-04-02T23:31:27Z,880000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M50.00S,2026-04-02T23:31:14.5Z,1,REGULAR,substitution,in,[],1627747,,,1610612750,23,19,2026-04-02T23:31:27Z,890000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
