actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2025-12-13T00:12:46.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-13T00:12:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-12-13T00:12:48.4Z,1,REGULAR,jumpball,recovered,[],1630552,,,1610612737,0,0,2025-12-13T00:12:48Z,40000,False,,,0,,Jump Ball O. Okongwu vs. J. Duren: Tip to J. Johnson,"[1630552, 1630168, 1631105]",1610612737.0,ATL,startperiod,J. Johnson,1630552.0,Johnson,J. Johnson,Okongwu,1630168.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-12-13T00:13:01.1Z,1,REGULAR,3pt,Jump Shot,[],1629638,70.87713534822602,19.85294117647058,1610612737,0,3,2025-12-13T00:13:08Z,70000,False,-151.0,221.0,1,right,N. Alexander-Walker 26' 3PT  (3 PTS) (J. Johnson 1 AST),"[1629638, 1630552]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,26.77,Made,3.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2025-12-13T00:13:22.7Z,1,REGULAR,2pt,Jump Shot,[],202699,14.766754270696453,67.40196078431373,1610612765,2,3,2025-12-13T00:13:55Z,90000,False,-87.0,86.0,1,left,T. Harris 12' driving floating Jump Shot (2 PTS) (C. Cunningham 1 AST),"[202699, 1630595]",1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,12.25,Made,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
11,PT11M12.00S,2025-12-13T00:13:32.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.55913272010513,57.59803921568628,1610612737,2,3,2025-12-13T00:14:45Z,110000,False,38.0,17.0,1,right,MISS O. Okongwu driving finger roll Layup,[1630168],1610612737.0,ATL,driving finger roll,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,4.18,Missed,,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2025-12-13T00:13:34.7Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,2,3,2025-12-13T00:13:39Z,120000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M07.00S,2025-12-13T00:13:37.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,8.196452036793687,4.411764705882348,1610612765,2,3,2025-12-13T00:15:32Z,130000,False,228.0,25.0,1,left,MISS D. Robinson running 3PT,[1629130],1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
14,PT11M07.00S,2025-12-13T00:13:37.9Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,2,3,2025-12-13T00:13:41Z,140000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT11M03.00S,2025-12-13T00:13:41.4Z,1,REGULAR,turnover,lost ball,[],1642258,,,1610612737,2,3,2025-12-13T00:13:51Z,150000,False,,,0,,Z. Risacher lost ball TURNOVER (1 TO),"[1642258, 1641709]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Thompson,1641709.0,,,,,,,
16,PT11M03.00S,2025-12-13T00:13:41.4Z,1,REGULAR,steal,,[],1641709,,,1610612765,2,3,2025-12-13T00:13:51Z,160000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
17,PT11M01.00S,2025-12-13T00:13:46.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202699,4.517082785808142,59.068627450980394,1610612765,2,3,2025-12-13T00:16:29Z,170000,False,-45.0,-10.0,1,left,MISS T. Harris driving Layup - blocked,"[202699, 1630168]",1610612765.0,DET,driving,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,4.64,Missed,,,,,,,,,,,,Okongwu,1630168.0,,,,,
18,PT11M01.00S,2025-12-13T00:13:46.3Z,1,REGULAR,block,,[],1630168,,,1610612765,2,3,2025-12-13T00:13:49Z,180000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT11M01.00S,2025-12-13T00:13:46.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,2,3,2025-12-13T00:13:54Z,190000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,17.0,,,,,,,,,,,,,
21,PT10M48.00S,2025-12-13T00:14:20.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630595,15.949408672798953,57.84313725490196,1610612765,4,3,2025-12-13T00:14:27Z,210000,False,-39.0,97.0,1,left,C. Cunningham 10' turnaround Jump Shot (2 PTS),[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,10.5,Made,2.0,,,,,,,,,,,,,,,,,
22,PT10M30.00S,2025-12-13T00:14:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,82.57227332457293,55.63725490196079,1610612737,4,3,2025-12-13T00:14:45Z,220000,False,28.0,111.0,1,right,MISS J. Johnson 11' fadeaway Shot,[1630552],1610612737.0,ATL,fadeaway,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.48,Missed,,,,,,,,,,,,,,,,,,
23,PT10M26.00S,2025-12-13T00:14:44.5Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,4,3,2025-12-13T00:14:45Z,230000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT10M22.00S,2025-12-13T00:14:47.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641709,5.699737187910642,42.892156862745104,1610612765,4,3,2025-12-13T00:17:39Z,240000,False,36.0,1.0,1,left,MISS A. Thompson running finger roll Layup,[1641709],1610612765.0,DET,running finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
25,PT10M21.00S,2025-12-13T00:14:48.8Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,4,3,2025-12-13T00:14:54Z,250000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT10M13.00S,2025-12-13T00:14:55.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630700,93.2161629434954,44.11764705882353,1610612737,4,5,2025-12-13T00:18:27Z,260000,False,-29.0,11.0,1,right,D. Daniels running finger roll Layup (2 PTS),[1630700],1610612737.0,ATL,running finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,3.15,Made,2.0,,,,,,,,,,,,,,,,,
