actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
193,PT00M11.80S,2026-01-18T01:11:10.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642880,89.96386333771353,49.50980392156863,1610612754,29,11,2026-01-18T01:11:21Z,1910000,False,-2.0,42.0,1,right,MISS K. Jones driving DUNK - blocked,"[1642880, 1631093]",1610612754.0,IND,driving,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,4.19,Missed,,,,,,,,,,,,Ivey,1631093.0
194,PT00M11.80S,2026-01-18T01:11:10.7Z,1,REGULAR,block,,[],1631093,,,1610612754,29,11,2026-01-18T01:11:16Z,1920000,False,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT00M11.10S,2026-01-18T01:11:11.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,29,11,2026-01-18T01:11:21Z,1930000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,193.0,,,,,,,,,,,,
197,PT00M11.10S,2026-01-18T01:11:20.2Z,1,REGULAR,substitution,out,[],1642277,,,1610612765,29,11,2026-01-18T01:11:33Z,1950000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT00M11.10S,2026-01-18T01:11:20.2Z,1,REGULAR,substitution,in,[],1641716,,,1610612765,29,11,2026-01-18T01:11:33Z,1960000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT00M01.20S,2026-01-18T01:11:42.5Z,1,REGULAR,2pt,Jump Shot,[],1627747,16.90210249671485,26.715686274509803,1610612765,31,11,2026-01-18T01:11:46Z,1970000,False,116.0,106.0,1,left,C. LeVert 15' pullup Jump Shot (2 PTS),[1627747],1610612765.0,DET,pullup,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,15.77,Made,,,,,2.0,,,,,,,,
200,PT00M00.00S,2026-01-18T01:11:53.6Z,1,REGULAR,period,end,[],0,,,1610612754,31,11,2026-01-18T01:11:53Z,1980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2026-01-18T01:12:46.1Z,2,REGULAR,substitution,out,['startperiod'],1641842,,,1610612754,31,11,2026-01-18T01:14:31Z,1990000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2026-01-18T01:12:46.1Z,2,REGULAR,substitution,out,['startperiod'],1642880,,,1610612754,31,11,2026-01-18T01:14:31Z,2000000,False,,,0,,SUB out: K. Jones,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT12M00.00S,2026-01-18T01:12:46.1Z,2,REGULAR,substitution,in,['startperiod'],1630595,,,1610612754,31,11,2026-01-18T01:14:31Z,2010000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT12M00.00S,2026-01-18T01:12:46.1Z,2,REGULAR,substitution,in,['startperiod'],1631245,,,1610612754,31,11,2026-01-18T01:14:31Z,2020000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT12M00.00S,2026-01-18T01:14:36.2Z,2,REGULAR,period,start,[],0,,,1610612765,31,11,2026-01-18T01:14:36Z,2030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT11M47.00S,2026-01-18T01:14:58.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,10.068988173455978,55.88235294117647,1610612765,31,11,2026-01-18T01:15:07Z,2040000,False,-29.0,42.0,1,left,MISS C. Cunningham driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.13,Missed,,,,,,,,,,,,,
207,PT11M46.00S,2026-01-18T01:14:59.9Z,2,REGULAR,rebound,defensive,[],1628396,,,1610612754,31,11,2026-01-18T01:15:07Z,2050000,False,,,0,,T. Bradley REBOUND (Off:0 Def:1),[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,206.0,1.0,1.0,0.0,,,,,,,,,
208,PT11M40.00S,2026-01-18T01:15:08.8Z,2,REGULAR,3pt,Jump Shot,[],1641716,66.70499342969777,55.14705882352941,1610612754,31,11,2026-01-18T01:15:13Z,2060000,False,26.0,260.0,1,right,MISS J. Walker 26' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,26.18,Missed,,,,,,,,,,,,,
209,PT11M37.00S,2026-01-18T01:15:11.8Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,31,11,2026-01-18T01:15:13Z,2070000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,208.0,1.0,1.0,0.0,,,,,,,,,
210,PT11M26.00S,2026-01-18T01:15:21.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,8.492115637319317,48.03921568627451,1610612765,33,11,2026-01-18T01:15:26Z,2080000,False,10.0,27.0,1,left,I. Stewart cutting DUNK (2 PTS) (C. LeVert 2 AST),"[1630191, 1627747]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,2.9,Made,,,,,2.0,C. LeVert,1627747.0,2.0,,,,,
212,PT11M15.00S,2026-01-18T01:15:39.7Z,2,REGULAR,foul,personal,[],1631093,,,1610612754,33,11,2026-01-18T01:15:46Z,2100000,False,,,0,,J. Ivey personal FOUL (2 PF),"[1631093, 1630679]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,203591.0,2.0,0.0,Thompson,1630679.0,,,,,,,,,,,,,,,
214,PT11M07.00S,2026-01-18T01:16:04.0Z,2,REGULAR,turnover,bad pass,[],1630679,,,1610612754,33,11,2026-01-18T01:16:10Z,2120000,False,,,0,,E. Thompson bad pass TURNOVER (1 TO),"[1630679, 1630191]",1610612754.0,IND,,,,Thompson,E. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Stewart,1630191.0,,
215,PT11M07.00S,2026-01-18T01:16:04.0Z,2,REGULAR,steal,,[],1630191,,,1610612765,33,11,2026-01-18T01:16:06Z,2130000,False,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT10M55.00S,2026-01-18T01:16:15.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627747,8.229303547963205,56.127450980392155,1610612765,33,11,2026-01-18T01:16:21Z,2140000,False,-31.0,25.0,1,left,MISS C. LeVert driving Layup,[1627747],1610612765.0,DET,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,3.95,Missed,,,,,,,,,,,,,
217,PT10M51.00S,2026-01-18T01:16:19.9Z,2,REGULAR,rebound,defensive,[],1628396,,,1610612754,33,11,2026-01-18T01:16:21Z,2150000,False,,,0,,T. Bradley REBOUND (Off:0 Def:2),[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,Restricted Area,0-8 Center,,,,,,,,216.0,2.0,2.0,0.0,,,,,,,,,
218,PT10M47.00S,2026-01-18T01:16:23.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641716,90.48948751642575,46.568627450980394,1610612754,33,13,2026-01-18T01:16:40Z,2160000,False,-17.0,37.0,1,right,J. Walker running finger roll Layup (2 PTS),[1641716],1610612754.0,IND,running finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,4.07,Made,,,,,2.0,,,,,,,,
219,PT10M28.00S,2026-01-18T01:16:42.2Z,2,REGULAR,3pt,Jump Shot,[],1629750,7.046649145860711,5.147058823529411,1610612765,36,13,2026-01-18T01:16:50Z,2170000,False,224.0,14.0,1,left,J. Green 3PT  (3 PTS) (C. Cunningham 1 AST),"[1629750, 1630595]",1610612765.0,DET,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,22.47,Made,,,,,3.0,C. Cunningham,1630595.0,1.0,,,,,
221,PT10M17.00S,2026-01-18T01:16:53.2Z,2,REGULAR,3pt,Jump Shot,[],1641716,75.1149802890933,11.76470588235294,1610612754,36,13,2026-01-18T01:16:59Z,2190000,False,-191.0,181.0,1,right,MISS J. Walker 26' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,26.36,Missed,,,,,,,,,,,,,
222,PT10M14.00S,2026-01-18T01:16:56.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,36,13,2026-01-18T01:16:59Z,2200000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,221.0,,,,,,,,,,,,
224,PT10M14.00S,2026-01-18T01:17:00.7Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,36,13,2026-01-18T01:17:12Z,2220000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT10M14.00S,2026-01-18T01:17:00.7Z,2,REGULAR,substitution,out,[],1628396,,,1610612765,36,13,2026-01-18T01:17:12Z,2230000,False,,,0,,SUB out: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT10M14.00S,2026-01-18T01:17:00.7Z,2,REGULAR,substitution,out,[],1630679,,,1610612765,36,13,2026-01-18T01:17:12Z,2240000,False,,,0,,SUB out: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT10M14.00S,2026-01-18T01:17:00.7Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,36,13,2026-01-18T01:17:12Z,2250000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT10M14.00S,2026-01-18T01:17:00.7Z,2,REGULAR,substitution,in,[],1630643,,,1610612765,36,13,2026-01-18T01:17:12Z,2260000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT10M14.00S,2026-01-18T01:17:00.7Z,2,REGULAR,substitution,in,[],1643007,,,1610612765,36,13,2026-01-18T01:17:12Z,2270000,False,,,0,,SUB in: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT10M02.00S,2026-01-18T01:17:27.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,12.697109067017081,55.88235294117647,1610612765,36,13,2026-01-18T01:17:31Z,2280000,False,-29.0,67.0,1,left,MISS C. Cunningham 7' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.31,Missed,,,,,,,,,,,,,
231,PT10M00.00S,2026-01-18T01:17:29.8Z,2,REGULAR,rebound,defensive,[],1643007,,,1610612754,36,13,2026-01-18T01:17:31Z,2290000,False,,,0,,T. Peter REBOUND (Off:0 Def:1),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,230.0,1.0,1.0,0.0,,,,,,,,,
232,PT09M55.00S,2026-01-18T01:17:35.3Z,2,REGULAR,turnover,bad pass,[],1641716,,,1610612754,36,13,2026-01-18T01:17:40Z,2300000,False,,,0,,J. Walker bad pass TURNOVER (2 TO),"[1641716, 1629750]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Green,1629750.0,,
233,PT09M55.00S,2026-01-18T01:17:35.3Z,2,REGULAR,steal,,[],1629750,,,1610612765,36,13,2026-01-18T01:17:37Z,2310000,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
234,PT09M48.00S,2026-01-18T01:17:43.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631093,15.062417871222076,94.36274509803921,1610612765,36,13,2026-01-18T01:24:04Z,2320000,False,-222.0,89.0,1,left,MISS J. Ivey running 3PT,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,,,,23.9,Missed,,,,,,,,,,,,,
235,PT09M47.00S,2026-01-18T01:17:44.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,36,13,2026-01-18T01:17:49Z,2330000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,234.0,,,,,,,,,,,,
237,PT09M47.00S,2026-01-18T01:17:53.9Z,2,REGULAR,foul,personal,[],1631105,,,1610612754,36,13,2026-01-18T01:18:15Z,2350000,False,,,0,,J. Duren loose ball personal FOUL (2 PF),"[1631105, 1630695]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left,203591.0,2.0,0.0,Potter,1630695.0,,,,,,,,,,,,,,,
239,PT09M35.00S,2026-01-18T01:18:12.7Z,2,REGULAR,3pt,Jump Shot,[],1643007,68.01905387647832,67.64705882352942,1610612754,36,13,2026-01-18T01:18:17Z,2370000,False,88.0,248.0,1,right,MISS T. Peter 26' 3PT,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,Above the Break 3,24+ Right Center,,,,,,26.33,Missed,,,,,,,,,,,,,
240,PT09M31.00S,2026-01-18T01:18:16.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,36,13,2026-01-18T01:18:17Z,2380000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,239.0,3.0,2.0,1.0,,,,,,,,,
241,PT09M24.00S,2026-01-18T01:18:24.0Z,2,REGULAR,3pt,Jump Shot,[],1629750,33.327858081471746,35.049019607843135,1610612765,39,13,2026-01-18T01:18:28Z,2390000,False,75.0,261.0,1,left,J. Green 27' 3PT  (6 PTS) (C. LeVert 3 AST),"[1629750, 1627747]",1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,27.13,Made,,,,,6.0,C. LeVert,1627747.0,3.0,,,,,
243,PT09M10.00S,2026-01-18T01:18:40.9Z,2,REGULAR,foul,personal,[],1630595,,,1610612754,39,13,2026-01-18T01:18:51Z,2410000,False,,,0,,C. Cunningham personal FOUL (3 PF),"[1630595, 1641716]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,203591.0,3.0,0.0,Walker,1641716.0,,,,,,,,,,,,,,,
245,PT09M05.00S,2026-01-18T01:19:11.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631245,90.62089356110381,44.85294117647059,1610612754,39,15,2026-01-18T01:19:16Z,2430000,False,-26.0,36.0,1,right,Q. Jackson driving Layup (4 PTS) (M. Potter 2 AST),"[1631245, 1630695]",1610612754.0,IND,driving,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.4,Made,,,,,4.0,M. Potter,1630695.0,2.0,,,,,
247,PT08M49.00S,2026-01-18T01:19:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,7.966491458607096,54.65686274509803,1610612765,41,15,2026-01-18T01:25:03Z,2450000,False,-23.0,22.0,1,left,J. Duren cutting Layup (9 PTS) (C. Cunningham 2 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,3.23,Made,,,,,9.0,C. Cunningham,1630595.0,2.0,,,,,
249,PT08M43.00S,2026-01-18T01:19:35.9Z,2,REGULAR,turnover,out-of-bounds,[],1641716,,,1610612754,41,15,2026-01-18T01:19:43Z,2470000,False,,,0,,J. Walker bad pass out-of-bounds TURNOVER (3 TO),[1641716],1610612754.0,IND,bad pass,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,1628953.0,,,,,,,,,,,,,,,3.0,,,,
250,PT08M28.00S,2026-01-18T01:19:58.8Z,2,REGULAR,turnover,lost ball,[],1630595,,,1610612765,41,15,2026-01-18T01:20:05Z,2480000,False,,,0,,C. Cunningham lost ball TURNOVER (1 TO),"[1630595, 1641716]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Walker,1641716.0,,
251,PT08M28.00S,2026-01-18T01:19:58.8Z,2,REGULAR,steal,,[],1641716,,,1610612754,41,15,2026-01-18T01:20:01Z,2490000,False,,,0,,J. Walker STEAL (1 STL),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
252,PT08M24.00S,2026-01-18T01:20:02.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641716,91.93495400788436,50.245098039215684,1610612754,41,17,2026-01-18T01:20:13Z,2500000,False,1.0,23.0,1,right,J. Walker running DUNK (4 PTS) (M. Potter 3 AST),"[1641716, 1630695]",1610612754.0,IND,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,2.33,Made,,,,,4.0,M. Potter,1630695.0,3.0,,,,,
254,PT08M12.00S,2026-01-18T01:20:14.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,10.068988173455978,52.69607843137255,1610612765,41,17,2026-01-18T01:20:20Z,2520000,False,-13.0,42.0,1,left,MISS J. Duren driving Layup,[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.42,Missed,,,,,,,,,,,,,
255,PT08M10.00S,2026-01-18T01:20:16.7Z,2,REGULAR,rebound,defensive,[],1630695,,,1610612754,41,17,2026-01-18T01:20:20Z,2530000,False,,,0,,M. Potter REBOUND (Off:0 Def:5),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,254.0,5.0,5.0,0.0,,,,,,,,,
256,PT08M09.00S,2026-01-18T01:20:18.4Z,2,REGULAR,turnover,lost ball,[],1630695,,,1610612754,41,17,2026-01-18T01:20:23Z,2540000,False,,,0,,M. Potter lost ball TURNOVER (1 TO),"[1630695, 1631105]",1610612754.0,IND,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Duren,1631105.0,,
257,PT08M09.00S,2026-01-18T01:20:18.4Z,2,REGULAR,steal,,[],1631105,,,1610612765,41,17,2026-01-18T01:20:20Z,2550000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
258,PT08M04.00S,2026-01-18T01:20:22.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,9.411957950065702,54.65686274509803,1610612765,41,17,2026-01-18T01:29:40Z,2560000,False,-23.0,36.0,1,left,MISS C. Cunningham cutting Layup,[1630595],1610612765.0,DET,cutting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,4.29,Missed,,,,,,,,,,,,,
259,PT08M04.00S,2026-01-18T01:20:22.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,41,17,2026-01-18T01:20:43Z,2570000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,258.0,,,,,,,,,,,,
261,PT07M54.00S,2026-01-18T01:20:53.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631105,12.565703022339028,50.49019607843137,1610612765,41,17,2026-01-18T01:20:58Z,2590000,False,-2.0,66.0,1,left,MISS J. Duren 6' Hook,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.56,Missed,,,,,,,,,,,,,
262,PT07M51.00S,2026-01-18T01:20:56.5Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,41,17,2026-01-18T01:20:58Z,2600000,False,,,0,,J. Walker REBOUND (Off:1 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,261.0,3.0,2.0,1.0,,,,,,,,,
263,PT07M40.00S,2026-01-18T01:21:08.2Z,2,REGULAR,3pt,Jump Shot,[],1631245,65.52233902759527,59.31372549019608,1610612754,41,17,2026-01-18T01:30:06Z,2610000,False,47.0,272.0,1,right,MISS Q. Jackson 27' pullup 3PT,[1631245],1610612754.0,IND,pullup,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Center,,,,,,27.56,Missed,,,,,,,,,,,,,
264,PT07M34.00S,2026-01-18T01:21:14.2Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,41,17,2026-01-18T01:21:14Z,2620000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,,,,,263.0,1.0,1.0,0.0,,,,,,,,,
265,PT07M27.00S,2026-01-18T01:21:23.0Z,2,REGULAR,foul,personal,[],1630643,,,1610612765,41,17,2026-01-18T01:21:57Z,2630000,False,,,0,,J. Huff personal FOUL (3 PF),"[1630643, 1631105]",1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,203591.0,3.0,0.0,Duren,1631105.0,,,,,,,,,,,,,,,
267,PT07M27.00S,2026-01-18T01:21:39.8Z,2,REGULAR,substitution,out,[],1627747,,,1610612765,41,17,2026-01-18T01:21:53Z,2650000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M27.00S,2026-01-18T01:21:39.8Z,2,REGULAR,substitution,out,[],1631093,,,1610612765,41,17,2026-01-18T01:21:53Z,2660000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT07M27.00S,2026-01-18T01:21:39.8Z,2,REGULAR,substitution,out,[],1630643,,,1610612765,41,17,2026-01-18T01:21:53Z,2670000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT07M27.00S,2026-01-18T01:21:39.8Z,2,REGULAR,substitution,in,[],202699,,,1610612765,41,17,2026-01-18T01:21:53Z,2680000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT07M27.00S,2026-01-18T01:21:39.8Z,2,REGULAR,substitution,in,[],1629130,,,1610612765,41,17,2026-01-18T01:21:53Z,2690000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT07M27.00S,2026-01-18T01:21:39.8Z,2,REGULAR,substitution,in,[],1630543,,,1610612765,41,17,2026-01-18T01:21:53Z,2700000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT07M15.00S,2026-01-18T01:22:07.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630595,8.229303547963205,46.568627450980394,1610612765,41,17,2026-01-18T01:30:33Z,2710000,False,17.0,25.0,1,left,MISS C. Cunningham cutting DUNK,[1630595],1610612765.0,DET,cutting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,3.03,Missed,,,,,,,,,,,,,
274,PT07M11.00S,2026-01-18T01:22:11.2Z,2,REGULAR,rebound,defensive,[],1643007,,,1610612754,41,17,2026-01-18T01:22:13Z,2720000,False,,,0,,T. Peter REBOUND (Off:0 Def:2),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,Restricted Area,0-8 Center,,,,,,,,273.0,2.0,2.0,0.0,,,,,,,,,
275,PT07M11.00S,2026-01-18T01:22:14.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631245,90.3580814717477,55.88235294117647,1610612754,41,17,2026-01-18T01:31:15Z,2730000,False,29.0,38.0,1,right,MISS Q. Jackson running Layup,[1631245],1610612754.0,IND,running,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.81,Missed,,,,,,,,,,,,,
276,PT07M10.00S,2026-01-18T01:22:15.2Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,41,17,2026-01-18T01:31:15Z,2740000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,275.0,4.0,4.0,0.0,,,,,,,,,
277,PT07M09.00S,2026-01-18T01:22:22.7Z,2,REGULAR,foul,offensive,[],202699,,,1610612765,41,17,2026-01-18T01:28:50Z,2750000,False,,,0,,T. Harris offensive FOUL (2 PF),"[202699, 1630543]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,203591.0,2.0,0.0,Jackson,1630543.0,,,,,,,,,,,,,,,
279,PT07M09.00S,2026-01-18T01:22:22.7Z,2,REGULAR,turnover,offensive foul,[],202699,,,1610612765,41,17,2026-01-18T01:28:50Z,2770000,False,,,0,,T. Harris offensive foul TURNOVER (1 TO),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,203591.0,,,,,,,,,,,,,,,1.0,,,,
