actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-07T00:41:49.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-07T00:41:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-12-07T00:41:52.1Z,1,REGULAR,jumpball,recovered,[],1630191,,,1610612765,0,0,2025-12-07T00:41:52Z,40000,False,,,0,,Jump Ball J. Duren vs. M. Turner: Tip to I. Stewart,"[1630191, 1631105, 1626167]",1610612765.0,DET,startperiod,I. Stewart,1630191.0,Stewart,I. Stewart,Duren,1631105.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-12-07T00:42:04.4Z,1,REGULAR,3pt,Jump Shot,[],1630191,92.9862023653088,2.2058823529411766,1610612765,0,0,2025-12-07T00:42:13Z,70000,False,-239.0,13.0,1,right,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,23.94,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2025-12-07T00:42:08.4Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,0,0,2025-12-07T00:42:13Z,80000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M18.00S,2025-12-07T00:42:31.0Z,1,REGULAR,2pt,Jump Shot,[],1628398,25.706307490144546,70.58823529411765,1610612749,0,0,2025-12-07T00:43:03Z,90000,False,-103.0,189.0,1,left,MISS K. Kuzma 21' fadeaway Shot,[1628398],1610612749.0,MIL,fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,21.53,Missed,,,,,,,,,,,,,,,,,,
10,PT11M16.00S,2025-12-07T00:42:33.0Z,1,REGULAR,rebound,offensive,[],1629645,,,1610612749,0,0,2025-12-07T00:42:37Z,100000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:0),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M03.00S,2025-12-07T00:42:46.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631157,33.327858081471746,58.82352941176471,1610612749,0,0,2025-12-07T00:42:50Z,110000,False,-44.0,261.0,1,left,MISS R. Rollins 26' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2025-12-07T00:42:49.0Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,0,0,2025-12-07T00:42:50Z,120000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M52.00S,2025-12-07T00:42:57.4Z,1,REGULAR,3pt,Jump Shot,[],1630595,68.28186596583443,52.20588235294118,1610612765,3,0,2025-12-07T00:43:02Z,130000,False,11.0,246.0,1,right,C. Cunningham 24' 3PT pullup (3 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,24.59,Made,,,,,3.0,,,,,,,,,,,,,
14,PT10M27.00S,2025-12-07T00:43:22.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,11.383048620236531,42.15686274509804,1610612749,3,2,2025-12-07T00:43:28Z,140000,False,39.0,55.0,1,left,K. Porter Jr. 6' driving floating Jump Shot (2 PTS),[1629645],1610612749.0,MIL,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.71,Made,,,,,2.0,,,,,,,,,,,,,
15,PT10M11.00S,2025-12-07T00:43:37.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641709,92.85479632063075,47.05882352941176,1610612765,5,2,2025-12-07T00:43:42Z,150000,False,-15.0,15.0,1,right,A. Thompson cutting DUNK (2 PTS) (C. Cunningham 1 AST),"[1641709, 1630595]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,
17,PT09M58.00S,2025-12-07T00:43:52.4Z,1,REGULAR,3pt,Jump Shot,[],1626167,33.98488830486202,48.28431372549019,1610612749,5,5,2025-12-07T00:44:43Z,170000,False,9.0,267.0,1,left,M. Turner 26' 3PT  (3 PTS) (K. Porter Jr. 1 AST),"[1626167, 1629645]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.71,Made,,,,,3.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,
19,PT09M45.00S,2025-12-07T00:44:08.2Z,1,REGULAR,foul,personal,[],1631157,,,1610612765,5,5,2025-12-07T00:44:22Z,190000,False,,,0,,R. Rollins personal FOUL (1 PF),"[1631157, 1630595]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200834.0,1.0,0.0,Cunningham,1630595.0,,,,,
21,PT09M35.00S,2025-12-07T00:44:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,92.9862023653088,53.67647058823529,1610612765,7,5,2025-12-07T00:44:36Z,210000,False,18.0,13.0,1,right,I. Stewart cutting Layup (2 PTS) (J. Duren 1 AST),"[1630191, 1631105]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,2.0,J. Duren,1631105.0,1.0,,,,,,,,,,
23,PT09M25.00S,2025-12-07T00:44:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.783837056504599,42.64705882352941,1610612749,7,7,2025-12-07T00:44:50Z,230000,False,37.0,11.0,1,left,K. Kuzma finger roll Layup (2 PTS) (R. Rollins 1 AST),"[1628398, 1631157]",1610612749.0,MIL,finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,2.0,R. Rollins,1631157.0,1.0,,,,,,,,,,
25,PT09M01.00S,2025-12-07T00:45:05.6Z,1,REGULAR,3pt,Jump Shot,[],1630595,71.43561103810775,73.52941176470588,1610612765,7,7,2025-12-07T00:46:01Z,250000,False,118.0,216.0,1,right,MISS C. Cunningham 24' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,24.59,Missed,,,,,,,,,,,,,,,,,,
26,PT08M59.00S,2025-12-07T00:45:07.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,7,7,2025-12-07T00:45:12Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,25.0,,,,,,,,,,,,,,,,,
29,PT08M47.00S,2025-12-07T00:45:55.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,86.41590013140605,95.09803921568627,1610612765,7,7,2025-12-07T00:46:00Z,290000,False,225.0,75.0,1,right,MISS D. Robinson 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
30,PT08M47.00S,2025-12-07T00:45:55.9Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,7,7,2025-12-07T00:46:00Z,300000,False,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Right Corner 3,24+ Right,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT08M37.00S,2025-12-07T00:46:05.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,10.988830486202366,43.13725490196079,1610612749,7,7,2025-12-07T00:46:13Z,310000,False,34.0,51.0,1,left,MISS K. Kuzma 6' turnaround Hook,[1628398],1610612749.0,MIL,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
32,PT08M35.00S,2025-12-07T00:46:07.7Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,7,7,2025-12-07T00:46:13Z,320000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT08M21.00S,2025-12-07T00:46:22.3Z,1,REGULAR,2pt,Jump Shot,[],1631105,91.14651773981603,25.49019607843137,1610612765,7,7,2025-12-07T00:47:47Z,330000,False,-123.0,31.0,1,right,MISS J. Duren 12' pullup Shot,[1631105],1610612765.0,DET,pullup,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,12.63,Missed,,,,,,,,,,,,,,,,,,
34,PT08M19.00S,2025-12-07T00:46:24.3Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,7,7,2025-12-07T00:46:26Z,340000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Left,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M14.00S,2025-12-07T00:46:28.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,6.521024967148489,50.73529411764706,1610612749,7,9,2025-12-07T00:46:33Z,350000,False,-4.0,9.0,1,left,K. Kuzma running Layup (4 PTS) (R. Rollins 2 AST),"[1628398, 1631157]",1610612749.0,MIL,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,4.0,R. Rollins,1631157.0,2.0,,,,,,,,,,
37,PT08M02.00S,2025-12-07T00:46:45.0Z,1,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,7,9,2025-12-07T00:46:52Z,370000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,,,,1.0,,,,
38,PT07M51.00S,2025-12-07T00:47:06.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631157,8.623521681997373,96.07843137254902,1610612749,7,9,2025-12-07T00:47:11Z,380000,False,-230.0,29.0,1,left,MISS R. Rollins step back 3PT,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
39,PT07M48.00S,2025-12-07T00:47:09.5Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,7,9,2025-12-07T00:47:11Z,390000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT07M45.00S,2025-12-07T00:47:12.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,92.19776609724047,96.32352941176471,1610612765,10,9,2025-12-07T00:50:26Z,400000,False,232.0,21.0,1,right,D. Robinson 3PT running (3 PTS) (C. Cunningham 2 AST),"[1629130, 1630595]",1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,23.25,Made,,,,,3.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,
42,PT07M45.00S,2025-12-07T00:47:18.5Z,1,REGULAR,foul,personal,['1freethrow'],1631157,,,1610612765,10,9,2025-12-07T00:47:33Z,420000,False,,,0,,R. Rollins shooting personal FOUL (2 PF) (Robinson 1 FT),"[1631157, 1629130]",1610612749.0,MIL,shooting,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,,,,,,,,,,,2882.0,2.0,0.0,Robinson,1629130.0,,,,,
44,PT07M45.00S,2025-12-07T00:47:35.9Z,1,REGULAR,substitution,out,[],1631157,,,1610612765,10,9,2025-12-07T00:47:47Z,440000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M45.00S,2025-12-07T00:47:35.9Z,1,REGULAR,substitution,in,[],1629018,,,1610612765,10,9,2025-12-07T00:47:47Z,450000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
