actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-04-08T23:13:17.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-08T23:13:17Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2026-04-08T23:13:19.5Z,1,REGULAR,jumpball,recovered,[],1641709,,,1610612765,0,0,2026-04-08T23:13:19Z,40000,False,,,0,,Jump Ball J. Duren vs. J. Sims: Tip to A. Thompson,"[1641709, 1631105, 1630579]",1610612765.0,DET,startperiod,A. Thompson,1641709.0,Thompson,A. Thompson,Duren,1631105.0,Sims,1630579.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2026-04-08T23:13:36.2Z,1,REGULAR,3pt,Jump Shot,[],1629130,73.66951379763469,81.61764705882352,1610612765,0,0,2026-04-08T23:13:56Z,70000,False,158.0,195.0,1,right,MISS D. Robinson 25' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2026-04-08T23:13:41.2Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,0,0,2026-04-08T23:13:56Z,80000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2026-04-08T23:13:58.5Z,1,REGULAR,3pt,Jump Shot,[],1631260,28.07161629434954,78.67647058823529,1610612749,0,3,2026-04-08T23:14:33Z,90000,False,-143.0,211.0,1,left,A. Green 25' 3PT bank (3 PTS) (J. Sims 1 AST),"[1631260, 1630579]",1610612749.0,MIL,bank,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,25.54,Made,,,,,3.0,J. Sims,1630579.0,1.0,,,,,,,,,,
11,PT11M23.00S,2026-04-08T23:14:01.6Z,1,REGULAR,foul,personal,['1freethrow'],1630595,,,1610612749,0,3,2026-04-08T23:14:08Z,110000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Green 1 FT),"[1630595, 1631260]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202058.0,1.0,0.0,Green,1631260.0,,,,,
13,PT11M23.00S,2026-04-08T23:14:22.9Z,1,REGULAR,freethrow,1 of 1,[],1631260,,,1610612749,0,4,2026-04-08T23:14:22Z,130000,False,,,0,,A. Green Free Throw 1 of 1 (4 PTS),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
14,PT11M09.00S,2026-04-08T23:14:37.4Z,1,REGULAR,3pt,Jump Shot,[],1630595,68.41327201051249,35.53921568627451,1610612765,0,4,2026-04-08T23:14:58Z,140000,False,-72.0,244.0,1,right,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,25.49,Missed,,,,,,,,,,,,,,,,,,
15,PT11M07.00S,2026-04-08T23:14:39.4Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,0,4,2026-04-08T23:14:42Z,150000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,,,
16,PT11M07.00S,2026-04-08T23:14:41.0Z,1,REGULAR,foul,personal,['2freethrow'],1631157,,,1610612765,0,4,2026-04-08T23:14:53Z,160000,False,,,0,,R. Rollins shooting personal FOUL (1 PF) (Duren 2 FT),"[1631157, 1631105]",1610612749.0,MIL,shooting,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202058.0,1.0,0.0,Duren,1631105.0,,,,,
