actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-20T23:41:31.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-20T23:41:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-20T23:41:34.5Z,1,REGULAR,jumpball,recovered,[],1642450,,,1610612765,0,0,2026-03-20T23:41:34Z,40000,False,,,0,,Jump Ball J. Duren vs. K. Porziņģis: Tip to D. Jenkins,"[1642450, 1631105, 204001]",1610612765.0,DET,startperiod,D. Jenkins,1642450.0,Jenkins,D. Jenkins,Duren,1631105.0,Porziņģis,204001.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2026-03-20T23:41:54.7Z,1,REGULAR,2pt,Jump Shot,[],202699,22.552562417871222,53.92156862745098,1610612765,0,0,2026-03-20T23:42:00Z,70000,False,-20.0,159.0,1,left,MISS T. Harris 16' pullup Shot,[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,16.07,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2026-03-20T23:41:55.7Z,1,REGULAR,rebound,defensive,[],204001,,,1610612744,0,0,2026-03-20T23:42:00Z,80000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:1),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M20.00S,2026-03-20T23:42:16.0Z,1,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612744,0,0,2026-03-20T23:42:27Z,90000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Melton 2 FT),"[1641709, 1629001]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,1.0,0.0,Melton,1629001.0,,,,,,,,,
11,PT11M20.00S,2026-03-20T23:42:33.5Z,1,REGULAR,freethrow,1 of 2,[],1629001,,,1610612744,0,1,2026-03-20T23:42:33Z,110000,False,,,0,,D. Melton Free Throw 1 of 2 (1 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
12,PT11M20.00S,2026-03-20T23:42:45.8Z,1,REGULAR,freethrow,2 of 2,[],1629001,,,1610612744,0,2,2026-03-20T23:42:45Z,120000,False,,,0,,D. Melton Free Throw 2 of 2 (2 PTS),[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
13,PT11M01.00S,2026-03-20T23:43:06.8Z,1,REGULAR,3pt,Jump Shot,[],1642450,8.492115637319317,95.58823529411765,1610612765,0,2,2026-03-20T23:44:03Z,130000,False,-228.0,27.0,1,left,MISS D. Jenkins step back 3PT,[1642450],1610612765.0,DET,step back,,,Jenkins,D. Jenkins,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2026-03-20T23:43:09.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,0,2,2026-03-20T23:43:10Z,140000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M41.00S,2026-03-20T23:43:26.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,93.64323258869908,56.127450980392155,1610612744,0,2,2026-03-20T23:43:30Z,150000,False,31.0,7.0,1,right,MISS B. Podziemski driving Layup,[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
