actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
20,PT10M44.00S,2026-01-11T00:43:31.8Z,1,REGULAR,3pt,Jump Shot,[],1629130,11.908672798948752,4.411764705882353,1610612765,5,1,2026-01-11T00:43:47Z,200000,False,228.0,59.0,1,left,D. Robinson 3PT  (3 PTS) (A. Thompson 2 AST),"[1629130, 1641709]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,,,Made,,3.0,23.55,A. Thompson,1641709.0,2.0,,,,,,,,
22,PT10M33.00S,2026-01-11T00:43:42.5Z,1,REGULAR,3pt,Jump Shot,[],201935,79.84559789750328,88.72549019607843,1610612746,5,1,2026-01-11T00:44:56Z,220000,False,194.0,137.0,1,right,MISS J. Harden pullup 3PT - blocked,"[201935, 1630194]",1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,23.72,,,,,,,Reed,1630194.0,,,
23,PT10M33.00S,2026-01-11T00:43:42.5Z,1,REGULAR,block,,[],1630194,,,1610612746,5,1,2026-01-11T00:43:45Z,230000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
24,PT10M33.00S,2026-01-11T00:43:42.5Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,5,1,2026-01-11T00:43:53Z,240000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,22.0,,,,,,1.0,1.0,0.0,,,,,
25,PT10M26.00S,2026-01-11T00:43:51.1Z,1,REGULAR,turnover,offensive goaltending,[],1630194,,,1610612765,5,1,2026-01-11T00:44:11Z,250000,False,,,0,,P. Reed offensive goaltending TURNOVER (1 TO),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,200833.0,,,,,,,,,,,,,,,,,1.0,,
26,PT10M19.00S,2026-01-11T00:44:14.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627739,90.22667542706965,47.30392156862745,1610612746,5,1,2026-01-11T00:46:25Z,260000,False,-13.0,39.0,1,right,MISS K. Dunn driving Layup,[1627739],1610612746.0,LAC,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.16,,,,,,,,,,,
27,PT10M18.00S,2026-01-11T00:44:15.1Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,5,1,2026-01-11T00:46:25Z,270000,False,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,26.0,,,,,,1.0,0.0,1.0,,,,,
28,PT10M12.00S,2026-01-11T00:44:19.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,5,3,2026-01-11T00:44:19Z,280000,False,0.0,0.0,1,right,I. Zubac tip Layup (2 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,Made,,2.0,0.0,,,,,,,,,,,
29,PT10M03.00S,2026-01-11T00:44:28.7Z,1,REGULAR,turnover,bad pass,[],1630194,,,1610612765,5,3,2026-01-11T00:44:34Z,290000,False,,,0,,P. Reed bad pass TURNOVER (2 TO),"[1630194, 1627739]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Dunn,1627739.0
30,PT10M03.00S,2026-01-11T00:44:28.7Z,1,REGULAR,steal,,[],1627739,,,1610612746,5,3,2026-01-11T00:50:19Z,300000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
31,PT09M57.00S,2026-01-11T00:44:34.6Z,1,REGULAR,turnover,lost ball,[],201935,,,1610612746,5,3,2026-01-11T00:44:39Z,310000,False,,,0,,J. Harden lost ball TURNOVER (1 TO),"[201935, 1641709]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Thompson,1641709.0
32,PT09M57.00S,2026-01-11T00:44:34.6Z,1,REGULAR,steal,,[],1641709,,,1610612765,5,3,2026-01-11T00:44:36Z,320000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
33,PT09M52.00S,2026-01-11T00:44:40.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629130,25.969119579500656,16.666666666666664,1610612765,8,3,2026-01-11T00:49:13Z,330000,False,167.0,192.0,1,left,D. Robinson 25' 3PT running (6 PTS) (A. Thompson 3 AST),"[1629130, 1641709]",1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,6.0,25.4,A. Thompson,1641709.0,3.0,,,,,,,,
35,PT09M23.00S,2026-01-11T00:45:08.2Z,1,REGULAR,3pt,Jump Shot,[],201935,81.38961892247043,95.58823529411765,1610612746,8,3,2026-01-11T00:51:38Z,350000,False,228.0,122.0,1,right,MISS J. Harden 25' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.87,,,,,,,,,,,
36,PT09M23.00S,2026-01-11T00:45:08.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,8,3,2026-01-11T00:51:38Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,35.0,,,,,,,,,,,,,
37,PT09M23.00S,2026-01-11T00:45:13.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612746,8,3,2026-01-11T00:45:54Z,370000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Center,200833.0,,,,,,,,,,,,,,,,,,,
38,PT09M14.00S,2026-01-11T00:45:30.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629750,30.042706964520367,67.64705882352942,1610612765,8,3,2026-01-11T00:45:56Z,380000,False,-88.0,230.0,1,left,MISS J. Green 24' 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.62,,,,,,,,,,,
39,PT09M10.00S,2026-01-11T00:45:35.3Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,8,3,2026-01-11T00:45:35Z,390000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,38.0,,,,,,2.0,1.0,1.0,,,,,
40,PT09M10.00S,2026-01-11T00:45:36.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631093,8.229303547963205,50.73529411764706,1610612765,10,3,2026-01-11T00:53:10Z,400000,False,-4.0,25.0,1,left,J. Ivey driving reverse Layup (2 PTS),[1631093],1610612765.0,DET,driving reverse,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,2.52,,,,,,,,,,,
43,PT09M10.00S,2026-01-11T00:45:43.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,10,3,2026-01-11T00:45:43Z,410000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M51.00S,2026-01-11T00:48:54.2Z,1,REGULAR,turnover,out-of-bounds,[],1628381,,,1610612746,10,3,2026-01-11T00:49:04Z,420000,False,,,0,,J. Collins bad pass out-of-bounds TURNOVER (1 TO),[1628381],1610612746.0,LAC,bad pass,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,200833.0,,,,,,,,,,,,,,,,,1.0,,
45,PT08M28.00S,2026-01-11T00:49:17.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629130,13.61695137976347,41.42156862745098,1610612765,12,3,2026-01-11T00:54:31Z,430000,False,43.0,75.0,1,left,D. Robinson 8' driving floating bank Jump Shot (8 PTS) (P. Reed 1 AST),"[1629130, 1630194]",1610612765.0,DET,driving floating bank,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,8.0,8.68,P. Reed,1630194.0,1.0,,,,,,,,
47,PT08M20.00S,2026-01-11T00:49:29.2Z,1,REGULAR,foul,personal,[],1630194,,,1610612746,12,3,2026-01-11T00:49:38Z,450000,False,,,0,,P. Reed personal FOUL (1 PF),"[1630194, 201935]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,1627529.0,1.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
49,PT08M11.00S,2026-01-11T00:49:58.2Z,1,REGULAR,violation,kicked ball,[],1630194,,,1610612746,12,3,2026-01-11T00:50:10Z,470000,False,,,0,,P. Reed kicked ball VIOLATION,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,2882.0,,,,,,,,,,,,,,,,,,,
50,PT08M02.00S,2026-01-11T00:50:18.8Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,12,3,2026-01-11T00:50:25Z,480000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1641709]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Thompson,1641709.0
51,PT08M02.00S,2026-01-11T00:50:18.8Z,1,REGULAR,steal,,[],1641709,,,1610612765,12,3,2026-01-11T00:50:20Z,490000,False,,,0,,A. Thompson STEAL (2 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
52,PT07M59.00S,2026-01-11T00:50:22.4Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612765,12,3,2026-01-11T00:50:36Z,500000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Green 2 FT),"[1628381, 1629750]",1610612746.0,LAC,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1627529.0,1.0,0.0,Green,1629750.0,,,,,,,,,,,,,,,
54,PT07M59.00S,2026-01-11T00:50:57.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629750,,,1610612765,13,3,2026-01-11T00:50:57Z,520000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,
55,PT07M59.00S,2026-01-11T00:51:16.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629750,,,1610612765,14,3,2026-01-11T00:51:16Z,530000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,
56,PT07M45.00S,2026-01-11T00:51:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,86.81011826544021,44.6078431372549,1610612746,14,3,2026-01-11T00:56:05Z,540000,False,-27.0,71.0,1,right,MISS J. Harden 7' driving Layup - blocked,"[201935, 1641709]",1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.64,,,,,,,Thompson,1641709.0,,,
57,PT07M45.00S,2026-01-11T00:51:35.2Z,1,REGULAR,block,,[],1641709,,,1610612746,14,3,2026-01-11T00:51:40Z,550000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M41.00S,2026-01-11T00:51:39.2Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,14,3,2026-01-11T00:56:05Z,560000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,56.0,,,,,,1.0,1.0,0.0,,,,,
59,PT07M35.00S,2026-01-11T00:51:42.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629130,6.652431011826544,54.166666666666664,1610612765,16,3,2026-01-11T00:52:07Z,570000,False,-21.0,10.0,1,left,D. Robinson running reverse Layup (10 PTS),[1629130],1610612765.0,DET,running reverse,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,2.31,,,,,,,,,,,
60,PT07M26.00S,2026-01-11T00:51:55.4Z,1,REGULAR,turnover,traveling,[],1627826,,,1610612746,16,3,2026-01-11T00:52:03Z,580000,False,,,0,,I. Zubac traveling TURNOVER (1 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,2882.0,,,,,,,,,,,,,,,,,1.0,,
61,PT07M21.00S,2026-01-11T00:52:18.1Z,1,REGULAR,turnover,out-of-bounds,[],1641709,,,1610612765,16,3,2026-01-11T00:57:46Z,590000,False,,,0,,A. Thompson bad pass out-of-bounds TURNOVER (1 TO),[1641709],1610612765.0,DET,bad pass,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,2882.0,,,,,,,,,,,,,,,,,1.0,,
62,PT07M01.00S,2026-01-11T00:52:42.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627826,90.88370565045992,48.03921568627451,1610612746,16,5,2026-01-11T00:52:54Z,600000,False,-10.0,33.0,1,right,I. Zubac alley-oop Layup (4 PTS) (K. Dunn 1 AST),"[1627826, 1627739]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,3.46,K. Dunn,1627739.0,1.0,,,,,,,,
64,PT06M47.00S,2026-01-11T00:52:55.7Z,1,REGULAR,3pt,Jump Shot,[],1629130,13.485545335085414,3.1862745098039214,1610612765,19,5,2026-01-11T00:53:01Z,620000,False,234.0,74.0,1,left,D. Robinson 24' 3PT  (13 PTS),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,,,Made,,13.0,24.56,,,,,,,,,,,
65,PT06M31.00S,2026-01-11T00:53:12.0Z,1,REGULAR,turnover,lost ball,[],202695,,,1610612746,19,5,2026-01-11T00:53:43Z,630000,False,,,0,,K. Leonard lost ball TURNOVER (1 TO),"[202695, 1630194]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Reed,1630194.0
68,PT06M31.00S,2026-01-11T00:53:12.0Z,1,REGULAR,steal,,[],1630194,,,1610612765,19,5,2026-01-11T00:53:43Z,635000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
66,PT06M30.00S,2026-01-11T00:53:16.0Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612765,19,5,2026-01-11T00:53:30Z,640000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Reed 2 FT),"[1627826, 1630194]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,200833.0,1.0,0.0,Reed,1630194.0,,,,,,,,,,,,,,,
69,PT06M30.00S,2026-01-11T00:53:47.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630194,,,1610612765,20,5,2026-01-11T00:54:15Z,660000,False,,,0,,P. Reed Free Throw 1 of 2 (3 PTS),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
771,PT06M30.00S,2026-01-11T00:53:48.6Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,20,5,2026-01-11T03:14:57Z,685000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
772,PT06M30.00S,2026-01-11T00:53:48.6Z,1,REGULAR,substitution,out,[],1641709,,,1610612765,20,5,2026-01-11T03:14:57Z,697500,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
773,PT06M30.00S,2026-01-11T00:53:48.6Z,1,REGULAR,substitution,in,[],1641842,,,1610612765,20,5,2026-01-11T03:14:57Z,703750,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
774,PT06M30.00S,2026-01-11T00:53:48.6Z,1,REGULAR,substitution,in,[],1627747,,,1610612765,20,5,2026-01-11T03:14:57Z,706875,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M30.00S,2026-01-11T00:53:47.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630194,,,1610612765,20,5,2026-01-11T00:54:15Z,710000,False,,,0,,MISS P. Reed Free Throw 2 of 2,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
75,PT06M29.00S,2026-01-11T00:53:48.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,20,5,2026-01-11T00:59:30Z,720000,False,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,74.0,,,,,,2.0,1.0,1.0,,,,,
133,PT06M12.00S,2026-01-11T00:53:49.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,89.27398160315374,60.53921568627451,1610612746,20,5,2026-01-11T01:03:44Z,730000,False,53.0,48.0,1,right,MISS J. Collins 7' driving Layup - blocked,"[1628381, 1629750]",1610612746.0,LAC,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.15,,,,,,,Green,1629750.0,,,
134,PT06M12.00S,2026-01-11T00:53:49.5Z,1,REGULAR,block,,[],1629750,,,1610612746,20,5,2026-01-11T01:03:44Z,735000,False,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT06M10.00S,2026-01-11T00:53:51.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,20,5,2026-01-11T01:03:44Z,737500,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,133.0,,,,,,,,,,,,,
77,PT05M58.00S,2026-01-11T00:54:51.9Z,1,REGULAR,3pt,Jump Shot,[],1629130,9.280551905387648,3.6764705882352944,1610612765,20,5,2026-01-11T01:02:40Z,740000,False,232.0,35.0,1,left,MISS D. Robinson step back 3PT,[1629130],1610612765.0,DET,step back,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,23.42,,,,,,,,,,,
78,PT05M56.00S,2026-01-11T00:54:53.9Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612746,20,5,2026-01-11T00:54:55Z,750000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,,,,77.0,,,,,,1.0,1.0,0.0,,,,,
79,PT05M52.00S,2026-01-11T00:54:58.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628381,93.64323258869908,51.225490196078425,1610612746,20,7,2026-01-11T00:55:06Z,760000,False,6.0,7.0,1,right,J. Collins running DUNK (2 PTS) (J. Harden 1 AST),"[1628381, 201935]",1610612746.0,LAC,running,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,0.95,J. Harden,201935.0,1.0,,,,,,,,
81,PT05M40.00S,2026-01-11T00:55:11.9Z,1,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612765,20,7,2026-01-11T00:55:18Z,780000,False,,,0,,D. Robinson bad pass out-of-bounds TURNOVER (1 TO),[1629130],1610612765.0,DET,bad pass,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Right Center,200833.0,,,,,,,,,,,,,,,,,1.0,,
82,PT05M40.00S,2026-01-11T00:55:19.4Z,1,REGULAR,substitution,out,[],1630194,,,1610612746,20,7,2026-01-11T00:55:23Z,790000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M40.00S,2026-01-11T00:55:19.4Z,1,REGULAR,substitution,in,[],1642449,,,1610612746,20,7,2026-01-11T00:55:23Z,800000,False,,,0,,SUB in: T. Smith,[1642449],1610612765.0,DET,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M29.00S,2026-01-11T00:55:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201935,88.38699080157687,45.34313725490196,1610612746,20,7,2026-01-11T01:05:54Z,810000,False,-23.0,57.0,1,right,MISS J. Harden 6' driving Layup - blocked,"[201935, 1642449]",1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.13,,,,,,,Smith,1642449.0,,,
85,PT05M29.00S,2026-01-11T00:55:38.3Z,1,REGULAR,block,,[],1642449,,,1610612746,20,7,2026-01-11T00:55:41Z,820000,False,,,0,,T. Smith BLOCK (1 BLK),[1642449],1610612765.0,DET,,,,Smith,T. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
