actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT09M50.00S,2026-03-25T23:16:13.0Z,1,REGULAR,3pt,Jump Shot,[],203468,70.48291721419186,80.88235294117646,1610612737,7,5,2026-03-25T23:16:16Z,180000,False,154.0,225.0,1,right,C. McCollum 27' 3PT  (3 PTS) (J. Johnson 1 AST),"[203468, 1630552]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,27.29,Made,3.0,J. Johnson,1630552.0,1.0,,,,,,,,
20,PT09M34.00S,2026-03-25T23:16:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.8823915900131425,56.372549019607845,1610612765,9,5,2026-03-25T23:16:33Z,200000,False,-32.0,12.0,1,left,J. Duren Layup (4 PTS) (D. Jenkins 2 AST),"[1631105, 1642450]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,3.42,Made,4.0,D. Jenkins,1642450.0,2.0,,,,,,,,
22,PT09M22.00S,2026-03-25T23:16:41.7Z,1,REGULAR,3pt,Jump Shot,[],203468,67.59198423127464,66.91176470588235,1610612737,9,8,2026-03-25T23:16:45Z,220000,False,85.0,252.0,1,right,C. McCollum 26' 3PT  (6 PTS) (N. Alexander-Walker 1 AST),"[203468, 1629638]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,26.59,Made,6.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,
24,PT09M03.00S,2026-03-25T23:16:59.9Z,1,REGULAR,2pt,Jump Shot,[],202699,7.145203679369246,74.75490196078431,1610612765,11,8,2026-03-25T23:17:05Z,240000,False,-124.0,15.0,1,left,T. Harris 12' turnaround Jump Shot (2 PTS),[202699],1610612765.0,DET,turnaround,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,12.47,Made,2.0,,,,,,,,,,,
25,PT08M51.00S,2026-03-25T23:17:11.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,92.29632063074901,37.254901960784316,1610612737,11,8,2026-03-25T23:17:17Z,250000,False,-64.0,20.0,1,right,MISS J. Johnson 6' driving floating bank Shot,[1630552],1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.67,Missed,,,,,,,,,,,,
26,PT08M48.00S,2026-03-25T23:17:14.9Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,11,8,2026-03-25T23:17:17Z,260000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,
27,PT08M43.00S,2026-03-25T23:17:19.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642450,5.436925098554539,96.81372549019608,1610612765,11,8,2026-03-25T23:18:57Z,270000,False,-234.0,-1.0,1,left,MISS D. Jenkins running pullup 3PT,[1642450],1610612765.0,DET,running pullup,,,Jenkins,D. Jenkins,,,,,Left Corner 3,24+ Left,,,,,,,23.41,Missed,,,,,,,,,,,,
28,PT08M42.00S,2026-03-25T23:17:20.9Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,11,8,2026-03-25T23:17:26Z,280000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,27.0,2.0,1.0,1.0,,,,
29,PT08M40.00S,2026-03-25T23:17:23.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,5.590000152587891,50.0,1610612765,11,8,2026-03-25T23:17:36Z,290000,False,0.0,0.0,1,left,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,,,,
30,PT08M39.00S,2026-03-25T23:17:24.3Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,11,8,2026-03-25T23:21:57Z,300000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,
31,PT08M34.00S,2026-03-25T23:17:29.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,74.81931668856767,10.784313725490193,1610612737,11,11,2026-03-25T23:17:41Z,310000,False,-196.0,184.0,1,right,N. Alexander-Walker 26' 3PT  (5 PTS) (C. McCollum 1 AST),"[1629638, 203468]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,26.9,Made,5.0,C. McCollum,203468.0,1.0,,,,,,,,
33,PT08M17.00S,2026-03-25T23:17:45.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,9.773324572930349,48.0392156862745,1610612765,13,11,2026-03-25T23:17:50Z,330000,False,10.0,39.0,1,left,J. Duren alley-oop Layup (6 PTS) (A. Thompson 1 AST),"[1631105, 1641709]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,4.06,Made,6.0,A. Thompson,1641709.0,1.0,,,,,,,,
35,PT08M01.00S,2026-03-25T23:18:02.3Z,1,REGULAR,turnover,lost ball,[],203468,,,1610612737,13,11,2026-03-25T23:18:06Z,350000,False,,,0,,C. McCollum lost ball TURNOVER (2 TO),"[203468, 1641709]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,2.0,,,,,,,,,,,Thompson,1641709.0,,
36,PT08M01.00S,2026-03-25T23:18:02.3Z,1,REGULAR,steal,,[],1641709,,,1610612765,13,11,2026-03-25T23:23:36Z,360000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
37,PT07M56.00S,2026-03-25T23:18:06.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,7.013797634691201,43.38235294117647,1610612765,15,11,2026-03-25T23:18:12Z,370000,False,33.0,13.0,1,left,T. Harris running DUNK (4 PTS) (J. Duren 1 AST),"[202699, 1631105]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,3.57,Made,4.0,J. Duren,1631105.0,1.0,,,,,,,,
39,PT07M40.00S,2026-03-25T23:18:22.9Z,1,REGULAR,3pt,Jump Shot,[],203468,71.53416557161628,80.14705882352942,1610612737,15,14,2026-03-25T23:24:54Z,390000,False,151.0,215.0,1,right,C. McCollum 26' 3PT pullup (9 PTS) (O. Okongwu 1 AST),"[203468, 1630168]",1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,26.26,Made,9.0,O. Okongwu,1630168.0,1.0,,,,,,,,
40,PT07M20.00S,2026-03-25T23:18:42.7Z,1,REGULAR,3pt,Jump Shot,[],1629130,34.60906701708278,53.92156862745098,1610612765,18,14,2026-03-25T23:18:46Z,400000,False,-20.0,273.0,1,left,D. Robinson 27' 3PT  (3 PTS) (T. Harris 2 AST),"[1629130, 202699]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,27.35,Made,3.0,T. Harris,202699.0,2.0,,,,,,,,
42,PT07M09.00S,2026-03-25T23:18:54.5Z,1,REGULAR,3pt,Jump Shot,[],1630168,67.59198423127464,74.75490196078431,1610612737,18,17,2026-03-25T23:18:58Z,420000,False,124.0,252.0,1,right,O. Okongwu 28' 3PT  (3 PTS) (D. Daniels 1 AST),"[1630168, 1630700]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,28.09,Made,3.0,D. Daniels,1630700.0,1.0,,,,,,,,
44,PT06M55.00S,2026-03-25T23:19:07.1Z,1,REGULAR,2pt,Jump Shot,[],202699,21.0742444152431,35.5392156862745,1610612765,20,17,2026-03-25T23:25:41Z,440000,False,72.0,146.0,1,left,T. Harris 16' pullup Jump Shot (6 PTS),[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right Center,,,,,,,16.26,Made,6.0,,,,,,,,,,,
45,PT06M43.00S,2026-03-25T23:19:19.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,88.87976346911958,52.94117647058824,1610612737,20,19,2026-03-25T23:26:35Z,450000,False,15.0,52.0,1,right,N. Alexander-Walker driving floating Jump Shot (7 PTS),[1629638],1610612737.0,ATL,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.4,Made,7.0,,,,,,,,,,,
46,PT06M32.00S,2026-03-25T23:19:30.4Z,1,REGULAR,turnover,bad pass,[],1642450,,,1610612765,20,19,2026-03-25T23:19:36Z,460000,False,,,0,,D. Jenkins bad pass TURNOVER (1 TO),"[1642450, 1630168]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,,,,,,,,,,,Okongwu,1630168.0,,
47,PT06M32.00S,2026-03-25T23:19:30.4Z,1,REGULAR,steal,,[],1630168,,,1610612737,20,19,2026-03-25T23:19:32Z,470000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT06M28.00S,2026-03-25T23:19:37.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,90.19382391590013,52.450980392156865,1610612737,20,21,2026-03-25T23:19:44Z,480000,False,12.0,40.0,1,right,J. Johnson running Layup (2 PTS) (D. Daniels 2 AST),"[1630552, 1630700]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,4.16,Made,2.0,D. Daniels,1630700.0,2.0,,,,,,,,
50,PT06M28.00S,2026-03-25T23:19:43.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,20,21,2026-03-25T23:19:43Z,500000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M28.00S,2026-03-25T23:20:40.9Z,1,REGULAR,substitution,out,[],203468,,,1610612765,20,21,2026-03-25T23:23:11Z,510000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M28.00S,2026-03-25T23:20:40.9Z,1,REGULAR,substitution,out,[],1629638,,,1610612765,20,21,2026-03-25T23:23:11Z,520000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M28.00S,2026-03-25T23:20:40.9Z,1,REGULAR,substitution,in,[],1629216,,,1610612765,20,21,2026-03-25T23:23:11Z,530000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M28.00S,2026-03-25T23:20:40.9Z,1,REGULAR,substitution,in,[],1642258,,,1610612765,20,21,2026-03-25T23:23:11Z,540000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M12.00S,2026-03-25T23:23:32.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,8.722076215505908,49.01960784313726,1610612765,20,21,2026-03-25T23:23:41Z,550000,False,5.0,29.0,1,left,MISS J. Duren alley-oop DUNK,[1631105],1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,2.99,Missed,,,,,,,,,,,,
56,PT06M10.00S,2026-03-25T23:23:34.7Z,1,REGULAR,rebound,defensive,[],1629216,,,1610612737,20,21,2026-03-25T23:23:34Z,560000,False,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,
57,PT06M03.00S,2026-03-25T23:23:41.8Z,1,REGULAR,3pt,Jump Shot,[],1630700,70.87713534822602,17.40196078431373,1610612737,20,21,2026-03-25T23:23:46Z,570000,False,-163.0,221.0,1,right,MISS D. Daniels 27' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,27.49,Missed,,,,,,,,,,,,
58,PT06M01.00S,2026-03-25T23:23:43.8Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,20,21,2026-03-25T23:23:46Z,580000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,57.0,1.0,1.0,0.0,,,,
59,PT05M48.00S,2026-03-25T23:23:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.750985545335084,53.92156862745098,1610612765,22,21,2026-03-25T23:24:03Z,590000,False,-20.0,11.0,1,left,J. Duren reverse Layup (8 PTS) (A. Thompson 2 AST),"[1631105, 1641709]",1610612765.0,DET,reverse,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,2.25,Made,8.0,A. Thompson,1641709.0,2.0,,,,,,,,
61,PT05M25.00S,2026-03-25T23:24:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,92.42772667542707,41.42156862745098,1610612737,22,23,2026-03-25T23:24:26Z,610000,False,-43.0,19.0,1,right,D. Daniels driving finger roll Layup (2 PTS),[1630700],1610612737.0,ATL,driving finger roll,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.68,Made,2.0,,,,,,,,,,,
62,PT05M16.00S,2026-03-25T23:24:29.1Z,1,REGULAR,turnover,bad pass,[],1631105,,,1610612765,22,23,2026-03-25T23:24:33Z,620000,False,,,0,,J. Duren bad pass TURNOVER (1 TO),"[1631105, 1629216]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,1.0,,,,,,,,,,,Vincent,1629216.0,,
63,PT05M16.00S,2026-03-25T23:24:29.1Z,1,REGULAR,steal,,[],1629216,,,1610612737,22,23,2026-03-25T23:24:31Z,630000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
64,PT05M15.00S,2026-03-25T23:24:36.6Z,1,REGULAR,foul,personal,[],1642450,,,1610612737,22,23,2026-03-25T23:24:51Z,640000,False,,,0,,D. Jenkins loose ball personal FOUL (1 PF),"[1642450, 1629216]",1610612765.0,DET,loose ball,,,Jenkins,D. Jenkins,,,,,Mid-Range,16-24 Left Center,202901.0,1.0,0.0,Vincent,1629216.0,,,,,,,,,,,,,,,
66,PT05M15.00S,2026-03-25T23:24:48.1Z,1,REGULAR,substitution,out,[],1641709,,,1610612737,22,23,2026-03-25T23:25:02Z,660000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M15.00S,2026-03-25T23:24:48.1Z,1,REGULAR,substitution,in,[],1627747,,,1610612737,22,23,2026-03-25T23:25:02Z,670000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M05.00S,2026-03-25T23:25:20.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630168,68.77463863337714,71.81372549019608,1610612737,22,26,2026-03-25T23:25:24Z,680000,False,109.0,241.0,1,right,O. Okongwu 26' 3PT  (6 PTS) (J. Johnson 2 AST),"[1630168, 1630552]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,26.45,Made,6.0,J. Johnson,1630552.0,2.0,,,,,,,,
70,PT04M51.00S,2026-03-25T23:25:37.0Z,1,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612765,22,26,2026-03-25T23:25:51Z,700000,False,,,0,,Z. Risacher shooting personal FOUL (1 PF) (Jenkins 2 FT),"[1642258, 1642450]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,202901.0,1.0,0.0,Jenkins,1642450.0,,,,,,,,,,,,,,,
72,PT04M51.00S,2026-03-25T23:26:03.6Z,1,REGULAR,freethrow,1 of 2,[],1642450,,,1610612765,22,26,2026-03-25T23:26:03Z,720000,False,,,0,,MISS D. Jenkins Free Throw 1 of 2,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
73,PT04M51.00S,2026-03-25T23:26:03.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,22,26,2026-03-25T23:26:03Z,730000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,
74,PT04M51.00S,2026-03-25T23:26:04.3Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,22,26,2026-03-25T23:26:17Z,740000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M51.00S,2026-03-25T23:26:04.3Z,1,REGULAR,substitution,out,[],1630168,,,1610612765,22,26,2026-03-25T23:26:17Z,750000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M51.00S,2026-03-25T23:26:04.3Z,1,REGULAR,substitution,in,[],1630194,,,1610612765,22,26,2026-03-25T23:26:17Z,760000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M51.00S,2026-03-25T23:26:04.3Z,1,REGULAR,substitution,in,[],1629111,,,1610612765,22,26,2026-03-25T23:26:17Z,770000,False,,,0,,SUB in: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M51.00S,2026-03-25T23:26:25.0Z,1,REGULAR,freethrow,2 of 2,[],1642450,,,1610612765,23,26,2026-03-25T23:26:25Z,780000,False,,,0,,D. Jenkins Free Throw 2 of 2 (4 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
79,PT04M35.00S,2026-03-25T23:26:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,90.06241787122208,56.61764705882353,1610612737,23,26,2026-03-25T23:26:49Z,790000,False,33.0,41.0,1,right,MISS J. Johnson driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.26,Missed,,,,,,,,,,,,
80,PT04M30.00S,2026-03-25T23:26:46.8Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,23,26,2026-03-25T23:26:49Z,800000,False,,,0,,D. Daniels REBOUND (Off:1 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,79.0,2.0,1.0,1.0,,,,
81,PT04M29.00S,2026-03-25T23:26:47.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,92.69053876478318,45.34313725490197,1610612737,23,28,2026-03-25T23:26:52Z,810000,False,-23.0,16.0,1,right,D. Daniels reverse Layup (4 PTS),[1630700],1610612737.0,ATL,reverse,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,2.84,Made,4.0,,,,,,,,,,,
82,PT04M19.00S,2026-03-25T23:26:58.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,20.285808147174762,64.4607843137255,1610612765,23,28,2026-03-25T23:27:01Z,820000,False,-72.0,138.0,1,left,MISS T. Harris 15' pullup Shot,[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,15.6,Missed,,,,,,,,,,,,
83,PT04M16.00S,2026-03-25T23:27:01.2Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,23,28,2026-03-25T23:27:01Z,830000,False,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,82.0,3.0,2.0,1.0,,,,
84,PT04M12.00S,2026-03-25T23:27:04.6Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630700,90.45663600525624,53.431372549019606,1610612737,23,28,2026-03-25T23:30:50Z,840000,False,17.0,37.0,1,right,MISS D. Daniels running pullup Shot,[1630700],1610612737.0,ATL,running pullup,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,4.1,Missed,,,,,,,,,,,,
85,PT04M12.00S,2026-03-25T23:27:04.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,23,28,2026-03-25T23:27:43Z,850000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,84.0,,,,,,,
