actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
89,PT06M21.00S,2026-01-25T20:26:58.3Z,1,REGULAR,2pt,Jump Shot,[],1630595,75.64060446780552,67.8921568627451,1610612765,18,21,2026-01-25T20:27:02Z,860000,False,89.0,176.0,1,right,MISS C. Cunningham 19' step back Shot,[1630595],1610612765.0,DET,step back,,,,,,Mid-Range,16-24 Right Center,19.79,Missed,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
90,PT06M19.00S,2026-01-25T20:27:00.3Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,18,21,2026-01-25T20:27:02Z,870000,False,,,0,,J. Duren REBOUND (Off:2 Def:1),[1631105],1610612765.0,DET,,,,,,,Mid-Range,16-24 Right Center,,,,Duren,J. Duren,,,,,,,,,89.0,3.0,1.0,2.0,,,,,,
91,PT06M19.00S,2026-01-25T20:27:01.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,93.77463863337714,48.77450980392157,1610612765,20,21,2026-01-25T20:33:22Z,880000,False,-6.0,6.0,1,right,J. Duren putback DUNK (10 PTS),[1631105],1610612765.0,DET,putback,,,,,,Restricted Area,0-8 Center,0.86,Made,10.0,Duren,J. Duren,,,,,,,,,,,,,,,,,,
92,PT05M55.00S,2026-01-25T20:27:24.1Z,1,REGULAR,3pt,Jump Shot,[],1630173,24.26084099868594,13.480392156862745,1610612758,20,21,2026-01-25T20:27:27Z,890000,False,183.0,176.0,1,left,MISS P. Achiuwa 25' 3PT,[1630173],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
93,PT05M54.00S,2026-01-25T20:27:25.1Z,1,REGULAR,rebound,offensive,[],201566,,,1610612758,20,21,2026-01-25T20:27:27Z,900000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:0),[201566],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Westbrook,R. Westbrook,,,,,,,,,92.0,1.0,0.0,1.0,,,,,,
94,PT05M47.00S,2026-01-25T20:27:33.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642363,11.645860709592641,95.09803921568627,1610612758,20,24,2026-01-25T20:27:43Z,910000,False,-225.0,57.0,1,left,N. Clifford 3PT  (7 PTS) (D. DeRozan 4 AST),"[1642363, 201942]",1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,23.26,Made,7.0,Clifford,N. Clifford,D. DeRozan,201942.0,4.0,,,,,,,,,,,,,,,
97,PT05M37.00S,2026-01-25T20:27:46.1Z,1,REGULAR,foul,personal,[],201942,,,1610612765,20,24,2026-01-25T20:28:21Z,930000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1630595]",1610612758.0,SAC,,,,,,,Mid-Range,8-16 Right,,,,DeRozan,D. DeRozan,,,,2530.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,
99,PT05M37.00S,2026-01-25T20:27:52.6Z,1,REGULAR,substitution,out,[],202699,,,1610612765,20,24,2026-01-25T20:28:08Z,950000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,
100,PT05M37.00S,2026-01-25T20:27:52.6Z,1,REGULAR,substitution,out,[],201942,,,1610612765,20,24,2026-01-25T20:28:08Z,960000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
101,PT05M37.00S,2026-01-25T20:27:52.6Z,1,REGULAR,substitution,out,[],1627734,,,1610612765,20,24,2026-01-25T20:28:08Z,970000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,,,,,,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
102,PT05M37.00S,2026-01-25T20:27:52.6Z,1,REGULAR,substitution,in,[],1630191,,,1610612765,20,24,2026-01-25T20:28:08Z,980000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,
103,PT05M37.00S,2026-01-25T20:27:52.6Z,1,REGULAR,substitution,in,[],1642875,,,1610612765,20,24,2026-01-25T20:28:08Z,990000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,,,,,,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,
104,PT05M37.00S,2026-01-25T20:27:52.6Z,1,REGULAR,substitution,in,[],1628370,,,1610612765,20,24,2026-01-25T20:28:08Z,1000000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
105,PT05M30.00S,2026-01-25T20:28:18.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,87.07293035479631,39.950980392156865,1610612765,20,24,2026-01-25T20:28:23Z,1010000,False,-50.0,69.0,1,right,MISS C. Cunningham 8' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),8-16 Left,8.53,Missed,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
106,PT05M25.00S,2026-01-25T20:28:22.1Z,1,REGULAR,rebound,offensive,[],1630595,,,1610612765,20,24,2026-01-25T20:28:22Z,1020000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:0),[1630595],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Cunningham,C. Cunningham,,,,,,,,,105.0,1.0,0.0,1.0,,,,,,
107,PT05M17.00S,2026-01-25T20:28:30.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630595,86.59658344283837,50.62423406862745,1610612765,22,24,2026-01-25T20:28:38Z,1030000,False,3.0,73.0,1,right,C. Cunningham 7' turnaround fadeaway Jump Shot (5 PTS),[1630595],1610612765.0,DET,turnaround fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,7.36,Made,5.0,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
108,PT04M52.00S,2026-01-25T20:28:55.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642363,12.614980289093298,39.98544730392157,1610612758,22,24,2026-01-25T20:35:33Z,1040000,False,50.0,66.0,1,left,MISS N. Clifford 8' turnaround fadeaway Shot,[1642363],1610612758.0,SAC,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Right,8.29,Missed,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,
109,PT04M50.00S,2026-01-25T20:28:57.6Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,22,24,2026-01-25T20:28:59Z,1050000,False,,,0,,J. Duren REBOUND (Off:2 Def:2),[1631105],1610612765.0,DET,,,,,,,Mid-Range,8-16 Right,,,,Duren,J. Duren,,,,,,,,,108.0,4.0,2.0,2.0,,,,,,
110,PT04M43.00S,2026-01-25T20:29:04.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,94.03745072273325,52.69607843137255,1610612765,24,24,2026-01-25T20:29:07Z,1060000,False,13.0,4.0,1,right,C. Cunningham driving Layup (7 PTS),[1630595],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,1.39,Made,7.0,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
111,PT04M30.00S,2026-01-25T20:29:16.7Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612758,24,24,2026-01-25T20:29:24Z,1070000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1631105]",1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,2.0,Duren,1631105.0,,,
112,PT04M30.00S,2026-01-25T20:29:16.7Z,1,REGULAR,steal,,[],1631105,,,1610612765,24,24,2026-01-25T20:29:19Z,1080000,False,,,0,,J. Duren STEAL (2 STL),[1631105],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,
113,PT04M22.00S,2026-01-25T20:29:24.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641709,93.38042049934296,54.90196078431373,1610612765,24,24,2026-01-25T20:37:19Z,1090000,False,25.0,10.0,1,right,MISS A. Thompson DUNK - blocked,"[1641709, 1628370]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,2.64,Missed,,Thompson,A. Thompson,,,,,,,,,,,,,,,,Monk,1628370.0,
114,PT04M22.00S,2026-01-25T20:29:24.9Z,1,REGULAR,block,,[],1628370,,,1610612765,24,24,2026-01-25T20:29:26Z,1100000,False,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
115,PT04M20.00S,2026-01-25T20:29:26.9Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,24,24,2026-01-25T20:29:28Z,1110000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Achiuwa,P. Achiuwa,,,,,,,,,113.0,3.0,2.0,1.0,,,,,,
116,PT04M18.00S,2026-01-25T20:29:29.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,8.229303547963205,49.50980392156863,1610612758,24,24,2026-01-25T20:29:34Z,1120000,False,2.0,25.0,1,left,MISS R. Westbrook running Layup - blocked,"[201566, 1630595]",1610612758.0,SAC,running,,,,,,Restricted Area,0-8 Center,2.5,Missed,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,Cunningham,1630595.0,
117,PT04M18.00S,2026-01-25T20:29:29.2Z,1,REGULAR,block,,[],1630595,,,1610612758,24,24,2026-01-25T20:29:31Z,1130000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
118,PT04M16.00S,2026-01-25T20:29:31.2Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,24,24,2026-01-25T20:38:09Z,1140000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Stewart,I. Stewart,,,,,,,,,116.0,1.0,1.0,0.0,,,,,,
119,PT04M06.00S,2026-01-25T20:29:40.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,92.32917214191852,43.872549019607845,1610612765,24,24,2026-01-25T20:29:44Z,1150000,False,-31.0,20.0,1,right,MISS D. Robinson reverse Layup,[1629130],1610612765.0,DET,reverse,,,,,,Restricted Area,0-8 Center,3.63,Missed,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
120,PT04M05.00S,2026-01-25T20:29:41.6Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,24,24,2026-01-25T20:38:41Z,1160000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Raynaud,M. Raynaud,,,,,,,,,119.0,1.0,1.0,0.0,,,,,,
121,PT03M59.00S,2026-01-25T20:29:50.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,24,24,2026-01-25T20:29:50Z,1170000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M59.00S,2026-01-25T20:32:07.2Z,1,REGULAR,substitution,out,[],1641709,,,1610612758,24,24,2026-01-25T20:32:28Z,1180000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
123,PT03M59.00S,2026-01-25T20:32:07.2Z,1,REGULAR,substitution,out,[],1629130,,,1610612758,24,24,2026-01-25T20:32:28Z,1190000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
124,PT03M59.00S,2026-01-25T20:32:07.2Z,1,REGULAR,substitution,out,[],1642363,,,1610612758,24,24,2026-01-25T20:32:28Z,1200000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,,,,,,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,
125,PT03M59.00S,2026-01-25T20:32:07.2Z,1,REGULAR,substitution,out,[],1630173,,,1610612758,24,24,2026-01-25T20:32:28Z,1210000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
126,PT03M59.00S,2026-01-25T20:32:07.2Z,1,REGULAR,substitution,out,[],201566,,,1610612758,24,24,2026-01-25T20:32:28Z,1220000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,,,,,,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,
127,PT03M59.00S,2026-01-25T20:32:07.2Z,1,REGULAR,substitution,in,[],1641842,,,1610612758,24,24,2026-01-25T20:32:28Z,1230000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,,,,,,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,
128,PT03M59.00S,2026-01-25T20:32:07.2Z,1,REGULAR,substitution,in,[],1631093,,,1610612758,24,24,2026-01-25T20:32:28Z,1240000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
129,PT03M59.00S,2026-01-25T20:32:07.2Z,1,REGULAR,substitution,in,[],1631165,,,1610612758,24,24,2026-01-25T20:32:28Z,1250000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,,,,,,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,
130,PT03M59.00S,2026-01-25T20:32:07.2Z,1,REGULAR,substitution,in,[],1642928,,,1610612758,24,24,2026-01-25T20:32:28Z,1260000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,,,,,,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,
131,PT03M59.00S,2026-01-25T20:32:07.2Z,1,REGULAR,substitution,in,[],203471,,,1610612758,24,24,2026-01-25T20:32:28Z,1270000,False,,,0,,SUB in: D. Schröder,[203471],1610612758.0,SAC,,,,,,,,,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,
132,PT03M49.00S,2026-01-25T20:32:54.5Z,1,REGULAR,3pt,Jump Shot,[],1628370,30.042706964520367,16.666666666666664,1610612758,24,27,2026-01-25T20:32:58Z,1280000,False,167.0,230.0,1,left,M. Monk 28' 3PT  (3 PTS) (D. Schröder 1 AST),"[1628370, 203471]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,28.4,Made,3.0,Monk,M. Monk,D. Schröder,203471.0,1.0,,,,,,,,,,,,,,,
211,PT03M26.00S,2026-01-25T20:33:07.2Z,1,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,24,27,2026-01-25T21:16:54Z,1295000,False,,,0,,J. Ivey lost ball out-of-bounds TURNOVER (1 TO),[1631093],1610612765.0,DET,lost ball,,,,,,Mid-Range,8-16 Left,,,,Ivey,J. Ivey,,,,1193.0,,,,,,,,,1.0,,,,,
138,PT03M05.00S,2026-01-25T20:33:47.7Z,1,REGULAR,turnover,traveling,[],1642875,,,1610612758,24,27,2026-01-25T20:33:55Z,1340000,False,,,0,,M. Raynaud traveling TURNOVER (1 TO),[1642875],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Raynaud,M. Raynaud,,,,1193.0,,,,,,,,,1.0,,,,,
139,PT02M53.00S,2026-01-25T20:34:12.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630191,71.43561103810775,21.568627450980394,1610612765,24,27,2026-01-25T20:34:16Z,1350000,False,-142.0,216.0,1,right,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,
140,PT02M50.00S,2026-01-25T20:34:15.0Z,1,REGULAR,rebound,defensive,[],203471,,,1610612758,24,27,2026-01-25T20:34:16Z,1360000,False,,,0,,D. Schröder REBOUND (Off:0 Def:1),[203471],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,,Schröder,D. Schröder,,,,,,,,,139.0,1.0,1.0,0.0,,,,,,
141,PT02M43.00S,2026-01-25T20:34:25.5Z,1,REGULAR,foul,personal,[],1630595,,,1610612758,24,27,2026-01-25T20:34:32Z,1370000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 203471]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Cunningham,C. Cunningham,,,,1193.0,1.0,0.0,Schröder,203471.0,,,,,,,,,,
143,PT02M43.00S,2026-01-25T20:34:33.1Z,1,REGULAR,substitution,out,[],1631105,,,1610612758,24,27,2026-01-25T20:34:48Z,1390000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,
144,PT02M43.00S,2026-01-25T20:34:33.1Z,1,REGULAR,substitution,out,[],1630595,,,1610612758,24,27,2026-01-25T20:34:48Z,1400000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
145,PT02M43.00S,2026-01-25T20:34:33.1Z,1,REGULAR,substitution,in,[],202699,,,1610612758,24,27,2026-01-25T20:34:48Z,1410000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,
146,PT02M43.00S,2026-01-25T20:34:33.1Z,1,REGULAR,substitution,in,[],1642450,,,1610612758,24,27,2026-01-25T20:34:48Z,1420000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,,,,,,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,
148,PT02M32.00S,2026-01-25T20:35:03.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,10.85742444152431,60.049019607843135,1610612758,24,27,2026-01-25T20:35:19Z,1430000,False,-50.0,50.0,1,left,MISS D. Schröder 7' driving floating Shot - blocked,"[203471, 1642450]",1610612758.0,SAC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,Schröder,D. Schröder,,,,,,,,,,,,,,,,Jenkins,1642450.0,
149,PT02M32.00S,2026-01-25T20:35:03.9Z,1,REGULAR,block,,[],1642450,,,1610612758,24,27,2026-01-25T20:35:05Z,1440000,False,,,0,,D. Jenkins BLOCK (1 BLK),[1642450],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,
150,PT02M31.00S,2026-01-25T20:35:04.9Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,24,27,2026-01-25T20:35:19Z,1450000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Ivey,J. Ivey,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,
151,PT02M27.00S,2026-01-25T20:35:10.7Z,1,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,24,27,2026-01-25T20:35:16Z,1460000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (2 TO),[1631093],1610612765.0,DET,bad pass,,,,,,Mid-Range,16-24 Left,,,,Ivey,J. Ivey,,,,2530.0,,,,,,,,,2.0,,,,,
152,PT02M19.00S,2026-01-25T20:35:26.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,5.469776609724048,54.65686274509803,1610612758,24,27,2026-01-25T20:35:34Z,1470000,False,-23.0,-1.0,1,left,MISS D. Schröder driving Layup,[203471],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,2.33,Missed,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,
153,PT02M17.00S,2026-01-25T20:35:28.4Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,24,27,2026-01-25T20:35:34Z,1480000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Holland II,R. Holland II,,,,,,,,,152.0,1.0,1.0,0.0,,,,,,
154,PT02M10.00S,2026-01-25T20:35:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,92.32917214191852,47.549019607843135,1610612765,24,27,2026-01-25T20:35:39Z,1490000,False,-12.0,20.0,1,right,MISS R. Holland II driving Layup,[1641842],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,2.31,Missed,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,
156,PT02M07.00S,2026-01-25T20:35:38.1Z,1,REGULAR,rebound,defensive,[],1642928,,,1610612758,24,27,2026-01-25T20:35:39Z,1510000,False,,,0,,D. Cardwell REBOUND (Off:0 Def:1),[1642928],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Cardwell,D. Cardwell,,,,,,,,,154.0,1.0,1.0,0.0,,,,,,
157,PT02M04.00S,2026-01-25T20:35:43.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203471,8.229303547963205,53.67647058823529,1610612758,24,29,2026-01-25T20:44:21Z,1520000,False,-18.0,25.0,1,left,D. Schröder running Layup (2 PTS),[203471],1610612758.0,SAC,running,,,,,,Restricted Area,0-8 Center,3.1,Made,2.0,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,
158,PT01M40.00S,2026-01-25T20:36:06.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,95.87713534822602,37.00980392156863,1610612765,24,29,2026-01-25T20:44:58Z,1530000,False,-65.0,-14.0,1,right,MISS T. Harris 6' driving floating Shot - blocked,"[202699, 1642875]",1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,Harris,T. Harris,,,,,,,,,,,,,,,,Raynaud,1642875.0,
159,PT01M40.00S,2026-01-25T20:36:06.0Z,1,REGULAR,block,,[],1642875,,,1610612765,24,29,2026-01-25T20:36:08Z,1540000,False,,,0,,M. Raynaud BLOCK (1 BLK),[1642875],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,
160,PT01M40.00S,2026-01-25T20:36:06.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,24,29,2026-01-25T20:36:25Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,158.0,,,,,,,,,
162,PT01M38.00S,2026-01-25T20:36:28.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,91.40932982917214,44.11764705882353,1610612765,24,29,2026-01-25T20:46:28Z,1570000,False,-29.0,28.0,1,right,MISS I. Stewart driving Layup - blocked,"[1630191, 1628370]",1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,4.08,Missed,,Stewart,I. Stewart,,,,,,,,,,,,,,,,Monk,1628370.0,
163,PT01M38.00S,2026-01-25T20:36:28.6Z,1,REGULAR,block,,[],1628370,,,1610612765,24,29,2026-01-25T20:51:18Z,1580000,False,,,0,,M. Monk BLOCK (2 BLK),[1628370],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
164,PT01M37.00S,2026-01-25T20:36:29.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,24,29,2026-01-25T20:37:42Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,162.0,,,,,,,,,
165,PT01M36.00S,2026-01-25T20:36:34.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,24,29,2026-01-25T20:36:39Z,1600000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,1627534.0,,,,,,,,,,,,,,
167,PT01M16.00S,2026-01-25T20:36:59.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631165,9.017739816031538,51.9607843137255,1610612758,24,31,2026-01-25T20:47:59Z,1620000,False,-10.0,32.0,1,left,K. Ellis driving finger roll Layup (2 PTS) (D. Schröder 2 AST),"[1631165, 203471]",1610612758.0,SAC,driving finger roll,,,,,,Restricted Area,0-8 Center,3.38,Made,2.0,Ellis,K. Ellis,D. Schröder,203471.0,2.0,,,,,,,,,,,,,,,
169,PT01M02.00S,2026-01-25T20:37:13.1Z,1,REGULAR,3pt,Jump Shot,[],1631093,92.59198423127464,1.9607843137254901,1610612765,27,31,2026-01-25T20:37:17Z,1640000,False,-240.0,17.0,1,right,J. Ivey 24' 3PT  (3 PTS) (R. Holland II 1 AST),"[1631093, 1641842]",1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,24.08,Made,3.0,Ivey,J. Ivey,R. Holland II,1641842.0,1.0,,,,,,,,,,,,,,,
171,PT00M58.10S,2026-01-25T20:37:18.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628370,8.09789750328515,49.01960784313725,1610612758,27,33,2026-01-25T20:49:50Z,1660000,False,5.0,24.0,1,left,M. Monk cutting DUNK (5 PTS) (D. Schröder 3 AST),"[1628370, 203471]",1610612758.0,SAC,cutting,,,,,,Restricted Area,0-8 Center,2.41,Made,5.0,Monk,M. Monk,D. Schröder,203471.0,3.0,,,,,,,,,,,,,,,
173,PT00M37.10S,2026-01-25T20:37:41.7Z,1,REGULAR,3pt,Jump Shot,[],1631093,72.35545335085413,80.88235294117648,1610612765,27,33,2026-01-25T20:37:46Z,1680000,False,154.0,207.0,1,right,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
174,PT00M34.20S,2026-01-25T20:37:44.6Z,1,REGULAR,rebound,offensive,[],202699,,,1610612765,27,33,2026-01-25T20:37:46Z,1690000,False,,,0,,T. Harris REBOUND (Off:1 Def:0),[202699],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Harris,T. Harris,,,,,,,,,173.0,1.0,0.0,1.0,,,,,,
