actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M39.00S,2025-11-11T00:14:45.7Z,1,REGULAR,foul,personal,['1freethrow'],1641842,,,1610612764,5,4,2025-11-11T00:14:54Z,180000,False,,,0,,R. Holland II shooting personal FOUL (1 PF) (McCollum 1 FT),"[1641842, 203468]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,McCollum,203468.0,,,,,
20,PT10M39.00S,2025-11-11T00:15:05.3Z,1,REGULAR,freethrow,1 of 1,[],203468,,,1610612764,5,5,2025-11-11T00:15:05Z,200000,False,,,0,,C. McCollum Free Throw 1 of 1 (5 PTS),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
21,PT10M23.00S,2025-11-11T00:15:26.2Z,1,REGULAR,turnover,out-of-bounds,[],1631105,,,1610612765,5,5,2025-11-11T00:15:36Z,210000,False,,,0,,J. Duren lost ball out-of-bounds TURNOVER (1 TO),[1631105],1610612765.0,DET,lost ball,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202027.0,,,,,1.0,,,,
22,PT10M07.00S,2025-11-11T00:15:50.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642848,6.1268068331143235,95.09803921568627,1610612764,5,5,2025-11-11T00:16:01Z,220000,False,-225.0,5.0,1,left,MISS T. Johnson 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
23,PT09M58.00S,2025-11-11T00:15:59.8Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,5,5,2025-11-11T00:16:01Z,230000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M50.00S,2025-11-11T00:16:07.0Z,1,REGULAR,3pt,Jump Shot,[],1629750,75.90341655716163,11.76470588235294,1610612765,5,5,2025-11-11T00:16:11Z,240000,False,-191.0,174.0,1,right,MISS J. Green 25' 3PT,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
25,PT09M48.00S,2025-11-11T00:16:09.0Z,1,REGULAR,rebound,defensive,[],1642848,,,1610612764,5,5,2025-11-11T00:16:11Z,250000,False,,,0,,T. Johnson REBOUND (Off:0 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT09M37.00S,2025-11-11T00:16:20.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,15.900131406044679,37.810202205882355,1610612764,5,5,2025-11-11T00:16:47Z,260000,False,61.0,97.0,1,left,MISS K. Middleton 11' pullup Shot,[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Right,11.45,Missed,,,,,,,,,,,,,,,,,,
27,PT09M35.00S,2025-11-11T00:16:22.2Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,5,5,2025-11-11T00:16:30Z,270000,False,,,0,,A. Sarr REBOUND (Off:1 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,26.0,2.0,1.0,1.0,,,,,,,,,,
28,PT09M33.00S,2025-11-11T00:16:24.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642259,8.886333771353483,56.372549019607845,1610612764,5,7,2025-11-11T00:16:34Z,280000,False,-32.0,31.0,1,left,A. Sarr turnaround Hook (2 PTS),[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,2.0,,,,,,,,,,,,,,,,,
29,PT09M13.00S,2025-11-11T00:16:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,88.12417871222075,53.431372549019606,1610612765,5,7,2025-11-11T00:16:49Z,290000,False,17.0,59.0,1,right,MISS C. Cunningham 6' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
30,PT09M09.00S,2025-11-11T00:16:47.8Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,5,7,2025-11-11T00:16:47Z,300000,False,,,0,,A. Sarr REBOUND (Off:1 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,29.0,3.0,2.0,1.0,,,,,,,,,,
31,PT08M56.00S,2025-11-11T00:17:01.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642259,6.438896189224705,51.40931372549019,1610612764,5,9,2025-11-11T00:17:08Z,310000,False,-7.0,8.0,1,left,A. Sarr driving DUNK (4 PTS) (K. Middleton 1 AST),"[1642259, 203114]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1.06,Made,4.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
33,PT08M46.00S,2025-11-11T00:17:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,85.62746386333771,44.36274509803921,1610612765,5,9,2025-11-11T00:18:07Z,330000,False,-28.0,83.0,1,right,MISS C. Cunningham 8' driving Layup - blocked,"[1630595, 1642273]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,8.73,Missed,,,,,,,,,,,,,,,George,1642273.0,,
34,PT08M46.00S,2025-11-11T00:17:17.1Z,1,REGULAR,block,,[],1642273,,,1610612765,5,9,2025-11-11T00:17:23Z,340000,False,,,0,,K. George BLOCK (1 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
35,PT08M43.00S,2025-11-11T00:17:20.1Z,1,REGULAR,rebound,offensive,[],1630595,,,1610612765,5,9,2025-11-11T00:18:07Z,350000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,33.0,2.0,1.0,1.0,,,,,,,,,,
36,PT08M42.00S,2025-11-11T00:17:32.4Z,1,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612765,5,9,2025-11-11T00:17:39Z,360000,False,,,0,,K. George shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1642273, 1630595]",1610612764.0,WAS,shooting,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628171.0,1.0,0.0,Cunningham,1630595.0,,,,,
38,PT08M42.00S,2025-11-11T00:17:43.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630595,,,1610612765,6,9,2025-11-11T00:17:43Z,380000,False,,,0,,C. Cunningham Free Throw 1 of 2 (3 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
39,PT08M42.00S,2025-11-11T00:18:00.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630595,,,1610612765,7,9,2025-11-11T00:18:00Z,390000,False,,,0,,C. Cunningham Free Throw 2 of 2 (4 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
40,PT08M36.00S,2025-11-11T00:18:08.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,4.812746386333772,53.431372549019606,1610612764,7,11,2025-11-11T00:18:17Z,400000,False,-17.0,-7.0,1,left,T. Johnson driving reverse Layup (2 PTS) (K. George 2 AST),"[1642848, 1642273]",1610612764.0,WAS,driving reverse,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,1.87,Made,2.0,K. George,1642273.0,2.0,,,,,,,,,,,,,,
42,PT08M24.00S,2025-11-11T00:18:22.9Z,1,REGULAR,violation,kicked ball,[],1642273,,,1610612765,7,11,2025-11-11T00:19:27Z,420000,False,,,0,,K. George kicked ball VIOLATION,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,1628171.0,,,,,,,,,
43,PT08M18.00S,2025-11-11T00:18:45.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,91.67214191852825,47.549019607843135,1610612765,7,11,2025-11-11T00:18:50Z,430000,False,-12.0,26.0,1,right,MISS J. Duren DUNK,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
44,PT08M15.00S,2025-11-11T00:18:47.6Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,7,11,2025-11-11T00:18:47Z,440000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,43.0,2.0,1.0,1.0,,,,,,,,,,
45,PT08M14.00S,2025-11-11T00:18:48.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,91.14651773981603,50.49019607843137,1610612765,9,11,2025-11-11T00:19:16Z,450000,False,2.0,31.0,1,right,J. Duren putback DUNK (2 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.08,Made,2.0,,,,,,,,,,,,,,,,,
46,PT08M06.00S,2025-11-11T00:18:59.4Z,1,REGULAR,turnover,lost ball,[],1642273,,,1610612764,9,11,2025-11-11T00:27:46Z,460000,False,,,0,,K. George lost ball TURNOVER (1 TO),"[1642273, 1630595]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628171.0,,,,,1.0,,,Cunningham,1630595.0
81,PT08M06.00S,2025-11-11T00:18:59.4Z,1,REGULAR,steal,,[],1630595,,,1610612765,9,11,2025-11-11T00:27:46Z,465000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
47,PT07M52.00S,2025-11-11T00:19:26.2Z,1,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612765,9,11,2025-11-11T00:19:43Z,470000,False,,,0,,K. George shooting personal FOUL (2 PF) (Duren 2 FT),"[1642273, 1631105]",1610612764.0,WAS,shooting,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,2.0,0.0,Duren,1631105.0,,,,,
49,PT07M52.00S,2025-11-11T00:19:56.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631105,,,1610612765,10,11,2025-11-11T00:19:56Z,490000,False,,,0,,J. Duren Free Throw 1 of 2 (3 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
50,PT07M52.00S,2025-11-11T00:20:11.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631105,,,1610612765,11,11,2025-11-11T00:20:11Z,500000,False,,,0,,J. Duren Free Throw 2 of 2 (4 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
51,PT07M35.00S,2025-11-11T00:20:29.7Z,1,REGULAR,foul,personal,['3freethrow'],1641842,,,1610612764,11,11,2025-11-11T00:20:44Z,510000,False,,,0,,R. Holland II shooting personal FOUL (2 PF) (McCollum 3 FT),"[1641842, 203468]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628171.0,2.0,0.0,McCollum,203468.0,,,,,
53,PT07M35.00S,2025-11-11T00:21:18.5Z,1,REGULAR,freethrow,1 of 3,[],203468,,,1610612764,11,12,2025-11-11T00:21:18Z,530000,False,,,0,,C. McCollum Free Throw 1 of 3 (6 PTS),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
54,PT07M35.00S,2025-11-11T00:21:36.8Z,1,REGULAR,freethrow,2 of 3,[],203468,,,1610612764,11,13,2025-11-11T00:21:36Z,540000,False,,,0,,C. McCollum Free Throw 2 of 3 (7 PTS),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
55,PT07M35.00S,2025-11-11T00:21:45.7Z,1,REGULAR,substitution,out,[],1641842,,,1610612764,11,13,2025-11-11T00:21:51Z,550000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M35.00S,2025-11-11T00:21:45.7Z,1,REGULAR,substitution,in,[],1642404,,,1610612764,11,13,2025-11-11T00:21:51Z,560000,False,,,0,,SUB in: C. Lanier,[1642404],1610612765.0,DET,,,,Lanier,C. Lanier,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M35.00S,2025-11-11T00:22:16.1Z,1,REGULAR,freethrow,3 of 3,[],203468,,,1610612764,11,14,2025-11-11T00:22:16Z,570000,False,,,0,,C. McCollum Free Throw 3 of 3 (8 PTS),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
58,PT07M22.00S,2025-11-11T00:22:29.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,71.96123521681997,21.323529411764707,1610612765,11,14,2025-11-11T00:22:34Z,580000,False,-143.0,211.0,1,right,MISS D. Robinson 25' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
59,PT07M20.00S,2025-11-11T00:22:31.4Z,1,REGULAR,rebound,defensive,[],203114,,,1610612764,11,14,2025-11-11T00:22:34Z,590000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,
60,PT07M09.00S,2025-11-11T00:22:43.0Z,1,REGULAR,3pt,Jump Shot,[],203468,7.178055190538765,4.901960784313726,1610612764,11,17,2025-11-11T00:22:50Z,600000,False,225.0,15.0,1,left,C. McCollum 3PT step back (11 PTS) (K. George 3 AST),"[203468, 1642273]",1610612764.0,WAS,step back,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,22.6,Made,11.0,K. George,1642273.0,3.0,,,,,,,,,,,,,,
62,PT06M55.00S,2025-11-11T00:22:57.0Z,1,REGULAR,3pt,Jump Shot,[],1630595,66.96780551905388,31.372549019607842,1610612765,11,17,2025-11-11T00:23:02Z,620000,False,-93.0,258.0,1,right,MISS C. Cunningham 27' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,27.43,Missed,,,,,,,,,,,,,,,,,,
63,PT06M53.00S,2025-11-11T00:22:59.0Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,11,17,2025-11-11T00:23:02Z,630000,False,,,0,,J. Duren REBOUND (Off:2 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,,62.0,3.0,1.0,2.0,,,,,,,,,,
64,PT06M50.00S,2025-11-11T00:23:02.5Z,1,REGULAR,turnover,lost ball,[],1631105,,,1610612765,11,17,2025-11-11T00:23:06Z,640000,False,,,0,,J. Duren lost ball TURNOVER (2 TO),"[1631105, 203114]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Middleton,203114.0
65,PT06M50.00S,2025-11-11T00:23:02.5Z,1,REGULAR,steal,,[],203114,,,1610612764,11,17,2025-11-11T00:23:04Z,650000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT06M43.00S,2025-11-11T00:23:09.1Z,1,REGULAR,turnover,lost ball,[],203114,,,1610612764,11,17,2025-11-11T00:23:13Z,660000,False,,,0,,K. Middleton lost ball TURNOVER (1 TO),"[203114, 1629130]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Robinson,1629130.0
67,PT06M43.00S,2025-11-11T00:23:09.1Z,1,REGULAR,steal,,[],1629130,,,1610612765,11,17,2025-11-11T00:23:11Z,670000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M38.00S,2025-11-11T00:23:14.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630595,89.30683311432325,38.970588235294116,1610612765,13,17,2025-11-11T00:23:21Z,680000,False,-55.0,48.0,1,right,C. Cunningham 7' driving floating bank Jump Shot (6 PTS),[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.31,Made,6.0,,,,,,,,,,,,,,,,,
69,PT06M18.00S,2025-11-11T00:23:34.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642259,10.068988173455978,45.34313725490196,1610612764,13,19,2025-11-11T00:23:39Z,690000,False,23.0,42.0,1,left,A. Sarr driving DUNK (6 PTS) (K. Middleton 2 AST),"[1642259, 203114]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,6.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,
71,PT06M18.00S,2025-11-11T00:23:41.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,13,19,2025-11-11T00:23:41Z,710000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M18.00S,2025-11-11T00:23:50.5Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,13,19,2025-11-11T00:26:59Z,720000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M18.00S,2025-11-11T00:23:50.5Z,1,REGULAR,substitution,out,[],203468,,,1610612765,13,19,2025-11-11T00:26:59Z,730000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M18.00S,2025-11-11T00:23:50.5Z,1,REGULAR,substitution,in,[],1630194,,,1610612765,13,19,2025-11-11T00:26:59Z,740000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M18.00S,2025-11-11T00:23:50.5Z,1,REGULAR,substitution,in,[],1642267,,,1610612765,13,19,2025-11-11T00:26:59Z,750000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M05.00S,2025-11-11T00:27:22.9Z,1,REGULAR,3pt,Jump Shot,[],1642404,70.38436268068331,24.019607843137255,1610612765,16,19,2025-11-11T00:27:28Z,760000,False,-130.0,226.0,1,right,C. Lanier 26' 3PT  (3 PTS) (C. Cunningham 1 AST),"[1642404, 1630595]",1610612765.0,DET,,,,Lanier,C. Lanier,,,,,Above the Break 3,24+ Left Center,26.06,Made,3.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
78,PT05M48.00S,2025-11-11T00:27:40.1Z,1,REGULAR,turnover,lost ball,[],203114,,,1610612764,16,19,2025-11-11T00:27:45Z,780000,False,,,0,,K. Middleton lost ball TURNOVER (2 TO),"[203114, 1630194]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,,,Reed,1630194.0
79,PT05M48.00S,2025-11-11T00:27:40.1Z,1,REGULAR,steal,,[],1630194,,,1610612765,16,19,2025-11-11T01:08:09Z,790000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
80,PT05M44.00S,2025-11-11T00:27:43.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630194,91.5407358738502,47.549019607843135,1610612765,18,19,2025-11-11T00:27:49Z,800000,False,-12.0,27.0,1,right,P. Reed running DUNK (2 PTS) (J. Green 1 AST),"[1630194, 1629750]",1610612765.0,DET,running,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,2.97,Made,2.0,J. Green,1629750.0,1.0,,,,,,,,,,,,,,
84,PT05M27.00S,2025-11-11T00:28:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,9.411957950065702,37.5,1610612764,18,19,2025-11-11T00:28:08Z,820000,False,62.0,36.0,1,left,MISS A. Sarr 7' Layup,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,,,,,,,,,,,,,,,,,
85,PT05M23.00S,2025-11-11T00:28:04.8Z,1,REGULAR,rebound,offensive,[],203114,,,1610612764,18,19,2025-11-11T00:32:26Z,830000,False,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,84.0,2.0,1.0,1.0,,,,,,,,,,
