actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-29T00:41:13.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-29T00:41:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-11-29T00:41:16.9Z,1,REGULAR,jumpball,recovered,[],1641783,,,1610612753,0,0,2025-11-29T00:41:16Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. J. Duren: Tip to T. da Silva,"[1641783, 1628976, 1631105]",1610612753.0,ORL,startperiod,T. da Silva,1641783.0,da Silva,T. da Silva,Carter Jr.,1628976.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-11-29T00:41:29.8Z,1,REGULAR,2pt,Jump Shot,[],1630217,22.28975032851511,26.96078431372549,1610612753,0,0,2025-11-29T00:41:36Z,70000,False,115.0,157.0,1,left,MISS D. Bane 19' Jump Shot,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,19.47,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2025-11-29T00:41:33.8Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,0,0,2025-11-29T00:41:36Z,80000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2025-11-29T00:41:44.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630591,7.440867279894875,64.2156862745098,1610612753,0,0,2025-11-29T00:41:51Z,90000,False,-71.0,17.0,1,left,MISS J. Suggs 7' driving floating bank Shot,[1630591],1610612753.0,ORL,driving floating bank,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,7.32,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2025-11-29T00:41:46.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,0,0,2025-11-29T00:41:51Z,100000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M20.00S,2025-11-29T00:41:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,91.93495400788436,52.450980392156865,1610612765,2,0,2025-11-29T00:42:30Z,110000,False,12.0,23.0,1,right,A. Thompson driving finger roll Layup (2 PTS) (C. Cunningham 1 AST),"[1641709, 1630595]",1610612765.0,DET,driving finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,
13,PT11M04.00S,2025-11-29T00:42:07.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,4.812746386333772,59.55882352941176,1610612753,2,0,2025-11-29T00:43:01Z,130000,False,-48.0,-7.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2025-11-29T00:42:08.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,2,0,2025-11-29T00:43:25Z,140000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M55.00S,2025-11-29T00:42:17.7Z,1,REGULAR,turnover,bad pass,[],1631105,,,1610612765,2,0,2025-11-29T00:42:21Z,150000,False,,,0,,J. Duren bad pass TURNOVER (1 TO),"[1631105, 1630591]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Suggs,1630591.0,,,,,,,
