actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT11M14.00S,2026-01-06T00:13:04.0Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,4,1,2026-01-06T00:38:51Z,180000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,
21,PT11M04.00S,2026-01-06T00:13:10.8Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,4,1,2026-01-06T00:13:15Z,210000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1628384]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Anunoby,1628384.0,,
22,PT11M04.00S,2026-01-06T00:13:10.8Z,1,REGULAR,steal,,[],1628384,,,1610612752,4,1,2026-01-06T00:13:12Z,220000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
23,PT11M01.00S,2026-01-06T00:13:14.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,9.937582128777924,47.549019607843135,1610612752,4,1,2026-01-06T00:15:46Z,230000,False,12.0,41.0,1,left,MISS M. Bridges driving reverse Layup,[1628969],1610612752.0,NYK,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,4.27,,,,,,,,
24,PT10M59.00S,2026-01-06T00:13:16.2Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,4,1,2026-01-06T00:15:46Z,240000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,
25,PT10M53.00S,2026-01-06T00:13:22.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630191,93.24901445466492,95.83333333333334,1610612765,7,1,2026-01-06T00:26:05Z,250000,False,229.0,11.0,1,right,I. Stewart 3PT running (3 PTS) (A. Thompson 1 AST),"[1630191, 1641709]",1610612765.0,DET,running,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,,22.95,A. Thompson,1641709.0,1.0,,,,,
27,PT10M43.00S,2026-01-06T00:13:32.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,7.178055190538765,63.23529411764706,1610612752,7,1,2026-01-06T00:16:55Z,270000,False,-66.0,15.0,1,left,MISS J. Brunson 6' driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.79,,,,,,,,
28,PT10M40.00S,2026-01-06T00:13:34.9Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612765,7,1,2026-01-06T00:13:34Z,280000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,
29,PT10M36.00S,2026-01-06T00:13:38.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630595,93.77463863337714,56.86274509803921,1610612765,9,1,2026-01-06T00:13:44Z,290000,False,34.0,6.0,1,right,C. Cunningham running Layup (2 PTS),[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,3.48,,,,,,,,
30,PT10M24.00S,2026-01-06T00:13:51.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,11.908672798948752,56.372549019607845,1610612752,9,3,2026-01-06T00:13:56Z,300000,False,-32.0,59.0,1,left,J. Brunson 6' driving floating Jump Shot (2 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,,6.74,,,,,,,,
31,PT10M02.00S,2026-01-06T00:14:13.3Z,1,REGULAR,3pt,Jump Shot,[],1630191,94.03745072273325,95.83333333333334,1610612765,9,3,2026-01-06T00:14:17Z,310000,False,229.0,4.0,1,right,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,22.92,,,,,,,,
32,PT10M00.00S,2026-01-06T00:14:15.3Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612765,9,3,2026-01-06T00:14:15Z,320000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Right Corner 3,24+ Right,,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,,
33,PT09M53.00S,2026-01-06T00:14:21.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630194,88.91261498028909,50.245098039215684,1610612765,11,3,2026-01-06T00:14:27Z,330000,False,1.0,52.0,1,right,P. Reed floating Jump Shot (2 PTS) (C. Cunningham 2 AST),"[1630194, 1630595]",1610612765.0,DET,floating,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,,5.17,C. Cunningham,1630595.0,2.0,,,,,
35,PT09M37.00S,2026-01-06T00:14:41.0Z,1,REGULAR,foul,personal,[],1630194,,,1610612752,11,3,2026-01-06T00:14:50Z,350000,False,,,0,,P. Reed personal FOUL (1 PF),"[1630194, 1626157]",1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,1627964.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
37,PT09M29.00S,2026-01-06T00:15:07.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,7.178055190538765,45.83333333333333,1610612752,11,3,2026-01-06T00:15:15Z,370000,False,21.0,15.0,1,left,MISS M. Robinson driving finger roll Layup,[1629011],1610612752.0,NYK,driving finger roll,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.56,,,,,,,,
38,PT09M26.00S,2026-01-06T00:15:10.9Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,11,3,2026-01-06T00:15:15Z,380000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,
39,PT09M19.00S,2026-01-06T00:15:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.38042049934296,40.19607843137255,1610612765,11,3,2026-01-06T00:15:22Z,390000,False,-49.0,10.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.0,,,,,,,,
40,PT09M16.00S,2026-01-06T00:15:21.2Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,11,3,2026-01-06T00:15:22Z,400000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,
41,PT09M09.00S,2026-01-06T00:15:27.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,7.30946123521682,60.049019607843135,1610612752,11,5,2026-01-06T00:15:32Z,410000,False,-50.0,16.0,1,left,J. Brunson driving floating Jump Shot (4 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,,,,,5.27,,,,,,,,
42,PT08M43.00S,2026-01-06T00:15:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,88.64980289093299,50.245098039215684,1610612765,11,5,2026-01-06T00:19:45Z,420000,False,1.0,54.0,1,right,MISS A. Thompson turnaround Shot,[1641709],1610612765.0,DET,turnaround,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.42,,,,,,,,
43,PT08M42.00S,2026-01-06T00:15:54.3Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612765,11,5,2026-01-06T00:19:45Z,430000,False,,,0,,P. Reed REBOUND (Off:2 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,42.0,3.0,1.0,2.0,,,,,,,,,
44,PT08M37.00S,2026-01-06T00:16:00.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,94.1688567674113,54.90196078431373,1610612765,13,5,2026-01-06T00:20:04Z,440000,False,25.0,2.0,1,right,P. Reed reverse Layup (4 PTS) (C. Cunningham 3 AST),"[1630194, 1630595]",1610612765.0,DET,reverse,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,2.46,C. Cunningham,1630595.0,3.0,,,,,
46,PT08M21.00S,2026-01-06T00:16:15.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,12.697109067017081,50.98039215686274,1610612752,13,7,2026-01-06T00:16:20Z,460000,False,-5.0,67.0,1,left,M. Bridges 6' fadeaway Jump Shot (2 PTS),[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,,6.71,,,,,,,,
47,PT08M09.00S,2026-01-06T00:16:29.8Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612765,13,7,2026-01-06T00:16:40Z,470000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Thompson 2 FT),"[1628969, 1641709]",1610612752.0,NYK,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Thompson,1641709.0,,,,,,,,,,,,,,,
49,PT08M09.00S,2026-01-06T00:16:55.4Z,1,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,14,7,2026-01-06T00:16:55Z,490000,False,,,0,,A. Thompson Free Throw 1 of 2 (1 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
50,PT08M09.00S,2026-01-06T00:16:56.4Z,1,REGULAR,substitution,out,[],1629011,,,1610612765,14,7,2026-01-06T00:17:03Z,500000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M09.00S,2026-01-06T00:16:56.4Z,1,REGULAR,substitution,in,[],1630540,,,1610612765,14,7,2026-01-06T00:17:03Z,510000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M09.00S,2026-01-06T00:17:21.7Z,1,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,15,7,2026-01-06T00:17:21Z,520000,False,,,0,,A. Thompson Free Throw 2 of 2 (2 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
53,PT07M56.00S,2026-01-06T00:17:37.1Z,1,REGULAR,2pt,Jump Shot,[],1628973,8.360709592641262,31.372549019607842,1610612752,15,9,2026-01-06T00:17:41Z,530000,False,93.0,26.0,1,left,J. Brunson 9' step back Jump Shot (6 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,Made,6.0,,,,,9.67,,,,,,,,
54,PT07M43.00S,2026-01-06T00:17:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,93.51182654402102,42.8921568627451,1610612765,15,9,2026-01-06T00:22:01Z,540000,False,-36.0,8.0,1,right,MISS P. Reed driving reverse Layup,[1630194],1610612765.0,DET,driving reverse,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.65,,,,,,,,
55,PT07M41.00S,2026-01-06T00:17:51.8Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,15,9,2026-01-06T00:17:54Z,550000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,
56,PT07M34.00S,2026-01-06T00:17:58.2Z,1,REGULAR,3pt,Jump Shot,[],1628384,27.94021024967148,17.15686274509804,1610612752,15,9,2026-01-06T00:18:03Z,560000,False,164.0,210.0,1,left,MISS O. Anunoby 26' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.67,,,,,,,,
57,PT07M32.00S,2026-01-06T00:18:00.2Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,15,9,2026-01-06T00:18:07Z,570000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,
58,PT07M20.00S,2026-01-06T00:18:12.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,93.11760840998686,57.59803921568627,1610612765,17,9,2026-01-06T00:22:36Z,580000,False,38.0,12.0,1,right,C. Cunningham turnaround bank Hook (4 PTS),[1630595],1610612765.0,DET,turnaround bank,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,3.99,,,,,,,,
59,PT07M07.00S,2026-01-06T00:18:25.4Z,1,REGULAR,2pt,Jump Shot,[],1628973,22.552562417871222,57.84313725490197,1610612752,17,11,2026-01-06T00:18:29Z,590000,False,-39.0,159.0,1,left,J. Brunson 16' pullup Jump Shot (8 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,,,Made,8.0,,,,,16.42,,,,,,,,
60,PT06M51.00S,2026-01-06T00:18:43.4Z,1,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612765,17,11,2026-01-06T00:18:51Z,600000,False,,,0,,D. Robinson lost ball out-of-bounds TURNOVER (1 TO),[1629130],1610612765.0,DET,lost ball,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,2003.0,,,,,,,,,,,,,,,1.0,,,,
61,PT06M51.00S,2026-01-06T00:18:53.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,17,11,2026-01-06T00:18:53Z,610000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M40.00S,2026-01-06T00:22:27.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630540,6.521024967148489,56.372549019607845,1610612752,17,13,2026-01-06T00:22:31Z,620000,False,-32.0,9.0,1,left,M. McBride driving Layup (2 PTS),[1630540],1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,3.31,,,,,,,,
63,PT06M24.00S,2026-01-06T00:22:46.5Z,1,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612765,17,13,2026-01-06T00:22:55Z,630000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1628384, 1630595]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,
65,PT06M24.00S,2026-01-06T00:23:15.4Z,1,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,18,13,2026-01-06T00:23:34Z,650000,False,,,0,,C. Cunningham Free Throw 1 of 2 (5 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
66,PT06M24.00S,2026-01-06T00:23:15.4Z,1,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,18,13,2026-01-06T00:23:34Z,660000,False,,,0,,MISS C. Cunningham Free Throw 2 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
67,PT06M21.00S,2026-01-06T00:23:18.4Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,18,13,2026-01-06T00:23:34Z,670000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,
68,PT06M00.00S,2026-01-06T00:23:53.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,9.937582128777924,50.98039215686274,1610612752,18,15,2026-01-06T00:23:57Z,680000,False,-5.0,41.0,1,left,J. Brunson driving Layup (10 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,,4.12,,,,,,,,
69,PT05M45.00S,2026-01-06T00:24:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,94.03745072273325,42.64705882352941,1610612765,20,15,2026-01-06T00:24:22Z,690000,False,-37.0,4.0,1,right,C. Cunningham driving reverse Layup (7 PTS),[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,3.7,,,,,,,,
70,PT05M27.00S,2026-01-06T00:24:34.1Z,1,REGULAR,foul,technical,['1freethrow'],1630194,,,1610612752,20,15,2026-01-06T00:24:44Z,700000,False,,,0,,P. Reed defensive-3-second technical FOUL (1 Tech),[1630194],1610612765.0,DET,defensive-3-second,,,Reed,P. Reed,,,,,,,2003.0,1.0,1.0,,,,,,,,,,,,,,,,,
71,PT05M27.00S,2026-01-06T00:24:57.5Z,1,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,20,16,2026-01-06T00:24:57Z,710000,False,,,0,,K. Towns technical Free Throw 1 of 1 (1 PTS),[1626157],1610612752.0,NYK,technical,,,Towns,K. Towns,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
72,PT05M27.00S,2026-01-06T00:24:58.6Z,1,REGULAR,substitution,out,[],1630194,,,1610612752,20,16,2026-01-06T00:25:20Z,720000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M27.00S,2026-01-06T00:24:58.6Z,1,REGULAR,substitution,out,[],1628384,,,1610612752,20,16,2026-01-06T00:25:20Z,730000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M27.00S,2026-01-06T00:24:58.6Z,1,REGULAR,substitution,out,[],1628969,,,1610612752,20,16,2026-01-06T00:25:20Z,740000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M27.00S,2026-01-06T00:24:58.6Z,1,REGULAR,substitution,out,[],1626157,,,1610612752,20,16,2026-01-06T00:25:20Z,750000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M27.00S,2026-01-06T00:24:58.6Z,1,REGULAR,substitution,in,[],1641842,,,1610612752,20,16,2026-01-06T00:25:20Z,760000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M27.00S,2026-01-06T00:24:58.6Z,1,REGULAR,substitution,in,[],203903,,,1610612752,20,16,2026-01-06T00:25:20Z,770000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M27.00S,2026-01-06T00:24:58.6Z,1,REGULAR,substitution,in,[],1629011,,,1610612752,20,16,2026-01-06T00:25:20Z,780000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M27.00S,2026-01-06T00:24:58.6Z,1,REGULAR,substitution,in,[],1641755,,,1610612752,20,16,2026-01-06T00:25:20Z,790000,False,,,0,,SUB in: K. McCullar Jr.,[1641755],1610612752.0,NYK,,,,McCullar Jr.,K. McCullar Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M13.00S,2026-01-06T00:25:31.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,29.911300919842315,10.049019607843137,1610612752,20,16,2026-01-06T00:32:34Z,800000,False,200.0,229.0,1,left,MISS J. Brunson 30' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,30.37,,,,,,,,
81,PT05M10.00S,2026-01-06T00:25:34.9Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,20,16,2026-01-06T00:25:37Z,810000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,80.0,2.0,2.0,0.0,,,,,,,,,
82,PT05M05.00S,2026-01-06T00:25:43.0Z,1,REGULAR,foul,personal,['2freethrow'],1641755,,,1610612765,20,16,2026-01-06T00:25:56Z,820000,False,,,0,,K. McCullar Jr. shooting personal FOUL (1 PF) (Stewart 2 FT),"[1641755, 1630191]",1610612752.0,NYK,shooting,,,McCullar Jr.,K. McCullar Jr.,,,,,Restricted Area,0-8 Center,1626300.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,
