actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
20,PT10M35.00S,2026-02-24T00:15:23.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642264,91.90210249671485,61.27450980392157,1610612759,2,6,2026-02-24T00:15:28Z,200000,False,56.0,24.0,1,right,MISS S. Castle 6' running Layup,[1642264],1610612759.0,SAS,running,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,,,,,,,,,,,
21,PT10M32.00S,2026-02-24T00:15:25.8Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,2,6,2026-02-24T00:15:25Z,210000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,
22,PT10M28.00S,2026-02-24T00:15:29.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630595,15.423784494086718,47.549019607843135,1610612765,2,6,2026-02-24T00:16:08Z,220000,False,12.0,92.0,1,left,MISS C. Cunningham 9' running pullup Shot,[1630595],1610612765.0,DET,running pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,9.33,Missed,,,,,,,,,,,,,,,,,,
23,PT10M25.00S,2026-02-24T00:15:32.3Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,2,6,2026-02-24T00:15:35Z,230000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,
24,PT10M18.00S,2026-02-24T00:15:39.7Z,1,REGULAR,3pt,Jump Shot,[],1630170,93.2161629434954,3.1862745098039227,1610612759,2,9,2026-02-24T00:15:44Z,240000,False,-234.0,11.0,1,right,D. Vassell 3PT  (9 PTS) (D. Fox 2 AST),"[1630170, 1628368]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,23.44,Made,9.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
26,PT10M04.00S,2026-02-24T00:15:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,6.225361366622863,41.91176470588235,1610612765,2,9,2026-02-24T00:16:05Z,260000,False,40.0,6.0,1,left,MISS A. Thompson reverse Layup,[1641709],1610612765.0,DET,reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
27,PT10M03.00S,2026-02-24T00:15:56.0Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,2,9,2026-02-24T00:16:05Z,270000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,26.0,2.0,2.0,0.0,,,,,
28,PT10M00.00S,2026-02-24T00:16:01.5Z,1,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612759,2,9,2026-02-24T00:16:09Z,280000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (1 TO),[1628368],1610612759.0,SAS,bad pass,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,202058.0,,,,,,,,,1.0,,,,
29,PT09M43.00S,2026-02-24T00:16:28.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,7.276609724047319,43.627450980392155,1610612765,2,9,2026-02-24T00:21:23Z,290000,False,32.0,16.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,,,,,
31,PT09M42.00S,2026-02-24T00:16:29.8Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,2,9,2026-02-24T00:21:23Z,310000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,29.0,1.0,0.0,1.0,,,,,
39,PT09M41.00S,2026-02-24T00:16:32.1Z,1,REGULAR,turnover,out-of-bounds,[],1641709,,,1610612765,2,9,2026-02-24T00:21:12Z,315000,False,,,0,,A. Thompson step out-of-bounds TURNOVER (1 TO),[1641709],1610612765.0,DET,step,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,,,,,,,,,1.0,,,,
33,PT09M31.00S,2026-02-24T00:16:48.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641705,89.14257555847568,48.529411764705884,1610612759,2,11,2026-02-24T00:21:00Z,330000,False,-7.0,50.0,1,right,V. Wembanyama alley-oop DUNK (2 PTS) (S. Castle 2 AST),"[1641705, 1642264]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,5.01,Made,2.0,S. Castle,1642264.0,2.0,,,,,,,,,,,,,,
35,PT09M31.00S,2026-02-24T00:16:59.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,2,11,2026-02-24T00:16:59Z,350000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M14.00S,2026-02-24T00:20:44.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,20.285808147174762,36.029411764705884,1610612765,2,11,2026-02-24T00:21:26Z,360000,False,70.0,138.0,1,left,MISS C. Cunningham 15' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,15.49,Missed,,,,,,,,,,,,,,,,,,
37,PT09M14.00S,2026-02-24T00:20:47.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,2,11,2026-02-24T00:20:47Z,370000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,36.0,,,,,,,,
40,PT09M05.00S,2026-02-24T00:21:08.4Z,1,REGULAR,foul,personal,[],1630595,,,1610612759,2,11,2026-02-24T00:21:13Z,390000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 1641705]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,,1628159.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,,,
42,PT08M59.00S,2026-02-24T00:21:30.4Z,1,REGULAR,3pt,Jump Shot,[],1641705,75.21353482260184,89.2156862745098,1610612759,2,14,2026-02-24T00:21:34Z,410000,False,196.0,180.0,1,right,V. Wembanyama 26' 3PT  (5 PTS) (S. Castle 3 AST),"[1641705, 1642264]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,26.65,Made,5.0,S. Castle,1642264.0,3.0,,,,,,,,,,,,,,
44,PT08M43.00S,2026-02-24T00:21:45.7Z,1,REGULAR,3pt,Jump Shot,[],1630595,28.43298291721419,19.117647058823522,1610612765,2,14,2026-02-24T00:21:49Z,430000,False,154.0,215.0,1,left,MISS C. Cunningham 26' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
45,PT08M40.00S,2026-02-24T00:21:48.7Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,2,14,2026-02-24T00:21:49Z,440000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,
46,PT08M34.00S,2026-02-24T00:21:54.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,92.42772667542707,1.7156862745098067,1610612759,2,14,2026-02-24T00:27:17Z,450000,False,-241.0,19.0,1,right,MISS D. Fox 24' running 3PT,[1628368],1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,24.21,Missed,,,,,,,,,,,,,,,,,,
47,PT08M32.00S,2026-02-24T00:21:56.2Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,2,14,2026-02-24T00:21:58Z,460000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,46.0,1.0,1.0,0.0,,,,,
48,PT08M25.00S,2026-02-24T00:22:03.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,15.160972404730614,51.22549019607843,1610612765,2,14,2026-02-24T00:22:07Z,470000,False,-6.0,90.0,1,left,MISS T. Harris 9' floating Shot,[202699],1610612765.0,DET,floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,9.02,Missed,,,,,,,,,,,,,,,,,,
49,PT08M24.00S,2026-02-24T00:22:04.7Z,1,REGULAR,rebound,offensive,[],202699,,,1610612765,2,14,2026-02-24T00:22:04Z,480000,False,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,48.0,2.0,1.0,1.0,,,,,
50,PT08M10.00S,2026-02-24T00:22:18.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202699,9.510512483574246,49.754901960784316,1610612765,2,14,2026-02-24T00:22:23Z,490000,False,1.0,37.0,1,left,MISS T. Harris driving Hook,[202699],1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
51,PT08M08.00S,2026-02-24T00:22:20.7Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,2,14,2026-02-24T00:22:20Z,500000,False,,,0,,J. Duren REBOUND (Off:2 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,50.0,2.0,0.0,2.0,,,,,
52,PT08M07.00S,2026-02-24T00:22:21.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,8.459264126149804,49.01960784313726,1610612765,4,14,2026-02-24T00:23:20Z,510000,False,5.0,27.0,1,left,J. Duren putback Layup (4 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.74,Made,4.0,,,,,,,,,,,,,,,,,
53,PT07M51.00S,2026-02-24T00:22:37.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,80.33837056504599,45.58823529411765,1610612759,4,14,2026-02-24T00:22:41Z,520000,False,-22.0,132.0,1,right,MISS S. Castle 13' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,13.41,Missed,,,,,,,,,,,,,,,,,,
54,PT07M49.00S,2026-02-24T00:22:39.9Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,4,14,2026-02-24T00:22:39Z,530000,False,,,0,,J. Duren REBOUND (Off:2 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,53.0,3.0,1.0,2.0,,,,,
55,PT07M41.00S,2026-02-24T00:22:48.8Z,1,REGULAR,3pt,Jump Shot,[],1629130,33.295006570302235,46.568627450980394,1610612765,4,14,2026-02-24T00:27:07Z,540000,False,17.0,260.0,1,left,MISS D. Robinson 26' pullup 3PT,[1629130],1610612765.0,DET,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
56,PT07M38.00S,2026-02-24T00:22:51.8Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,4,14,2026-02-24T00:22:52Z,550000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,55.0,3.0,3.0,0.0,,,,,
57,PT07M32.00S,2026-02-24T00:22:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,92.29632063074901,37.99019607843137,1610612759,4,14,2026-02-24T00:26:59Z,560000,False,-60.0,20.0,1,right,MISS S. Castle 6' driving Layup - blocked,"[1642264, 1630595]",1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,,,Cunningham,1630595.0,,
58,PT07M32.00S,2026-02-24T00:22:57.2Z,1,REGULAR,block,,[],1630595,,,1610612759,4,14,2026-02-24T00:22:59Z,570000,False,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT07M28.00S,2026-02-24T00:23:01.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,4,14,2026-02-24T00:23:05Z,580000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,57.0,3.0,2.0,1.0,,,,,
60,PT07M23.00S,2026-02-24T00:23:05.8Z,1,REGULAR,3pt,Jump Shot,[],1630595,33.163600525624176,48.529411764705884,1610612765,7,14,2026-02-24T00:26:39Z,590000,False,7.0,259.0,1,left,C. Cunningham 25' 3PT  (3 PTS) (D. Robinson 1 AST),"[1630595, 1629130]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,25.93,Made,3.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,,,,
62,PT07M05.00S,2026-02-24T00:23:27.8Z,1,REGULAR,foul,personal,[],1631105,,,1610612759,7,14,2026-02-24T00:23:48Z,610000,False,,,0,,J. Duren personal FOUL (1 PF),"[1631105, 1642264]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,,,,,202058.0,1.0,0.0,Castle,1642264.0,,,,,,,,,
65,PT07M00.00S,2026-02-24T00:24:41.0Z,1,REGULAR,turnover,bad pass,[],1642264,,,1610612759,7,14,2026-02-24T00:24:46Z,640000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 1631105]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Duren,1631105.0
70,PT07M00.00S,2026-02-24T00:24:41.0Z,1,REGULAR,steal,,[],1631105,,,1610612765,7,14,2026-02-24T00:25:40Z,645000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT06M58.00S,2026-02-24T00:24:44.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630595,6.619579500657039,45.34313725490197,1610612765,7,14,2026-02-24T00:25:06Z,650000,False,23.0,10.0,1,left,MISS C. Cunningham running Layup,[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
67,PT06M57.00S,2026-02-24T00:24:45.3Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,7,14,2026-02-24T00:25:06Z,660000,False,,,0,,J. Duren REBOUND (Off:3 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,66.0,4.0,1.0,3.0,,,,,
68,PT06M56.00S,2026-02-24T00:24:47.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1631105,5.590000152587891,50.0,1610612765,9,14,2026-02-24T00:26:28Z,670000,False,0.0,0.0,1,left,J. Duren tip Layup (6 PTS),[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
69,PT06M56.00S,2026-02-24T00:24:53.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,9,14,2026-02-24T00:24:53Z,680000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M39.00S,2026-02-24T00:28:43.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.95335085413929,40.68627450980392,1610612759,9,16,2026-02-24T00:56:25Z,690000,False,-47.0,14.0,1,right,D. Fox driving Layup (2 PTS),[1628368],1610612759.0,SAS,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,4.86,Made,2.0,,,,,,,,,,,,,,,,,
72,PT06M20.00S,2026-02-24T00:29:03.1Z,1,REGULAR,3pt,Jump Shot,[],1629130,26.330486202365307,84.06862745098039,1610612765,12,16,2026-02-24T00:56:39Z,700000,False,-170.0,195.0,1,left,D. Robinson 25' 3PT pullup (3 PTS) (C. Cunningham 1 AST),"[1629130, 1630595]",1610612765.0,DET,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.89,Made,3.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
74,PT06M06.00S,2026-02-24T00:29:22.2Z,1,REGULAR,foul,personal,[],1631105,,,1610612759,12,16,2026-02-24T00:29:33Z,720000,False,,,0,,J. Duren personal FOUL (2 PF),"[1631105, 1641705]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right,,,,,,,1627962.0,2.0,0.0,Wembanyama,1641705.0,,,,,,,,,
76,PT06M06.00S,2026-02-24T00:29:32.8Z,1,REGULAR,substitution,out,[],1631105,,,1610612759,12,16,2026-02-24T00:29:41Z,740000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M06.00S,2026-02-24T00:29:32.8Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,12,16,2026-02-24T00:29:41Z,750000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M06.00S,2026-02-24T00:29:32.8Z,1,REGULAR,substitution,in,[],1630194,,,1610612759,12,16,2026-02-24T00:29:41Z,760000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M06.00S,2026-02-24T00:29:32.8Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,12,16,2026-02-24T00:29:41Z,770000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M06.00S,2026-02-24T00:29:44.3Z,1,REGULAR,substitution,out,[],202699,,,1610612759,12,16,2026-02-24T00:29:53Z,780000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M06.00S,2026-02-24T00:29:44.3Z,1,REGULAR,substitution,in,[],1641842,,,1610612759,12,16,2026-02-24T00:29:53Z,790000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M58.00S,2026-02-24T00:30:10.2Z,1,REGULAR,3pt,Jump Shot,[],1630170,69.30026281208936,73.2843137254902,1610612759,12,16,2026-02-24T00:30:15Z,800000,False,116.0,236.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
83,PT05M56.00S,2026-02-24T00:30:12.2Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,12,16,2026-02-24T00:30:15Z,810000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,82.0,2.0,2.0,0.0,,,,,
84,PT05M51.00S,2026-02-24T00:30:17.4Z,1,REGULAR,turnover,bad pass,[],1641709,,,1610612765,12,16,2026-02-24T00:30:22Z,820000,False,,,0,,A. Thompson bad pass TURNOVER (2 TO),"[1641709, 1628368]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2.0,,,Fox,1628368.0
85,PT05M51.00S,2026-02-24T00:30:17.4Z,1,REGULAR,steal,,[],1628368,,,1610612759,12,16,2026-02-24T00:30:19Z,830000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
86,PT05M43.00S,2026-02-24T00:30:24.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,92.16491458607096,42.892156862745104,1610612759,12,16,2026-02-24T00:30:30Z,840000,False,-36.0,21.0,1,right,MISS D. Fox running Layup,[1628368],1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
87,PT05M40.00S,2026-02-24T00:30:27.9Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,12,16,2026-02-24T00:30:27Z,850000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,86.0,2.0,1.0,1.0,,,,,
