actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
88,PT05M34.00S,2026-01-02T00:26:43.4Z,1,REGULAR,substitution,out,[],1642276,,,1610612765,16,13,2026-01-02T00:26:58Z,850000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M34.00S,2026-01-02T00:26:43.4Z,1,REGULAR,substitution,in,[],1631107,,,1610612765,16,13,2026-01-02T00:26:58Z,880000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M18.00S,2026-01-02T00:27:04.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629130,94.03745072273325,52.94117647058824,1610612765,18,13,2026-01-02T00:29:03Z,890000,False,15.0,4.0,1,right,D. Robinson driving reverse Layup (5 PTS) (A. Thompson 2 AST),"[1629130, 1641709]",1610612765.0,DET,driving reverse,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.51,Made,5.0,A. Thompson,1641709.0,2.0,,,,,,,,,,,,,,
94,PT04M58.00S,2026-01-02T00:27:25.0Z,1,REGULAR,3pt,Jump Shot,[],1631170,28.33442838370565,77.45098039215686,1610612748,18,13,2026-01-02T00:27:28Z,910000,False,-137.0,214.0,1,left,MISS J. Jaquez Jr. 25' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
95,PT04M56.00S,2026-01-02T00:27:26.6Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,18,13,2026-01-02T00:27:26Z,920000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,94.0,2.0,2.0,0.0,,,
96,PT04M39.00S,2026-01-02T00:27:44.0Z,1,REGULAR,turnover,bad pass,[],1641709,,,1610612765,18,13,2026-01-02T00:27:49Z,930000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641709, 1631170]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Jaquez Jr.,1631170.0
97,PT04M39.00S,2026-01-02T00:27:44.0Z,1,REGULAR,steal,,[],1631170,,,1610612748,18,13,2026-01-02T00:27:45Z,940000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
98,PT04M35.00S,2026-01-02T00:27:49.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,6.652431011826544,51.9607843137255,1610612748,18,15,2026-01-02T00:27:57Z,950000,False,-10.0,10.0,1,left,B. Adebayo running alley-oop DUNK (2 PTS) (J. Jaquez Jr. 1 AST),"[1628389, 1631170]",1610612748.0,MIA,running alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.4,Made,2.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,,,,
100,PT04M34.00S,2026-01-02T00:27:57.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,18,15,2026-01-02T00:27:57Z,970000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M34.00S,2026-01-02T00:30:22.3Z,1,REGULAR,substitution,out,[],1629130,,,1610612765,18,15,2026-01-02T00:30:48Z,980000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M34.00S,2026-01-02T00:30:22.3Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,18,15,2026-01-02T00:30:48Z,990000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M34.00S,2026-01-02T00:30:22.3Z,1,REGULAR,substitution,in,[],1631105,,,1610612765,18,15,2026-01-02T00:30:48Z,1000000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M34.00S,2026-01-02T00:30:22.3Z,1,REGULAR,substitution,in,[],1631093,,,1610612765,18,15,2026-01-02T00:30:48Z,1010000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M14.00S,2026-01-02T00:31:16.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,87.20433639947439,42.15686274509804,1610612765,20,15,2026-01-02T00:31:21Z,1020000,False,-39.0,68.0,1,right,C. Cunningham 7' driving floating Jump Shot (6 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.83,Made,6.0,,,,,,,,,,,,,,,,,
106,PT04M00.00S,2026-01-02T00:31:33.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,12.171484888304862,47.05882352941176,1610612748,20,17,2026-01-02T00:31:59Z,1030000,False,15.0,62.0,1,left,J. Jaquez Jr. 6' driving finger roll Layup (3 PTS) (D. Mitchell 3 AST),"[1631170, 1630558]",1610612748.0,MIA,driving finger roll,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.36,Made,3.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,,,,,
107,PT04M00.00S,2026-01-02T00:31:37.9Z,1,REGULAR,foul,personal,['1freethrow'],1630595,,,1610612748,20,17,2026-01-02T00:31:46Z,1040000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Jaquez Jr. 1 FT),"[1630595, 1631170]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,
109,PT04M00.00S,2026-01-02T00:31:46.8Z,1,REGULAR,substitution,out,[],1641709,,,1610612748,20,17,2026-01-02T00:32:02Z,1060000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M00.00S,2026-01-02T00:31:46.8Z,1,REGULAR,substitution,out,[],1626181,,,1610612748,20,17,2026-01-02T00:32:02Z,1070000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M00.00S,2026-01-02T00:31:46.8Z,1,REGULAR,substitution,out,[],1630558,,,1610612748,20,17,2026-01-02T00:32:02Z,1080000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M00.00S,2026-01-02T00:31:46.8Z,1,REGULAR,substitution,in,[],1641842,,,1610612748,20,17,2026-01-02T00:32:02Z,1090000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M00.00S,2026-01-02T00:31:46.8Z,1,REGULAR,substitution,in,[],1630696,,,1610612748,20,17,2026-01-02T00:32:02Z,1100000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M00.00S,2026-01-02T00:31:46.8Z,1,REGULAR,substitution,in,[],1642857,,,1610612748,20,17,2026-01-02T00:32:02Z,1110000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M00.00S,2026-01-02T00:32:06.9Z,1,REGULAR,freethrow,1 of 1,[],1631170,,,1610612748,20,17,2026-01-02T00:32:06Z,1120000,False,,,0,,MISS J. Jaquez Jr. Free Throw 1 of 1,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
116,PT03M58.00S,2026-01-02T00:32:07.4Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,20,17,2026-01-02T00:32:07Z,1130000,False,,,0,,J. Duren REBOUND (Off:0 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,115.0,4.0,4.0,0.0,,,
117,PT03M37.00S,2026-01-02T00:32:27.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,91.27792378449409,51.470588235294116,1610612765,20,17,2026-01-02T00:32:34Z,1140000,False,7.0,29.0,1,right,MISS J. Duren turnaround Hook,[1631105],1610612765.0,DET,turnaround,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
118,PT03M35.00S,2026-01-02T00:32:29.8Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,20,17,2026-01-02T00:43:15Z,1150000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,117.0,1.0,1.0,0.0,,,
119,PT03M30.00S,2026-01-02T00:32:35.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,10.5946123521682,51.9607843137255,1610612748,20,19,2026-01-02T00:32:44Z,1160000,False,-10.0,47.0,1,left,B. Adebayo running Layup (4 PTS) (J. Jaquez Jr. 2 AST),"[1628389, 1631170]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,4.0,J. Jaquez Jr.,1631170.0,2.0,,,,,,,,,,,,,,
177,PT03M21.00S,2026-01-02T00:32:39.5Z,1,REGULAR,turnover,lost ball,[],1630595,,,1610612765,20,19,2026-01-02T00:43:56Z,1175000,False,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 1631170]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Jaquez Jr.,1631170.0
178,PT03M21.00S,2026-01-02T00:32:39.5Z,1,REGULAR,steal,,[],1631170,,,1610612748,20,19,2026-01-02T00:43:56Z,1177500,False,,,0,,J. Jaquez Jr. STEAL (2 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
125,PT03M16.00S,2026-01-02T00:32:52.1Z,1,REGULAR,foul,personal,[],1629750,,,1610612748,20,19,2026-01-02T00:33:40Z,1210000,False,,,0,,J. Green personal FOUL (1 PF),"[1629750, 1631107]",1610612765.0,DET,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,200832.0,1.0,0.0,Jović,1631107.0,,,,,,,,,
127,PT03M16.00S,2026-01-02T00:33:02.6Z,1,REGULAR,substitution,out,[],1630595,,,1610612748,20,19,2026-01-02T00:33:05Z,1230000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M16.00S,2026-01-02T00:33:02.6Z,1,REGULAR,substitution,in,[],1631204,,,1610612748,20,19,2026-01-02T00:33:05Z,1240000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M09.00S,2026-01-02T00:33:28.2Z,1,REGULAR,foul,personal,[],1631204,,,1610612748,20,19,2026-01-02T00:33:32Z,1250000,False,,,0,,M. Sasser personal FOUL (1 PF),"[1631204, 1642857]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Left,,,,,,,2002.0,1.0,0.0,Jakučionis,1642857.0,,,,,,,,,
131,PT03M04.00S,2026-01-02T00:33:53.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612748,20,19,2026-01-02T00:34:02Z,1270000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1631105, 1628389]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200832.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
133,PT03M04.00S,2026-01-02T00:34:19.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,20,20,2026-01-02T00:44:02Z,1290000,False,,,0,,B. Adebayo Free Throw 1 of 2 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
134,PT03M04.00S,2026-01-02T00:34:35.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,20,21,2026-01-02T00:44:02Z,1300000,False,,,0,,B. Adebayo Free Throw 2 of 2 (6 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
135,PT02M47.00S,2026-01-02T00:34:53.2Z,1,REGULAR,2pt,Jump Shot,[],1631204,75.90341655716163,41.911764705882355,1610612765,20,21,2026-01-02T00:34:58Z,1310000,False,-40.0,174.0,1,right,MISS M. Sasser 17' step back Shot,[1631204],1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Center,17.86,Missed,,,,,,,,,,,,,,,,,,
136,PT02M45.00S,2026-01-02T00:34:55.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,20,21,2026-01-02T00:34:58Z,1320000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,135.0,4.0,3.0,1.0,,,
137,PT02M39.00S,2026-01-02T00:35:04.1Z,1,REGULAR,turnover,out-of-bounds,[],1631170,,,1610612748,20,21,2026-01-02T00:35:11Z,1330000,False,,,0,,J. Jaquez Jr. bad pass out-of-bounds TURNOVER (1 TO),[1631170],1610612748.0,MIA,bad pass,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,,,,,,,1628951.0,,,,,,,,,,,1.0,,
138,PT02M19.00S,2026-01-02T00:35:30.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631105,89.30683311432325,43.872549019607845,1610612765,20,21,2026-01-02T00:35:35Z,1340000,False,-31.0,48.0,1,right,MISS J. Duren driving floating Shot,[1631105],1610612765.0,DET,driving floating,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
139,PT02M17.00S,2026-01-02T00:35:32.5Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,20,21,2026-01-02T00:35:35Z,1350000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,138.0,1.0,1.0,0.0,,,
140,PT02M11.00S,2026-01-02T00:35:37.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630696,22.421156373193167,90.68627450980392,1610612748,20,24,2026-01-02T00:38:33Z,1360000,False,-203.0,158.0,1,left,D. Smith 25' 3PT running (3 PTS) (N. Jović 1 AST),"[1630696, 1631107]",1610612748.0,MIA,running,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,25.77,Made,3.0,N. Jović,1631107.0,1.0,,,,,,,,,,,,,,
142,PT01M58.00S,2026-01-02T00:35:50.7Z,1,REGULAR,3pt,Jump Shot,[],1641842,92.9862023653088,96.07843137254902,1610612765,20,24,2026-01-02T00:38:48Z,1380000,False,230.0,13.0,1,right,MISS R. Holland II pullup 3PT,[1641842],1610612765.0,DET,pullup,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
143,PT01M56.00S,2026-01-02T00:35:52.7Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,20,24,2026-01-02T00:35:54Z,1390000,False,,,0,,N. Jović REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,142.0,2.0,2.0,0.0,,,
144,PT01M51.00S,2026-01-02T00:35:58.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631107,32.670827858081466,49.01960784313725,1610612748,20,27,2026-01-02T00:39:09Z,1400000,False,5.0,255.0,1,left,N. Jović 25' 3PT running pullup (3 PTS),[1631107],1610612748.0,MIA,running pullup,,,Jović,N. Jović,,,,,Above the Break 3,24+ Center,25.46,Made,3.0,,,,,,,,,,,,,,,,,
145,PT01M29.00S,2026-01-02T00:36:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,87.46714848883047,41.42156862745098,1610612765,20,27,2026-01-02T00:39:56Z,1410000,False,-43.0,65.0,1,right,MISS J. Duren 7' driving floating bank Shot,[1631105],1610612765.0,DET,driving floating bank,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,,,,,,,,
146,PT01M26.00S,2026-01-02T00:36:22.5Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,20,27,2026-01-02T00:37:22Z,1420000,False,,,0,,N. Jović REBOUND (Off:0 Def:3),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,145.0,3.0,3.0,0.0,,,
147,PT01M16.00S,2026-01-02T00:36:33.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,7.703679369250986,45.09803921568628,1610612748,20,29,2026-01-02T00:36:40Z,1430000,False,25.0,20.0,1,left,J. Jaquez Jr. driving finger roll Layup (5 PTS),[1631170],1610612748.0,MIA,driving finger roll,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.16,Made,5.0,,,,,,,,,,,,,,,,,
148,PT01M16.00S,2026-01-02T00:36:40.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612765,20,29,2026-01-02T00:36:40Z,1440000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M16.00S,2026-01-02T00:37:33.1Z,1,REGULAR,substitution,out,[],1628389,,,1610612765,20,29,2026-01-02T00:38:10Z,1450000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M16.00S,2026-01-02T00:37:33.1Z,1,REGULAR,substitution,in,[],1642276,,,1610612765,20,29,2026-01-02T00:38:10Z,1460000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M53.50S,2026-01-02T00:38:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,93.51182654402102,45.34313725490196,1610612765,22,29,2026-01-02T00:38:45Z,1470000,False,-23.0,8.0,1,right,J. Duren Layup (6 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.48,Made,6.0,,,,,,,,,,,,,,,,,
152,PT00M44.70S,2026-01-02T00:38:54.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642276,12.434296977660972,41.17647058823529,1610612748,22,31,2026-01-02T00:39:00Z,1480000,False,44.0,64.0,1,left,K. Ware 7' floating Jump Shot (2 PTS) (N. Jović 2 AST),"[1642276, 1631107]",1610612748.0,MIA,floating,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,7.81,Made,2.0,N. Jović,1631107.0,2.0,,,,,,,,,,,,,,
154,PT00M35.00S,2026-01-02T00:39:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,87.07293035479631,46.81372549019608,1610612765,22,31,2026-01-02T00:39:27Z,1500000,False,-16.0,69.0,1,right,MISS J. Ivey 7' driving Layup - blocked,"[1631093, 1630696]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,,,,,Smith,1630696.0,,,,,,,
155,PT00M35.00S,2026-01-02T00:39:07.4Z,1,REGULAR,block,,[],1630696,,,1610612765,22,31,2026-01-02T00:40:29Z,1510000,False,,,0,,D. Smith BLOCK (1 BLK),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT00M35.00S,2026-01-02T00:39:07.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,22,31,2026-01-02T00:39:27Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,154.0,,,,,,
158,PT00M32.80S,2026-01-02T00:39:27.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631204,83.919185282523,78.43137254901961,1610612765,24,31,2026-01-02T00:39:31Z,1540000,False,142.0,99.0,1,right,M. Sasser 17' Jump Shot (2 PTS) (J. Ivey 1 AST),"[1631204, 1631093]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Right,17.31,Made,2.0,J. Ivey,1631093.0,1.0,,,,,,,,,,,,,,
160,PT00M13.30S,2026-01-02T00:39:54.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612748,24,31,2026-01-02T00:40:03Z,1560000,False,,,0,,R. Holland II personal FOUL (1 PF) (Jović 2 FT),"[1641842, 1631107]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Mid-Range,16-24 Right Center,,,,,,,2002.0,1.0,0.0,Jović,1631107.0,,,,,,,,,
162,PT00M13.30S,2026-01-02T00:40:21.1Z,1,REGULAR,freethrow,1 of 2,[],1631107,,,1610612748,24,32,2026-01-02T00:40:21Z,1580000,False,,,0,,N. Jović Free Throw 1 of 2 (4 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
173,PT00M13.30S,2026-01-02T00:40:44.1Z,1,REGULAR,substitution,out,[],1641842,,,1610612748,24,32,2026-01-02T00:43:51Z,1605000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M13.30S,2026-01-02T00:40:44.1Z,1,REGULAR,substitution,out,[],1629750,,,1610612748,24,32,2026-01-02T00:43:51Z,1617500,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M13.30S,2026-01-02T00:40:44.1Z,1,REGULAR,substitution,in,[],1629130,,,1610612748,24,32,2026-01-02T00:43:51Z,1623750,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M13.30S,2026-01-02T00:40:44.1Z,1,REGULAR,substitution,in,[],1630595,,,1610612748,24,32,2026-01-02T00:43:51Z,1626875,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M13.30S,2026-01-02T00:40:50.8Z,1,REGULAR,freethrow,2 of 2,[],1631107,,,1610612748,24,33,2026-01-02T00:40:50Z,1630000,False,,,0,,N. Jović Free Throw 2 of 2 (5 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
168,PT00M00.10S,2026-01-02T00:41:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,91.08492115637318,38.82123161764706,1610612765,26,33,2026-01-02T00:44:06Z,1645000,False,-56.0,31.0,1,right,D. Robinson 6' driving floating bank Jump Shot (7 PTS) (C. Cunningham 4 AST),"[1629130, 1630595]",1610612765.0,DET,driving floating bank,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,7.0,C. Cunningham,1630595.0,4.0,,,,,,,,,,,,,,
172,PT00M00.00S,2026-01-02T00:41:29.6Z,1,REGULAR,period,end,[],0,,,1610612748,26,33,2026-01-02T00:41:29Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-01-02T00:43:28.1Z,2,REGULAR,substitution,out,['startperiod'],1631105,,,1610612748,26,33,2026-01-02T00:43:57Z,1690000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-01-02T00:43:28.1Z,2,REGULAR,substitution,out,['startperiod'],1631093,,,1610612748,26,33,2026-01-02T00:43:57Z,1700000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-01-02T00:43:28.1Z,2,REGULAR,substitution,out,['startperiod'],1629130,,,1610612748,26,33,2026-01-02T00:43:57Z,1710000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2026-01-02T00:43:28.1Z,2,REGULAR,substitution,in,['startperiod'],1641842,,,1610612748,26,33,2026-01-02T00:43:57Z,1720000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2026-01-02T00:43:28.1Z,2,REGULAR,substitution,in,['startperiod'],1629750,,,1610612748,26,33,2026-01-02T00:43:57Z,1730000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2026-01-02T00:43:28.1Z,2,REGULAR,substitution,in,['startperiod'],1630191,,,1610612748,26,33,2026-01-02T00:43:57Z,1740000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
